Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score,Mean Precision,Mean Recall
marine_sample_0-kraken2_refseqV205-0.60,0.3766368251609336,0.5590134292989721,0.4579439252336449,0.21757172976876768,0.945945945945946,0.3132316330189847,0.6171284634760705,30739441.0,91.20571785089793,15.771970485622544,0.6867683669810153,0.7344443209004496,0.9685845425274684,6.435208682053847,563.875,0.17725160989056302,0.7100218653536814,0.05949806333837378,535.0,0.4651800482475276,0.5084786772663086,0.5817588378573568
marine_sample_0-kraken2_refseqV205-0.65,0.30490265894453755,0.6236656628909332,0.488,0.19650358976673227,0.942084942084942,0.2988469542724248,0.6429512516469038,29708677.0,89.7106569674387,16.12944816779584,0.7011530457275752,0.7353110952979128,0.96802837464248,6.406064407266125,536.1428571428571,0.17881490062628091,0.7145012866554332,0.0625554684078516,500.0,0.4708991029596643,0.5558328314454666,0.5692942659258371
marine_sample_0-kraken2_refseqV205-0.70,0.2372886869086725,0.7002082279335792,0.5191489361702127,0.17169659631310885,0.942084942084942,0.2757717725681817,0.6694101508916324,29056022.0,88.28726230476673,17.683303342263752,0.7242282274318183,0.7359274317065717,0.9674099172238108,6.375125519129435,494.0,0.18053795291725044,0.718201244644326,0.06528549157360818,470.0,0.472590961729907,0.609678582051896,0.5568907691990255
marine_sample_0-kraken2_refseqV205-0.75,0.1837478776709509,0.7494309681167247,0.5532879818594104,0.14230213296586233,0.942084942084942,0.2391873199373457,0.6971428571428572,29167542.0,87.05868365385673,19.888450480107124,0.7608126800626543,0.7367083424877794,0.9668828004617388,6.347795624546431,456.0,0.1819944056225846,0.722602104258958,0.0684711789571861,441.0,0.4681650885401014,0.6513594749880676,0.5421935375254021
marine_sample_0-kraken2_refseqV205-0.80,0.12544187844404486,0.7830832591694459,0.5922330097087378,0.10150979051414914,0.942084942084942,0.17972245570290238,0.7272727272727272,29854874.0,85.4396833360229,24.56754189533914,0.8202775442970976,0.7373233566238526,0.9663317811472314,6.318344392768736,414.5,0.18350707387258172,0.7273751233878749,0.07209126436517213,412.0,0.45349759148781477,0.6876581344390919,0.5217973662995455
marine_sample_0-kraken2_refseqV205-0.85,0.08235429627278022,0.8160187077242668,0.6262886597938144,0.0694454535813293,0.9382239382239382,0.12799792869133197,0.7511591962905719,30486476.0,83.32947827982923,28.09736114976819,0.8720020713086679,0.7376596281069293,0.96580640470732,6.29372592706063,388.5,0.18494120542837364,0.7318360130566174,0.07537433737424502,388.0,0.43957856249095195,0.7211536837590407,0.5038346959026337
marine_sample_0-kraken2_refseqV205-0.90,0.05369233444632028,0.8423158571888066,0.6612021857923497,0.04673526466252444,0.9343629343629344,0.08855700993478495,0.7744,30995604.0,81.92303617491088,34.10649455663973,0.9114429900652149,0.7387019694046081,0.9647438454342944,6.249966341777883,366.2,0.1878045683158644,0.7339345515303277,0.07749683624929933,366.0,0.4314785049673925,0.7517590214905782,0.4905490995127294
marine_sample_0-kraken2_refseqV205-0.95,0.03213133346088082,0.8717187976137729,0.7041420118343196,0.028944270183186876,0.9189189189189191,0.056028198122105806,0.7973199329983249,31424169.0,79.44993272219712,41.64626609110467,0.9439718018778942,0.7472633913999146,0.9625621209617876,6.1387381796491125,338.3333333333333,0.19354967532469936,0.7307256610702909,0.07902637536269108,338.0,0.42667406556021537,0.7879304047240463,0.473931594551053
marine_sample_0-kraken2_refseqV205-1.00,0.017933436432546954,0.8851831382203688,0.7572815533980582,0.016404163652058816,0.9034749034749034,0.032211387696461966,0.8239436619718309,31759525.0,75.95503771167706,54.11929643634825,0.967788612303538,0.7669043033958639,0.9554616604595496,5.8225442361615,309.5,0.2111500034574917,0.7039316039398023,0.07266202530413914,309.0,0.4280775248341464,0.8212323458092134,0.4599395335634811
marine_sample_1-kraken2_refseqV205-0.00,0.987165831733344,0.3275963449144469,0.010036925142665323,0.335107517416204,0.9867986798679867,0.3313093648581421,0.0198717309673346,43472176.0,306.0068147894545,26.044985511885987,0.6686906351418579,0.6651875263043555,0.9861059395531953,7.7156560533207905,33509.52257842123,0.11797997800957084,0.5191344004541029,0.0024160188191530733,29790.0,0.17559054791273834,0.1688166350285561,0.6609530986420954
marine_sample_1-kraken2_refseqV205-0.05,0.9731406575522572,0.3333815125042229,0.021909577196453436,0.3361802053494309,0.9867986798679867,0.3347750098158092,0.042867383512544814,42936174.0,229.27326516745688,30.58579479651889,0.6652249901841908,0.6638981978666911,0.985398612048382,7.401644376383633,17458.989759036143,0.12088710664695625,0.5388384363464701,0.0050184392166937935,13647.0,0.18882119666417702,0.17764554485033815,0.6614894426087088
marine_sample_1-kraken2_refseqV205-0.10,0.954137203569042,0.3398424868051597,0.0479285134037368,0.3360032754742147,0.9735973597359736,0.3379119766223651,0.09135955404149892,42314707.0,178.26898120392224,20.491418973655893,0.6620880233776348,0.6638786584226954,0.9849617178336636,7.268081598540155,8389.443057722308,0.12265442961435405,0.5774027160750658,0.010803729785408138,6155.0,0.21463576533193202,0.19388550010444827,0.6548003176050942
marine_sample_1-kraken2_refseqV205-0.15,0.9277421678493746,0.3487491578325738,0.08944326133252206,0.3352706003349532,0.9702970297029704,0.341877082106741,0.16378830083565465,41482811.0,145.18173228514274,20.357308586785763,0.658122917893259,0.6643178300379199,0.9845878431806409,7.185859764173447,4236.468503937008,0.1241589135978708,0.6150931288866213,0.019739533123647613,3287.0,0.2528326914711978,0.21909620958254794,0.6527838150189618
marine_sample_1-kraken2_refseqV205-0.20,0.8918431379567537,0.3617964705266775,0.14461387112641416,0.33435498978654715,0.9702970297029704,0.34753487453241233,0.2517123287671233,40346178.0,124.06169895945656,20.9513953877305,0.6524651254675877,0.6648380733384582,0.9842027860601988,7.125787133075965,2474.5238095238096,0.125695567980386,0.6484239994457061,0.031137383925444087,2033.0,0.2996236016497678,0.2532051708265458,0.6523260097447587
marine_sample_1-kraken2_refseqV205-0.25,0.8537667131053471,0.3760149698702239,0.207773851590106,0.332659064345282,0.9702970297029704,0.35301078356938964,0.3422584400465657,39187189.0,111.05073664921862,21.346750879786,0.6469892164306104,0.6657747576043533,0.983856364559008,7.077599711840992,1548.1408450704223,0.12706392612187528,0.6762089838532073,0.04377661918233335,1415.0,0.34763461180797767,0.291894410730165,0.6514780470241262
marine_sample_1-kraken2_refseqV205-0.30,0.8001351420255485,0.3973542634387557,0.28185328185328185,0.32945509643611703,0.9636963696369636,0.36023308011073224,0.4361463778939507,37607122.0,104.72783852890093,21.134354333978802,0.6397669198892678,0.6675089559122739,0.9835043330744332,7.0442923975585945,1090.0285714285717,0.128440447262777,0.7032472016278869,0.05851542526934245,1036.0,0.3981897290023415,0.33960377264601876,0.6465757330365403
marine_sample_1-kraken2_refseqV205-0.35,0.7387343758924211,0.4208905593142203,0.32079646017699115,0.32219032962166444,0.9570957095709572,0.3649854815517828,0.4805302402651202,36029335.0,102.1465510513426,19.237141486479572,0.6350145184482172,0.670182633955845,0.983158974516959,7.011914625221388,935.1379310344827,0.12977774034580314,0.7140312464831974,0.06568452089686773,904.0,0.42275786090845147,0.37084350974560576,0.6396430195963109
marine_sample_1-kraken2_refseqV205-0.40,0.6712863014020309,0.449025597815509,0.3599003735990037,0.3123445212385241,0.9537953795379538,0.36841657392013794,0.5226039783001808,34416059.0,101.33834667530857,16.78141491122824,0.6315834260798621,0.6712726112799423,0.9828517839593546,7.004442547569715,828.2,0.1309558953653781,0.7259049214477284,0.07262154905802261,803.0,0.44551027611015936,0.40446298570725636,0.6330699503882389
marine_sample_1-kraken2_refseqV205-0.45,0.5994120282888978,0.4834414824336261,0.3915989159891599,0.3002785945407643,0.9537953795379538,0.370456577936095,0.5552353506243997,32798081.0,99.46964639597742,16.7986209088301,0.629543422063905,0.6730453250558609,0.982430419167314,6.968883166064298,759.5769230769231,0.13255518964212187,0.7314510611394196,0.07712270218846999,738.0,0.4628459642802473,0.437520199211393,0.6270369870393591
marine_sample_1-kraken2_refseqV205-0.50,0.5371925544443331,0.5203505021747771,0.4287833827893175,0.28965496060525325,0.9537953795379538,0.3721508338747828,0.5916069600818834,31408918.0,96.85703218087995,16.819238872716713,0.6278491661252172,0.6741304749254643,0.9820504238063784,6.936714164439179,689.9545454545455,0.1339810688616702,0.7382149538023576,0.08265819255107405,674.0,0.4818788969783331,0.4745669424820473,0.6217251700716036
marine_sample_1-kraken2_refseqV205-0.55,0.46108838157544896,0.5727963685681863,0.4609250398724083,0.2736777198985369,0.9537953795379538,0.3703872481196827,0.6215053763440861,29901475.0,95.42770499848459,17.127827402454294,0.6296127518803173,0.6752918777745849,0.9815773222688752,6.9063574821199465,644.25,0.1357356989490028,0.7432327199846803,0.08657244918548919,627.0,0.4959463122318844,0.5168607042202973,0.6137365497182453
marine_sample_1-kraken2_refseqV205-0.60,0.38475073407127935,0.6294805499393765,0.4865319865319866,0.2509670932213827,0.9537953795379538,0.35886041625495657,0.6443701226309922,28819039.0,93.59613302374734,18.10227901106796,0.6411395837450434,0.6764234642096506,0.9809943048898924,6.868513037370298,615.0833333333334,0.13786752512890868,0.745417317039199,0.08857880091985436,594.0,0.5016152694429744,0.5580062682356816,0.6023812363796682
marine_sample_1-kraken2_refseqV205-0.65,0.31160152429058097,0.695029664468285,0.5179856115107914,0.22441812132833944,0.9504950495049505,0.3392846314427685,0.670547147846333,28089488.0,92.24538775866222,18.670367341480404,0.6607153685572315,0.6775877760110325,0.9803583562884078,6.830579601241294,566.5,0.14015614488906808,0.7490540345383809,0.09156876977753503,556.0,0.5049158896445507,0.6065076379895382,0.5874565854166449
marine_sample_1-kraken2_refseqV205-0.70,0.2426336275183805,0.7447942489151617,0.5519230769230771,0.1872588334713984,0.9471947194719472,0.2992733029130543,0.6974483596597814,28181148.0,91.28375211255914,21.185723602044405,0.7007266970869457,0.6799128585686809,0.979568084295003,6.786021282092826,525.5,0.14294943423789536,0.7521330788901883,0.09412122440416083,520.0,0.49836083128641784,0.6483586629191194,0.5672267764716729
marine_sample_1-kraken2_refseqV205-0.75,0.18810019872520148,0.7743207427106179,0.5929752066115702,0.1509263800576942,0.9471947194719472,0.2526145152469988,0.7293519695044473,28700350.0,89.85824387531437,24.347411769015636,0.7473854847530013,0.6822102951832272,0.9788530952194364,6.748630928348779,487.6,0.14543096758143828,0.7566694038029681,0.09770298414443723,484.0,0.490983242375723,0.6836479746610941,0.5490605497648207
marine_sample_1-kraken2_refseqV205-0.80,0.12850512992570673,0.8125031108456523,0.6271929824561403,0.108193334380101,0.943894389438944,0.1909585319079649,0.753623188405797,29462385.0,89.03080330437113,29.04718623515123,0.8090414680920351,0.6843890053847372,0.9781632004816272,6.711937281744003,460.0,0.14778851037494836,0.7598800925835709,0.10042600126887777,456.0,0.47229086015688093,0.7198480466508963,0.5260438619095225
marine_sample_1-kraken2_refseqV205-0.85,0.08447998156946725,0.8320020332066727,0.6559633027522935,0.07283383969630544,0.943894389438944,0.13394230827555326,0.7740189445196209,30268990.0,87.01450001826213,35.37803415730081,0.8660576917244468,0.6862867815908013,0.977506040796058,6.680976146127456,438.625,0.15000305661514085,0.7619566262137661,0.10196417450821303,436.0,0.4539806263975871,0.7439826679794831,0.5083641145676248
marine_sample_1-kraken2_refseqV205-0.90,0.055150282292605005,0.8521143172014849,0.6941747572815534,0.04869682091927237,0.943894389438944,0.09212865283631996,0.7999999999999999,30843658.0,84.39580523181147,42.66881890074049,0.90787134716368,0.6903695996683116,0.9761604433882091,6.616194772815322,415.5,0.15443519715843226,0.7616640040613413,0.1018133225187138,412.0,0.44606432641815996,0.7731445372415191,0.4962956051791082
marine_sample_1-kraken2_refseqV205-0.95,0.033023643368230306,0.8715474448705091,0.7408376963350786,0.029824352757470463,0.9339933993399342,0.057675064849140666,0.8262773722627736,31319823.0,82.46255444581101,51.859471562477715,0.9423249351508594,0.6993427682842465,0.9728828586105898,6.469077363554769,389.0,0.16472990184588313,0.7541977314239287,0.09653676283676127,382.0,0.44197621855595715,0.8061925706027938,0.4819088760487023
marine_sample_1-kraken2_refseqV205-1.00,0.01844413584085792,0.8829038134979234,0.7953216374269005,0.016874336785239554,0.8976897689768977,0.033115754796329985,0.8434108527131783,31666657.0,80.7117734963313,62.81272522627963,0.9668842452036701,0.7242732360212429,0.9646523655618124,6.090835474761898,342.75,0.18811410328901795,0.723561676091501,0.08272057394110176,342.0,0.43826330375475414,0.839112725462412,0.4572820528810686
marine_sample_2-kraken2_refseqV205-0.00,0.986143417883246,0.29186844863348604,0.00932759327593276,0.2980771084858945,0.9855595667870036,0.2949401082084199,0.01848028431206634,45822460.0,312.46388490024447,28.213496572593737,0.7050598917915801,0.7021068236050908,0.9824062804409694,7.655289289708272,33185.70789657582,0.13275964384161895,0.5159581070825799,0.0019420002815273157,29268.0,0.15671019626024313,0.1505980209547094,0.641818337636449
marine_sample_2-kraken2_refseqV205-0.05,0.9719290454391912,0.29709762996050376,0.020215533259011518,0.299044034214429,0.9819494584837544,0.2980676545797133,0.03961549665016021,45286958.0,230.1193901200674,26.9277966667729,0.7019323454202867,0.7010169716739383,0.9816542109652328,7.328626626564494,17142.336075949366,0.13550295758849834,0.5343178933559453,0.004051164728396307,13455.0,0.16884157561493676,0.15865658160975765,0.6404967463490917
marine_sample_2-kraken2_refseqV205-0.10,0.9534280661856248,0.3024554806389471,0.04301247201790854,0.29864193119917576,0.9711191335740073,0.300536608745589,0.08237635890369009,44696755.0,180.1123237335906,19.971094801817067,0.6994633912544109,0.7012435150039871,0.9812573916567996,7.190469154272523,7895.067901234568,0.13693061564880027,0.5701941195597237,0.008531238692403848,6254.0,0.19145648382463956,0.17273397632842782,0.6348805323865915
marine_sample_2-kraken2_refseqV205-0.15,0.9276874936634414,0.3109414387598164,0.07937444673945117,0.2987319681880502,0.9711191335740073,0.3047144485338752,0.14675395526459356,43833834.0,150.81254877517492,20.24667753557463,0.6952855514661248,0.7008845960406205,0.9810615203374476,7.123996592475474,4448.135593220339,0.13763224385983078,0.6075051515313632,0.015580569188727975,3389.0,0.22573420189923438,0.19515794274963377,0.6349255508810288
marine_sample_2-kraken2_refseqV205-0.20,0.8923536116822356,0.32206279037123264,0.13192741539970573,0.29763152646875984,0.9711191335740073,0.30936556076801525,0.23229706390328156,42728023.0,128.35204662942644,20.476367209733898,0.6906344392319848,0.7015902373170798,0.9809359377411412,7.076515265142317,2476.0074074074078,0.13808214077060885,0.6436913855976583,0.025725707449724917,2039.0,0.2708313123356484,0.2269951028854692,0.6343753300213836
marine_sample_2-kraken2_refseqV205-0.25,0.8550917041174297,0.3364345969444279,0.19506889050036255,0.2979303435289001,0.9711191335740073,0.3160139176918299,0.3248792270531401,41468029.0,113.51028755522456,20.57932655534129,0.68398608230817,0.7007857039799571,0.9808197624813629,7.0367380376844215,1520.0895522388062,0.13849943732240427,0.6747016596519215,0.03780783011715901,1379.0,0.320446572372485,0.26575174372239524,0.6345247385514536
marine_sample_2-kraken2_refseqV205-0.30,0.8013075053203067,0.35618139069185295,0.2589718719689621,0.2955778122983498,0.9638989169675092,0.3230620013006989,0.40825688073394495,39828362.0,106.67522635773192,20.590301319169207,0.6769379986993009,0.7026910367696837,0.9806826702626056,7.003025999628582,1106.075,0.13899216235503767,0.6996149751732605,0.05021046479706138,1031.0,0.36565944101732195,0.3075766313304075,0.6297383646329295
marine_sample_2-kraken2_refseqV205-0.35,0.7401388132772946,0.3824101900213416,0.2975391498881432,0.2931190405310136,0.96028880866426,0.3318633833111411,0.4543125533731853,37949632.0,103.04831522675366,20.489585281484953,0.6681366166888589,0.7039979890988286,0.9805453193044792,6.977591492875727,934.1818181818179,0.13948509092800526,0.711699127418797,0.057496098248465285,894.0,0.3930879683421632,0.33997466995474235,0.6267039245976368
marine_sample_2-kraken2_refseqV205-0.40,0.6728605976329739,0.41719049703572414,0.33585858585858586,0.2907106210555557,0.96028880866426,0.3426515522923436,0.4976613657623946,35864224.0,101.13786068738138,19.54348542391263,0.6573484477076564,0.7041925578565437,0.9804909402739668,6.985343014256919,814.1428571428571,0.13967976693062578,0.7254215717476634,0.06471999575363381,792.0,0.4201564590273691,0.37652454144715497,0.6254997148599079
marine_sample_2-kraken2_refseqV205-0.45,0.6010766083326886,0.4484711555232489,0.3680555555555556,0.2791680656870062,0.9566787003610108,0.3441233549659497,0.5315947843530592,34216167.0,99.57970355200143,17.46722478171098,0.6558766450340503,0.7049353617007476,0.980290407320577,6.963749656491261,735.4761904761905,0.14039590023509413,0.733655439651085,0.0704676606705783,720.0,0.43785906965950444,0.40826335553940224,0.6179233830240085
marine_sample_2-kraken2_refseqV205-0.50,0.5388272777855992,0.47948523265025,0.3931750741839761,0.2675630908930089,0.9566787003610108,0.34346519988683283,0.5573080967402734,32889617.0,98.23746996919868,17.39856023733286,0.6565348001131672,0.7059762797887914,0.9800927591386512,6.94003464839608,696.2352941176471,0.14109831448385446,0.7385683244116601,0.07452964152873776,674.0,0.45038664831355313,0.43633015341711306,0.6121208956270099
marine_sample_2-kraken2_refseqV205-0.55,0.4626489601797445,0.5261338195612395,0.4281098546042003,0.2520862767705315,0.9566787003610108,0.34085759615158584,0.5915178571428571,31348234.0,96.04093401286744,17.20924113503272,0.6591424038484142,0.7067211249940283,0.9798343932042608,6.914603227461861,633.0,0.14201135441833684,0.7456066023331063,0.08011208894741513,619.0,0.46618772664722147,0.47712183708271994,0.6043824885657711
marine_sample_2-kraken2_refseqV205-0.60,0.38652481864829374,0.5788529484318216,0.4657293497363797,0.2317112016464049,0.9566787003610108,0.3309465691142581,0.6264775413711584,30123647.0,94.14541369238093,17.387637788377955,0.6690534308857421,0.7076845374227073,0.9795106298588432,6.883984301070771,577.5714285714286,0.14314740195344294,0.7521601894697862,0.08577468375945856,569.0,0.47871205524270827,0.5222911490841007,0.5941949510037079
marine_sample_2-kraken2_refseqV205-0.65,0.3131535664674365,0.6399841076338595,0.4962406015037594,0.20755248923194933,0.9530685920577616,0.31345028662951396,0.6526576019777504,29234042.0,93.08666214060548,17.522771182111484,0.6865497133704859,0.7087656383829709,0.9791613879227876,6.853927401863233,547.1666666666666,0.14436320355292134,0.7568982470378223,0.09020270837402908,532.0,0.48305394430363213,0.5681123545688095,0.5803105406448554
marine_sample_2-kraken2_refseqV205-0.70,0.2439212582591485,0.7061642568176253,0.5311871227364185,0.17838436134322375,0.9530685920577616,0.2848202063053086,0.6821705426356589,28804399.0,91.34430695425293,19.477365568841776,0.7151797936946914,0.7096373038183575,0.9787380662985942,6.818855319859713,509.0,0.14582362882211533,0.7612791825100584,0.09463261728045977,497.0,0.48349537447048374,0.6186756897770219,0.5657264767004927
marine_sample_2-kraken2_refseqV205-0.75,0.1890342580184194,0.7382504424413229,0.5536842105263158,0.14452588170004266,0.9494584837545126,0.2417289480731309,0.6994680851063829,29154060.0,91.16790944951131,21.939152530794367,0.758271051926869,0.7108580720099138,0.978379299448052,6.78800553995221,480.0,0.1470508656922952,0.7634020086988109,0.09737256907270143,475.0,0.47059851658975693,0.6459673264838193,0.5469921827272777
marine_sample_2-kraken2_refseqV205-0.80,0.12928768792851353,0.767651097098368,0.5848214285714286,0.10278327191742896,0.9458483754512635,0.18129268388147088,0.7227586206896552,29848907.0,89.79811406302927,26.015407903353843,0.8187073161185291,0.7115205190043163,0.9779625671580332,6.754205821047647,451.33333333333326,0.1484655173155026,0.7668824386913324,0.10128869697073307,448.0,0.4520256522855631,0.6762362628348983,0.5243158236843463
marine_sample_2-kraken2_refseqV205-0.85,0.08500220067778952,0.8047811073339659,0.6274038461538461,0.07084502155476183,0.9422382671480144,0.13022620731589699,0.7532467532467533,30428102.0,88.06364335552496,30.794624452468057,0.8697737926841029,0.7136661151130504,0.9775417387717896,6.728703312458516,418.0,0.14988278177021858,0.7733750856785603,0.10703616497374348,416.0,0.4417364802813251,0.7160924767439061,0.5065416443513882
marine_sample_2-kraken2_refseqV205-0.90,0.055246592433031885,0.8328016190062549,0.6615776081424937,0.04764841423558503,0.9386281588447654,0.09013953096774142,0.7761194029850746,30928977.0,86.41933361430371,36.85294299967241,0.9098604690322586,0.7185603944459976,0.9766461058372023,6.670052286185535,393.0,0.1528523799004502,0.7739329233343675,0.1089552450802788,393.0,0.43312946697640803,0.7471896135743743,0.4931382865401752
marine_sample_2-kraken2_refseqV205-0.95,0.03308089004443158,0.8624281129857339,0.7057220708446866,0.029546189939419255,0.9350180505415162,0.0571349751933596,0.8043478260869564,31354983.0,83.32402006155591,45.33267487889436,0.9428650248066404,0.7273488141120981,0.974679516290358,6.545674181727338,368.0,0.15917700190930165,0.7683044190463982,0.10761230597223502,367.0,0.43074140064015803,0.7840750919152102,0.48228212024046774
marine_sample_2-kraken2_refseqV205-1.00,0.01849314114080638,0.8780789217278337,0.7648809523809523,0.016816887965870664,0.9277978339350179,0.03300172979230652,0.8384991843393147,31687810.0,78.4772462761193,57.081241534241975,0.9669982702076936,0.7511168521577166,0.9689780502626464,6.195534102800425,336.0,0.1762263590872109,0.7382387713296285,0.09593821476046124,336.0,0.4357504570658106,0.821479937054393,0.4723073609504443
marine_sample_3-kraken2_refseqV205-0.00,0.985607456004899,0.3080800437578802,0.012652734192428391,0.3177950520720585,0.9869791666666666,0.3128621483766482,0.02498516711714681,44397814.0,313.2095935694361,29.671418890721068,0.6871378516233518,0.6825918809443746,0.9873252846087576,7.947639738072017,33464.48165923895,0.11268491801506128,0.5344581927391389,0.0026339465545896236,29954.0,0.16892365774689752,0.1603663889751543,0.6523871093693625
marine_sample_3-kraken2_refseqV205-0.05,0.9700719394375348,0.3140128128627595,0.0274341435016737,0.31880923640968306,0.9817708333333334,0.31639284758402475,0.053376752088347725,43816173.0,231.8079407901714,29.092557397093174,0.6836071524159752,0.6813771804247648,0.9866709298030591,7.616404812830513,17354.051013734468,0.11550074271738453,0.5540692690266795,0.0054594664395253185,13742.0,0.18488479983618625,0.17072347818221661,0.6502900348715082
