Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score,Mean Precision,Mean Recall
marine_sample_0-kraken2_refseqV205_500GB-0.50,0.013756206301346248,0.8899019672059562,0.7292307692307692,0.0126502261689139,0.915057915057915,0.02494583966656214,0.8116438356164383,31862345.0,77.35417360627156,52.3251539354663,0.9750541603334378,0.7400718594595374,0.9605702777130448,6.157211107509793,325.75,0.19870975640214586,0.7378946259167002,0.07803562638687497,325.0,0.4182948376415002,0.8095663682183627,0.46385407061341444
marine_sample_0-kraken2_refseqV205_500GB-0.55,0.004318903948635808,0.9037671161428958,0.7766323024054983,0.004033550734783215,0.8725868725868726,0.008031257628239395,0.8218181818181819,32103382.0,73.73867490884477,68.4175475003846,0.9919687423717606,0.7434323699060635,0.9588959566002702,6.0863880379021165,292.5,0.20315102111343086,0.7436140176741504,0.08360311620489085,291.0,0.41492471972321066,0.8401997092741971,0.4383102116608279
marine_sample_0-kraken2_refseqV205_500GB-0.60,0.0010769853181233462,0.925372301857326,0.8806584362139918,0.0010298731175338116,0.8262548262548263,0.0020574564333662245,0.8525896414342631,32188997.0,58.074635626872386,86.51457185754231,0.9979425435666338,0.7510182295333231,0.9562308524665968,5.9213490380479685,245.54545454545453,0.21063227712659685,0.7471910578772379,0.09402116717735806,243.0,0.42732354893381463,0.9030153690356588,0.41364234968618
marine_sample_0-kraken2_refseqV205_500GB-0.65,0.00020588806837346023,0.9381473377097008,0.9431818181818182,0.0001995996027623393,0.640926640926641,0.0003991142902340996,0.7632183908045977,32213496.0,39.706162981258004,93.41457519936331,0.999600885709766,0.7695030714075349,0.9517583410874736,5.6303696754214565,180.78947368421046,0.2253934348105797,0.7547987518719319,0.1177782503732028,176.0,0.3818087525474159,0.9406645779457595,0.3205631202647017
marine_sample_0-kraken2_refseqV205_500GB-0.70,2.8953478907660933e-05,0.9232365145228216,0.9382716049382716,2.762302075236853e-05,0.29343629343629346,5.5244388605540686e-05,0.4470588235294118,32218687.0,32.00817300080653,76.63089030806151,0.9999447556113944,0.8130644904875294,0.9412501506516762,4.989625727736715,102.85714285714286,0.2643053284313168,0.7870258327036823,0.2101397560893983,81.0,0.22355703395900867,0.9307540597305466,0.14673195822852292
marine_sample_0-kraken2_refseqV205_500GB-0.75,3.4539938530923307e-06,1.0,1.0,3.569266726429641e-06,0.07335907335907338,7.138507973620295e-06,0.1366906474820144,32219388.0,23.07025454424523,44.38433079632725,0.9999928614920264,0.8859285885754136,0.8373534971644613,3.2434906542953907,22.75,0.4776760332085062,0.7635466104425246,0.3235949007805428,19.0,0.06834889299499401,1.0,0.0366813213128999
marine_sample_0-kraken2_refseqV205_500GB-0.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32219503.0,24.199853748228396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_500GB-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32219503.0,24.199853748228396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_500GB-0.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32219503.0,24.199853748228396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_500GB-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32219503.0,24.199853748228396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_0-kraken2_refseqV205_500GB-1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32219503.0,24.199853748228396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_500GB-0.00,0.9745805128946764,0.3314852942531298,0.009943134581490471,0.3347626504082861,0.9867986798679867,0.3331159114702927,0.01968789095937315,43075235.0,291.2917312370621,28.435855311158967,0.6668840885297074,0.6653630286195298,0.9859871442030808,7.6750670596583035,33321.32147189648,0.11848568826598495,0.5159332541999819,0.0023731515680506282,30071.0,0.1764019012148329,0.17071421441731013,0.6607806651381365
marine_sample_1-kraken2_refseqV205_500GB-0.05,0.9257384299730144,0.3488073507105072,0.033044058744993325,0.3346023057640741,0.9801980198019802,0.3415571984079354,0.06393283823054569,41459038.0,196.33163198651073,25.046128045114852,0.6584428015920646,0.6650103114930653,0.9849003140245708,7.290611252288492,12273.085687382298,0.12291661195568322,0.5551036186639923,0.007368329198030702,8988.0,0.20274501831924055,0.19092570472775028,0.6574001627830272
marine_sample_1-kraken2_refseqV205_500GB-0.10,0.8266468099617366,0.3872189800330437,0.1101123595505618,0.33168943510827664,0.9702970297029704,0.35730961564865193,0.1977800201816347,38346384.0,133.83520311795834,19.60915902257584,0.6426903843513481,0.6662476640381895,0.9840417227657084,7.139092163584413,3310.624390243903,0.12633832410361878,0.6271921260789107,0.023469440322868247,2670.0,0.2775448179151433,0.24866566979180277,0.6509932324056236
marine_sample_1-kraken2_refseqV205_500GB-0.15,0.6882060205406031,0.4465297319864113,0.22926447574334902,0.3184372443175047,0.966996699669967,0.3717590478130522,0.37065148640101203,34587903.0,107.91332588293257,18.39050087529069,0.6282409521869478,0.6673746934088058,0.9831668288880951,7.0384254991356965,1455.611111111111,0.12974994088619904,0.6820396439581657,0.046483969553731234,1278.0,0.3712052671070321,0.33789710386488014,0.6427169719937359
marine_sample_1-kraken2_refseqV205_500GB-0.20,0.5291093472673798,0.5299037588459802,0.3473053892215569,0.29053432013279634,0.9570957095709572,0.3753000555599825,0.5096660808435852,31083217.0,98.6010631395764,16.68743685093,0.6246999444400174,0.6708958001911811,0.9822947897448112,6.958710401684951,853.025641025641,0.1330672252650266,0.7169765064197692,0.06764137636084692,835.0,0.44248306820178385,0.4386045740337685,0.6238150148518768
marine_sample_1-kraken2_refseqV205_500GB-0.25,0.3969201227268804,0.6229787982863594,0.4152298850574713,0.25623083480095515,0.9537953795379538,0.3631133498564777,0.5785785785785786,28885973.0,97.52775816704904,16.74284977284293,0.6368866501435223,0.6741971424673411,0.9816321632380368,6.929954906805467,731.0,0.1355351189832283,0.7338765618847541,0.07822269044609174,696.0,0.47084596421752817,0.5191043416719153,0.6050131071694544
marine_sample_1-kraken2_refseqV205_500GB-0.30,0.25588357582364296,0.7490741377493385,0.4931506849315068,0.1986196544758062,0.9504950495049505,0.31398506065383197,0.649379932356257,27892182.0,93.50235570902456,19.85352432702736,0.6860149393461681,0.6764151510842935,0.9807086857422992,6.862753648335639,596.1578947368421,0.1389026790412196,0.7467774389342658,0.08876164393204762,584.0,0.48168249650504447,0.6211124113404227,0.5745573519903784
marine_sample_1-kraken2_refseqV205_500GB-0.35,0.14692299048606627,0.8147938539720536,0.5789473684210527,0.12404878410342016,0.943894389438944,0.2153165669751943,0.7176913425345044,29056629.0,90.6135858705348,26.077439771370805,0.7846834330248057,0.6790579355489521,0.9796917516825854,6.797546821715213,504.11111111111114,0.14252137219430058,0.7596410211822995,0.0996782916151292,494.0,0.46650395475484935,0.6968706111965531,0.5339715867711821
marine_sample_1-kraken2_refseqV205_500GB-0.40,0.07390698887027164,0.8400484967471099,0.6398210290827739,0.06433464005038922,0.943894389438944,0.11951619941625904,0.7626666666666667,30463174.0,87.54803963080641,36.32311694871372,0.8804838005837409,0.6815611685667369,0.978672416116352,6.742208865214756,453.0,0.1460661344811026,0.7658006053059134,0.10489404132831036,447.0,0.44109143304146287,0.739934762914942,0.5041145147446666
marine_sample_1-kraken2_refseqV205_500GB-0.45,0.03211650056985828,0.8795207195751366,0.7135678391959799,0.029270443382035414,0.9372937293729372,0.056655395595796076,0.8102710413694721,31325216.0,83.9731015739913,49.41316940267368,0.943344604404204,0.6854557357013732,0.9776333011216696,6.6766667055572775,400.0,0.14961053744373087,0.7730643623986755,0.11233498638927952,398.0,0.43346321848263414,0.7965442793855582,0.4832820863774863
marine_sample_1-kraken2_refseqV205_500GB-0.50,0.01409601233731022,0.9116751701586016,0.7679558011049724,0.013316540242398284,0.9174917491749176,0.02624966030484591,0.8360902255639097,31750533.0,80.1336605147096,61.794530014379646,0.973750339695154,0.6919460921668582,0.976640027725726,6.609926786750824,369.0,0.15295732522503988,0.7776525450650348,0.11825488946614685,362.0,0.43116994293437777,0.839815485631787,0.46540414470865793
marine_sample_1-kraken2_refseqV205_500GB-0.55,0.004410163194415876,0.9394609979300578,0.8307210031347962,0.004293272190152257,0.8745874587458746,0.00854748297060856,0.8520900321543409,32007944.0,72.33192514010588,78.3297132940853,0.9914525170293914,0.6967296244422408,0.9757507210581448,6.525364906121245,326.0,0.15605970985699832,0.7845426467507598,0.12927379184185725,319.0,0.43031875756247473,0.8850910005324271,0.43944036546801346
marine_sample_1-kraken2_refseqV205_500GB-0.60,0.0011155733377311646,0.9275100942126514,0.8767605633802817,0.0010721900651292377,0.8217821782178217,0.0021419041158971717,0.8483816013628619,32105262.0,64.99499634753307,96.8368669120686,0.9978580958841028,0.7097599031693589,0.9748514439841393,6.434563579543817,285.0,0.15980026706684536,0.7895415017410861,0.14001307901505936,284.0,0.42526175273937955,0.9021353287964666,0.4114271841414755
marine_sample_1-kraken2_refseqV205_500GB-0.65,0.00021128328409896296,0.9511085844229676,0.937799043062201,0.0002082333318583991,0.6468646864686468,0.0004163755035066819,0.765625,32130678.0,46.615718257978195,106.78900036494436,0.9995836244964932,0.7345568541588097,0.9714628107667512,6.133371817172213,223.5263157894737,0.17407521775028914,0.7957812412870251,0.1676650407336064,209.0,0.38302068775175335,0.9444538137425843,0.3235364599002526
marine_sample_1-kraken2_refseqV205_500GB-0.70,2.7086060582328682e-05,0.992239467849224,0.9684210526315791,2.7849496714475073e-05,0.30363036303630364,5.569743015168868e-05,0.4623115577889447,32136138.0,27.354398933378373,88.06471942962919,0.9999443025698485,0.7950652176042927,0.9458090176547804,5.164486573317698,131.25,0.2598528149374486,0.7860882919205769,0.19424478638192214,95.0,0.23118362760954822,0.9803302602404016,0.15182910626650906
marine_sample_1-kraken2_refseqV205_500GB-0.75,2.942831415818416e-06,1.0,1.0,3.049442098344757e-06,0.0627062706270627,6.098865598552005e-06,0.11801242236024845,32136928.0,22.84281736525218,44.18907032551153,0.9999939011344016,0.9046901850843324,0.8194502290712203,3.2514318491428886,20.666666666666668,0.5197861343172616,0.7654160384924067,0.2915073150003035,19.0,0.0590092606129235,1.0,0.031354660034580525
marine_sample_1-kraken2_refseqV205_500GB-0.80,1.201155679925884e-07,1.0,1.0,1.2446702442223495e-07,0.006600660066006601,2.489340178603935e-07,0.013114754098360654,32137022.0,23.72815580955211,16.546217276165446,0.9999997510659822,0.9760839101913164,0.375,0.8112781244591328,2.0,1.0,0.8112781244591328,0.8,2.0,0.0065575015161892574,1.0,0.0033003922665155116
marine_sample_1-kraken2_refseqV205_500GB-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32137026.0,23.751072043262795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_500GB-0.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32137026.0,23.751072043262795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_500GB-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32137026.0,23.751072043262795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_1-kraken2_refseqV205_500GB-1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32137026.0,23.751072043262795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_2-kraken2_refseqV205_500GB-0.00,0.973678235921308,0.2954190116027377,0.009205983889528192,0.297889570301814,0.9819494584837544,0.2966491472037513,0.018240954967642418,45419444.0,295.5969876678452,24.277142069587217,0.7033508527962488,0.7021826088406062,0.982250718635578,7.606314595604653,32571.642000000003,0.1333479427939907,0.5121864486992486,0.0019068675689293399,29546.0,0.15744505108569687,0.15231249774613295,0.6399195143927842
marine_sample_2-kraken2_refseqV205_500GB-0.05,0.925433690887416,0.3107763888213281,0.02957607624055209,0.2978480195532349,0.9747292418772564,0.3041748923003178,0.05741016372528175,43815629.0,199.10019775752153,19.89499620870369,0.6958251076996822,0.7017812517339549,0.981166651999761,7.216518329261374,12073.005405405404,0.1372753082412862,0.5485243287849214,0.0058163329808256226,9129.0,0.18079252801279977,0.17017623253094008,0.6362886307152457
marine_sample_2-kraken2_refseqV205_500GB-0.10,0.8272564635300121,0.34600572831406073,0.09714698447092814,0.29643184190611943,0.9711191335740073,0.31930609325682163,0.17662508207485228,40637512.0,139.40119469940092,19.416353803312553,0.6806939067431784,0.7021067141889353,0.9806028618265714,7.078072099169481,3563.777777777778,0.1392876052097797,0.6189750470001566,0.018618272602003882,2769.0,0.24796558766583696,0.22157635639249443,0.6337754877400633
marine_sample_2-kraken2_refseqV205_500GB-0.15,0.6894415996332844,0.4076020577063805,0.20986687548942834,0.29102831633754284,0.967509025270758,0.3395894166563905,0.3449163449163449,36395922.0,110.72508173536535,18.536178831763014,0.6604105833436096,0.7053262687125699,0.9801204026839426,7.000878885651847,1422.0869565217388,0.1410028628965832,0.6784755381417602,0.0393914093859091,1277.0,0.3422528807863677,0.30873446659790443,0.6292686708041504
marine_sample_2-kraken2_refseqV205_500GB-0.20,0.5304366231223966,0.4866121230238262,0.33044554455445546,0.26731160934135473,0.9638989169675092,0.3450669189639102,0.4921658986175115,32626390.0,99.83128379585396,19.02577093289998,0.6549330810360899,0.7053004669336651,0.979529668870816,6.9301342837781785,853.2307692307692,0.14308110215042746,0.717538055172474,0.060459391426833674,808.0,0.4186164087907108,0.40852883378914084,0.615605263154432
marine_sample_2-kraken2_refseqV205_500GB-0.25,0.3982682035213728,0.5768168672492996,0.3922734026745914,0.23791125133313834,0.9530685920577616,0.3368761174368525,0.5557894736842105,30115982.0,98.18436603358437,15.688803044446688,0.6631238825631476,0.7062322178794205,0.9791085541526108,6.9130900145993515,691.0555555555555,0.14454605914488142,0.7358685897561176,0.07112404339529224,673.0,0.4463327955605315,0.4845451349619455,0.59548992169545
marine_sample_2-kraken2_refseqV205_500GB-0.30,0.257051298375871,0.7014727949316714,0.4712230215827338,0.18673771015317425,0.9458483754512635,0.2949558076838432,0.6290516206482593,28704436.0,95.08871055690388,17.63908061551995,0.7050441923161568,0.7078230143812066,0.9784710344742392,6.8590961368526795,573.0,0.14673703581905306,0.7521812107514921,0.08354145715580402,556.0,0.46200371416605124,0.5863479082572026,0.5662930428022189
marine_sample_2-kraken2_refseqV205_500GB-0.35,0.14760331533550486,0.7822433203703425,0.5446985446985447,0.11957471938005287,0.9458483754512635,0.2074399078246283,0.691292875989446,29378990.0,91.47316058353847,23.25585045953137,0.7925600921753717,0.7091810824870916,0.9777446349580096,6.805929099650612,485.66666666666674,0.1491968920264477,0.7638620391582542,0.093415770762668,481.0,0.44936639190703714,0.6634709325344437,0.5327115474156582
marine_sample_2-kraken2_refseqV205_500GB-0.40,0.07429963309223579,0.8255965524307716,0.6055684454756379,0.06352664715440197,0.9422382671480144,0.1179755086868277,0.7372881355932203,30542341.0,89.20167338325697,31.738984410189452,0.8820244913131723,0.7102924072247363,0.9769749232449048,6.758578815606444,433.5,0.15176653917359662,0.7722727292433821,0.10076776896458152,431.0,0.427631822140024,0.7155824989532047,0.5028824571512082
marine_sample_2-kraken2_refseqV205_500GB-0.45,0.0322304397944048,0.8703453853579268,0.6789473684210526,0.02905087764760064,0.9314079422382672,0.05622504415727502,0.7853881278538812,31358516.0,85.51597780187272,42.03647112829694,0.9437749558427251,0.7133225158628169,0.9761772345969812,6.699141436256609,381.5,0.15440077636125604,0.7817099543362461,0.1104648810853396,380.0,0.42080658600557813,0.7746463768894898,0.4802294099429339
marine_sample_2-kraken2_refseqV205_500GB-0.50,0.014174461134252397,0.9057655516077568,0.7371428571428571,0.013296084040991928,0.9314079422382672,0.02620745862623483,0.8229665071770336,31770415.0,80.9110136918607,54.88172054336961,0.9737925413737653,0.7157803150919492,0.9755331188283184,6.6592549490218165,350.33333333333326,0.1565346728237577,0.7879645722845996,0.11677593221198004,350.0,0.4245869829016342,0.821454204375307,0.47235201313962955
marine_sample_2-kraken2_refseqV205_500GB-0.55,0.004450666617976271,0.9300751676765496,0.796875,0.0042869114022345105,0.9205776173285198,0.008534485571543798,0.8542713567839196,32025976.0,73.11302356881677,72.41666871084777,0.9914655144284562,0.719750191920027,0.9750903902391588,6.578784188746091,320.0,0.15816823598444718,0.7905360529115621,0.12545359120449276,320.0,0.4314029211777317,0.8634750838382748,0.46243226436537715
marine_sample_2-kraken2_refseqV205_500GB-0.60,0.0011082370696966187,0.940628133214102,0.8796992481203008,0.0010795730424216974,0.8447653429602888,0.002156670841312561,0.8618784530386742,32120931.0,60.41668462981391,89.22802687243285,0.9978433291586876,0.7330771264438242,0.9736461350775028,6.411281030235681,266.5,0.16351290329815046,0.7959101473562149,0.14265074619212162,266.0,0.43201756193999336,0.9101636906672014,0.42292245800135525
marine_sample_2-kraken2_refseqV205_500GB-0.65,0.00021406156227942168,0.9534231200897868,0.9375,0.0002113614426220861,0.6498194945848376,0.0004226291938764786,0.767590618336887,32146988.0,43.402527228488395,98.99635230702732,0.9995773708061236,0.7548255321298848,0.9692079559153072,6.003107116656375,195.9,0.18030775024437687,0.7914484898357265,0.16914542337650385,192.0,0.38400662376538175,0.9454615600448935,0.32501542801372985
marine_sample_2-kraken2_refseqV205_500GB-0.70,2.882984003763255e-05,0.9979166666666668,0.9876543209876544,2.979462360682144e-05,0.2888086642599278,5.9587468121015554e-05,0.446927374301676,32152496.0,22.795377922896446,79.94716998435946,0.9999404125318788,0.8192430213247403,0.9465538194444444,4.997396358425805,84.47368421052632,0.2521880286149126,0.7882515132301229,0.23099272733835025,81.0,0.2234934808848985,0.9927854938271605,0.1444192294417673
marine_sample_2-kraken2_refseqV205_500GB-0.75,3.663792171449137e-06,1.0,1.0,3.794304885211081e-06,0.09747292418772564,7.588580977032289e-06,0.17763157894736842,32153330.0,21.483759250937986,52.68745158476058,0.999992411419023,0.8979181457717199,0.8587745229776942,3.6604807007564375,36.42857142857143,0.47690664501890706,0.7698353954937782,0.2622546428445572,27.0,0.08881958376417272,1.0,0.04873835924630543
marine_sample_2-kraken2_refseqV205_500GB-0.80,2.1021758360773736e-07,1.0,1.0,2.177060180039145e-07,0.007220216606498195,4.35411941216029e-07,0.014336917562724013,32153445.0,21.92867318987967,13.180910336879187,0.9999995645880588,0.9971707236908808,0.2448979591836735,0.5916727785823274,2.0,1.0,0.5916727785823274,0.6621621621621622,2.0,0.007168676487332614,1.0,0.0036102171562580995
marine_sample_2-kraken2_refseqV205_500GB-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32153452.0,21.996383434627838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_2-kraken2_refseqV205_500GB-0.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32153452.0,21.996383434627838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_2-kraken2_refseqV205_500GB-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32153452.0,21.996383434627838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_2-kraken2_refseqV205_500GB-1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32153452.0,21.996383434627838,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
marine_sample_3-kraken2_refseqV205_500GB-0.00,0.9722162672581468,0.3116869837742685,0.012564646598594352,0.3171473839430057,0.9869791666666666,0.3143934765268392,0.024813408406442326,43993261.0,297.88232574844244,31.273052365263748,0.6856065234731608,0.6830570970950779,0.9872010653801271,7.906794346527111,33515.37542517007,0.11323791975043,0.5313513000972213,0.0025902235481210585,30164.0,0.16960344246664075,0.16212581518643143,0.6520632753048361
marine_sample_3-kraken2_refseqV205_500GB-0.05,0.9219704467416721,0.3276481582788813,0.0401967072909985,0.31615810145295675,0.9791666666666666,0.32180059792881266,0.07722324912713083,42383662.0,199.55946768696083,24.97803842853273,0.6781994020711873,0.6834701871088156,0.9861926761105558,7.481984278567133,12405.662857142857,0.1175403914914314,0.567187909632454,0.00774271229299988,9354.0,0.19951192352797176,0.1839224327849399,0.6476623840598117
marine_sample_3-kraken2_refseqV205_500GB-0.10,0.8225466736331735,0.3640680819103888,0.1261413594859655,0.31341713748294325,0.9713541666666666,0.3368491970450294,0.22328644118527388,39248506.0,140.5883139174051,21.831362724364386,0.6631508029549705,0.6847037265027967,0.9856346699482464,7.326689957288455,3716.011904761905,0.11986839605134447,0.6354502800188385,0.023541442293067403,2957.0,0.28006781911515166,0.24510472069817715,0.6423856520748049
marine_sample_3-kraken2_refseqV205_500GB-0.15,0.6842687727371811,0.4221416279049143,0.254272043745728,0.3023183337117345,0.96875,0.35232079148662204,0.40281537628586894,35351657.0,113.52854142975511,21.656549420688485,0.6476792085133779,0.6877619821871859,0.98517651097814,7.234260335307523,1608.1923076923074,0.12175956700519107,0.6880130356431509,0.046111074006158485,1463.0,0.3775680838862455,0.33820683582532113,0.6355341668558673
marine_sample_3-kraken2_refseqV205_500GB-0.20,0.5250741673418073,0.5062576363486045,0.38461538461538464,0.2782094150427093,0.9635416666666666,0.35908618627040906,0.549777117384844,31586126.0,103.5092932519758,19.997099161260493,0.6409138137295911,0.6902047990448965,0.9846475760077992,7.161300863976897,1004.0,0.12391171203871655,0.7226415868911178,0.06770924513478167,962.0,0.45443165182762657,0.4454365104819946,0.620875540854688
marine_sample_3-kraken2_refseqV205_500GB-0.25,0.3936953493519731,0.5988022946848937,0.4505494505494506,0.24673077571864865,0.9609375,0.34946700452342633,0.6134663341645885,29215282.0,101.7874044603497,19.96860864433864,0.6505329954765736,0.6920512337464586,0.9842473237654046,7.133336513555356,842.25,0.12551750063207134,0.7370885681439091,0.0775107164533542,819.0,0.4814666693440074,0.5246758726171721,0.6038341378593244
marine_sample_3-kraken2_refseqV205_500GB-0.30,0.2535181119965315,0.7174732418443365,0.5162659123055162,0.1903681477197721,0.9505208333333334,0.30089849098857663,0.6691109074243812,28134430.0,100.03525818211132,22.093793456631705,0.6991015090114233,0.6941196847417089,0.9836313280457478,7.07452336539058,736.0769230769231,0.12795081528997962,0.74739567214869,0.08641062396231745,707.0,0.48500469920647893,0.6168695770749264,0.5704444905265528
