Sample name,Proportion classified,Precision reads,Precision taxa,Mean Precision,Recall reads,Recall taxa,Mean Recall,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_1-kraken2_minikraken-0.60,5.10E-07,0.705882353,0.857142857,0.781512605,3.73E-07,0.03960396,0.019802167,7.47E-07,0.075709779,32137019,28.00643322,37.39308192,0.999999253,0.950154504,0.91349481,3.690116518,47,0.928476691,0.969207388,0.825714286,14,0.037855263
marine_sample_1-kraken2_minikraken-0.65,1.20E-07,0.75,0.666666667,0.708333333,9.34E-08,0.00660066,0.003300377,1.87E-07,0.013071895,32137024,25.64725201,12.63763114,0.999999813,0.999328532,0.625,1.5,3.5,1,0.94639463,0.888888889,3,0.006536041
marine_sample_1-kraken2_minikraken-0.70,6.01E-08,0,0,0,0,0,0,0,0,32137028,25.89101616,0,1,1,0,0,1,1,0,1,1,0
marine_sample_1-kraken2_minikraken-0.75,0,0,0,0,0,0,0,0,0,32137026,23.75107204,0,1,0,0,0,0,0,0,0,0,0
marine_sample_1-kraken2_minikraken-0.80,0,0,0,0,0,0,0,0,0,32137026,23.75107204,0,1,0,0,0,0,0,0,0,0,0
marine_sample_1-kraken2_minikraken-0.85,0,0,0,0,0,0,0,0,0,32137026,23.75107204,0,1,0,0,0,0,0,0,0,0,0
marine_sample_1-kraken2_minikraken-0.90,0,0,0,0,0,0,0,0,0,32137026,23.75107204,0,1,0,0,0,0,0,0,0,0,0
marine_sample_1-kraken2_minikraken-0.95,0,0,0,0,0,0,0,0,0,32137026,23.75107204,0,1,0,0,0,0,0,0,0,0,0
marine_sample_1-kraken2_minikraken-1.00,0,0,0,0,0,0,0,0,0,32137026,23.75107204,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_minikraken-0.00,0.870776218,0.330455989,0.066446029,0.198451009,0.298003648,0.942238267,0.620120958,0.313391933,0.124137931,41985591,127.7380985,18.32904663,0.686608067,0.701928955,0.979285443,6.933314497,4100.60274,0.143945022,0.580700071,0.012290028,3928,0.218764932
marine_sample_2-kraken2_minikraken-0.05,0.719721731,0.399249759,0.13248731,0.265868534,0.297584751,0.942238267,0.619911509,0.341001022,0.232309746,36982591,108.68505,15.89682204,0.658998978,0.70201547,0.9787281,6.840767206,2425.013043,0.145860878,0.62507125,0.023863135,1970,0.286655384
marine_sample_2-kraken2_minikraken-0.10,0.485346453,0.557836942,0.351752022,0.454794482,0.280388712,0.942238267,0.61131349,0.373195883,0.512266928,30283992,89.669164,11.66563456,0.626804117,0.702588814,0.978337739,6.803015056,907.7826087,0.147187796,0.713457639,0.0622146,742,0.442731406
marine_sample_2-kraken2_minikraken-0.15,0.271563849,0.795054806,0.527272727,0.661163767,0.223599289,0.942238267,0.582918778,0.34903642,0.676165803,26817233,81.53560175,10.54559002,0.65096358,0.703047096,0.978031806,6.775674364,513,0.148224809,0.756949933,0.091960315,495,0.512601111
marine_sample_2-kraken2_minikraken-0.20,0.125697862,0.904053955,0.644444444,0.7742492,0.117685684,0.942238267,0.529961976,0.2082609,0.765395894,28771042,77.84711088,19.13385677,0.7917391,0.703302476,0.977933621,6.759745308,410,0.148561905,0.780410815,0.11189583,405,0.486828397
marine_sample_2-kraken2_minikraken-0.25,0.056912176,0.910859481,0.72299169,0.816925585,0.05368562,0.942238267,0.497961943,0.101395063,0.818181818,30596205,75.66052278,30.20410765,0.898604937,0.703387851,0.977909745,6.75530329,366.25,0.148656148,0.795129303,0.125398419,361,0.459788441
marine_sample_2-kraken2_minikraken-0.30,0.018275986,0.912967963,0.775449102,0.844208532,0.017279762,0.935018051,0.476148906,0.033917566,0.847790507,31650813,72.22433435,46.71682437,0.966082434,0.703504404,0.97801593,6.750048627,334.75,0.148351435,0.805139159,0.136190069,334,0.440854037
marine_sample_2-kraken2_minikraken-0.35,0.004776053,0.916409389,0.845901639,0.881155514,0.004532733,0.931407942,0.467970337,0.009020846,0.886597938,32021003,65.65681535,67.75155461,0.990979154,0.703625832,0.977832455,6.723404939,305,0.149172835,0.814694961,0.147904903,305,0.447809392
marine_sample_2-kraken2_minikraken-0.40,0.000996221,0.916829952,0.87628866,0.896559306,0.000945902,0.920577617,0.460761759,0.001889853,0.897887324,32125797,59.77272541,92.65102438,0.998110147,0.705210987,0.978024006,6.706665094,291.5,0.14955038,0.819397341,0.156371818,291,0.449888589
marine_sample_2-kraken2_minikraken-0.45,0.000163759,0.91197506,0.901574803,0.906774931,0.000154665,0.826714801,0.413434733,0.000309277,0.86252354,32148959,52.4108557,114.9275654,0.999690723,0.709781925,0.977269136,6.569804933,271.1818182,0.158102267,0.822388815,0.173200976,254,0.431416409
marine_sample_2-kraken2_minikraken-0.50,3.02E-05,0.910358566,0.925925926,0.918142246,2.84E-05,0.541516245,0.270772336,5.69E-05,0.683371298,32152628,39.77460759,109.1434563,0.999943149,0.744253006,0.974675005,6.226176553,217.25,0.189509782,0.848270271,0.243744946,162,0.341714075
marine_sample_2-kraken2_minikraken-0.55,3.15E-06,0.838095238,0.888888889,0.863492063,2.74E-06,0.144404332,0.072203535,5.47E-06,0.248447205,32153381,31.1573237,66.02317903,0.999994526,0.833788391,0.959455782,5.038986287,82.5,0.344565088,0.917538433,0.548098434,45,0.124226339
marine_sample_2-kraken2_minikraken-0.60,3.90E-07,0.615384615,0.857142857,0.736263736,2.49E-07,0.02166065,0.010830449,4.98E-07,0.042253521,32153449,24.56904746,26.89372627,0.999999502,0.953927342,0.769230769,2.441629874,17,0.842075358,0.869726109,0.619047619,7,0.021127009
marine_sample_2-kraken2_minikraken-0.65,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_minikraken-0.70,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_minikraken-0.75,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_minikraken-0.80,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_minikraken-0.85,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_minikraken-0.90,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_minikraken-0.95,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_minikraken-1.00,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_minikraken-0.00,0.863879886,0.351147086,0.090293454,0.22072027,0.317484125,0.9375,0.627492062,0.333468206,0.164722032,40365660,133.180432,20.11813858,0.666531794,0.682287487,0.98449642,7.204310805,4150.5,0.124530637,0.602312337,0.016177885,3987,0.249095119
marine_sample_3-kraken2_minikraken-0.05,0.712683715,0.423150414,0.181268882,0.302209648,0.31562485,0.9375,0.626562425,0.36156269,0.303797468,35451078,111.9325529,17.13762533,0.63843731,0.682479007,0.984102933,7.11605017,2409.459596,0.126094123,0.649532454,0.031674061,1986,0.332680079
marine_sample_3-kraken2_minikraken-0.10,0.479679987,0.584479704,0.413793103,0.499136404,0.293427368,0.9375,0.615463684,0.390707278,0.574162679,29107085,95.75358001,12.5763708,0.609292722,0.68280531,0.98387541,7.087580093,1014.72549,0.126989548,0.725824198,0.071284001,870,0.482434979
marine_sample_3-kraken2_minikraken-0.15,0.267794664,0.828696179,0.592105263,0.710400721,0.232261293,0.9375,0.584880647,0.362830841,0.725806452,25944840,89.17225636,13.08880384,0.637169159,0.683093263,0.983676154,7.068813701,651.3333333,0.127773507,0.764367334,0.100756702,608,0.544318646
marine_sample_3-kraken2_minikraken-0.20,0.123776906,0.898843682,0.685114504,0.791979093,0.116440316,0.934895833,0.525668075,0.20617215,0.790748899,28518279,85.6722454,22.82761239,0.79382785,0.683330225,0.983593651,7.060610083,530.5,0.128103534,0.781609594,0.116320633,524,0.498460524
marine_sample_3-kraken2_minikraken-0.25,0.055927727,0.90433699,0.736625514,0.820481252,0.052934285,0.932291667,0.492612976,0.10001435,0.822988506,30299393,81.95709236,36.3149377,0.89998565,0.683468669,0.983574156,7.053616791,491.5714286,0.128196747,0.790337813,0.125266815,486,0.461501428
marine_sample_3-kraken2_minikraken-0.30,0.017923724,0.906230882,0.79064588,0.848438381,0.016999913,0.924479167,0.47073954,0.03337377,0.852340936,31320134,78.59388663,56.36717204,0.96662623,0.683713349,0.983511817,7.043492013,471,0.12850281,0.799436439,0.135076833,449,0.442857353
marine_sample_3-kraken2_minikraken-0.35,0.004670157,0.90823711,0.857843137,0.883040124,0.004439257,0.911458333,0.457948795,0.00883533,0.883838384,31677944,71.57724828,80.66932843,0.99116467,0.684495642,0.983380498,7.013525315,413,0.12925505,0.80871556,0.147476168,408,0.446336857
marine_sample_3-kraken2_minikraken-0.40,0.000973476,0.90766572,0.893048128,0.900356924,0.000924764,0.869791667,0.435358215,0.001847646,0.881266491,31778449,63.79332956,107.4283493,0.998152354,0.688978763,0.983182352,6.944941668,377.75,0.131193006,0.812569022,0.158987554,374,0.441557068
marine_sample_3-kraken2_minikraken-0.45,0.000158261,0.915337889,0.929054054,0.922195972,0.000151612,0.716145833,0.358148723,0.000303174,0.808823529,31800493,49.89987189,125.2778573,0.999696826,0.698486111,0.982722649,6.784115569,331.6896552,0.139239769,0.826378477,0.195537985,296,0.404563352
marine_sample_3-kraken2_minikraken-0.50,2.77E-05,0.9164859,0.951515152,0.934000526,2.66E-05,0.408854167,0.204440367,5.31E-05,0.571948998,31804101,37.27431036,111.2819671,0.999946865,0.732436197,0.980710142,6.4473903,192.2368421,0.168913462,0.875252278,0.314186135,165,0.286001067
marine_sample_3-kraken2_minikraken-0.55,2.19E-06,0.945205479,0.953488372,0.949346926,2.17E-06,0.106770833,0.053386501,4.34E-06,0.192037471,31804804,31.15341868,66.40993653,0.999995661,0.859754897,0.955526365,5.005640011,142.2,0.486097857,0.922483557,0.522912374,43,0.096020905
marine_sample_3-kraken2_minikraken-0.60,1.80E-07,1,1,1,1.89E-07,0.010416667,0.005208428,3.77E-07,0.020618557,31804863,28.953496,20.61392406,0.999999623,0.989787381,0.666666667,1.79248125,7,1,0.896240625,0.75,4,0.010309467
marine_sample_3-kraken2_minikraken-0.65,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_minikraken-0.70,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_minikraken-0.75,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_minikraken-0.80,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_minikraken-0.85,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_minikraken-0.90,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_minikraken-0.95,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_minikraken-1.00,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_4-kraken2_minikraken-0.00,0.860513881,0.343431263,0.066480589,0.204955926,0.313676131,0.935714286,0.624695209,0.327880011,0.124141199,40343757,130.1532107,16.8785163,0.672119989,0.685981145,0.978517032,6.627987852,4075.943038,0.14659085,0.55490588,0.011811343,3941,0.226010605
marine_sample_4-kraken2_minikraken-0.05,0.709124487,0.414326239,0.139807898,0.277067068,0.31185211,0.935714286,0.623783198,0.355858893,0.243268338,35417253,108.8858883,15.00874125,0.644141107,0.686130128,0.977607447,6.512389035,2351.891892,0.149653284,0.599010835,0.023830152,1874,0.299563616
marine_sample_4-kraken2_minikraken-0.10,0.4767867,0.576427125,0.353179973,0.464803549,0.291710665,0.932142857,0.611926761,0.387380764,0.512266928,28944622,90.94322494,10.82909783,0.612619236,0.686362222,0.97697334,6.46515476,1021.30303,0.151752433,0.678440828,0.058765795,739,0.449823846
marine_sample_4-kraken2_minikraken-0.15,0.266007934,0.809988119,0.552966102,0.68147711,0.228695177,0.932142857,0.580419017,0.356683075,0.694148936,25879893,82.03076795,11.63396129,0.643316925,0.686575124,0.976382923,6.424184848,521.6,0.153686658,0.723228977,0.089708141,472,0.525416006
marine_sample_4-kraken2_minikraken-0.20,0.122828939,0.880696195,0.651629073,0.766162634,0.114818161,0.928571429,0.521694795,0.203151099,0.765832106,28257282,78.40182086,19.70850258,0.796848901,0.686728516,0.976064084,6.410509118,422,0.154727423,0.741936041,0.10470732,399,0.484491602
marine_sample_4-kraken2_minikraken-0.25,0.055560361,0.885233478,0.717451524,0.801342501,0.052204345,0.925,0.488602173,0.098594345,0.808112324,29945938,75.31933611,30.62710612,0.901405655,0.686837736,0.975830135,6.399837079,374,0.155496864,0.753289346,0.114608958,361,0.453353335
marine_sample_4-kraken2_minikraken-0.30,0.017821698,0.890505119,0.768545994,0.829525556,0.016844932,0.925,0.470922466,0.033064412,0.839546191,30907864,71.17271603,48.36134047,0.966935588,0.68687266,0.975730823,6.393660402,343,0.155873932,0.761457824,0.122268633,337,0.436305302
marine_sample_4-kraken2_minikraken-0.35,0.004643537,0.893338507,0.845901639,0.869620073,0.004403,0.921428571,0.462915786,0.008762811,0.882051282,31249699,65.68442482,69.93341347,0.991237189,0.687212257,0.975594277,6.379722848,305.3333333,0.156531067,0.77304998,0.134340972,305,0.445407047
marine_sample_4-kraken2_minikraken-0.40,0.000980122,0.893001593,0.871527778,0.882264686,0.000929001,0.896428571,0.448678786,0.001856071,0.883802817,31345683,60.31726709,93.62154708,0.998143929,0.688776103,0.975236256,6.340737922,288.375,0.158761121,0.776107237,0.140213945,288,0.442829444
marine_sample_4-kraken2_minikraken-0.45,0.000163644,0.888603413,0.893617021,0.891110217,0.000154345,0.75,0.375077172,0.000308636,0.815533981,31367100,53.05597374,110.8362419,0.999691364,0.697751417,0.974986024,6.233665117,264.64,0.165254005,0.791424072,0.170117662,235,0.407921308
marine_sample_4-kraken2_minikraken-0.50,2.96E-05,0.890466531,0.898550725,0.894508628,2.80E-05,0.442857143,0.221442565,5.60E-05,0.593301435,31370565,41.77919614,99.22778846,0.999944027,0.739819476,0.969080309,5.868728466,173.875,0.2041952,0.825590248,0.234361229,138,0.296678704
marine_sample_4-kraken2_minikraken-0.55,2.55E-06,0.811764706,0.906976744,0.859370725,2.20E-06,0.139285714,0.069643957,4.40E-06,0.241486068,31371282,31.81586555,67.09558036,0.999995601,0.828991273,0.954463668,4.966506196,86.875,0.41711152,0.915271632,0.510708984,43,0.120745234
marine_sample_4-kraken2_minikraken-0.60,2.40E-07,0.875,0.833333333,0.854166667,2.23E-07,0.017857143,0.008928683,4.46E-07,0.034965035,31371329,26.70537911,25.62088922,0.999999554,0.970458892,0.8125,2.5,8,0.9258201,0.967132018,0.888888889,6,0.017482741
marine_sample_4-kraken2_minikraken-0.65,3.00E-08,0,0,0,0,0,0,0,0,31371336,26.82227437,0,1,1,0,0,1,1,0,1,1,0
marine_sample_4-kraken2_minikraken-0.70,3.00E-08,0,0,0,0,0,0,0,0,31371336,26.82227437,0,1,1,0,0,1,1,0,1,1,0
marine_sample_4-kraken2_minikraken-0.75,0,0,0,0,0,0,0,0,0,31371335,25.14669181,0,1,0,0,0,0,0,0,0,0,0
marine_sample_4-kraken2_minikraken-0.80,0,0,0,0,0,0,0,0,0,31371335,25.14669181,0,1,0,0,0,0,0,0,0,0,0
marine_sample_4-kraken2_minikraken-0.85,0,0,0,0,0,0,0,0,0,31371335,25.14669181,0,1,0,0,0,0,0,0,0,0,0
marine_sample_4-kraken2_minikraken-0.90,0,0,0,0,0,0,0,0,0,31371335,25.14669181,0,1,0,0,0,0,0,0,0,0,0
marine_sample_4-kraken2_minikraken-0.95,0,0,0,0,0,0,0,0,0,31371335,25.14669181,0,1,0,0,0,0,0,0,0,0,0
marine_sample_4-kraken2_minikraken-1.00,0,0,0,0,0,0,0,0,0,31371335,25.14669181,0,1,0,0,0,0,0,0,0,0,0
marine_sample_5-kraken2_minikraken-0.00,0.875886513,0.399348,0.079969535,0.239658768,0.372807797,0.943113772,0.657960785,0.385621784,0.147437398,37113135,128.4244176,15.67822511,0.614378216,0.626612174,0.975853469,6.745382379,4091.6,0.155412526,0.564768968,0.010513789,3939,0.266529591
marine_sample_5-kraken2_minikraken-0.05,0.723694273,0.475121296,0.168179391,0.321650344,0.36647577,0.943113772,0.654794771,0.413785764,0.285455369,32441019,108.0753693,13.47645667,0.586214236,0.626798476,0.974994087,6.654421057,2320.433333,0.158144865,0.612118325,0.021351063,1873,0.349620567
marine_sample_5-kraken2_minikraken-0.10,0.487616181,0.650530915,0.408560311,0.529545613,0.338089499,0.943113772,0.640601636,0.444938559,0.570135747,26353670,90.88708705,10.56953093,0.555061441,0.627204368,0.974375778,6.616570787,881.5348837,0.160083268,0.689902584,0.050616828,771,0.507537153
marine_sample_5-kraken2_minikraken-0.15,0.272710455,0.857330757,0.577981651,0.717656204,0.249192993,0.943113772,0.596153383,0.38614773,0.716723549,24752246,84.21162843,14.13317372,0.61385227,0.627520456,0.973886653,6.593480544,573.9565217,0.161605928,0.725346425,0.070265309,545,0.55143564
marine_sample_5-kraken2_minikraken-0.20,0.126049764,0.894866225,0.693832599,0.794349412,0.120222508,0.943113772,0.53166814,0.211967799,0.799492386,27927256,80.39902471,25.16791952,0.788032201,0.627762928,0.973614692,6.585595832,471.5,0.162453084,0.746112236,0.083479911,454,0.505730092
marine_sample_5-kraken2_minikraken-0.25,0.057023251,0.89960638,0.748803828,0.824205104,0.054675169,0.937125749,0.495900459,0.103085156,0.832446809,29724436,77.43209577,36.67884079,0.896914844,0.627846258,0.973371095,6.572719405,422.5,0.1632195,0.754846482,0.089840137,418,0.467765982
marine_sample_5-kraken2_minikraken-0.30,0.018317128,0.902007109,0.804123711,0.85306541,0.017609741,0.934131737,0.475870739,0.034545064,0.864265928,30751576,72.92041556,56.4176337,0.965454936,0.628165825,0.97330577,6.56654961,392.2,0.163487421,0.763560019,0.09654969,388,0.449405496
