Sample name,Proportion classified,Precision reads,Precision taxa,Mean Precision,Recall reads,Recall taxa,Mean Recall,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_0-kraken2_refseqV205_500GB-0.50,0.013756206,0.889901967,0.729230769,0.809566368,0.012650226,0.915057915,0.463854071,0.02494584,0.811643836,31862345,77.35417361,52.32515394,0.97505416,0.740071859,0.960570278,6.157211108,325.75,0.198709756,0.737894626,0.078035626,325,0.418294838
marine_sample_0-kraken2_refseqV205_500GB-0.55,0.004318904,0.903767116,0.776632302,0.840199709,0.004033551,0.872586873,0.438310212,0.008031258,0.821818182,32103382,73.73867491,68.4175475,0.991968742,0.74343237,0.958895957,6.086388038,292.5,0.203151021,0.743614018,0.083603116,291,0.41492472
marine_sample_0-kraken2_refseqV205_500GB-0.60,0.001076985,0.925372302,0.880658436,0.903015369,0.001029873,0.826254826,0.41364235,0.002057456,0.852589641,32188997,58.07463563,86.51457186,0.997942544,0.75101823,0.956230852,5.921349038,245.5454545,0.210632277,0.747191058,0.094021167,243,0.427323549
marine_sample_0-kraken2_refseqV205_500GB-0.65,0.000205888,0.938147338,0.943181818,0.940664578,0.0001996,0.640926641,0.32056312,0.000399114,0.763218391,32213496,39.70616298,93.4145752,0.999600886,0.769503071,0.951758341,5.630369675,180.7894737,0.225393435,0.754798752,0.11777825,176,0.381808753
marine_sample_0-kraken2_refseqV205_500GB-0.70,2.90E-05,0.923236515,0.938271605,0.93075406,2.76E-05,0.293436293,0.146731958,5.52E-05,0.447058824,32218687,32.008173,76.63089031,0.999944756,0.81306449,0.941250151,4.989625728,102.8571429,0.264305328,0.787025833,0.210139756,81,0.223557034
marine_sample_0-kraken2_refseqV205_500GB-0.75,3.45E-06,1,1,1,3.57E-06,0.073359073,0.036681321,7.14E-06,0.136690647,32219388,23.07025454,44.3843308,0.999992861,0.885928589,0.837353497,3.243490654,22.75,0.477676033,0.76354661,0.323594901,19,0.068348893
marine_sample_0-kraken2_refseqV205_500GB-0.80,0,0,0,0,0,0,0,0,0,32219503,24.19985375,0,1,0,0,0,0,0,0,0,0,0
marine_sample_0-kraken2_refseqV205_500GB-0.85,0,0,0,0,0,0,0,0,0,32219503,24.19985375,0,1,0,0,0,0,0,0,0,0,0
marine_sample_0-kraken2_refseqV205_500GB-0.90,0,0,0,0,0,0,0,0,0,32219503,24.19985375,0,1,0,0,0,0,0,0,0,0,0
marine_sample_0-kraken2_refseqV205_500GB-0.95,0,0,0,0,0,0,0,0,0,32219503,24.19985375,0,1,0,0,0,0,0,0,0,0,0
marine_sample_0-kraken2_refseqV205_500GB-1.00,0,0,0,0,0,0,0,0,0,32219503,24.19985375,0,1,0,0,0,0,0,0,0,0,0
marine_sample_1-kraken2_refseqV205_500GB-0.00,0.974580513,0.331485294,0.009943135,0.170714214,0.33476265,0.98679868,0.660780665,0.333115911,0.019687891,43075235,291.2917312,28.43585531,0.666884089,0.665363029,0.985987144,7.67506706,33321.32147,0.118485688,0.515933254,0.002373152,30071,0.176401901
marine_sample_1-kraken2_refseqV205_500GB-0.05,0.92573843,0.348807351,0.033044059,0.190925705,0.334602306,0.98019802,0.657400163,0.341557198,0.063932838,41459038,196.331632,25.04612805,0.658442802,0.665010311,0.984900314,7.290611252,12273.08569,0.122916612,0.555103619,0.007368329,8988,0.202745018
marine_sample_1-kraken2_refseqV205_500GB-0.10,0.82664681,0.38721898,0.11011236,0.24866567,0.331689435,0.97029703,0.650993232,0.357309616,0.19778002,38346384,133.8352031,19.60915902,0.642690384,0.666247664,0.984041723,7.139092164,3310.62439,0.126338324,0.627192126,0.02346944,2670,0.277544818
marine_sample_1-kraken2_refseqV205_500GB-0.15,0.688206021,0.446529732,0.229264476,0.337897104,0.318437244,0.9669967,0.642716972,0.371759048,0.370651486,34587903,107.9133259,18.39050088,0.628240952,0.667374693,0.983166829,7.038425499,1455.611111,0.129749941,0.682039644,0.04648397,1278,0.371205267
marine_sample_1-kraken2_refseqV205_500GB-0.20,0.529109347,0.529903759,0.347305389,0.438604574,0.29053432,0.95709571,0.623815015,0.375300056,0.509666081,31083217,98.60106314,16.68743685,0.624699944,0.6708958,0.98229479,6.958710402,853.025641,0.133067225,0.716976506,0.067641376,835,0.442483068
marine_sample_1-kraken2_refseqV205_500GB-0.25,0.396920123,0.622978798,0.415229885,0.519104342,0.256230835,0.95379538,0.605013107,0.36311335,0.578578579,28885973,97.52775817,16.74284977,0.63688665,0.674197142,0.981632163,6.929954907,731,0.135535119,0.733876562,0.07822269,696,0.470845964
marine_sample_1-kraken2_refseqV205_500GB-0.30,0.255883576,0.749074138,0.493150685,0.621112411,0.198619654,0.95049505,0.574557352,0.313985061,0.649379932,27892182,93.50235571,19.85352433,0.686014939,0.676415151,0.980708686,6.862753648,596.1578947,0.138902679,0.746777439,0.088761644,584,0.481682497
marine_sample_1-kraken2_refseqV205_500GB-0.35,0.14692299,0.814793854,0.578947368,0.696870611,0.124048784,0.943894389,0.533971587,0.215316567,0.717691343,29056629,90.61358587,26.07743977,0.784683433,0.679057936,0.979691752,6.797546822,504.1111111,0.142521372,0.759641021,0.099678292,494,0.466503955
marine_sample_1-kraken2_refseqV205_500GB-0.40,0.073906989,0.840048497,0.639821029,0.739934763,0.06433464,0.943894389,0.504114515,0.119516199,0.762666667,30463174,87.54803963,36.32311695,0.880483801,0.681561169,0.978672416,6.742208865,453,0.146066134,0.765800605,0.104894041,447,0.441091433
marine_sample_1-kraken2_refseqV205_500GB-0.45,0.032116501,0.87952072,0.713567839,0.796544279,0.029270443,0.937293729,0.483282086,0.056655396,0.810271041,31325216,83.97310157,49.4131694,0.943344604,0.685455736,0.977633301,6.676666706,400,0.149610537,0.773064362,0.112334986,398,0.433463218
marine_sample_1-kraken2_refseqV205_500GB-0.50,0.014096012,0.91167517,0.767955801,0.839815486,0.01331654,0.917491749,0.465404145,0.02624966,0.836090226,31750533,80.13366051,61.79453001,0.97375034,0.691946092,0.976640028,6.609926787,369,0.152957325,0.777652545,0.118254889,362,0.431169943
marine_sample_1-kraken2_refseqV205_500GB-0.55,0.004410163,0.939460998,0.830721003,0.885091001,0.004293272,0.874587459,0.439440365,0.008547483,0.852090032,32007944,72.33192514,78.32971329,0.991452517,0.696729624,0.975750721,6.525364906,326,0.15605971,0.784542647,0.129273792,319,0.430318758
marine_sample_1-kraken2_refseqV205_500GB-0.60,0.001115573,0.927510094,0.876760563,0.902135329,0.00107219,0.821782178,0.411427184,0.002141904,0.848381601,32105262,64.99499635,96.83686691,0.997858096,0.709759903,0.974851444,6.43456358,285,0.159800267,0.789541502,0.140013079,284,0.425261753
marine_sample_1-kraken2_refseqV205_500GB-0.65,0.000211283,0.951108584,0.937799043,0.944453814,0.000208233,0.646864686,0.32353646,0.000416376,0.765625,32130678,46.61571826,106.7890004,0.999583624,0.734556854,0.971462811,6.133371817,223.5263158,0.174075218,0.795781241,0.167665041,209,0.383020688
marine_sample_1-kraken2_refseqV205_500GB-0.70,2.71E-05,0.992239468,0.968421053,0.98033026,2.78E-05,0.303630363,0.151829106,5.57E-05,0.462311558,32136138,27.35439893,88.06471943,0.999944303,0.795065218,0.945809018,5.164486573,131.25,0.259852815,0.786088292,0.194244786,95,0.231183628
marine_sample_1-kraken2_refseqV205_500GB-0.75,2.94E-06,1,1,1,3.05E-06,0.062706271,0.03135466,6.10E-06,0.118012422,32136928,22.84281737,44.18907033,0.999993901,0.904690185,0.819450229,3.251431849,20.66666667,0.519786134,0.765416038,0.291507315,19,0.059009261
marine_sample_1-kraken2_refseqV205_500GB-0.80,1.20E-07,1,1,1,1.24E-07,0.00660066,0.003300392,2.49E-07,0.013114754,32137022,23.72815581,16.54621728,0.999999751,0.97608391,0.375,0.811278124,2,1,0.811278124,0.8,2,0.006557502
marine_sample_1-kraken2_refseqV205_500GB-0.85,0,0,0,0,0,0,0,0,0,32137026,23.75107204,0,1,0,0,0,0,0,0,0,0,0
marine_sample_1-kraken2_refseqV205_500GB-0.90,0,0,0,0,0,0,0,0,0,32137026,23.75107204,0,1,0,0,0,0,0,0,0,0,0
marine_sample_1-kraken2_refseqV205_500GB-0.95,0,0,0,0,0,0,0,0,0,32137026,23.75107204,0,1,0,0,0,0,0,0,0,0,0
marine_sample_1-kraken2_refseqV205_500GB-1.00,0,0,0,0,0,0,0,0,0,32137026,23.75107204,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_refseqV205_500GB-0.00,0.973678236,0.295419012,0.009205984,0.152312498,0.29788957,0.981949458,0.639919514,0.296649147,0.018240955,45419444,295.5969877,24.27714207,0.703350853,0.702182609,0.982250719,7.606314596,32571.642,0.133347943,0.512186449,0.001906868,29546,0.157445051
marine_sample_2-kraken2_refseqV205_500GB-0.05,0.925433691,0.310776389,0.029576076,0.170176233,0.29784802,0.974729242,0.636288631,0.304174892,0.057410164,43815629,199.1001978,19.89499621,0.695825108,0.701781252,0.981166652,7.216518329,12073.00541,0.137275308,0.548524329,0.005816333,9129,0.180792528
marine_sample_2-kraken2_refseqV205_500GB-0.10,0.827256464,0.346005728,0.097146984,0.221576356,0.296431842,0.971119134,0.633775488,0.319306093,0.176625082,40637512,139.4011947,19.4163538,0.680693907,0.702106714,0.980602862,7.078072099,3563.777778,0.139287605,0.618975047,0.018618273,2769,0.247965588
marine_sample_2-kraken2_refseqV205_500GB-0.15,0.6894416,0.407602058,0.209866875,0.308734467,0.291028316,0.967509025,0.629268671,0.339589417,0.344916345,36395922,110.7250817,18.53617883,0.660410583,0.705326269,0.980120403,7.000878886,1422.086957,0.141002863,0.678475538,0.039391409,1277,0.342252881
marine_sample_2-kraken2_refseqV205_500GB-0.20,0.530436623,0.486612123,0.330445545,0.408528834,0.267311609,0.963898917,0.615605263,0.345066919,0.492165899,32626390,99.8312838,19.02577093,0.654933081,0.705300467,0.979529669,6.930134284,853.2307692,0.143081102,0.717538055,0.060459391,808,0.418616409
marine_sample_2-kraken2_refseqV205_500GB-0.25,0.398268204,0.576816867,0.392273403,0.484545135,0.237911251,0.953068592,0.595489922,0.336876117,0.555789474,30115982,98.18436603,15.68880304,0.663123883,0.706232218,0.979108554,6.913090015,691.0555556,0.144546059,0.73586859,0.071124043,673,0.446332796
marine_sample_2-kraken2_refseqV205_500GB-0.30,0.257051298,0.701472795,0.471223022,0.586347908,0.18673771,0.945848375,0.566293043,0.294955808,0.629051621,28704436,95.08871056,17.63908062,0.705044192,0.707823014,0.978471034,6.859096137,573,0.146737036,0.752181211,0.083541457,556,0.462003714
marine_sample_2-kraken2_refseqV205_500GB-0.35,0.147603315,0.78224332,0.544698545,0.663470933,0.119574719,0.945848375,0.532711547,0.207439908,0.691292876,29378990,91.47316058,23.25585046,0.792560092,0.709181082,0.977744635,6.8059291,485.6666667,0.149196892,0.763862039,0.093415771,481,0.449366392
marine_sample_2-kraken2_refseqV205_500GB-0.40,0.074299633,0.825596552,0.605568445,0.715582499,0.063526647,0.942238267,0.502882457,0.117975509,0.737288136,30542341,89.20167338,31.73898441,0.882024491,0.710292407,0.976974923,6.758578816,433.5,0.151766539,0.772272729,0.100767769,431,0.427631822
marine_sample_2-kraken2_refseqV205_500GB-0.45,0.03223044,0.870345385,0.678947368,0.774646377,0.029050878,0.931407942,0.48022941,0.056225044,0.785388128,31358516,85.5159778,42.03647113,0.943774956,0.713322516,0.976177235,6.699141436,381.5,0.154400776,0.781709954,0.110464881,380,0.420806586
marine_sample_2-kraken2_refseqV205_500GB-0.50,0.014174461,0.905765552,0.737142857,0.821454204,0.013296084,0.931407942,0.472352013,0.026207459,0.822966507,31770415,80.91101369,54.88172054,0.973792541,0.715780315,0.975533119,6.659254949,350.3333333,0.156534673,0.787964572,0.116775932,350,0.424586983
marine_sample_2-kraken2_refseqV205_500GB-0.55,0.004450667,0.930075168,0.796875,0.863475084,0.004286911,0.920577617,0.462432264,0.008534486,0.854271357,32025976,73.11302357,72.41666871,0.991465514,0.719750192,0.97509039,6.578784189,320,0.158168236,0.790536053,0.125453591,320,0.431402921
marine_sample_2-kraken2_refseqV205_500GB-0.60,0.001108237,0.940628133,0.879699248,0.910163691,0.001079573,0.844765343,0.422922458,0.002156671,0.861878453,32120931,60.41668463,89.22802687,0.997843329,0.733077126,0.973646135,6.41128103,266.5,0.163512903,0.795910147,0.142650746,266,0.432017562
marine_sample_2-kraken2_refseqV205_500GB-0.65,0.000214062,0.95342312,0.9375,0.94546156,0.000211361,0.649819495,0.325015428,0.000422629,0.767590618,32146988,43.40252723,98.99635231,0.999577371,0.754825532,0.969207956,6.003107117,195.9,0.18030775,0.79144849,0.169145423,192,0.384006624
marine_sample_2-kraken2_refseqV205_500GB-0.70,2.88E-05,0.997916667,0.987654321,0.992785494,2.98E-05,0.288808664,0.144419229,5.96E-05,0.446927374,32152496,22.79537792,79.94716998,0.999940413,0.819243021,0.946553819,4.997396358,84.47368421,0.252188029,0.788251513,0.230992727,81,0.223493481
marine_sample_2-kraken2_refseqV205_500GB-0.75,3.66E-06,1,1,1,3.79E-06,0.097472924,0.048738359,7.59E-06,0.177631579,32153330,21.48375925,52.68745158,0.999992411,0.897918146,0.858774523,3.660480701,36.42857143,0.476906645,0.769835395,0.262254643,27,0.088819584
marine_sample_2-kraken2_refseqV205_500GB-0.80,2.10E-07,1,1,1,2.18E-07,0.007220217,0.003610217,4.35E-07,0.014336918,32153445,21.92867319,13.18091034,0.999999565,0.997170724,0.244897959,0.591672779,2,1,0.591672779,0.662162162,2,0.007168676
marine_sample_2-kraken2_refseqV205_500GB-0.85,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_refseqV205_500GB-0.90,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_refseqV205_500GB-0.95,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_2-kraken2_refseqV205_500GB-1.00,0,0,0,0,0,0,0,0,0,32153452,21.99638343,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_refseqV205_500GB-0.00,0.972216267,0.311686984,0.012564647,0.162125815,0.317147384,0.986979167,0.652063275,0.314393477,0.024813408,43993261,297.8823257,31.27305237,0.685606523,0.683057097,0.987201065,7.906794347,33515.37543,0.11323792,0.5313513,0.002590224,30164,0.169603442
marine_sample_3-kraken2_refseqV205_500GB-0.05,0.921970447,0.327648158,0.040196707,0.183922433,0.316158101,0.979166667,0.647662384,0.321800598,0.077223249,42383662,199.5594677,24.97803843,0.678199402,0.683470187,0.986192676,7.481984279,12405.66286,0.117540391,0.56718791,0.007742712,9354,0.199511924
marine_sample_3-kraken2_refseqV205_500GB-0.10,0.822546674,0.364068082,0.126141359,0.245104721,0.313417137,0.971354167,0.642385652,0.336849197,0.223286441,39248506,140.5883139,21.83136272,0.663150803,0.684703727,0.98563467,7.326689957,3716.011905,0.119868396,0.63545028,0.023541442,2957,0.280067819
marine_sample_3-kraken2_refseqV205_500GB-0.15,0.684268773,0.422141628,0.254272044,0.338206836,0.302318334,0.96875,0.635534167,0.352320791,0.402815376,35351657,113.5285414,21.65654942,0.647679209,0.687761982,0.985176511,7.234260335,1608.192308,0.121759567,0.688013036,0.046111074,1463,0.377568084
marine_sample_3-kraken2_refseqV205_500GB-0.20,0.525074167,0.506257636,0.384615385,0.44543651,0.278209415,0.963541667,0.620875541,0.359086186,0.549777117,31586126,103.5092933,19.99709916,0.640913814,0.690204799,0.984647576,7.161300864,1004,0.123911712,0.722641587,0.067709245,962,0.454431652
marine_sample_3-kraken2_refseqV205_500GB-0.25,0.393695349,0.598802295,0.450549451,0.524675873,0.246730776,0.9609375,0.603834138,0.349467005,0.613466334,29215282,101.7874045,19.96860864,0.650532995,0.692051234,0.984247324,7.133336514,842.25,0.125517501,0.737088568,0.077510716,819,0.481466669
marine_sample_3-kraken2_refseqV205_500GB-0.30,0.253518112,0.717473242,0.516265912,0.616869577,0.190368148,0.950520833,0.570444491,0.300898491,0.669110907,28134430,100.0352582,22.09379346,0.699101509,0.694119685,0.983631328,7.074523365,736.0769231,0.127950815,0.747395672,0.086410624,707,0.485004699
marine_sample_3-kraken2_refseqV205_500GB-0.35,0.145321065,0.770508504,0.585874799,0.678191652,0.117188661,0.950520833,0.533854747,0.203436179,0.724925521,29187815,96.56428081,29.39690902,0.796563821,0.695481254,0.982964949,7.020573125,635.2142857,0.130535178,0.75627559,0.094225514,623,0.46418085
marine_sample_3-kraken2_refseqV205_500GB-0.40,0.07304678,0.809890191,0.659340659,0.734615425,0.061916557,0.9375,0.499708279,0.115038368,0.774193548,30297873,93.65013369,39.47536751,0.884961632,0.6987628,0.982210677,6.955453668,551,0.133406522,0.764944401,0.102955119,546,0.444615958
marine_sample_3-kraken2_refseqV205_500GB-0.45,0.031712487,0.869384526,0.730612245,0.799998386,0.028855047,0.932291667,0.480573357,0.055856216,0.819221968,31025017,88.85978174,52.95364152,0.944143784,0.701951927,0.981476249,6.901237083,494.6666667,0.136165066,0.772240873,0.110172949,490,0.437539092
marine_sample_3-kraken2_refseqV205_500GB-0.50,0.013960362,0.900236068,0.778021978,0.839129023,0.013153238,0.921875,0.467514119,0.02592765,0.84386174,31432892,85.07651505,67.36398406,0.97407235,0.706139021,0.980889087,6.849909225,460.25,0.138377418,0.775778519,0.11500247,455,0.434894695
marine_sample_3-kraken2_refseqV205_500GB-0.55,0.004377489,0.917207113,0.821852732,0.869529922,0.004202155,0.901041667,0.452621911,0.008365982,0.859627329,31683284,79.45439798,87.39640525,0.991634018,0.710788601,0.980367967,6.801670785,421.6666667,0.140519385,0.780216018,0.120990878,421,0.433996656
marine_sample_3-kraken2_refseqV205_500GB-0.60,0.001104339,0.935881393,0.889212828,0.91254711,0.00108169,0.794270833,0.397676262,0.002160882,0.839064649,31772823,66.04180076,105.0611412,0.997839118,0.721984407,0.978081962,6.613458396,347.7142857,0.149437706,0.785253804,0.133016099,343,0.420612766
marine_sample_3-kraken2_refseqV205_500GB-0.65,0.000211975,0.947704082,0.936936937,0.942320509,0.000210251,0.541666667,0.270938459,0.000420408,0.686468647,31798551,46.83861525,106.4576223,0.999579592,0.750312994,0.975889796,6.248902044,228.6521739,0.160294812,0.801715247,0.186829797,222,0.343444528
marine_sample_3-kraken2_refseqV205_500GB-0.70,2.93E-05,0.986666667,0.970873786,0.978770227,3.02E-05,0.260416667,0.130223457,6.05E-05,0.410677618,31803920,30.5467312,89.42233931,0.999939508,0.807198795,0.958506246,5.378066762,123.6470588,0.227484953,0.804317107,0.233980706,103,0.205369055
marine_sample_3-kraken2_refseqV205_500GB-0.75,4.03E-06,1,1,1,4.21E-06,0.083333333,0.041668773,8.43E-06,0.153846154,31804735,28.07864649,57.1071199,0.999991574,0.897677805,0.876587213,3.937493424,45,0.456366823,0.787498685,0.253215253,32,0.07692729
marine_sample_3-kraken2_refseqV205_500GB-0.80,3.61E-07,1,1,1,3.77E-07,0.010416667,0.005208522,7.55E-07,0.020618557,31804857,28.94047807,19.57751391,0.999999245,0.993873328,0.597222222,1.614005463,4,0.83094897,0.807002731,0.620689655,4,0.010309656
marine_sample_3-kraken2_refseqV205_500GB-0.85,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_refseqV205_500GB-0.90,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_refseqV205_500GB-0.95,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_3-kraken2_refseqV205_500GB-1.00,0,0,0,0,0,0,0,0,0,31804869,28.97535913,0,1,0,0,0,0,0,0,0,0,0
marine_sample_4-kraken2_refseqV205_500GB-0.00,0.973252453,0.301983442,0.009225338,0.15560439,0.311955325,0.989285714,0.65062052,0.306888399,0.018280209,44205682,303.0908199,29.32348149,0.693111601,0.688538094,0.983409427,7.462235908,33011.55985,0.128923844,0.501699186,0.002007433,30026,0.162584304
marine_sample_4-kraken2_refseqV205_500GB-0.05,0.922683038,0.317600538,0.029586438,0.173593488,0.311040923,0.978571429,0.644806176,0.314286507,0.057436327,42579199,200.7323435,23.41896867,0.685713493,0.688664043,0.98209442,6.998806186,11752.98987,0.133852076,0.531139982,0.006030506,9261,0.185861417
marine_sample_4-kraken2_refseqV205_500GB-0.10,0.823234917,0.352525167,0.097709377,0.225117272,0.308033305,0.975,0.641516652,0.328780863,0.177618738,39456492,138.9839288,23.91727092,0.671219137,0.689654306,0.981485872,6.823806212,3595.839662,0.136080496,0.596063669,0.019331713,2794,0.2531998
marine_sample_4-kraken2_refseqV205_500GB-0.15,0.685103478,0.407592626,0.203802281,0.305697454,0.296391849,0.957142857,0.626767353,0.343209649,0.336050157,35587422,111.2981284,20.27196507,0.656790351,0.693122227,0.98119553,6.737520599,1425.915493,0.13713729,0.650286656,0.040440187,1315,0.339629903
marine_sample_4-kraken2_refseqV205_500GB-0.20,0.526009393,0.495869684,0.311111111,0.403490398,0.276850188,0.95,0.613425094,0.355320525,0.468722467,31516020,101.3883845,18.10114038,0.644679475,0.695841216,0.980816417,6.673435672,941.8888889,0.138511567,0.6851731,0.060968309,855,0.412021496
marine_sample_4-kraken2_refseqV205_500GB-0.25,0.394586006,0.585664474,0.390279823,0.487972149,0.245286884,0.946428571,0.595857728,0.34576227,0.55265902,29120264,97.62533494,17.57373988,0.65423773,0.697510279,0.980534111,6.646875882,710.1666667,0.139527411,0.706568161,0.075658195,679,0.449210645
marine_sample_4-kraken2_refseqV205_500GB-0.30,0.254160819,0.694900166,0.476534296,0.585717231,0.187462663,0.942857143,0.565159903,0.295270452,0.633093525,28072447,93.77182819,20.06275585,0.704729548,0.6990341,0.980034523,6.594714254,575,0.141308481,0.723601144,0.090408765,554,0.464181989
marine_sample_4-kraken2_refseqV205_500GB-0.35,0.145767657,0.76371783,0.54697286,0.655345345,0.11816201,0.935714286,0.526938148,0.204659251,0.690382082,28811291,91.26818945,25.20048693,0.795340749,0.701621743,0.979421927,6.548579472,485.6,0.143464722,0.73547466,0.101451808,479,0.447520666
marine_sample_4-kraken2_refseqV205_500GB-0.40,0.073262681,0.801819886,0.621103118,0.711461502,0.062350997,0.925,0.493675498,0.11570459,0.743185079,29898760,88.24261528,33.35868672,0.88429541,0.704058909,0.978745375,6.496336653,418,0.145814526,0.746370476,0.112826339,417,0.429444835
marine_sample_4-kraken2_refseqV205_500GB-0.45,0.031837269,0.859681129,0.685185185,0.772433157,0.029050724,0.925,0.477025362,0.056202238,0.787234043,30608729,83.83700327,45.89979856,0.943797762,0.706156592,0.977956451,6.450423332,382.2,0.148523518,0.753356774,0.120012557,378,0.42171814
marine_sample_4-kraken2_refseqV205_500GB-0.50,0.01396752,0.889556622,0.734285714,0.811921168,0.013187931,0.917857143,0.465522537,0.025990545,0.815873016,31008978,79.76099776,58.28487147,0.974009455,0.707842428,0.977121028,6.402764659,350.375,0.151371553,0.757615042,0.124880736,350,0.42093178
marine_sample_4-kraken2_refseqV205_500GB-0.55,0.004367934,0.901720949,0.78164557,0.841683259,0.004180536,0.882142857,0.443161697,0.008322488,0.82885906,31254480,75.83614638,74.94259888,0.991677512,0.71386825,0.975856916,6.303375226,323,0.1557177,0.759097021,0.131075094,316,0.418590774
marine_sample_4-kraken2_refseqV205_500GB-0.60,0.001104394,0.897753848,0.87854251,0.888148179,0.001052362,0.775,0.388026181,0.00210226,0.823529412,31342081,62.31810478,89.03540975,0.99789774,0.725749483,0.973885877,6.127028048,249.625,0.16268693,0.77085367,0.15503423,247,0.412815836
marine_sample_4-kraken2_refseqV205_500GB-0.65,0.000213797,0.899705015,0.93452381,0.917114412,0.000204167,0.560714286,0.280459226,0.000408242,0.700892857,31365644,44.42308895,92.61513142,0.999591758,0.743555513,0.972004173,5.887729498,189,0.171338566,0.796466001,0.212616724,168,0.35065055
