Sample name,Proportion classified,Precision reads,Precision taxa,Mean Precision,Recall reads,Recall taxa,Mean Recall,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.55,0.394582366,0.401981132,0.276051188,0.33901616,0.163908239,0.583011583,0.373459911,0.232865372,0.374689826,34794956,151.0742696,14.11340764,0.767134628,0.814147854,0.969666717,6.318351578,575.05,0.174171768,0.694675731,0.060268899,547,0.303777599
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.60,0.326214191,0.454881596,0.299009901,0.376945748,0.15334113,0.583011583,0.368176357,0.229363537,0.395287958,33199586,149.3240938,15.26126571,0.770636463,0.814024312,0.969835264,6.315623133,524.1176471,0.17368804,0.703287859,0.065646126,505,0.312325748
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.65,0.261512267,0.526569899,0.31512605,0.420847974,0.142300209,0.579150579,0.360725394,0.22405249,0.408163265,31756815,147.3160308,13.56154652,0.77594751,0.813864606,0.970042661,6.312246,488.2142857,0.173091328,0.709654337,0.070127735,476,0.316107878
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.70,0.201552105,0.589218606,0.334831461,0.462025033,0.122721663,0.575289575,0.349005619,0.203134702,0.423295455,31022076,145.0402859,11.27481512,0.796865298,0.813670918,0.970330258,6.310603409,452,0.172260468,0.717304637,0.07574016,445,0.313215079
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.75,0.154857021,0.626227033,0.353080569,0.489653801,0.100212098,0.575289575,0.337750837,0.172775728,0.437591777,30917867,142.9398591,13.44550818,0.827224272,0.813689188,0.970582188,6.309716302,433.375,0.17153022,0.723500119,0.080552159,422,0.305183753
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.80,0.104878571,0.64583251,0.368811881,0.507322196,0.069994531,0.575289575,0.322642053,0.126300743,0.449472097,31201035,139.7791001,17.29239145,0.873699257,0.813863253,0.970777939,6.307434103,412.2727273,0.170964344,0.728491573,0.084704756,404,0.28788642
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.85,0.068412896,0.658766622,0.390052356,0.524409489,0.046572227,0.575289575,0.310930901,0.086994297,0.464898596,31496228,136.1645426,21.73904822,0.913005703,0.814242061,0.970784225,6.299932618,386.5,0.170954822,0.734477982,0.089602314,382,0.275946446
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.90,0.044345827,0.66652692,0.416901408,0.541714164,0.03054414,0.571428571,0.300986356,0.058411524,0.482084691,31727754,132.6122722,26.47974743,0.941588476,0.814865949,0.971043177,6.291722015,356.25,0.170207854,0.742677435,0.097279366,355,0.270248107
marine_sample_0-kraken2_GTDBr202RefSeqV205-0.95,0.026380344,0.673290616,0.445454545,0.559372581,0.018354411,0.567567568,0.292960989,0.035734668,0.499151104,31915091,128.3960479,32.50907806,0.964265332,0.815567328,0.971629514,6.282308221,331.5,0.168498521,0.750904407,0.106811813,330,0.267442886
marine_sample_0-kraken2_GTDBr202RefSeqV205-1.00,0.014619224,0.675435136,0.496598639,0.586016888,0.010203882,0.563706564,0.286955223,0.020104049,0.528028933,32048719,122.5356062,39.92788148,0.979895951,0.817879747,0.973009532,6.271907203,294,0.164386715,0.764897296,0.126020805,294,0.274066491
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.00,0.96774921,0.202100395,0.017092318,0.109596357,0.202667913,0.567656766,0.38516234,0.202383756,0.033185414,51338008,246.9712324,15.60787474,0.797616244,0.797340159,0.984626924,7.238839008,10377.55573,0.124026934,0.544405706,0.006464155,10063,0.117784585
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.05,0.942695775,0.207517711,0.030426322,0.118972017,0.202713064,0.567656766,0.385184915,0.205087251,0.057756884,50500795,218.7400905,16.91662259,0.794912749,0.79721754,0.983959344,7.023967893,6812.446043,0.126674516,0.563504215,0.011028054,5653,0.131422068
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.10,0.913691169,0.214090552,0.064443612,0.139267082,0.202699155,0.567656766,0.38517796,0.208239183,0.115746972,49535799,195.3047211,18.04501613,0.791760817,0.797135488,0.983653808,6.949699169,3352.320132,0.127863438,0.610582334,0.022921067,2669,0.161993077
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.15,0.878430733,0.222590536,0.101775148,0.162182842,0.202613895,0.567656766,0.38513533,0.212132951,0.172604114,48367062,187.4183304,19.23062884,0.787867049,0.797077729,0.983469887,6.917288553,2150.655172,0.128576911,0.645100505,0.035796245,1690,0.192368533
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.20,0.83485773,0.233898965,0.141680395,0.18778968,0.202346539,0.567656766,0.385001653,0.216981703,0.226763349,46933210,182.2992763,19.86109576,0.783018297,0.796993247,0.983332517,6.895741315,1395.011236,0.129108239,0.673047274,0.049420974,1214,0.221872526
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.25,0.792011306,0.245965835,0.171485543,0.208725689,0.20186507,0.567656766,0.384760918,0.221744011,0.263399694,45537316,179.7814628,21.3493903,0.778255989,0.796903854,0.983237954,6.882294634,1097.935484,0.129473241,0.690293033,0.059480146,1003,0.242571852
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.30,0.733798107,0.264285623,0.194539249,0.229412436,0.200957923,0.564356436,0.382657179,0.228311775,0.289340102,43657049,177.8238052,19.6557546,0.771688225,0.796798561,0.98313834,6.869577388,968,0.12985712,0.702430933,0.067470014,879,0.258825938
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.35,0.669764978,0.285710885,0.214824121,0.250267503,0.198291559,0.564356436,0.381323998,0.234106491,0.311191993,41696043,176.1257071,19.61385837,0.765893509,0.796704563,0.983053707,6.859335044,889.3636364,0.13018257,0.71179851,0.074133109,796,0.272649242
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.40,0.601761669,0.309317189,0.231292517,0.270304853,0.192878395,0.561056106,0.37696725,0.237599075,0.327552987,39779373,174.5030042,18.53596807,0.762400925,0.796659849,0.982981514,6.849695311,785.0769231,0.130459698,0.719384872,0.07994508,735,0.282576031
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.45,0.531269446,0.338226615,0.247437775,0.292832195,0.186199121,0.557755776,0.371977448,0.240176994,0.342799189,37861197,172.8110095,15.83399233,0.759823006,0.796599414,0.98290179,6.839825273,717.8947368,0.130765165,0.726424475,0.085630533,683,0.291488091
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.50,0.47169801,0.367218739,0.264475743,0.315847241,0.1794915,0.557755776,0.368623638,0.241124594,0.35881104,36308519,171.2972053,15.72976406,0.758875406,0.796538569,0.982847789,6.831862537,661.4545455,0.130971769,0.73305825,0.091238688,639,0.299967817
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.55,0.400377439,0.411146297,0.279801325,0.345473811,0.170577203,0.557755776,0.364166489,0.241118625,0.372657111,34506412,169.4327089,16.05043849,0.758881375,0.79646604,0.982791297,6.822086266,627.375,0.131187877,0.738448516,0.09620883,604,0.306887868
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.60,0.330928119,0.469170235,0.299115044,0.38414264,0.160886325,0.557755776,0.35932105,0.239607297,0.389400922,32816534,167.3523582,16.51019618,0.760392703,0.796413227,0.982724404,6.811320398,574.047619,0.131443389,0.745049293,0.102451544,565,0.31450411
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.65,0.265153194,0.525260319,0.313432836,0.419346577,0.144319982,0.554455446,0.349387714,0.22642709,0.400476758,31690932,165.2197567,15.9012321,0.77357291,0.796435101,0.982662686,6.799842372,540.6153846,0.131679212,0.750030386,0.107610191,536,0.313451924
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.70,0.204334358,0.559571389,0.330058939,0.444815164,0.118481872,0.554455446,0.336468659,0.195557103,0.413793103,31326308,162.6513068,17.33812257,0.804442897,0.796730686,0.982573546,6.785837457,516.65,0.13201915,0.754692873,0.112738746,509,0.304675103
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.75,0.157056721,0.576479579,0.344262295,0.460370937,0.093820007,0.554455446,0.324137726,0.161376552,0.424778761,31337021,160.1733309,19.79637154,0.838623448,0.796929017,0.982488038,6.772915182,497.5625,0.132345093,0.758382531,0.117016033,488,0.293077657
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.80,0.10629408,0.587597575,0.363834423,0.475715999,0.06472083,0.551155116,0.307937973,0.116598896,0.43832021,31516883,156.5112799,21.56978344,0.883401104,0.797237567,0.982396976,6.759749128,467,0.132693557,0.764474248,0.123765624,459,0.277459553
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.85,0.069385629,0.594165485,0.391509434,0.492837459,0.04272007,0.547854785,0.295287428,0.079709112,0.456671252,31701863,152.7153938,25.80343837,0.920290888,0.797648,0.98227981,6.745677309,426.1538462,0.13314158,0.772884829,0.133096231,424,0.268190182
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.90,0.044979467,0.601054295,0.417085427,0.509069861,0.028014509,0.547854785,0.287934647,0.053533861,0.47360913,31834293,148.5699323,31.55035937,0.946466139,0.798474273,0.982018254,6.718492728,409,0.134131585,0.777907229,0.13972852,398,0.263571495
marine_sample_1-kraken2_GTDBr202RefSeqV205-0.95,0.026736044,0.611260367,0.450819672,0.531040019,0.016934734,0.544554455,0.280744595,0.032956424,0.493273543,31938906,143.3981442,38.42917447,0.967043576,0.800109577,0.981346619,6.659942512,367,0.136633396,0.782078119,0.14647427,366,0.263114983
marine_sample_1-kraken2_GTDBr202RefSeqV205-1.00,0.014846164,0.620547092,0.487951807,0.55424945,0.009546496,0.534653465,0.272099981,0.018803716,0.51023622,32017830,137.4265971,46.72998674,0.981196284,0.803982974,0.978913871,6.501014465,332.5,0.145307922,0.776236878,0.142845002,332,0.264519968
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.00,0.965140939,0.176750493,0.015977631,0.096364062,0.176665914,0.577617329,0.377141621,0.176708193,0.031095132,52930680,243.8662428,17.80729669,0.823291807,0.823333105,0.980018058,7.151687991,10327.00483,0.141401553,0.53813641,0.004997522,10014,0.103901663
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.05,0.939303667,0.181694315,0.028773073,0.105233694,0.176745657,0.57400722,0.375376439,0.179185825,0.054799242,52065201,214.9457854,17.38915733,0.820814175,0.823194789,0.979170973,6.92548488,6695.841615,0.144348147,0.557068358,0.008688006,5526,0.116992533
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.10,0.9100136,0.187558275,0.06047927,0.124018772,0.176760617,0.57400722,0.375383918,0.181999436,0.109428768,51088914,191.3082041,17.94431282,0.818000564,0.823103852,0.978857423,6.847836518,3372.361702,0.145417486,0.602786675,0.017990842,2629,0.145714102
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.15,0.87446845,0.195155099,0.095038852,0.145096976,0.176736171,0.57400722,0.375371696,0.185489511,0.163076923,49906874,183.1012356,18.45659892,0.814510489,0.823020658,0.978734281,6.816971482,2076.428571,0.145836077,0.636610976,0.028107615,1673,0.174283217
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.20,0.830592917,0.205430524,0.130008177,0.16771935,0.176707341,0.57400722,0.375357281,0.189989451,0.212,48447724,177.8445844,18.7172905,0.810010549,0.822904936,0.978699201,6.798813692,1435.738636,0.14595438,0.662897363,0.038386424,1223,0.200994726
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.25,0.787498402,0.216584575,0.15497076,0.185777667,0.176635747,0.57400722,0.375321483,0.19458088,0.244052187,47017331,175.3274649,20.0949986,0.80541912,0.822780936,0.97870236,6.789260496,1151.304348,0.145942814,0.678734985,0.045763703,1026,0.219316534
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.30,0.729014729,0.233641186,0.177455357,0.205548272,0.176395337,0.57400722,0.375201279,0.20102217,0.271099744,45085353,173.1677402,20.44738612,0.79897783,0.822676851,0.97872431,6.78150445,1008.813953,0.145867263,0.691471299,0.052457591,896,0.236060957
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.35,0.66475689,0.25487594,0.193627451,0.224251696,0.175466043,0.570397112,0.372931578,0.20784434,0.289112534,43005402,171.4231674,17.95695837,0.79215566,0.822588394,0.978746214,6.775654815,893.0731707,0.14579215,0.700512496,0.057659854,816,0.248478437
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.40,0.596639095,0.281478212,0.214092141,0.247785176,0.173923347,0.570397112,0.37216023,0.214999847,0.311330049,40836365,169.7150616,17.80573071,0.785000153,0.82245615,0.978767779,6.770157767,776.8863636,0.145718208,0.710592926,0.063818739,738,0.263164948
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.45,0.526160918,0.307712135,0.230543319,0.269127727,0.167673567,0.566787004,0.367230285,0.217066652,0.32776618,38891428,168.1522427,15.95304141,0.782933348,0.822297103,0.978787561,6.764794414,725.71875,0.14565056,0.718778783,0.069224892,681,0.272416416
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.50,0.466622943,0.332223345,0.245696401,0.288959873,0.160545313,0.566787004,0.363666158,0.216478463,0.34279476,37367279,166.6716846,15.75242424,0.783521537,0.822155118,0.978810701,6.760576031,664.625,0.145571423,0.725409214,0.07385545,639,0.279636611
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.55,0.395589191,0.369253798,0.25785124,0.313552519,0.151276261,0.563176895,0.357226578,0.214624816,0.353741497,35598002,164.7688634,12.49012988,0.785375184,0.822013354,0.978837428,6.754200086,621.24,0.145480283,0.730911439,0.078104522,605,0.284183156
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.60,0.326558001,0.416178039,0.274165202,0.345171621,0.140747563,0.563176895,0.351962229,0.210355008,0.368794326,33976412,162.9138981,14.15395298,0.789644992,0.821909457,0.978874767,6.747688473,579.0434783,0.145352813,0.737268189,0.083192893,569,0.289574667
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.65,0.261385084,0.473842399,0.290502793,0.382172596,0.128267347,0.563176895,0.345722121,0.201885148,0.383292383,32608794,160.6907859,14.35929654,0.798114852,0.821843041,0.978921408,6.739736391,552.3333333,0.145193624,0.743180193,0.088345435,537,0.292588766
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.70,0.201204294,0.515695384,0.3046875,0.410191442,0.1074563,0.563176895,0.335316598,0.177853064,0.395437262,31943138,158.2643022,16.0897763,0.822146936,0.821871309,0.978973445,6.730345783,525.125,0.145016422,0.747816198,0.092888493,512,0.286645163
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.75,0.154471514,0.535146638,0.324324324,0.429735481,0.085609626,0.563176895,0.324393261,0.147606093,0.411609499,31791883,155.8474636,17.97196128,0.852393907,0.82196984,0.979058534,6.723505454,492.1764706,0.144725172,0.754611238,0.099276815,481,0.279607796
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.80,0.104579254,0.550873587,0.346666667,0.448770127,0.059662148,0.563176895,0.311419521,0.107663809,0.429160935,31799131,152.499149,21.52971908,0.892336191,0.822247431,0.979111596,6.716639569,456,0.144546849,0.762061075,0.106385448,450,0.268412372
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.85,0.068188037,0.568375861,0.368794326,0.468585094,0.040137028,0.563176895,0.301656962,0.074979243,0.445714286,31842946,148.7908208,25.4951047,0.925020757,0.82257092,0.979052794,6.705324867,431.6666667,0.1447584,0.768561433,0.112858307,423,0.260346764
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.90,0.044092808,0.577132878,0.397959184,0.487546031,0.026353904,0.563176895,0.2947654,0.050406091,0.466367713,31926953,144.8871516,30.11403322,0.949593909,0.822841674,0.979075228,6.689273555,403.25,0.144692507,0.776494354,0.121913891,392,0.258386902
marine_sample_2-kraken2_GTDBr202RefSeqV205-0.95,0.026149776,0.585474478,0.420765027,0.503119753,0.015855405,0.555956679,0.285906042,0.030874683,0.479004666,32004597,140.6731076,35.02288705,0.969125317,0.823332361,0.979029855,6.657447368,369,0.144871448,0.781785114,0.130291919,366,0.254939675
marine_sample_2-kraken2_GTDBr202RefSeqV205-1.00,0.014466363,0.589871978,0.459214502,0.52454324,0.008837278,0.548736462,0.27878687,0.01741367,0.5,32066867,134.8254445,42.38291155,0.98258633,0.826081043,0.979141358,6.590802316,332.5,0.14452422,0.787366915,0.144839153,331,0.258706835
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.00,0.96407249,0.178720415,0.020710059,0.099715237,0.180328113,0.546875,0.363601556,0.179520664,0.03990878,52425218,261.7037581,17.35503264,0.820479336,0.819692973,0.984405596,7.382625135,10462.34826,0.124917024,0.554760498,0.00632402,10140,0.109714722
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.05,0.936134252,0.184095592,0.037023915,0.110559753,0.180368672,0.544270833,0.362319753,0.182213077,0.069331564,51492661,233.5893986,17.48960563,0.817786923,0.819583921,0.983597821,7.144114021,6870.016447,0.128094191,0.573237007,0.010800268,5645,0.12577232
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.10,0.905048258,0.190407631,0.076221736,0.133314684,0.180358108,0.544270833,0.362314471,0.185246675,0.13371721,50458577,209.8520726,18.60756023,0.814753325,0.819519604,0.983283183,7.062723873,3295.074205,0.129305297,0.618397331,0.021816192,2742,0.159481943
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.15,0.868386765,0.198412414,0.113217768,0.155815091,0.180327358,0.544270833,0.362299096,0.1889381,0.187443946,49240186,202.788676,19.56595449,0.8110619,0.819454557,0.983141682,7.030504545,2300.387755,0.129847874,0.647961611,0.032133206,1846,0.188191023
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.20,0.823855087,0.209061825,0.146685472,0.177873649,0.180262399,0.541666667,0.360964533,0.193596924,0.230854606,47761997,198.3052529,18.54573717,0.806403076,0.819374336,0.983069671,7.011088389,1676.617021,0.13012332,0.669658859,0.04165416,1418,0.212225765
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.25,0.780452501,0.220317424,0.173477898,0.196897661,0.179959553,0.541666667,0.36081311,0.19810395,0.262792167,46336524,195.6508588,19.19803205,0.80189605,0.819300591,0.983045943,7.000229801,1352.3,0.130213749,0.684443945,0.049193439,1199,0.230448058
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.30,0.721784115,0.237263114,0.197530864,0.217396989,0.179232651,0.541666667,0.360449659,0.204205183,0.289491997,44429874,193.2765818,19.30206961,0.795794817,0.819222143,0.983027661,6.990470647,1131.981132,0.130283635,0.696241925,0.055953844,1053,0.24684859
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.35,0.657591602,0.258671066,0.214876033,0.236773549,0.178026107,0.541666667,0.359846387,0.210902225,0.307692308,42369853,191.4517581,18.93573293,0.789097775,0.819135394,0.983005062,6.982459786,1030.25,0.130370393,0.703957663,0.06078621,968,0.259297267
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.40,0.589622617,0.280969824,0.230683091,0.255826457,0.173385748,0.536458333,0.354922041,0.214440698,0.322631167,40402549,189.7144049,15.10383557,0.785559302,0.819052221,0.982975809,6.974197652,952.0425532,0.130482713,0.711470136,0.065778211,893,0.268535933
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.45,0.519401423,0.306744182,0.247596154,0.277170168,0.166747393,0.536458333,0.351602863,0.216049431,0.338815789,38487368,187.7931005,14.85325462,0.783950569,0.818990679,0.982923934,6.965238394,869.5681818,0.130681705,0.718033264,0.070386414,832,0.27743261
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.50,0.460255522,0.333288839,0.262420382,0.297854611,0.160545953,0.536458333,0.348502143,0.216704757,0.352437981,36913057,186.074729,14.48061722,0.783295243,0.818948587,0.982871223,6.957367584,814.8780488,0.130883651,0.72347863,0.074371063,785,0.284571369
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.55,0.389778492,0.373238518,0.279891304,0.326564911,0.152259329,0.536458333,0.344358831,0.216286504,0.367857143,35094206,183.8875849,14.32119064,0.783713496,0.818887028,0.98278616,6.946481721,764.12,0.131208958,0.729399541,0.078930421,736,0.292071824
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.60,0.321442515,0.424354295,0.295552367,0.359953331,0.142761632,0.536458333,0.339609983,0.213647717,0.381128585,33423660,181.4283079,14.66285287,0.786352283,0.818793373,0.982670065,6.933525718,727,0.131651775,0.734093681,0.082788552,697,0.297388151
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.65,0.257002938,0.475894898,0.318885449,0.397390174,0.128005526,0.536458333,0.33223193,0.201745766,0.4,32217299,178.7071148,15.81129796,0.798254234,0.818848967,0.982525347,6.918872633,662.9166667,0.132201694,0.741144437,0.088584743,646,0.300872883
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.70,0.197607088,0.508578574,0.339403974,0.423991274,0.105181694,0.533854167,0.31951793,0.174312867,0.414979757,31692014,175.8309624,16.03194872,0.825687133,0.819008698,0.982328856,6.90121752,618.4375,0.132945043,0.747013983,0.093691113,604,0.294646312
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.75,0.151546279,0.519871528,0.354058722,0.436965125,0.08245574,0.533854167,0.308154953,0.142335882,0.425752856,31604385,173.0660206,18.5467668,0.857664118,0.819328296,0.982154199,6.886731529,587.5,0.133603487,0.750399554,0.096779947,579,0.284044369
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.80,0.102440096,0.53307798,0.374087591,0.453582785,0.057153167,0.533854167,0.295503667,0.103237842,0.439914163,31579283,168.8147592,23.07284116,0.896762158,0.819651427,0.981916592,6.868986809,551.7142857,0.134496139,0.754996987,0.100911149,548,0.271576003
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.85,0.066733003,0.544439963,0.399217221,0.471828592,0.03802509,0.53125,0.284637545,0.071085393,0.455865922,31607437,164.2569119,27.98278658,0.928914607,0.819887293,0.981654631,6.852802339,513.3913043,0.135476182,0.76166118,0.106672542,511,0.263475657
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.90,0.04313308,0.552682679,0.42557652,0.4891296,0.024949733,0.528645833,0.276797783,0.047744154,0.471544715,31653589,159.6334859,33.31400623,0.952255846,0.820139853,0.981109474,6.82173257,481.0909091,0.13748839,0.766672404,0.110978175,477,0.259644435
marine_sample_3-kraken2_GTDBr202RefSeqV205-0.95,0.025561266,0.557662586,0.450892857,0.504277722,0.014918785,0.526041667,0.270480226,0.029060143,0.485576923,31706744,153.7967178,40.87515393,0.970939857,0.821421583,0.97990715,6.75371855,452,0.14182376,0.766827113,0.111091398,448,0.257318533
marine_sample_3-kraken2_GTDBr202RefSeqV205-1.00,0.014141484,0.553493965,0.479217604,0.516355784,0.008191953,0.510416667,0.25930431,0.016144954,0.494325347,31754507,147.2416445,49.45153806,0.983855046,0.826426496,0.977545822,6.623290055,409.1666667,0.149977174,0.763407429,0.108887877,409,0.25523515
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.00,0.961172589,0.151619794,0.015039811,0.083329803,0.154682451,0.546428571,0.350555511,0.153135811,0.029273893,53671168,249.9232887,14.83936443,0.846864189,0.845335141,0.980100164,6.965506962,10494.66667,0.141111627,0.523232238,0.00493971,10173,0.091204852
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.05,0.928401898,0.15698664,0.026936027,0.091961334,0.15469721,0.542857143,0.348777176,0.155833517,0.051325342,52579047,221.1176603,14.71173136,0.844166483,0.845288128,0.978501065,6.659529022,6784.481818,0.146651918,0.534376282,0.008242766,5643,0.103579429
marine_sample_4-kraken2_GTDBr202RefSeqV205-0.10,0.892722735,0.16322599,0.059122944,0.111174467,0.154664154,0.539285714,0.346974934,0.158829773,0.106563162,51393080,192.7392057,13.87698874,0.841170227,0.84528168,0.977773505,6.553540874,3173.384,0.149098336,0.57900924,0.017616033,2554,0.132696467
