Sample name,Proportion classified,Precision reads,Precision taxa,Mean Precision,Recall reads,Recall taxa,Mean Recall,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_0-kraken2_chocophlan-0.50,0.268989833,0.427310528,0.198863636,0.313087082,0.118778244,0.540540541,0.329659392,0.18588624,0.290758048,33521511,145.2599017,18.00237681,0.81411376,0.872661039,0.96636448,5.913202428,749.8181818,0.183414288,0.625111811,0.042230789,704,0.238322144
marine_sample_0-kraken2_chocophlan-0.55,0.228533533,0.476854573,0.214067278,0.345460926,0.112614245,0.540540541,0.326577393,0.182200028,0.306681271,32571729,142.8358846,18.87093523,0.817799972,0.872869761,0.9663475,5.901348873,703.5238095,0.183461922,0.630947956,0.045436505,654,0.244440649
marine_sample_0-kraken2_chocophlan-0.60,0.189152837,0.531833954,0.235294118,0.383564036,0.103955235,0.540540541,0.322247888,0.173915897,0.327868852,31818535,140.3502397,20.29458361,0.826084103,0.873023401,0.966334938,5.890540371,680.6896552,0.183497721,0.639112813,0.049923337,595,0.250892375
marine_sample_0-kraken2_chocophlan-0.65,0.151937255,0.59004582,0.262664165,0.426354993,0.092641901,0.540540541,0.316591221,0.16014047,0.353535354,31308470,137.7662355,21.82668533,0.83985953,0.873156427,0.966401251,5.882632503,578.5357143,0.183318895,0.649441144,0.055840549,533,0.256837912
marine_sample_0-kraken2_chocophlan-0.70,0.117320968,0.65786727,0.287474333,0.472670801,0.079757469,0.540540541,0.310149005,0.142266997,0.375335121,30986188,134.99846,23.6862913,0.857733003,0.873322275,0.966466676,5.874855345,512.5517241,0.183143851,0.658042278,0.061234254,487,0.258801059
marine_sample_0-kraken2_chocophlan-0.75,0.09029674,0.696216186,0.310961969,0.503589077,0.064964131,0.536679537,0.300821834,0.118839329,0.393767705,31039690,132.4879165,24.36874608,0.881160671,0.873449245,0.966516516,5.867682009,466.84,0.183012079,0.666469183,0.066813132,447,0.256303517
marine_sample_0-kraken2_chocophlan-0.80,0.061166927,0.726110953,0.338271605,0.532191279,0.045896239,0.528957529,0.287426884,0.086335366,0.412650602,31298535,128.6664027,25.01838478,0.913664634,0.873609842,0.96651826,5.859005848,418.5,0.183016469,0.676420682,0.073745744,405,0.249492984
marine_sample_0-kraken2_chocophlan-0.85,0.040097955,0.745604856,0.376044568,0.560824712,0.030895014,0.521235521,0.276065268,0.059331555,0.436893204,31563712,124.1380331,26.43015131,0.940668445,0.873689339,0.966301895,5.835734286,369,0.183619674,0.68754056,0.08266089,359,0.24811238
marine_sample_0-kraken2_chocophlan-0.90,0.026135831,0.764851693,0.412307692,0.588579693,0.020657178,0.517374517,0.269015848,0.040227878,0.45890411,31758562,119.6713911,29.78660141,0.959772122,0.873770538,0.966216978,5.826017619,344,0.183870043,0.698203621,0.091078978,325,0.249565994
marine_sample_0-kraken2_chocophlan-0.95,0.015606045,0.775461894,0.454545455,0.615003674,0.012505779,0.501930502,0.257218141,0.024614602,0.47706422,31933243,114.8315347,30.14425844,0.975385398,0.873959003,0.966067727,5.814723878,296.1111111,0.18430824,0.712599946,0.103043598,286,0.250839411
marine_sample_0-kraken2_chocophlan-1.00,0.008702593,0.785722914,0.522088353,0.653905634,0.007066031,0.501930502,0.254498266,0.014006104,0.511811024,32053926,106.9818889,37.37828986,0.985993896,0.874547758,0.964736777,5.75534824,254.5,0.18794591,0.723033523,0.113888178,249,0.262908564
marine_sample_1-kraken2_chocophlan-0.00,0.666231598,0.249969249,0.020613374,0.135291311,0.172570604,0.541254125,0.356912365,0.204181187,0.039714251,43231567,223.3034533,14.42045957,0.795818813,0.825409741,0.986369574,7.808280467,8197.733333,0.11679129,0.602591787,0.009221378,7956,0.121947719
marine_sample_1-kraken2_chocophlan-0.05,0.607152275,0.272262236,0.022991729,0.147626982,0.171293168,0.541254125,0.356273647,0.210285617,0.044109736,41346257,216.4556492,15.45196704,0.789714383,0.826672313,0.983282353,6.983020752,7337.949664,0.129342365,0.545535998,0.008385957,7133,0.127197677
marine_sample_1-kraken2_chocophlan-0.10,0.569910444,0.288302904,0.037831603,0.163067254,0.170259221,0.541254125,0.355756673,0.21408758,0.070720138,40172513,197.2054219,16.66256925,0.78591242,0.828062807,0.981954964,6.733352552,4727.358079,0.134362496,0.55731294,0.012783599,4335,0.142403859
marine_sample_1-kraken2_chocophlan-0.15,0.538583643,0.303722419,0.065001982,0.1843622,0.169505977,0.541254125,0.355380051,0.217581049,0.11606511,39177705,183.7128734,18.11988379,0.782418951,0.82914917,0.981195966,6.62604349,2935.2,0.137147088,0.586327561,0.021078112,2523,0.166823079
marine_sample_1-kraken2_chocophlan-0.20,0.506590231,0.321217238,0.095515434,0.208366336,0.168620612,0.541254125,0.354937369,0.22115011,0.162376238,38169190,175.5933691,19.1937957,0.77884989,0.829989773,0.980661743,6.561653086,2038.798387,0.13907621,0.610632045,0.030117046,1717,0.191763174
marine_sample_1-kraken2_chocophlan-0.25,0.477854683,0.338735213,0.119359534,0.229047374,0.167730175,0.541254125,0.35449215,0.224363275,0.195587358,37269492,170.7864037,19.74361443,0.775636725,0.830504731,0.980328313,6.522125004,1533.443478,0.140267893,0.625673538,0.036997439,1374,0.209975317
marine_sample_1-kraken2_chocophlan-0.30,0.440730264,0.364961912,0.141608392,0.253285152,0.166676904,0.534653465,0.350665185,0.228842288,0.223911541,36100900,167.103134,16.96083624,0.771157712,0.830965336,0.980030078,6.488937229,1289.35,0.141325981,0.638683012,0.043772122,1144,0.226376915
marine_sample_1-kraken2_chocophlan-0.35,0.40125122,0.397854331,0.161676647,0.279765489,0.165422837,0.534653465,0.350038151,0.233683152,0.248275862,34866802,164.0079008,17.6944065,0.766316848,0.831273547,0.979820988,6.466178126,1115.163934,0.142063491,0.648650242,0.049457526,1002,0.240979507
marine_sample_1-kraken2_chocophlan-0.40,0.360037617,0.437132534,0.184090909,0.310611721,0.16308575,0.534653465,0.348869608,0.237547203,0.273879966,33644551,161.0981782,18.24159777,0.762452797,0.831487367,0.979652526,6.447689514,963.2173913,0.142655032,0.65918131,0.055847896,880,0.255713585
marine_sample_1-kraken2_chocophlan-0.45,0.317645349,0.481170668,0.203517588,0.342344128,0.158378656,0.534653465,0.346516061,0.238315204,0.294813467,32535379,158.5958395,19.15351591,0.761684796,0.831653634,0.979522048,6.433047889,855.7272727,0.143111952,0.667562362,0.061347999,796,0.266564336
marine_sample_1-kraken2_chocophlan-0.50,0.282056127,0.527222854,0.216,0.371611427,0.154093661,0.534653465,0.344373563,0.238484458,0.307692308,31625627,156.4435287,19.76600654,0.761515542,0.831757823,0.979430811,6.422158586,795.2173913,0.143431065,0.672424757,0.06482187,750,0.273088383
marine_sample_1-kraken2_chocophlan-0.55,0.239542814,0.584637257,0.232758621,0.408697939,0.145119122,0.534653465,0.339886294,0.232521559,0.324324324,30786710,153.8134899,21.08515108,0.767478441,0.831848629,0.979336753,6.410044401,759.1714286,0.143759687,0.678818464,0.069533197,696,0.278422942
marine_sample_1-kraken2_chocophlan-0.60,0.198174622,0.648893812,0.252336449,0.45061513,0.133252903,0.534653465,0.333953184,0.2211017,0.342857143,30171787,151.2868098,22.33916784,0.7788983,0.832037012,0.979246139,6.399823049,694.0588235,0.144075999,0.686202909,0.075052656,642,0.281979421
marine_sample_1-kraken2_chocophlan-0.65,0.159002653,0.71195502,0.27787307,0.494914045,0.11730376,0.534653465,0.325978613,0.201420843,0.365688488,29892427,148.3736559,23.93906067,0.798579157,0.832282026,0.97916552,6.389114585,653.3846154,0.144357406,0.695425029,0.082328231,583,0.283554665
marine_sample_1-kraken2_chocophlan-0.70,0.12271628,0.758961897,0.298507463,0.52873468,0.096511077,0.528052805,0.312281941,0.171246159,0.381406436,30020475,145.0067641,23.58925372,0.828753841,0.832444494,0.9790663,6.376307917,603.5,0.144703773,0.703314051,0.089122881,536,0.276326297
marine_sample_1-kraken2_chocophlan-0.75,0.094373871,0.795429445,0.322580645,0.559005045,0.077787254,0.528052805,0.30292003,0.141715733,0.400500626,30280093,141.8085594,25.57919839,0.858284267,0.832537831,0.978893903,6.355176364,527.5384615,0.14530226,0.7097428,0.095523538,496,0.271108179
marine_sample_1-kraken2_chocophlan-0.80,0.063946706,0.811675102,0.362186788,0.586930945,0.053784286,0.524752475,0.289268381,0.100883684,0.428571429,30809598,137.3419327,28.61102207,0.899116316,0.832608362,0.978811636,6.347560568,458.375,0.145592179,0.723115151,0.107507326,439,0.264727556
marine_sample_1-kraken2_chocophlan-0.85,0.041949311,0.82367919,0.397959184,0.610819187,0.035804527,0.514851485,0.275328006,0.06862595,0.448920863,31232689,132.6740051,28.65578142,0.93137405,0.832756307,0.978686367,6.337517334,402.0434783,0.146032768,0.735662309,0.119689608,392,0.258773407
marine_sample_1-kraken2_chocophlan-0.90,0.027375629,0.829821542,0.451895044,0.640858293,0.023539857,0.511551155,0.267545506,0.045781027,0.479876161,31535667,127.0106582,32.64707987,0.954218973,0.832912187,0.978538943,6.326080301,359.5,0.146550905,0.751131756,0.135848479,343,0.262828594
marine_sample_1-kraken2_chocophlan-0.95,0.016368779,0.838006168,0.511627907,0.674817037,0.014214072,0.508250825,0.261232449,0.027953995,0.509933775,31768531,120.4633015,36.71050987,0.972046005,0.833070667,0.978064798,6.296414204,308.8,0.14818693,0.764720069,0.151457878,301,0.268943885
marine_sample_1-kraken2_chocophlan-1.00,0.009133257,0.850181983,0.562962963,0.706572473,0.008046233,0.501650165,0.254848199,0.015941593,0.530541012,31924011,113.7018216,42.23850422,0.984058407,0.833235152,0.976569516,6.235236303,273.5,0.153205693,0.77199191,0.15807201,270,0.273241302
marine_sample_2-kraken2_chocophlan-0.00,0.699290263,0.221488959,0.018858372,0.120173666,0.160402435,0.537906137,0.349154286,0.186060063,0.036439227,45124017,214.760508,15.32317943,0.813939937,0.838064689,0.979911548,7.47296501,8103.783784,0.141781838,0.577160114,0.006300449,7901,0.111249645
marine_sample_2-kraken2_chocophlan-0.05,0.648252948,0.237225625,0.021095852,0.129160738,0.159260287,0.537906137,0.348583212,0.19057737,0.040599455,43497982,216.3664418,15.96030421,0.80942263,0.839210292,0.976309864,6.766212267,7295.536193,0.153966375,0.529186428,0.005976449,7063,0.115588412
marine_sample_2-kraken2_chocophlan-0.10,0.613462118,0.249027344,0.034837503,0.141932423,0.15821082,0.537906137,0.348058478,0.19349277,0.065436978,42406976,195.3506548,16.6279768,0.80650723,0.840484744,0.974547223,6.526147301,4725.271186,0.159572667,0.541032981,0.009185982,4277,0.129464874
marine_sample_2-kraken2_chocophlan-0.15,0.582279973,0.261208496,0.057241644,0.15922507,0.157514503,0.537906137,0.34771032,0.196521932,0.103472222,41413425,181.4178176,17.16835278,0.803478068,0.84139145,0.973483873,6.41722445,2937.280899,0.162859589,0.565595567,0.014488243,2603,0.149997077
marine_sample_2-kraken2_chocophlan-0.20,0.549298756,0.275972887,0.082048458,0.179010672,0.156991604,0.537906137,0.347448871,0.200133854,0.14237936,40348815,173.4435257,17.70787187,0.799866146,0.84212584,0.972774528,6.350952629,2080.923077,0.165017805,0.586609171,0.020225941,1816,0.171256607
marine_sample_2-kraken2_chocophlan-0.25,0.519074903,0.291441659,0.102264928,0.196853293,0.156668995,0.537906137,0.347287566,0.203788378,0.171856978,39363142,168.7281633,18.276421,0.796211622,0.842595926,0.972349985,6.310432244,1664.092593,0.166296944,0.600491127,0.024822475,1457,0.187822678
marine_sample_2-kraken2_chocophlan-0.30,0.479611567,0.314815593,0.12312812,0.218971856,0.156367783,0.534296029,0.345331906,0.208950565,0.200135227,38068429,164.8787865,17.24247161,0.791049435,0.842970153,0.972038081,6.276862333,1349.077922,0.167230753,0.613500796,0.029752849,1202,0.204542896
marine_sample_2-kraken2_chocophlan-0.35,0.437270262,0.344161627,0.140151515,0.242156571,0.155852504,0.534296029,0.345074266,0.214547742,0.222055514,36691649,161.9940069,17.69250333,0.785452258,0.843234858,0.971848942,6.253237579,1179,0.167794928,0.622559958,0.033638867,1056,0.218301628
marine_sample_2-kraken2_chocophlan-0.40,0.392843629,0.380783266,0.156613757,0.268698511,0.154916959,0.534296029,0.344606494,0.220234313,0.242225859,35272456,159.3453396,18.04490822,0.779765687,0.843400429,0.971749948,6.233672484,1046.267857,0.168089647,0.630672293,0.037458376,945,0.231230086
marine_sample_2-kraken2_chocophlan-0.45,0.347043374,0.426541685,0.174117647,0.300329666,0.15330158,0.534296029,0.343798805,0.225542033,0.262644188,33851241,156.8132974,18.50881075,0.774457967,0.843515575,0.971716043,6.218048529,900.9677419,0.168190705,0.638972837,0.041594979,850,0.24409311
marine_sample_2-kraken2_chocophlan-0.50,0.308381747,0.464501236,0.186633039,0.325567138,0.148346374,0.534296029,0.341321201,0.224875068,0.276635514,32882508,154.6468212,19.03030822,0.775124932,0.843577494,0.971741398,6.206932277,831.6101695,0.168115916,0.644462483,0.044624786,793,0.250755291
marine_sample_2-kraken2_chocophlan-0.55,0.26208694,0.521736037,0.206128134,0.363932085,0.141611202,0.534296029,0.337953616,0.222760157,0.297487437,31774063,152.1152373,20.05836678,0.777239843,0.843642463,0.971826905,6.196097453,755.3469388,0.167862221,0.653056695,0.049435734,718,0.260123797
marine_sample_2-kraken2_chocophlan-0.60,0.217034549,0.577724607,0.228748068,0.403236337,0.129852745,0.534296029,0.332074387,0.212045018,0.32034632,31030021,149.4941518,21.64721561,0.787954982,0.843725416,0.971957055,6.186806072,702.8,0.167475248,0.662567636,0.055115291,647,0.266195669
marine_sample_2-kraken2_chocophlan-0.65,0.174326895,0.63851186,0.245409015,0.441960437,0.115274901,0.530685921,0.322980411,0.195292343,0.335616438,30545362,146.6977381,21.11291816,0.804707657,0.84405914,0.972140217,6.179424169,649.5714286,0.166929697,0.66975375,0.059923263,599,0.265454391
marine_sample_2-kraken2_chocophlan-0.70,0.134640428,0.697075793,0.274766355,0.485921074,0.0971979,0.530685921,0.31394191,0.170606942,0.362068966,30386325,143.3122454,22.68070423,0.829393058,0.844346036,0.972344699,6.171037959,580.7241379,0.16631864,0.680874871,0.067587725,535,0.266337954
marine_sample_2-kraken2_chocophlan-0.75,0.103562191,0.727918805,0.300613497,0.514266151,0.078070249,0.530685921,0.304378085,0.141016313,0.38381201,30581496,140.0149218,24.67386911,0.858983687,0.844578249,0.97249359,6.156519584,514.1071429,0.165874039,0.689135076,0.074345935,489,0.262414162
marine_sample_2-kraken2_chocophlan-0.80,0.070253695,0.757910904,0.334862385,0.546386645,0.055142788,0.527075812,0.2911093,0.102805807,0.409537167,30946756,136.0374225,26.91935908,0.897194193,0.844734315,0.972605465,6.148799152,459.8,0.165543728,0.701262533,0.083723925,436,0.256171487
marine_sample_2-kraken2_chocophlan-0.85,0.046102848,0.772295073,0.382585752,0.577440413,0.036873335,0.523465704,0.280169519,0.070386077,0.442073171,31317413,130.8556678,29.17684878,0.929613923,0.844818073,0.97273878,6.142190336,388.7307692,0.165150386,0.717038476,0.09678666,379,0.256229624
marine_sample_2-kraken2_chocophlan-0.90,0.030078112,0.786150888,0.417647059,0.601898973,0.024488257,0.512635379,0.268561818,0.047497003,0.460291734,31580254,126.402924,28.51928971,0.952502997,0.844976733,0.972816888,6.131419003,346.6666667,0.164928842,0.729115705,0.108198665,340,0.253894369
marine_sample_2-kraken2_chocophlan-0.95,0.017974144,0.797334416,0.484641638,0.640988027,0.014841921,0.512635379,0.26373865,0.029141392,0.498245614,31797532,119.5619073,33.51197435,0.970858608,0.84508722,0.972976443,6.113390432,297.7142857,0.164468673,0.746012425,0.126296079,293,0.263693503
marine_sample_2-kraken2_chocophlan-1.00,0.01001864,0.81351822,0.534090909,0.673804565,0.00844068,0.509025271,0.258732975,0.016708006,0.521256932,31944267,112.9909356,39.38221563,0.983291994,0.845403321,0.972058955,6.052656423,264.6,0.167287632,0.752406749,0.135566826,264,0.268982469
marine_sample_3-kraken2_chocophlan-0.00,0.701591389,0.240220583,0.026730551,0.133475567,0.176390036,0.552083333,0.364236685,0.203415445,0.050992183,43938539,232.3811616,18.64004306,0.796584555,0.821836775,0.983031982,7.605411248,8126.066667,0.130305592,0.587141411,0.007430892,7931,0.127203814
marine_sample_3-kraken2_chocophlan-0.05,0.649431872,0.257327721,0.029838142,0.143582932,0.174904006,0.552083333,0.36349367,0.208257037,0.056616371,42296837,227.9343141,20.74946901,0.791742963,0.823343196,0.979742238,6.905152775,7364.119658,0.142376555,0.539691945,0.006947754,7105,0.132436704
marine_sample_3-kraken2_chocophlan-0.10,0.613721865,0.270361813,0.048127128,0.15924447,0.173658694,0.552083333,0.362871013,0.211479779,0.088536229,41187376,207.4025251,23.06062265,0.788520221,0.824837279,0.978197207,6.664449806,4892.842893,0.147689527,0.550556826,0.010412187,4405,0.150008004
marine_sample_3-kraken2_chocophlan-0.15,0.581890233,0.283821292,0.077092511,0.180456901,0.172848503,0.546875,0.359861752,0.214851457,0.135135135,40179336,193.8246156,22.03859467,0.785148543,0.825867531,0.97732747,6.557131274,3076.935849,0.150595173,0.574606753,0.016191717,2724,0.174993296
marine_sample_3-kraken2_chocophlan-0.20,0.548517212,0.299979116,0.106924644,0.20345188,0.172210991,0.546875,0.359542995,0.218808908,0.178875639,39109004,185.8282401,23.00977408,0.781191092,0.826725847,0.976774998,6.492595284,2253,0.1524139,0.593495888,0.02192314,1964,0.198842273
marine_sample_3-kraken2_chocophlan-0.25,0.518070749,0.316852347,0.129894344,0.223373346,0.171800959,0.544270833,0.358035896,0.222798194,0.209734069,38121618,181.2436249,22.20821639,0.777201806,0.827249026,0.976480121,6.45468242,1828.458333,0.153376222,0.605962595,0.026424628,1609,0.216266132
marine_sample_3-kraken2_chocophlan-0.30,0.478451425,0.342048073,0.154362416,0.248205245,0.171279184,0.5390625,0.355170842,0.228258734,0.24,36836004,177.4049188,20.64707705,0.771741266,0.827691589,0.976273094,6.423468619,1472.134021,0.154048368,0.618289614,0.031428967,1341,0.234129367
marine_sample_3-kraken2_chocophlan-0.35,0.435944387,0.373804512,0.174095879,0.273950196,0.170551371,0.5390625,0.354806935,0.234232325,0.263191354,35467373,174.3237526,21.52445847,0.765767675,0.827983873,0.976157462,6.40206708,1306.467532,0.154422935,0.626699271,0.035274889,1189,0.248711839
marine_sample_3-kraken2_chocophlan-0.40,0.391335081,0.41454172,0.193638915,0.304090317,0.169783941,0.5390625,0.35442322,0.240901715,0.284927736,34031284,171.401966,22.0207578,0.759098285,0.828185619,0.976098779,6.384646362,1161.04,0.154612873,0.634527637,0.039138323,1069,0.262914725
marine_sample_3-kraken2_chocophlan-0.45,0.345463355,0.457974764,0.212525667,0.335250216,0.16558581,0.5390625,0.352324155,0.243229368,0.304860088,32771399,168.7223896,22.80866311,0.756770632,0.828336319,0.976084799,6.370999279,1066.157895,0.15465849,0.641734666,0.042930605,974,0.274044728
marine_sample_3-kraken2_chocophlan-0.50,0.306749372,0.5027523,0.230769231,0.366760765,0.16140513,0.5390625,0.350233815,0.244360137,0.323185012,31748663,166.2912637,23.69064953,0.755639863,0.828438023,0.976119836,6.361596802,986.2040816,0.154545641,0.648549295,0.046684236,897,0.283772574
marine_sample_3-kraken2_chocophlan-0.55,0.260547757,0.55972011,0.252439024,0.406079567,0.152629272,0.5390625,0.345845886,0.239853294,0.343853821,30768985,163.6047436,25.60445227,0.760146706,0.828557751,0.976179369,6.352081218,869.7,0.154353912,0.656241983,0.05119563,820,0.291853557
marine_sample_3-kraken2_chocophlan-0.60,0.215619586,0.620951597,0.270805812,0.445878705,0.140128199,0.533854167,0.336991183,0.228656257,0.359333918,30068656,160.6393631,24.3722692,0.771343743,0.82880047,0.976250004,6.342825972,811.02,0.154126572,0.663187665,0.055621228,757,0.293995087
marine_sample_3-kraken2_chocophlan-0.65,0.172983699,0.673747141,0.294797688,0.484272414,0.121978053,0.53125,0.326614027,0.206559664,0.379182156,29803966,157.5754688,25.80963521,0.793440336,0.829071817,0.976312765,6.333847753,722.8,0.153925051,0.67134047,0.061006981,692,0.29287091
marine_sample_3-kraken2_chocophlan-0.70,0.133500284,0.716792508,0.326366559,0.521579534,0.100150986,0.528645833,0.31439841,0.175746492,0.403578529,29878100,154.071952,27.59204955,0.824253508,0.829278294,0.9763954,6.326084586,673.2068966,0.15365936,0.681633535,0.068110327,622,0.28966251
marine_sample_3-kraken2_chocophlan-0.75,0.102603584,0.74655248,0.353765324,0.550158902,0.08016826,0.526041667,0.303104963,0.144788464,0.423036649,30120741,150.6992946,28.09911703,0.855211536,0.829380079,0.976457422,6.318849492,604.7857143,0.153461521,0.690030588,0.074389197,571,0.283912557
marine_sample_3-kraken2_chocophlan-0.80,0.069508781,0.772115255,0.379047619,0.575581437,0.056169607,0.518229167,0.287199387,0.104721003,0.437843784,30545666,146.0814289,27.46897362,0.895278997,0.82950267,0.976515837,6.312546757,560.037037,0.153280147,0.698586263,0.081108359,525,0.271282393
marine_sample_3-kraken2_chocophlan-0.85,0.045564338,0.789850299,0.425485961,0.60766813,0.037665994,0.513020833,0.275343414,0.071903108,0.465171192,30925640,140.466177,30.74462958,0.928096892,0.829650518,0.976541209,6.306552358,491.05,0.1532093,0.712212998,0.092068989,463,0.26853715
marine_sample_3-kraken2_chocophlan-0.90,0.029678473,0.797283947,0.464454976,0.630869461,0.024764762,0.510416667,0.267590714,0.048037414,0.486352357,31217493,135.1753034,35.55209148,0.951962586,0.829817402,0.976498663,6.29239221,449,0.153366814,0.721513662,0.100831212,422,0.267194885
marine_sample_3-kraken2_chocophlan-0.95,0.017710097,0.806488056,0.531506849,0.668997453,0.014948529,0.505208333,0.260078431,0.02935299,0.518024032,31443511,127.1431251,40.71138671,0.97064701,0.829963649,0.976252237,6.262617815,373.2727273,0.154198303,0.735761255,0.115367752,365,0.273688511
marine_sample_3-kraken2_chocophlan-1.00,0.009865146,0.816496133,0.608832808,0.71266447,0.008430187,0.502604167,0.255517177,0.016688073,0.55064194,31597007,117.9263313,48.43547548,0.983311927,0.830220782,0.97507024,6.191920639,318.4285714,0.158043692,0.745265764,0.12653849,317,0.283665006
marine_sample_4-kraken2_chocophlan-0.00,0.782703825,0.23305941,0.018746042,0.125902726,0.193618952,0.528571429,0.36109519,0.211516321,0.036207951,45285554,214.0445413,14.99419858,0.788483679,0.805497317,0.974139179,6.912322074,8112.263158,0.160861724,0.533905126,0.004897851,7895,0.123862136
marine_sample_4-kraken2_chocophlan-0.05,0.734871821,0.24700838,0.021688159,0.13434827,0.192666872,0.528571429,0.360619151,0.216479466,0.041666667,43752585,215.890319,16.38141512,0.783520534,0.806365094,0.970095089,6.298646455,7141.347188,0.172978598,0.49453892,0.004900253,6824,0.129073067
marine_sample_4-kraken2_chocophlan-0.10,0.697227428,0.259188313,0.037755102,0.148471707,0.191811059,0.528571429,0.360191244,0.220466759,0.07047619,42552802,193.1413638,17.57844972,0.779533241,0.807243001,0.968064191,6.084608319,4403.477419,0.178736101,0.50974222,0.007987962,3920,0.145471475
marine_sample_4-kraken2_chocophlan-0.15,0.661179923,0.272270735,0.061385317,0.166828026,0.191075228,0.528571429,0.359823328,0.22455874,0.109996284,41398664,181.0376087,19.08413026,0.77544126,0.807987968,0.966785881,5.985566649,2734.888412,0.182267364,0.532740994,0.012487631,2411,0.167277512
marine_sample_4-kraken2_chocophlan-0.20,0.62218058,0.288387152,0.086674528,0.18753084,0.190447872,0.525,0.357723936,0.229401429,0.148785425,40139430,173.2490144,18.34176251,0.770598571,0.808577873,0.965876967,5.923280764,1943.008,0.184739322,0.552136902,0.017279315,1696,0.189093427
marine_sample_4-kraken2_chocophlan-0.25,0.586506432,0.305190234,0.108792846,0.20699154,0.18998844,0.521428571,0.355708506,0.234188666,0.180024661,38980382,168.7394387,17.33840836,0.765811334,0.808957225,0.965312284,5.884695139,1476.917431,0.186259175,0.566371458,0.021481855,1342,0.207106663
marine_sample_4-kraken2_chocophlan-0.30,0.540070132,0.330325841,0.130124777,0.230225309,0.189354868,0.521428571,0.35539172,0.240720138,0.208273894,37473903,164.6990207,17.97424184,0.759279862,0.809332594,0.964788724,5.848913774,1233.342466,0.187658377,0.577279545,0.025311937,1122,0.224497016
