Sample name,Proportion classified,Precision reads,Precision taxa,Mean Precision,Recall reads,Recall taxa,Mean Recall,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Number of taxa,Mean F1 score
marine_sample_0-kraken2_standard_0521-0.50,0.464337213,0.509800511,0.483606557,0.496703534,0.244619571,0.911196911,0.577908241,0.33060409,0.631860776,31916471,90.17066371,13.58558265,0.66939591,0.741616757,0.971172912,6.373624856,507.7142857,0.169790765,0.71367286,0.071085236,488,0.481232433
marine_sample_0-kraken2_standard_0521-0.55,0.396373547,0.566013754,0.516411379,0.541212566,0.231840386,0.911196911,0.571518648,0.328944454,0.659217877,30477113,88.85778147,12.87785087,0.671055546,0.741928273,0.97147545,6.370705923,482.6666667,0.168897963,0.720990224,0.076712298,457,0.494081165
marine_sample_0-kraken2_standard_0521-0.60,0.329524589,0.636587117,0.545034642,0.59081088,0.216771966,0.911196911,0.563984438,0.323414243,0.682080925,29222385,87.42484264,12.05870362,0.676585757,0.74219236,0.971732035,6.367737572,461.5,0.168137417,0.72705815,0.081699155,433,0.502747584
marine_sample_0-kraken2_standard_0521-0.65,0.265738874,0.712226427,0.577017115,0.644621771,0.195582781,0.911196911,0.553389846,0.306890972,0.706586826,28464063,86.34801834,12.2100797,0.693109028,0.742510511,0.971988428,6.365263864,424,0.167374299,0.733667057,0.087284918,409,0.506738899
marine_sample_0-kraken2_standard_0521-0.70,0.205977842,0.787316661,0.595959596,0.691638128,0.167582008,0.911196911,0.539389459,0.276343681,0.720610687,28278674,85.02956813,13.11925274,0.723656319,0.742771086,0.972228414,6.36267293,424.5,0.16665769,0.737328773,0.090929358,396,0.498477184
marine_sample_0-kraken2_standard_0521-0.75,0.15885194,0.845386847,0.631016043,0.738201445,0.138773152,0.911196911,0.524985032,0.238410417,0.745655608,28566041,84.01877993,15.04339745,0.761589583,0.743022401,0.972378213,6.361507324,381.8571429,0.166209757,0.744306292,0.096800283,374,0.492033012
marine_sample_0-kraken2_standard_0521-0.80,0.107881624,0.886243366,0.66011236,0.773177863,0.09880022,0.907335907,0.503068064,0.177781047,0.764227642,29444811,82.84639096,17.96303335,0.822218953,0.743235243,0.97244443,6.358926108,360,0.166015112,0.750250838,0.101939056,356,0.471004345
marine_sample_0-kraken2_standard_0521-0.85,0.070970383,0.898870223,0.685131195,0.792000709,0.065922184,0.907335907,0.486629046,0.122835726,0.780730897,30334487,80.56867238,23.55108022,0.877164274,0.743490222,0.97234466,6.343577492,352,0.16632302,0.753209298,0.105420939,343,0.451783312
marine_sample_0-kraken2_standard_0521-0.90,0.046556864,0.903397263,0.716463415,0.809930339,0.043463023,0.907335907,0.475399465,0.082935944,0.800681431,30968890,77.91022579,29.6133507,0.917064056,0.74369203,0.972278715,6.332263566,332.2,0.166532232,0.757669658,0.109979769,328,0.441808688
marine_sample_0-kraken2_standard_0521-0.95,0.027997834,0.90664484,0.735849057,0.821246948,0.026231255,0.903474903,0.464853079,0.050987333,0.811091854,31461369,76.61240724,36.70115412,0.949012667,0.744099988,0.972207182,6.325732687,325.5,0.166768493,0.760955341,0.113146285,318,0.431039594
marine_sample_0-kraken2_standard_0521-1.00,0.01572225,0.912023444,0.772277228,0.842150336,0.014817609,0.903474903,0.459146256,0.029161433,0.832740214,31788140,73.99026935,45.57384923,0.970838567,0.744679666,0.971759168,6.296115559,303.5,0.168147096,0.763797485,0.116863767,303,0.430950824
marine_sample_1-kraken2_standard_0521-0.00,0.934564492,0.334739822,0.040005798,0.18737281,0.324169137,0.910891089,0.617530113,0.329369689,0.076645376,42423539,162.1124653,18.56893082,0.670630311,0.675759317,0.984652304,7.278964284,7114.844311,0.123913285,0.570801942,0.009444319,6899,0.203007532
marine_sample_1-kraken2_standard_0521-0.05,0.914803889,0.342399112,0.059151307,0.20077521,0.324575429,0.910891089,0.617733259,0.333249118,0.11108875,41739372,153.0002301,18.83592498,0.666750882,0.675327265,0.984143055,7.118103348,5357.052083,0.125943649,0.584026955,0.013515613,4666,0.222168934
marine_sample_1-kraken2_standard_0521-0.10,0.890601263,0.351579225,0.101657459,0.226618342,0.324460266,0.910891089,0.617675677,0.337475814,0.182902584,40940796,132.696336,19.28811257,0.662524186,0.675389415,0.98389915,7.055031283,3334.726644,0.126900738,0.618496911,0.022876067,2715,0.260189199
marine_sample_1-kraken2_standard_0521-0.15,0.859981943,0.363950375,0.162625665,0.26328802,0.324329544,0.907590759,0.615960152,0.342999573,0.275827482,39929536,119.8776053,17.9911949,0.657000427,0.675438337,0.983772167,7.018780747,2071.384615,0.127396031,0.65451349,0.036441467,1691,0.309413528
marine_sample_1-kraken2_standard_0521-0.20,0.821230018,0.380189905,0.232263514,0.306226709,0.323534356,0.907590759,0.615562557,0.349581513,0.369872226,38690158,111.532565,17.7775092,0.650418487,0.675481907,0.983722985,6.995292451,1393.261905,0.127586925,0.685177962,0.051888788,1184,0.35972687
marine_sample_1-kraken2_standard_0521-0.25,0.782502177,0.397744904,0.300546448,0.349145676,0.322511486,0.907590759,0.615051122,0.356198992,0.451559934,37466216,106.1919925,17.35256628,0.643801008,0.675518024,0.983726566,6.981740532,987.85,0.127571846,0.709697559,0.0671583,915,0.403879463
marine_sample_1-kraken2_standard_0521-0.30,0.728832409,0.42500249,0.370121131,0.39756181,0.320977181,0.907590759,0.61428397,0.365736779,0.52581262,35777561,102.907564,16.69096706,0.634263221,0.675706879,0.983753962,6.968410745,828.5833333,0.127463842,0.730654416,0.08284451,743,0.445774699
marine_sample_1-kraken2_standard_0521-0.35,0.669441026,0.458561973,0.42503864,0.441800307,0.318101246,0.907590759,0.612846002,0.375630341,0.578947368,33984601,100.3179833,16.30005515,0.624369659,0.675923011,0.983826283,6.959456353,694.3571429,0.127179613,0.745313574,0.095562146,647,0.477288855
marine_sample_1-kraken2_standard_0521-0.40,0.605482159,0.496378672,0.46440678,0.480392726,0.311436472,0.904290429,0.607863451,0.382737124,0.613661814,32283062,98.5302051,12.95758518,0.617262876,0.676164938,0.983922341,6.953541176,614.7916667,0.126801412,0.75544434,0.105420527,590,0.498199469
marine_sample_1-kraken2_standard_0521-0.45,0.538257109,0.540681512,0.492805755,0.516743634,0.301568726,0.904290429,0.602929578,0.387183351,0.637951106,30678623,96.98404409,11.96968497,0.612816649,0.676434769,0.984029072,6.947938362,578.5555556,0.126380051,0.761923814,0.112614692,556,0.512567229
marine_sample_1-kraken2_standard_0521-0.50,0.480719109,0.586106377,0.522900763,0.55450357,0.291959654,0.904290429,0.598125042,0.389764344,0.662636034,29380149,95.54555189,11.28381177,0.610235656,0.676723344,0.984135715,6.944923577,549,0.125957617,0.768803097,0.120295178,524,0.526200189
marine_sample_1-kraken2_standard_0521-0.55,0.410938961,0.650132782,0.548,0.599066391,0.276843539,0.904290429,0.590566984,0.388327201,0.682440847,28027956,94.41545943,10.83258695,0.611672799,0.677115945,0.984275803,6.9444046,523.1,0.125400733,0.774545135,0.127192505,500,0.535384024
marine_sample_1-kraken2_standard_0521-0.60,0.342099107,0.724522073,0.580508475,0.652515274,0.25683758,0.904290429,0.580564005,0.379238122,0.707096774,27021366,92.37464889,10.96696949,0.620761878,0.677155201,0.984387708,6.937894284,484.2142857,0.124954323,0.781061926,0.135703591,472,0.543167448
marine_sample_1-kraken2_standard_0521-0.65,0.276085483,0.798133129,0.611607143,0.704870136,0.228335752,0.904290429,0.566313091,0.355085929,0.729693742,26654957,91.23671321,12.15734754,0.644914071,0.677177477,0.984524621,6.938496425,461.125,0.124406126,0.787807064,0.144238331,448,0.542389835
marine_sample_1-kraken2_standard_0521-0.70,0.214190081,0.855026077,0.632794457,0.743910267,0.189772694,0.904290429,0.547031562,0.310606418,0.744565217,27072366,90.0133672,14.65341943,0.689393582,0.677300094,0.984628077,6.937157822,444,0.12399107,0.792073649,0.150239419,433,0.527585818
marine_sample_1-kraken2_standard_0521-0.75,0.165401119,0.88477934,0.653937947,0.769358644,0.151645115,0.904290429,0.527967772,0.258914124,0.75900277,27898246,88.27592119,17.83891828,0.741085876,0.677220188,0.984698002,6.931822533,423.5,0.123710633,0.795772766,0.155968839,419,0.508958447
marine_sample_1-kraken2_standard_0521-0.80,0.112449192,0.899442679,0.68159204,0.790517359,0.104805684,0.904290429,0.504548057,0.187735841,0.777304965,29145440,86.46275796,23.18236398,0.812264159,0.677323732,0.984763707,6.93238823,406.2,0.123448599,0.801334737,0.163265578,402,0.482520403
marine_sample_1-kraken2_standard_0521-0.85,0.074098273,0.903553542,0.70984456,0.806699051,0.069377235,0.904290429,0.486833832,0.128860239,0.795355588,30145436,84.2832118,29.46418112,0.871139761,0.677306182,0.984768053,6.929147706,395,0.123437032,0.806422153,0.170081582,386,0.462107913
marine_sample_1-kraken2_standard_0521-0.90,0.048657255,0.906907652,0.73458445,0.820746051,0.04572626,0.904290429,0.475008344,0.087062815,0.810650888,30818362,82.35158732,36.16532157,0.912937185,0.677698122,0.984746278,6.925119978,380,0.12353432,0.810616199,0.175758097,373,0.448856851
marine_sample_1-kraken2_standard_0521-0.95,0.029302673,0.907886323,0.767507003,0.837696663,0.027567268,0.904290429,0.465928848,0.053509753,0.83030303,31340982,80.76473487,45.4373432,0.946490247,0.678825356,0.984625341,6.911353709,367.5,0.124039843,0.815039246,0.182190742,357,0.441906392
marine_sample_1-kraken2_standard_0521-1.00,0.016483549,0.909590234,0.794202899,0.851896566,0.015536441,0.904290429,0.459913435,0.030551048,0.845679012,31687359,78.2759164,55.12792084,0.969448952,0.680323019,0.983981481,6.874872083,346.5,0.126643655,0.815480787,0.180949978,345,0.43811503
marine_sample_2-kraken2_standard_0521-0.00,0.937936592,0.299770817,0.03743394,0.168602378,0.291181799,0.920577617,0.605879708,0.295413891,0.071942446,44660645,163.014162,20.07736877,0.704586109,0.708786447,0.980669727,7.176807282,7045.930636,0.139063677,0.563600177,0.007594294,6812,0.183678168
marine_sample_2-kraken2_standard_0521-0.05,0.918363983,0.306616404,0.055241409,0.180928907,0.291616185,0.916967509,0.604291847,0.298928235,0.104205128,43980966,153.9349634,19.14208718,0.701071765,0.708348606,0.980033331,7.007974985,5107.016575,0.141324707,0.57599207,0.010892446,4598,0.201566682
marine_sample_2-kraken2_standard_0521-0.10,0.893511911,0.314988927,0.096030246,0.205509587,0.291472126,0.916967509,0.604219817,0.30277457,0.173853525,43162685,132.1630736,18.96899646,0.69722543,0.708468135,0.979739154,6.938678988,3126.735395,0.142353247,0.61031289,0.01866022,2645,0.238314047
marine_sample_2-kraken2_standard_0521-0.15,0.861964948,0.326416206,0.149764151,0.238090179,0.291381995,0.916967509,0.604174752,0.307905738,0.257475925,42118004,120.477305,18.65207365,0.692094262,0.708517991,0.979581442,6.896456614,2250.815068,0.14290196,0.642851207,0.028876801,1696,0.282690831
marine_sample_2-kraken2_standard_0521-0.20,0.822088805,0.342135813,0.219723183,0.280929498,0.291285365,0.916967509,0.604126437,0.314669476,0.354501047,40796389,111.3068317,18.1611722,0.685330524,0.708562451,0.979524187,6.871473915,1462.6375,0.143099759,0.675334064,0.0422475,1156,0.334585261
marine_sample_2-kraken2_standard_0521-0.25,0.782389424,0.359355135,0.28830874,0.323831938,0.291171069,0.916967509,0.604069289,0.32168979,0.438687392,39481796,105.5900131,17.52728259,0.67831021,0.70856849,0.979517576,6.854110593,1100.675676,0.143121654,0.70061452,0.055416965,881,0.380188591
marine_sample_2-kraken2_standard_0521-0.30,0.727752403,0.385828305,0.355244755,0.37053653,0.290789773,0.916967509,0.603878641,0.33163443,0.512096774,37686967,101.3153576,16.66113255,0.66836557,0.708805819,0.979542107,6.838034191,780.0322581,0.143035307,0.721174735,0.068364879,715,0.421865602
marine_sample_2-kraken2_standard_0521-0.35,0.667496025,0.419374947,0.397496088,0.408435517,0.289902901,0.916967509,0.603435205,0.342821967,0.554585153,35737532,99.09299834,15.70921423,0.657178033,0.708993061,0.979615816,6.827337961,692,0.142777289,0.732572764,0.076772523,639,0.44870356
marine_sample_2-kraken2_standard_0521-0.40,0.602988958,0.461519019,0.433447099,0.447483059,0.288204234,0.916967509,0.602585871,0.354828891,0.588644264,33698758,97.21310732,14.68642147,0.645171109,0.709102599,0.979724773,6.820790593,638.5555556,0.142395253,0.741813046,0.084165996,586,0.471736578
marine_sample_2-kraken2_standard_0521-0.45,0.535498392,0.508967712,0.473880597,0.491424155,0.2822603,0.916967509,0.599613904,0.36313522,0.624846248,31833637,95.46918626,13.50334711,0.63686478,0.709083119,0.979858445,6.81572676,565,0.141925203,0.751782452,0.092627986,536,0.493990734
marine_sample_2-kraken2_standard_0521-0.50,0.477831955,0.549495432,0.501976285,0.525735858,0.271919699,0.916967509,0.594443604,0.363807841,0.648786718,30578384,94.08830099,12.63210082,0.636192159,0.709183737,0.979978199,6.811170288,522.5,0.141502904,0.758229451,0.098706634,506,0.506297279
marine_sample_2-kraken2_standard_0521-0.55,0.408122093,0.611157522,0.533613445,0.572385484,0.258312047,0.916967509,0.587639778,0.36313945,0.674634794,29132193,92.7862385,11.77565742,0.63686055,0.709292567,0.980133721,6.808329862,482,0.140952714,0.765426571,0.105749062,476,0.518887122
marine_sample_2-kraken2_standard_0521-0.60,0.339476292,0.683484422,0.559471366,0.621477894,0.240292084,0.916967509,0.578629797,0.355574958,0.69493844,28005176,91.70083479,11.92483992,0.644425042,0.70947508,0.980298513,6.806735275,458.2307692,0.140367612,0.771166134,0.111800857,454,0.525256699
marine_sample_2-kraken2_standard_0521-0.65,0.273812607,0.754540649,0.575963719,0.665252184,0.213962408,0.916967509,0.565464958,0.33338735,0.707520891,27511832,90.61062453,12.27175067,0.66661265,0.709535736,0.980467686,6.806810018,446.5,0.139764802,0.774854065,0.116093446,441,0.520454121
marine_sample_2-kraken2_standard_0521-0.70,0.212341742,0.822952136,0.606205251,0.714578693,0.180971984,0.916967509,0.548969746,0.296698282,0.729885057,27586436,89.37787347,13.8488143,0.703301718,0.709592235,0.980620772,6.80475574,425.4285714,0.139217525,0.781185507,0.123154281,419,0.51329167
marine_sample_2-kraken2_standard_0521-0.75,0.16381028,0.863998346,0.627791563,0.745894954,0.1465735,0.913357401,0.52996545,0.250628913,0.744117647,28182455,88.33562012,15.67489179,0.749371087,0.709657468,0.980734491,6.801230695,405.625,0.138810479,0.785848264,0.128799584,403,0.49737328
marine_sample_2-kraken2_standard_0521-0.80,0.111408953,0.891735592,0.65374677,0.772741181,0.102886309,0.913357401,0.508121855,0.184486957,0.762048193,29246940,86.83558633,20.43113492,0.815513043,0.709696874,0.980794409,6.797696841,392.1428571,0.13859866,0.790780222,0.134543076,387,0.473267575
marine_sample_2-kraken2_standard_0521-0.85,0.073386178,0.897822295,0.683783784,0.79080304,0.06823482,0.913357401,0.49079611,0.126830477,0.782071097,30209156,85.15690915,26.31122756,0.873169523,0.709750437,0.980799282,6.79193903,377,0.138587581,0.796112454,0.140760505,370,0.454450787
marine_sample_2-kraken2_standard_0521-0.90,0.048138806,0.904284308,0.706703911,0.805494109,0.045081847,0.913357401,0.479219624,0.085882157,0.796850394,30857344,83.35542851,32.48851295,0.914117843,0.709779773,0.980855956,6.786960754,358.6,0.138392824,0.799989171,0.145909409,358,0.441366275
marine_sample_2-kraken2_standard_0521-0.95,0.028943748,0.906292119,0.733333333,0.819812726,0.027165917,0.913357401,0.470261659,0.052750644,0.813504823,31370289,81.01956249,40.5165528,0.947249356,0.709847977,0.980861895,6.775781293,345.75,0.138389935,0.803726876,0.151454426,345,0.433127734
marine_sample_2-kraken2_standard_0521-1.00,0.016281502,0.909878171,0.754491018,0.832184595,0.015341899,0.909747292,0.462544596,0.030175002,0.82487725,31709017,79.08241505,49.24204126,0.969824998,0.709961382,0.980611729,6.747928861,335,0.139327347,0.804886316,0.154423881,334,0.427526126
marine_sample_3-kraken2_standard_0521-0.00,0.926524552,0.316314171,0.050735082,0.183524627,0.306729231,0.916666667,0.611697949,0.311447973,0.096148593,43135022,167.9957078,22.4407152,0.688552027,0.693216877,0.985348155,7.428895358,7166.165563,0.121072038,0.582187955,0.009837243,6938,0.203798283
marine_sample_3-kraken2_standard_0521-0.05,0.904585463,0.324394757,0.074490662,0.19944271,0.307116404,0.9140625,0.610589452,0.31551921,0.137755102,42380110,159.4671001,21.99494691,0.68448079,0.692804935,0.984805069,7.262288045,5349.781182,0.123287011,0.595165903,0.01396677,4712,0.226637156
marine_sample_3-kraken2_standard_0521-0.10,0.878513546,0.333921965,0.125267666,0.229594815,0.3070245,0.9140625,0.6105435,0.319908853,0.220338983,41518103,138.4508539,22.3290752,0.680091147,0.692860745,0.984541346,7.193900097,3369.390335,0.124344745,0.62816526,0.023086612,2802,0.270123918
marine_sample_3-kraken2_standard_0521-0.15,0.846434248,0.346438576,0.190037899,0.268238238,0.306901531,0.9140625,0.610482016,0.325473756,0.314657104,40458105,127.4897854,22.77738013,0.674526244,0.692909676,0.984414015,7.160102489,2224.372881,0.124852023,0.659858401,0.034737523,1847,0.32006543
marine_sample_3-kraken2_standard_0521-0.20,0.806535895,0.363159257,0.26855394,0.315856599,0.306549353,0.9140625,0.610305926,0.332461711,0.415138971,39152415,119.5781633,22.49199738,0.667538289,0.693043434,0.984334076,7.135676078,1544.40625,0.125169677,0.689301212,0.048839185,1307,0.373800341
marine_sample_3-kraken2_standard_0521-0.25,0.767056446,0.381215201,0.333652008,0.357433604,0.306039242,0.908854167,0.607446704,0.339515626,0.488111888,37870715,114.8800626,18.86256829,0.660484374,0.693153827,0.984294007,7.119159516,1145.794118,0.125328683,0.709739384,0.060869945,1046,0.413813757
marine_sample_3-kraken2_standard_0521-0.30,0.713373476,0.408640485,0.407234539,0.407937512,0.305096996,0.908854167,0.606975581,0.349358098,0.562449637,36143712,111.1511109,17.86743297,0.650641902,0.693213769,0.984279725,7.105764727,903.6304348,0.125385042,0.729308664,0.074226508,857,0.455903868
marine_sample_3-kraken2_standard_0521-0.35,0.653935357,0.443855564,0.45148771,0.447671637,0.303777827,0.908854167,0.606315997,0.360694106,0.603284356,34249114,109.0463563,16.73504506,0.639305894,0.693235991,0.98428803,7.096384187,832.9130435,0.125351843,0.739643954,0.08233602,773,0.481989231
marine_sample_3-kraken2_standard_0521-0.40,0.590280143,0.484574134,0.476775956,0.480675045,0.299362906,0.908854167,0.604108536,0.370089723,0.625448029,32411062,107.3582967,15.66123555,0.629910277,0.693360541,0.98430932,7.088119098,802.8333333,0.125267103,0.744886789,0.087065714,732,0.497768876
marine_sample_3-kraken2_standard_0521-0.45,0.523780745,0.530046147,0.505797101,0.517921624,0.290564662,0.908854167,0.599709414,0.375361079,0.64990689,30757158,105.9097212,14.40232131,0.624638921,0.693394907,0.984340894,7.082068358,729,0.125141293,0.750978632,0.092551606,690,0.512633985
marine_sample_3-kraken2_standard_0521-0.50,0.467006558,0.576839017,0.532012195,0.554425606,0.281940322,0.908854167,0.595397244,0.378756616,0.671153846,29415914,105.0523764,16.03417003,0.621243384,0.693471843,0.984377909,7.077198375,691.2,0.124993629,0.756308741,0.097579145,656,0.524955231
marine_sample_3-kraken2_standard_0521-0.55,0.398546779,0.641811083,0.551505547,0.596658315,0.267710928,0.90625,0.586980464,0.377824481,0.685714286,28042229,103.8467239,12.38330775,0.622175519,0.693573466,0.984427838,7.07401475,648.6470588,0.124794393,0.760524393,0.101770461,631,0.531769383
marine_sample_3-kraken2_standard_0521-0.60,0.331231565,0.718880888,0.58,0.649440444,0.249211591,0.90625,0.577730795,0.370116396,0.707317073,26978253,102.3123899,12.21579287,0.629883604,0.693664902,0.984463967,7.068336664,617.7692308,0.124650395,0.765898313,0.107277494,600,0.538716735
marine_sample_3-kraken2_standard_0521-0.65,0.266952231,0.787204132,0.603119584,0.695161858,0.219938117,0.90625,0.563094059,0.343816764,0.724245578,26700672,100.7376755,13.28015229,0.656183236,0.69375341,0.984497683,7.063330597,588.875,0.124516373,0.770061207,0.111796335,577,0.534031171
marine_sample_3-kraken2_standard_0521-0.70,0.206815038,0.846988239,0.627027027,0.737007633,0.183332338,0.90625,0.544791169,0.301421398,0.741214058,27027376,98.87146861,15.81837493,0.698578602,0.693886489,0.984497488,7.055835404,566.7692308,0.124519105,0.773976436,0.11622644,555,0.521317728
marine_sample_3-kraken2_standard_0521-0.75,0.15942785,0.872718259,0.655367232,0.764042745,0.14561893,0.90625,0.525934465,0.249591787,0.760655738,27848944,97.50904757,19.25255423,0.750408213,0.69397327,0.984478399,7.050766192,541.1111111,0.124598159,0.778869173,0.121330217,531,0.505123762
marine_sample_3-kraken2_standard_0521-0.80,0.108301293,0.889083063,0.69047619,0.789779627,0.100775639,0.90625,0.50351282,0.181031724,0.783783784,28999570,95.34083851,25.32790034,0.818968276,0.694058383,0.984447448,7.045689215,508.0909091,0.124727273,0.784835638,0.127575655,504,0.482407754
marine_sample_3-kraken2_standard_0521-0.85,0.071282001,0.894681543,0.712525667,0.803603605,0.066746415,0.903645833,0.485196124,0.124225191,0.796785304,29931903,93.33571455,32.07536779,0.875774809,0.694201837,0.984426443,7.04498262,490.2727273,0.124819626,0.78910818,0.131850935,487,0.460505248
marine_sample_3-kraken2_standard_0521-0.90,0.046739906,0.897891538,0.730932203,0.814411871,0.043922929,0.8984375,0.471180214,0.083749035,0.806074766,30566769,92.20131553,39.11284917,0.916250965,0.69453122,0.984301317,7.034035429,477.6,0.125332326,0.79188541,0.134956807,472,0.4449119
marine_sample_3-kraken2_standard_0521-0.95,0.028092323,0.901110676,0.764966741,0.833038708,0.026493868,0.8984375,0.462465684,0.051474322,0.826347305,31054707,88.81253404,48.47873044,0.948525678,0.69459424,0.983874963,7.000938262,453,0.127045534,0.794028725,0.137506346,451,0.438910813
marine_sample_3-kraken2_standard_0521-1.00,0.015778465,0.905901572,0.802325581,0.854113577,0.014959785,0.8984375,0.456698642,0.029433514,0.847665848,31378497,84.91431103,59.48195705,0.970566486,0.695834165,0.982598451,6.938086835,430,0.132022766,0.793088007,0.133642209,430,0.438549681
marine_sample_4-kraken2_standard_0521-0.00,0.924355096,0.308865165,0.036573074,0.172719119,0.303034123,0.907142857,0.60508849,0.305921861,0.070311419,43137243,168.3863977,19.15494621,0.694078139,0.696939288,0.980173272,6.905993587,7182.1875,0.140839188,0.54114747,0.007262342,6945,0.18811664
marine_sample_4-kraken2_standard_0521-0.05,0.901962238,0.316712073,0.054990258,0.185851165,0.303205267,0.907142857,0.605174062,0.309811526,0.103694632,42380870,158.5390608,20.4385769,0.690188474,0.696667395,0.978916948,6.682904914,5154.878486,0.145222373,0.548977625,0.010268773,4619,0.206753079
marine_sample_4-kraken2_standard_0521-0.10,0.875452814,0.326112017,0.096285064,0.211198541,0.303028386,0.907142857,0.605085621,0.314146724,0.174091844,41509260,134.5052606,20.99889087,0.685853276,0.69672768,0.978250719,6.592107371,3123.655172,0.147489716,0.580024165,0.017429314,2638,0.244119284
marine_sample_4-kraken2_standard_0521-0.15,0.843057162,0.338438071,0.150864639,0.244651355,0.302844715,0.903571429,0.603208072,0.319653617,0.258559019,40442077,122.6802611,18.84336677,0.680346383,0.696790636,0.977800644,6.54712365,1977.235294,0.149003379,0.611214264,0.026861271,1677,0.289106318
marine_sample_4-kraken2_standard_0521-0.20,0.80298745,0.354900747,0.221347332,0.288124039,0.302481931,0.903571429,0.60302668,0.326601436,0.355586788,39130602,114.708791,19.54144236,0.673398564,0.696847543,0.977412829,6.51241978,1402.531646,0.150296707,0.641073925,0.038733963,1143,0.341094112
marine_sample_4-kraken2_standard_0521-0.25,0.763607302,0.372509642,0.287343216,0.329926429,0.301919635,0.9,0.600959817,0.333520441,0.435609334,37854606,108.9576086,17.26471659,0.666479559,0.696931976,0.977140229,6.488834288,986.0576923,0.151199689,0.663722062,0.04988024,877,0.384564888
marine_sample_4-kraken2_standard_0521-0.30,0.709913366,0.399496671,0.361151079,0.380323875,0.301024805,0.896428571,0.598726688,0.343339674,0.514871795,36122855,104.7744274,15.64491916,0.656660326,0.69710015,0.976863446,6.465803533,747.2857143,0.152111514,0.684873757,0.062189422,695,0.429105734
marine_sample_4-kraken2_standard_0521-0.35,0.65053919,0.432847089,0.402889246,0.417868167,0.298876474,0.896428571,0.597652523,0.353597501,0.555924695,34280612,102.2898976,14.74728017,0.646402499,0.697158392,0.976648244,6.451075758,670,0.152817201,0.694927756,0.068737291,623,0.454761098
