Sample name	F1 score reads
strain_sample_41-kraken2_refseqV205-0.55	0.7086467973580994
strain_sample_41-kraken2_refseqV205-0.05	0.7123708500867624
strain_sample_41-kraken2_refseqV205-0.45	0.7367743510443023
strain_sample_41-kraken2_refseqV205-0.00	0.7110026616214326
strain_sample_41-kraken2_refseqV205-0.25	0.7404561313089262
strain_sample_41-kraken2_refseqV205-0.20	0.717433175763827
strain_sample_41-kraken2_refseqV205-0.10	0.7083723821698921
strain_sample_41-kraken2_refseqV205-0.35	0.7439931301397068
strain_sample_41-kraken2_refseqV205-0.50	0.7257044194088247
strain_sample_41-kraken2_refseqV205-0.40	0.7440794664172712
strain_sample_41-kraken2_refseqV205-0.15	0.710162192061106
strain_sample_41-kraken2_refseqV205-0.30	0.7438862214079391
strain_sample_41-kraken2_refseqV205-0.60	0.6421173064417681
strain_sample_41-kraken2_refseqV205-0.65	0.5632158977539666
strain_sample_41-kraken2_refseqV205-0.80	0.29808240364835525
strain_sample_41-kraken2_refseqV205-0.85	0.21097073699993174
strain_sample_41-kraken2_refseqV205-0.95	0.09176370831021005
strain_sample_41-kraken2_refseqV205-0.75	0.3992048479631161
strain_sample_41-kraken2_refseqV205-0.70	0.47799465978914607
strain_sample_41-kraken2_refseqV205-1.00	0.05331877988965971
strain_sample_41-kraken2_refseqV205-0.90	0.14503713513260943
strain_sample_38-kraken2_refseqV205-0.05	0.5785465396409855
strain_sample_38-kraken2_refseqV205-0.10	0.5830498244449429
strain_sample_38-kraken2_refseqV205-0.00	0.5695120509937658
strain_sample_38-kraken2_refseqV205-0.45	0.7011956129370853
strain_sample_38-kraken2_refseqV205-0.30	0.718704374813162
strain_sample_38-kraken2_refseqV205-0.35	0.7179152375736948
strain_sample_38-kraken2_refseqV205-0.40	0.7144336311315506
strain_sample_38-kraken2_refseqV205-0.25	0.6741708476657033
strain_sample_38-kraken2_refseqV205-0.20	0.6412391762172213
strain_sample_38-kraken2_refseqV205-0.50	0.6863128953618256
strain_sample_38-kraken2_refseqV205-0.15	0.592093144654736
strain_sample_38-kraken2_refseqV205-0.65	0.5481119774349696
strain_sample_38-kraken2_refseqV205-0.55	0.6603255142633473
strain_sample_38-kraken2_refseqV205-0.60	0.6263721610929182
strain_sample_38-kraken2_refseqV205-0.70	0.4628266073926734
strain_sample_38-kraken2_refseqV205-0.85	0.20207032107228937
strain_sample_38-kraken2_refseqV205-0.95	0.08710999182257169
strain_sample_38-kraken2_refseqV205-0.90	0.1391346790459454
strain_sample_38-kraken2_refseqV205-0.75	0.38462973469862993
strain_sample_38-kraken2_refseqV205-0.80	0.2865049549954358
strain_sample_38-kraken2_refseqV205-1.00	0.05068671994378511
strain_sample_33-kraken2_refseqV205-0.15	0.6661209326818844
strain_sample_33-kraken2_refseqV205-0.25	0.7118628763956687
strain_sample_33-kraken2_refseqV205-0.20	0.6872954436203284
strain_sample_33-kraken2_refseqV205-0.10	0.6696047534214914
strain_sample_33-kraken2_refseqV205-0.05	0.6473258699824049
strain_sample_33-kraken2_refseqV205-0.00	0.6574648344719669
strain_sample_33-kraken2_refseqV205-0.85	0.1944579458764166
strain_sample_33-kraken2_refseqV205-0.55	0.6500335479669066
