Sample name	Bray-Curtis dissimilarity raw
strain_sample_87-kraken2_chocophlan-0.35	0.26848812391674887
strain_sample_87-kraken2_chocophlan-0.30	0.25240532364357926
strain_sample_87-kraken2_chocophlan-0.55	0.3453571075127405
strain_sample_87-kraken2_chocophlan-0.25	0.25797381733258207
strain_sample_87-kraken2_chocophlan-0.20	0.2643872257624596
strain_sample_87-kraken2_chocophlan-0.15	0.27363978622346474
strain_sample_87-kraken2_chocophlan-0.50	0.32257555319576386
strain_sample_87-kraken2_chocophlan-0.40	0.2857004594984668
strain_sample_87-kraken2_chocophlan-0.10	0.2836817354735883
strain_sample_87-kraken2_chocophlan-0.45	0.3049794001503839
strain_sample_87-kraken2_chocophlan-0.05	0.297321142711048
strain_sample_87-kraken2_chocophlan-0.00	0.32146307400489815
strain_sample_87-kraken2_chocophlan-0.65	0.4645469591296392
strain_sample_87-kraken2_chocophlan-1.00	0.9501379488515442
strain_sample_87-kraken2_chocophlan-0.95	0.9145878675651835
strain_sample_87-kraken2_chocophlan-0.85	0.8035980599189967
strain_sample_87-kraken2_chocophlan-0.80	0.7215669798042689
strain_sample_87-kraken2_chocophlan-0.70	0.5452170120557766
strain_sample_87-kraken2_chocophlan-0.90	0.8643959982187287
strain_sample_87-kraken2_chocophlan-0.75	0.6235087367307132
strain_sample_87-kraken2_chocophlan-0.60	0.3937120690267717
strain_sample_74-kraken2_chocophlan-0.10	0.24768459459875128
strain_sample_74-kraken2_chocophlan-0.05	0.25802691741397205
strain_sample_74-kraken2_chocophlan-0.00	0.2731553570045127
strain_sample_74-kraken2_chocophlan-0.35	0.20399543914117785
strain_sample_74-kraken2_chocophlan-0.50	0.24297176983932492
strain_sample_74-kraken2_chocophlan-0.65	0.4513287431687854
strain_sample_74-kraken2_chocophlan-0.30	0.211446474004252
strain_sample_74-kraken2_chocophlan-0.55	0.30583517749468897
strain_sample_74-kraken2_chocophlan-0.25	0.21310511647747374
strain_sample_74-kraken2_chocophlan-0.20	0.22629815523357122
strain_sample_74-kraken2_chocophlan-0.15	0.2383220979400383
strain_sample_74-kraken2_chocophlan-0.40	0.19331326520438596
strain_sample_74-kraken2_chocophlan-0.70	0.5339647176771759
strain_sample_74-kraken2_chocophlan-0.60	0.3755376009456615
strain_sample_74-kraken2_chocophlan-0.45	0.1959664594974407
strain_sample_74-kraken2_chocophlan-0.75	0.6136457392966755
strain_sample_74-kraken2_chocophlan-1.00	0.9486093548154911
strain_sample_74-kraken2_chocophlan-0.90	0.8601100625781811
strain_sample_74-kraken2_chocophlan-0.80	0.7133533044254582
strain_sample_74-kraken2_chocophlan-0.85	0.7973589254657084
strain_sample_74-kraken2_chocophlan-0.95	0.9117673138108165
