Sample name	Shannon diversity
strain_sample_41-kraken2_refseqV205-0.30	2.1294436947468465
strain_sample_41-kraken2_refseqV205-0.20	2.51090913166066
strain_sample_41-kraken2_refseqV205-0.15	2.6482124398421516
strain_sample_41-kraken2_refseqV205-0.35	2.1458444532150445
strain_sample_41-kraken2_refseqV205-0.40	2.1819196173424444
strain_sample_41-kraken2_refseqV205-0.00	3.8021103635332563
strain_sample_41-kraken2_refseqV205-0.10	2.7996008061481583
strain_sample_41-kraken2_refseqV205-0.45	2.1966146760056704
strain_sample_41-kraken2_refseqV205-0.50	2.1950118240714334
strain_sample_41-kraken2_refseqV205-0.55	2.1756391299003477
strain_sample_41-kraken2_refseqV205-0.05	3.0482531548419756
strain_sample_41-kraken2_refseqV205-0.25	2.360356801078288
strain_sample_41-kraken2_refseqV205-0.95	1.7653005362509968
strain_sample_41-kraken2_refseqV205-0.85	1.9745337205592128
strain_sample_41-kraken2_refseqV205-0.80	1.983293725984659
strain_sample_41-kraken2_refseqV205-0.75	2.009115786489857
strain_sample_41-kraken2_refseqV205-0.60	2.139238892482917
strain_sample_41-kraken2_refseqV205-0.70	2.050622830861209
strain_sample_41-kraken2_refseqV205-0.65	2.1091005823511213
strain_sample_41-kraken2_refseqV205-1.00	1.5724538356235345
strain_sample_41-kraken2_refseqV205-0.90	1.9361188637097269
strain_sample_38-kraken2_refseqV205-0.10	3.1391718041072894
strain_sample_38-kraken2_refseqV205-0.05	3.3874930339872606
strain_sample_38-kraken2_refseqV205-0.00	4.189193342237712
strain_sample_38-kraken2_refseqV205-0.40	2.278864224562896
strain_sample_38-kraken2_refseqV205-0.35	2.2771862363112
strain_sample_38-kraken2_refseqV205-0.30	2.2929595739779347
strain_sample_38-kraken2_refseqV205-0.45	2.2717562463965773
strain_sample_38-kraken2_refseqV205-0.65	2.2104102608465315
strain_sample_38-kraken2_refseqV205-0.25	2.5492697823718933
strain_sample_38-kraken2_refseqV205-0.50	2.249801394479011
strain_sample_38-kraken2_refseqV205-0.55	2.2378073657719924
strain_sample_38-kraken2_refseqV205-0.60	2.220350529683228
strain_sample_38-kraken2_refseqV205-0.20	2.712101930140099
strain_sample_38-kraken2_refseqV205-0.15	2.9852689399381807
strain_sample_38-kraken2_refseqV205-0.70	2.1942422170786116
strain_sample_38-kraken2_refseqV205-0.75	2.180203437740713
strain_sample_38-kraken2_refseqV205-0.85	2.155088272618741
strain_sample_38-kraken2_refseqV205-0.90	2.104085023400114
strain_sample_38-kraken2_refseqV205-0.95	2.063466632364885
strain_sample_38-kraken2_refseqV205-1.00	1.8786322064097924
strain_sample_38-kraken2_refseqV205-0.80	2.1774330655562952
strain_sample_33-kraken2_refseqV205-0.25	2.57690757762768
strain_sample_33-kraken2_refseqV205-0.20	2.728540458715697
strain_sample_33-kraken2_refseqV205-0.15	2.933568677848551
strain_sample_33-kraken2_refseqV205-0.10	3.077809350181481
strain_sample_33-kraken2_refseqV205-0.05	3.3790796386157993
strain_sample_33-kraken2_refseqV205-0.00	4.136689411208689
strain_sample_33-kraken2_refseqV205-0.85	2.221648690695289
strain_sample_33-kraken2_refseqV205-0.45	2.4122668795132602
strain_sample_33-kraken2_refseqV205-0.55	2.3775758799940125
strain_sample_33-kraken2_refseqV205-0.80	2.2438118391899406
strain_sample_33-kraken2_refseqV205-0.50	2.410804755937593
strain_sample_33-kraken2_refseqV205-0.75	2.269271155920638
strain_sample_33-kraken2_refseqV205-0.40	2.4182755584729034
strain_sample_33-kraken2_refseqV205-0.70	2.2889487286047063
strain_sample_33-kraken2_refseqV205-0.65	2.3401213970610875
strain_sample_33-kraken2_refseqV205-0.30	2.4096293020552824
strain_sample_33-kraken2_refseqV205-0.60	2.35201272240117
strain_sample_33-kraken2_refseqV205-0.35	2.407095594437155
strain_sample_33-kraken2_refseqV205-0.95	2.1523681655362203
strain_sample_33-kraken2_refseqV205-1.00	1.9483792378276847
strain_sample_33-kraken2_refseqV205-0.90	2.212252095592851
mouse_sample_15-kraken2_refseqV205-0.20	5.3045025165730895
mouse_sample_15-kraken2_refseqV205-0.30	5.268666394427272
mouse_sample_15-kraken2_refseqV205-0.35	5.261939893253957
mouse_sample_15-kraken2_refseqV205-0.40	5.256078266382155
mouse_sample_15-kraken2_refseqV205-0.25	5.286641663811938
mouse_sample_15-kraken2_refseqV205-0.15	5.326279853136963
mouse_sample_15-kraken2_refseqV205-0.10	5.369767490344458
mouse_sample_15-kraken2_refseqV205-0.05	5.482839333489667
mouse_sample_15-kraken2_refseqV205-0.00	5.918609123308225
mouse_sample_15-kraken2_refseqV205-0.70	5.196018452850649
mouse_sample_15-kraken2_refseqV205-0.95	5.077659487380654
mouse_sample_15-kraken2_refseqV205-0.90	5.147157547325215
mouse_sample_15-kraken2_refseqV205-0.50	5.244211211245834
mouse_sample_15-kraken2_refseqV205-0.55	5.2289716542375695
