Sample name	Recall reads
strain_sample_41-kraken2_refseqV205-0.55	0.5618224825146398
strain_sample_41-kraken2_refseqV205-0.25	0.7333215073507222
strain_sample_41-kraken2_refseqV205-0.30	0.7195257978161477
strain_sample_41-kraken2_refseqV205-0.45	0.6398500653000488
strain_sample_41-kraken2_refseqV205-0.50	0.6059579129853366
strain_sample_41-kraken2_refseqV205-0.40	0.6737991358185857
strain_sample_41-kraken2_refseqV205-0.20	0.72123734099576
strain_sample_41-kraken2_refseqV205-0.05	0.7339316193332912
strain_sample_41-kraken2_refseqV205-0.10	0.726907417345295
strain_sample_41-kraken2_refseqV205-0.00	0.7333569213455176
strain_sample_41-kraken2_refseqV205-0.35	0.6984173781508762
strain_sample_41-kraken2_refseqV205-0.15	0.7230730330103998
strain_sample_41-kraken2_refseqV205-0.60	0.4811650708651623
strain_sample_41-kraken2_refseqV205-0.65	0.39773265695534454
strain_sample_41-kraken2_refseqV205-0.80	0.17619533624069172
strain_sample_41-kraken2_refseqV205-0.85	0.11840041620637133
strain_sample_41-kraken2_refseqV205-0.95	0.04816151403701234
strain_sample_41-kraken2_refseqV205-0.75	0.2514902057121415
strain_sample_41-kraken2_refseqV205-0.70	0.31753658653377653
strain_sample_41-kraken2_refseqV205-1.00	0.02741330985830485
strain_sample_41-kraken2_refseqV205-0.90	0.07841178066122485
strain_sample_38-kraken2_refseqV205-0.05	0.5971137678154046
strain_sample_38-kraken2_refseqV205-0.10	0.5989357375489089
strain_sample_38-kraken2_refseqV205-0.00	0.5887239299504561
strain_sample_38-kraken2_refseqV205-0.45	0.604377935743979
strain_sample_38-kraken2_refseqV205-0.30	0.6925655950899732
strain_sample_38-kraken2_refseqV205-0.35	0.6705291492651999
strain_sample_38-kraken2_refseqV205-0.40	0.642856155377013
strain_sample_38-kraken2_refseqV205-0.25	0.6661475162118976
strain_sample_38-kraken2_refseqV205-0.20	0.6438783810286236
strain_sample_38-kraken2_refseqV205-0.50	0.5683245883930208
strain_sample_38-kraken2_refseqV205-0.15	0.6028832582618788
strain_sample_38-kraken2_refseqV205-0.65	0.3834291418705813
strain_sample_38-kraken2_refseqV205-0.55	0.5187802415789762
strain_sample_38-kraken2_refseqV205-0.60	0.4649782019502503
strain_sample_38-kraken2_refseqV205-0.70	0.3046950202065992
strain_sample_38-kraken2_refseqV205-0.85	0.11282910071792102
strain_sample_38-kraken2_refseqV205-0.95	0.04560590862180384
strain_sample_38-kraken2_refseqV205-0.90	0.07494518337046718
strain_sample_38-kraken2_refseqV205-0.75	0.240292955500471
strain_sample_38-kraken2_refseqV205-0.80	0.16822572555676657
strain_sample_38-kraken2_refseqV205-1.00	0.026020376996948917
strain_sample_33-kraken2_refseqV205-0.15	0.6605394484856982
strain_sample_33-kraken2_refseqV205-0.25	0.6861569409671961
strain_sample_33-kraken2_refseqV205-0.20	0.6726471829857082
strain_sample_33-kraken2_refseqV205-0.10	0.6694794117694047
strain_sample_33-kraken2_refseqV205-0.05	0.649987945595494
strain_sample_33-kraken2_refseqV205-0.00	0.6610515229365002
strain_sample_33-kraken2_refseqV205-0.85	0.10820229763264276
strain_sample_33-kraken2_refseqV205-0.55	0.5029584452838445
strain_sample_33-kraken2_refseqV205-0.80	0.160837404151508
strain_sample_33-kraken2_refseqV205-0.40	0.6385342452736958
strain_sample_33-kraken2_refseqV205-0.50	0.5520827492836777
strain_sample_33-kraken2_refseqV205-0.30	0.7065759382218045
strain_sample_33-kraken2_refseqV205-0.35	0.6748804240350752
strain_sample_33-kraken2_refseqV205-0.70	0.29094372255378703
strain_sample_33-kraken2_refseqV205-0.75	0.22981545311513732
strain_sample_33-kraken2_refseqV205-0.45	0.5910316752016213
strain_sample_33-kraken2_refseqV205-0.60	0.4421965627943943
strain_sample_33-kraken2_refseqV205-0.65	0.3646549035864459
strain_sample_33-kraken2_refseqV205-0.95	0.04407743028244432
strain_sample_33-kraken2_refseqV205-1.00	0.025134555531016487
strain_sample_33-kraken2_refseqV205-0.90	0.07203855157561984
mouse_sample_15-kraken2_refseqV205-0.40	0.5258317098502585
mouse_sample_15-kraken2_refseqV205-0.25	0.6367400750673584
mouse_sample_15-kraken2_refseqV205-0.20	0.6583649689030425
mouse_sample_15-kraken2_refseqV205-0.35	0.5698273515740057
mouse_sample_15-kraken2_refseqV205-0.30	0.6053082172978032
mouse_sample_15-kraken2_refseqV205-0.15	0.677467220192741
mouse_sample_15-kraken2_refseqV205-0.10	0.6907418699666998
mouse_sample_15-kraken2_refseqV205-0.05	0.6991638053081451
mouse_sample_15-kraken2_refseqV205-0.00	0.6962662802457552
mouse_sample_15-kraken2_refseqV205-0.45	0.4750192292378158
mouse_sample_15-kraken2_refseqV205-0.55	0.373570623145838
mouse_sample_15-kraken2_refseqV205-0.95	0.03175797336844952
mouse_sample_15-kraken2_refseqV205-0.60	0.3155315231490781
mouse_sample_15-kraken2_refseqV205-0.90	0.05149046411213659
mouse_sample_15-kraken2_refseqV205-0.70	0.20775528165121113
mouse_sample_15-kraken2_refseqV205-0.65	0.25975832487533673
mouse_sample_15-kraken2_refseqV205-0.50	0.4317441706159797
mouse_sample_15-kraken2_refseqV205-0.75	0.16418410164192887
mouse_sample_15-kraken2_refseqV205-1.00	0.017938373598330937
mouse_sample_15-kraken2_refseqV205-0.80	0.1144582718996026
mouse_sample_15-kraken2_refseqV205-0.85	0.07766662604261097
strain_sample_56-kraken2_refseqV205-0.40	0.6232845244884956
strain_sample_56-kraken2_refseqV205-0.30	0.676364239929821
strain_sample_56-kraken2_refseqV205-0.45	0.5891365863385044
strain_sample_56-kraken2_refseqV205-0.35	0.6511641001533427
strain_sample_56-kraken2_refseqV205-0.50	0.5588088340095538
strain_sample_56-kraken2_refseqV205-0.55	0.5202948918627227
