Sample name	L1 distance
strain_sample_87-kraken2_chocophlan-0.25	6354239.0
strain_sample_87-kraken2_chocophlan-0.55	6763064.0
strain_sample_87-kraken2_chocophlan-0.50	6653784.0
strain_sample_87-kraken2_chocophlan-0.35	6243752.0
strain_sample_87-kraken2_chocophlan-0.40	6399836.0
strain_sample_87-kraken2_chocophlan-0.30	6058854.0
strain_sample_87-kraken2_chocophlan-0.15	6957204.0
strain_sample_87-kraken2_chocophlan-0.45	6545187.0
strain_sample_87-kraken2_chocophlan-0.20	6622514.0
strain_sample_87-kraken2_chocophlan-0.10	7282789.0
strain_sample_87-kraken2_chocophlan-0.05	7675323.0
strain_sample_87-kraken2_chocophlan-0.00	8316820.0
strain_sample_87-kraken2_chocophlan-0.65	8116872.0
strain_sample_87-kraken2_chocophlan-1.00	12294729.0
strain_sample_87-kraken2_chocophlan-0.85	11271939.0
strain_sample_87-kraken2_chocophlan-0.95	12061679.0
strain_sample_87-kraken2_chocophlan-0.70	8977027.0
strain_sample_87-kraken2_chocophlan-0.75	9751893.0
strain_sample_87-kraken2_chocophlan-0.80	10620424.0
strain_sample_87-kraken2_chocophlan-0.90	11716338.0
strain_sample_87-kraken2_chocophlan-0.60	7291868.0
strain_sample_74-kraken2_chocophlan-0.10	6425755.0
strain_sample_74-kraken2_chocophlan-0.05	6728056.0
strain_sample_74-kraken2_chocophlan-0.00	7136258.0
strain_sample_74-kraken2_chocophlan-0.35	4813028.0
strain_sample_74-kraken2_chocophlan-0.55	6097235.0
strain_sample_74-kraken2_chocophlan-0.50	5098178.0
strain_sample_74-kraken2_chocophlan-0.65	8039722.0
strain_sample_74-kraken2_chocophlan-0.30	5144716.0
strain_sample_74-kraken2_chocophlan-0.25	5315531.0
strain_sample_74-kraken2_chocophlan-0.20	5736164.0
strain_sample_74-kraken2_chocophlan-0.15	6126866.0
strain_sample_74-kraken2_chocophlan-0.40	4397460.0
strain_sample_74-kraken2_chocophlan-0.70	8968473.0
strain_sample_74-kraken2_chocophlan-0.60	7086461.0
strain_sample_74-kraken2_chocophlan-0.45	4275043.0
strain_sample_74-kraken2_chocophlan-0.75	9793840.0
strain_sample_74-kraken2_chocophlan-0.95	12267325.0
strain_sample_74-kraken2_chocophlan-0.90	11896061.0
strain_sample_74-kraken2_chocophlan-0.80	10717455.0
strain_sample_74-kraken2_chocophlan-1.00	12520268.0
strain_sample_74-kraken2_chocophlan-0.85	11415708.0
mouse_sample_37-kraken2_chocophlan-0.25	22195093.0
mouse_sample_37-kraken2_chocophlan-0.20	22175969.0
mouse_sample_37-kraken2_chocophlan-0.10	22665437.0
mouse_sample_37-kraken2_chocophlan-0.15	22366159.0
