Sample name	Number of taxa
strain_sample_86-kraken2_refseqV208_nt-0.95	39
strain_sample_86-kraken2_refseqV208_nt-0.90	49
plant_sample_5-kraken2_refseqV208_nt-0.30	731
plant_sample_5-kraken2_refseqV208_nt-0.40	516
plant_sample_5-kraken2_refseqV208_nt-0.25	1017
plant_sample_5-kraken2_refseqV208_nt-0.20	1415
plant_sample_5-kraken2_refseqV208_nt-0.35	605
plant_sample_5-kraken2_refseqV208_nt-0.15	2196
plant_sample_5-kraken2_refseqV208_nt-0.10	3692
plant_sample_5-kraken2_refseqV208_nt-0.05	7752
plant_sample_5-kraken2_refseqV208_nt-0.00	23665
plant_sample_5-kraken2_refseqV208_nt-0.45	448
plant_sample_5-kraken2_refseqV208_nt-0.50	387
plant_sample_5-kraken2_refseqV208_nt-0.55	325
plant_sample_5-kraken2_refseqV208_nt-0.75	187
plant_sample_5-kraken2_refseqV208_nt-0.65	246
plant_sample_5-kraken2_refseqV208_nt-0.90	107
plant_sample_5-kraken2_refseqV208_nt-0.85	133
plant_sample_5-kraken2_refseqV208_nt-0.60	283
plant_sample_5-kraken2_refseqV208_nt-0.70	211
plant_sample_5-kraken2_refseqV208_nt-0.80	162
plant_sample_5-kraken2_refseqV208_nt-0.95	86
plant_sample_5-kraken2_refseqV208_nt-1.00	69
plant_sample_13-kraken2_refseqV208_nt-0.40	556
plant_sample_13-kraken2_refseqV208_nt-0.35	656
plant_sample_13-kraken2_refseqV208_nt-0.55	369
plant_sample_13-kraken2_refseqV208_nt-0.30	813
plant_sample_13-kraken2_refseqV208_nt-0.25	1060
plant_sample_13-kraken2_refseqV208_nt-0.20	1449
plant_sample_13-kraken2_refseqV208_nt-0.50	433
plant_sample_13-kraken2_refseqV208_nt-0.45	472
plant_sample_13-kraken2_refseqV208_nt-0.15	2221
plant_sample_13-kraken2_refseqV208_nt-0.10	3687
plant_sample_13-kraken2_refseqV208_nt-0.05	7631
plant_sample_13-kraken2_refseqV208_nt-0.00	22780
plant_sample_13-kraken2_refseqV208_nt-0.80	183
plant_sample_13-kraken2_refseqV208_nt-0.75	215
plant_sample_13-kraken2_refseqV208_nt-0.70	243
plant_sample_13-kraken2_refseqV208_nt-0.85	149
plant_sample_13-kraken2_refseqV208_nt-0.90	116
plant_sample_13-kraken2_refseqV208_nt-0.60	322
plant_sample_13-kraken2_refseqV208_nt-0.65	284
plant_sample_13-kraken2_refseqV208_nt-0.95	91
plant_sample_13-kraken2_refseqV208_nt-1.00	77
strain_sample_62-kraken2_refseqV208_nt-0.10	1383
strain_sample_62-kraken2_refseqV208_nt-0.05	3008
strain_sample_62-kraken2_refseqV208_nt-0.00	12230
strain_sample_62-kraken2_refseqV208_nt-0.35	166
strain_sample_62-kraken2_refseqV208_nt-0.60	92
strain_sample_62-kraken2_refseqV208_nt-0.30	204
strain_sample_62-kraken2_refseqV208_nt-0.25	319
strain_sample_62-kraken2_refseqV208_nt-0.70	68
strain_sample_62-kraken2_refseqV208_nt-0.20	505
strain_sample_62-kraken2_refseqV208_nt-0.50	111
strain_sample_62-kraken2_refseqV208_nt-0.65	79
strain_sample_62-kraken2_refseqV208_nt-0.45	122
strain_sample_62-kraken2_refseqV208_nt-0.40	142
strain_sample_62-kraken2_refseqV208_nt-0.55	100
strain_sample_62-kraken2_refseqV208_nt-0.15	852
strain_sample_62-kraken2_refseqV208_nt-0.75	65
strain_sample_62-kraken2_refseqV208_nt-0.85	47
strain_sample_62-kraken2_refseqV208_nt-1.00	24
strain_sample_62-kraken2_refseqV208_nt-0.95	35
strain_sample_62-kraken2_refseqV208_nt-0.90	42
strain_sample_62-kraken2_refseqV208_nt-0.80	58
strain_sample_10-kraken2_refseqV208_nt-0.20	501
strain_sample_10-kraken2_refseqV208_nt-0.25	310
strain_sample_10-kraken2_refseqV208_nt-0.10	1408
strain_sample_10-kraken2_refseqV208_nt-0.15	833
strain_sample_10-kraken2_refseqV208_nt-0.05	3118
strain_sample_10-kraken2_refseqV208_nt-0.00	12312
strain_sample_10-kraken2_refseqV208_nt-0.85	51
strain_sample_10-kraken2_refseqV208_nt-0.55	90
strain_sample_10-kraken2_refseqV208_nt-0.65	82
strain_sample_10-kraken2_refseqV208_nt-0.50	102
strain_sample_10-kraken2_refseqV208_nt-0.45	116
strain_sample_10-kraken2_refseqV208_nt-0.75	66
strain_sample_10-kraken2_refseqV208_nt-0.80	59
strain_sample_10-kraken2_refseqV208_nt-0.60	86
strain_sample_10-kraken2_refseqV208_nt-0.70	73
strain_sample_10-kraken2_refseqV208_nt-0.40	133
strain_sample_10-kraken2_refseqV208_nt-0.35	156
strain_sample_10-kraken2_refseqV208_nt-0.30	186
strain_sample_77-kraken2_refseqV208_nt-0.35	143
strain_sample_10-kraken2_refseqV208_nt-0.90	41
strain_sample_77-kraken2_refseqV208_nt-0.30	166
strain_sample_77-kraken2_refseqV208_nt-0.15	814
strain_sample_10-kraken2_refseqV208_nt-0.95	28
strain_sample_77-kraken2_refseqV208_nt-0.40	126
strain_sample_77-kraken2_refseqV208_nt-0.25	275
strain_sample_77-kraken2_refseqV208_nt-0.20	484
strain_sample_10-kraken2_refseqV208_nt-1.00	25
strain_sample_77-kraken2_refseqV208_nt-0.10	1255
strain_sample_77-kraken2_refseqV208_nt-0.05	2705
strain_sample_77-kraken2_refseqV208_nt-0.00	11556
strain_sample_77-kraken2_refseqV208_nt-0.65	75
strain_sample_77-kraken2_refseqV208_nt-0.60	79
strain_sample_77-kraken2_refseqV208_nt-0.50	99
strain_sample_77-kraken2_refseqV208_nt-0.95	27
strain_sample_77-kraken2_refseqV208_nt-0.55	88
strain_sample_77-kraken2_refseqV208_nt-0.75	64
strain_sample_77-kraken2_refseqV208_nt-0.70	70
strain_sample_77-kraken2_refseqV208_nt-0.45	109
strain_sample_77-kraken2_refseqV208_nt-0.80	51
strain_sample_77-kraken2_refseqV208_nt-1.00	19
strain_sample_77-kraken2_refseqV208_nt-0.85	43
strain_sample_77-kraken2_refseqV208_nt-0.90	36
strain_sample_39-kraken2_refseqV208_nt-0.50	105
strain_sample_39-kraken2_refseqV208_nt-0.40	131
strain_sample_39-kraken2_refseqV208_nt-0.45	113
strain_sample_39-kraken2_refseqV208_nt-0.55	96
strain_sample_39-kraken2_refseqV208_nt-0.35	143
strain_sample_39-kraken2_refseqV208_nt-0.30	173
strain_sample_39-kraken2_refseqV208_nt-0.25	277
strain_sample_39-kraken2_refseqV208_nt-0.20	471
strain_sample_39-kraken2_refseqV208_nt-0.15	844
strain_sample_39-kraken2_refseqV208_nt-0.10	1409
strain_sample_39-kraken2_refseqV208_nt-0.05	3184
strain_sample_39-kraken2_refseqV208_nt-0.00	12522
strain_sample_39-kraken2_refseqV208_nt-1.00	25
strain_sample_39-kraken2_refseqV208_nt-0.80	50
strain_sample_39-kraken2_refseqV208_nt-0.60	84
strain_sample_39-kraken2_refseqV208_nt-0.65	72
strain_sample_39-kraken2_refseqV208_nt-0.75	58
strain_sample_39-kraken2_refseqV208_nt-0.95	33
strain_sample_39-kraken2_refseqV208_nt-0.90	40
strain_sample_39-kraken2_refseqV208_nt-0.70	67
strain_sample_39-kraken2_refseqV208_nt-0.85	45
strain_sample_93-kraken2_refseqV208_nt-0.10	1343
strain_sample_93-kraken2_refseqV208_nt-0.05	3005
strain_sample_93-kraken2_refseqV208_nt-0.00	12118
strain_sample_93-kraken2_refseqV208_nt-0.60	77
strain_sample_93-kraken2_refseqV208_nt-0.55	84
strain_sample_93-kraken2_refseqV208_nt-0.40	121
strain_sample_93-kraken2_refseqV208_nt-0.25	277
strain_sample_93-kraken2_refseqV208_nt-0.35	145
strain_sample_93-kraken2_refseqV208_nt-0.70	64
strain_sample_93-kraken2_refseqV208_nt-0.65	72
strain_sample_93-kraken2_refseqV208_nt-0.30	170
strain_sample_93-kraken2_refseqV208_nt-0.50	97
strain_sample_93-kraken2_refseqV208_nt-0.20	465
strain_sample_93-kraken2_refseqV208_nt-0.15	804
strain_sample_93-kraken2_refseqV208_nt-0.45	106
strain_sample_93-kraken2_refseqV208_nt-0.75	63
strain_sample_93-kraken2_refseqV208_nt-0.90	39
strain_sample_93-kraken2_refseqV208_nt-1.00	29
strain_sample_93-kraken2_refseqV208_nt-0.85	44
strain_sample_93-kraken2_refseqV208_nt-0.95	33
strain_sample_93-kraken2_refseqV208_nt-0.80	59
plant_sample_10-kraken2_refseqV208_nt-0.25	1106
plant_sample_10-kraken2_refseqV208_nt-0.20	1498
plant_sample_10-kraken2_refseqV208_nt-0.15	2260
plant_sample_10-kraken2_refseqV208_nt-0.10	3802
plant_sample_10-kraken2_refseqV208_nt-0.05	7776
plant_sample_10-kraken2_refseqV208_nt-0.00	22675
plant_sample_10-kraken2_refseqV208_nt-0.65	303
plant_sample_10-kraken2_refseqV208_nt-0.50	452
plant_sample_10-kraken2_refseqV208_nt-0.45	498
plant_sample_10-kraken2_refseqV208_nt-0.60	345
plant_sample_10-kraken2_refseqV208_nt-0.55	394
plant_sample_10-kraken2_refseqV208_nt-0.40	577
plant_sample_10-kraken2_refseqV208_nt-0.35	676
plant_sample_10-kraken2_refseqV208_nt-0.70	263
plant_sample_10-kraken2_refseqV208_nt-0.75	236
plant_sample_10-kraken2_refseqV208_nt-0.30	831
plant_sample_10-kraken2_refseqV208_nt-0.85	163
plant_sample_10-kraken2_refseqV208_nt-0.80	191
plant_sample_10-kraken2_refseqV208_nt-0.95	106
plant_sample_10-kraken2_refseqV208_nt-0.90	130
plant_sample_10-kraken2_refseqV208_nt-1.00	81
strain_sample_61-kraken2_refseqV208_nt-0.35	146
strain_sample_61-kraken2_refseqV208_nt-0.40	131
strain_sample_61-kraken2_refseqV208_nt-0.05	3280
strain_sample_61-kraken2_refseqV208_nt-0.25	290
strain_sample_61-kraken2_refseqV208_nt-0.20	479
strain_sample_61-kraken2_refseqV208_nt-0.15	799
strain_sample_61-kraken2_refseqV208_nt-0.10	1368
strain_sample_61-kraken2_refseqV208_nt-0.30	171
strain_sample_61-kraken2_refseqV208_nt-0.00	13158
strain_sample_61-kraken2_refseqV208_nt-0.50	95
strain_sample_61-kraken2_refseqV208_nt-0.60	77
strain_sample_61-kraken2_refseqV208_nt-0.75	60
strain_sample_61-kraken2_refseqV208_nt-0.55	85
strain_sample_61-kraken2_refseqV208_nt-0.45	109
strain_sample_61-kraken2_refseqV208_nt-0.95	39
strain_sample_61-kraken2_refseqV208_nt-0.65	72
strain_sample_61-kraken2_refseqV208_nt-0.70	69
strain_sample_61-kraken2_refseqV208_nt-0.85	52
strain_sample_61-kraken2_refseqV208_nt-0.90	45
strain_sample_61-kraken2_refseqV208_nt-0.80	57
strain_sample_61-kraken2_refseqV208_nt-1.00	30
strain_sample_13-kraken2_refseqV208_nt-0.35	141
strain_sample_13-kraken2_refseqV208_nt-0.40	125
strain_sample_13-kraken2_refseqV208_nt-0.55	95
strain_sample_13-kraken2_refseqV208_nt-0.30	174
strain_sample_13-kraken2_refseqV208_nt-0.25	291
strain_sample_13-kraken2_refseqV208_nt-0.50	107
strain_sample_13-kraken2_refseqV208_nt-0.20	490
strain_sample_13-kraken2_refseqV208_nt-0.15	844
strain_sample_13-kraken2_refseqV208_nt-0.10	1369
strain_sample_13-kraken2_refseqV208_nt-0.45	114
strain_sample_13-kraken2_refseqV208_nt-0.05	3129
strain_sample_13-kraken2_refseqV208_nt-0.00	12740
strain_sample_13-kraken2_refseqV208_nt-0.70	65
strain_sample_13-kraken2_refseqV208_nt-0.75	55
strain_sample_13-kraken2_refseqV208_nt-0.90	35
strain_sample_13-kraken2_refseqV208_nt-1.00	18
strain_sample_13-kraken2_refseqV208_nt-0.95	26
strain_sample_13-kraken2_refseqV208_nt-0.85	42
strain_sample_13-kraken2_refseqV208_nt-0.80	49
strain_sample_13-kraken2_refseqV208_nt-0.65	77
strain_sample_13-kraken2_refseqV208_nt-0.60	86
mouse_sample_10-kraken2_refseqV208_nt-0.10	1390
mouse_sample_10-kraken2_refseqV208_nt-0.05	5178
mouse_sample_10-kraken2_refseqV208_nt-0.00	23007
mouse_sample_10-kraken2_refseqV208_nt-0.25	463
mouse_sample_10-kraken2_refseqV208_nt-0.55	249
mouse_sample_10-kraken2_refseqV208_nt-0.60	237
mouse_sample_10-kraken2_refseqV208_nt-0.50	268
mouse_sample_10-kraken2_refseqV208_nt-0.65	221
mouse_sample_10-kraken2_refseqV208_nt-0.35	350
mouse_sample_10-kraken2_refseqV208_nt-0.70	202
mouse_sample_10-kraken2_refseqV208_nt-0.45	288
mouse_sample_10-kraken2_refseqV208_nt-0.40	318
mouse_sample_10-kraken2_refseqV208_nt-0.30	385
mouse_sample_10-kraken2_refseqV208_nt-0.20	576
mouse_sample_10-kraken2_refseqV208_nt-0.15	775
mouse_sample_10-kraken2_refseqV208_nt-0.95	113
mouse_sample_10-kraken2_refseqV208_nt-1.00	93
mouse_sample_10-kraken2_refseqV208_nt-0.80	169
mouse_sample_10-kraken2_refseqV208_nt-0.90	134
mouse_sample_10-kraken2_refseqV208_nt-0.75	189
mouse_sample_10-kraken2_refseqV208_nt-0.85	147
mouse_sample_62-kraken2_refseqV208_nt-0.20	639
mouse_sample_62-kraken2_refseqV208_nt-0.25	502
mouse_sample_62-kraken2_refseqV208_nt-0.15	910
mouse_sample_62-kraken2_refseqV208_nt-0.10	1809
mouse_sample_62-kraken2_refseqV208_nt-0.05	6537
mouse_sample_62-kraken2_refseqV208_nt-0.00	26214
mouse_sample_62-kraken2_refseqV208_nt-0.40	324
mouse_sample_62-kraken2_refseqV208_nt-0.45	296
mouse_sample_62-kraken2_refseqV208_nt-0.50	276
mouse_sample_62-kraken2_refseqV208_nt-0.55	262
mouse_sample_62-kraken2_refseqV208_nt-0.70	203
mouse_sample_62-kraken2_refseqV208_nt-0.30	408
mouse_sample_62-kraken2_refseqV208_nt-0.85	156
mouse_sample_62-kraken2_refseqV208_nt-0.60	246
mouse_sample_62-kraken2_refseqV208_nt-0.35	368
mouse_sample_62-kraken2_refseqV208_nt-0.65	226
mouse_sample_62-kraken2_refseqV208_nt-0.75	194
mouse_sample_62-kraken2_refseqV208_nt-0.80	172
mouse_sample_62-kraken2_refseqV208_nt-1.00	100
strain_sample_85-kraken2_refseqV208_nt-0.30	163
strain_sample_85-kraken2_refseqV208_nt-0.20	481
strain_sample_85-kraken2_refseqV208_nt-0.15	821
strain_sample_85-kraken2_refseqV208_nt-0.35	128
mouse_sample_62-kraken2_refseqV208_nt-0.90	143
mouse_sample_62-kraken2_refseqV208_nt-0.95	125
strain_sample_85-kraken2_refseqV208_nt-0.40	115
strain_sample_85-kraken2_refseqV208_nt-0.25	266
strain_sample_85-kraken2_refseqV208_nt-0.10	1353
strain_sample_85-kraken2_refseqV208_nt-0.05	3264
strain_sample_85-kraken2_refseqV208_nt-0.00	13003
strain_sample_85-kraken2_refseqV208_nt-0.75	59
strain_sample_85-kraken2_refseqV208_nt-0.60	75
strain_sample_85-kraken2_refseqV208_nt-0.65	71
strain_sample_85-kraken2_refseqV208_nt-0.55	81
strain_sample_85-kraken2_refseqV208_nt-0.45	99
strain_sample_85-kraken2_refseqV208_nt-0.80	52
strain_sample_85-kraken2_refseqV208_nt-0.90	39
strain_sample_85-kraken2_refseqV208_nt-0.50	91
strain_sample_85-kraken2_refseqV208_nt-0.85	45
strain_sample_85-kraken2_refseqV208_nt-0.70	67
strain_sample_85-kraken2_refseqV208_nt-1.00	24
strain_sample_85-kraken2_refseqV208_nt-0.95	33
plant_sample_6-kraken2_refseqV208_nt-0.45	513
plant_sample_6-kraken2_refseqV208_nt-0.50	451
plant_sample_6-kraken2_refseqV208_nt-0.55	397
plant_sample_6-kraken2_refseqV208_nt-0.40	602
plant_sample_6-kraken2_refseqV208_nt-0.35	687
plant_sample_6-kraken2_refseqV208_nt-0.30	824
plant_sample_6-kraken2_refseqV208_nt-0.25	1106
plant_sample_6-kraken2_refseqV208_nt-0.20	1503
plant_sample_6-kraken2_refseqV208_nt-0.15	2226
plant_sample_6-kraken2_refseqV208_nt-0.10	3778
plant_sample_6-kraken2_refseqV208_nt-0.05	7739
plant_sample_6-kraken2_refseqV208_nt-0.00	22841
plant_sample_6-kraken2_refseqV208_nt-0.85	152
plant_sample_6-kraken2_refseqV208_nt-0.75	221
plant_sample_6-kraken2_refseqV208_nt-0.95	107
plant_sample_6-kraken2_refseqV208_nt-0.60	348
plant_sample_6-kraken2_refseqV208_nt-0.90	127
plant_sample_6-kraken2_refseqV208_nt-1.00	80
plant_sample_6-kraken2_refseqV208_nt-0.70	244
plant_sample_6-kraken2_refseqV208_nt-0.65	304
plant_sample_6-kraken2_refseqV208_nt-0.80	191
strain_sample_90-kraken2_refseqV208_nt-0.10	1337
strain_sample_90-kraken2_refseqV208_nt-0.05	3061
strain_sample_90-kraken2_refseqV208_nt-0.00	12215
strain_sample_90-kraken2_refseqV208_nt-0.60	84
strain_sample_90-kraken2_refseqV208_nt-0.65	74
strain_sample_90-kraken2_refseqV208_nt-0.45	113
strain_sample_90-kraken2_refseqV208_nt-0.40	132
strain_sample_90-kraken2_refseqV208_nt-0.70	68
strain_sample_90-kraken2_refseqV208_nt-0.35	152
strain_sample_90-kraken2_refseqV208_nt-0.55	91
strain_sample_90-kraken2_refseqV208_nt-0.25	308
strain_sample_90-kraken2_refseqV208_nt-0.20	495
strain_sample_90-kraken2_refseqV208_nt-0.30	183
strain_sample_90-kraken2_refseqV208_nt-0.15	822
strain_sample_90-kraken2_refseqV208_nt-0.50	100
strain_sample_90-kraken2_refseqV208_nt-0.80	50
strain_sample_90-kraken2_refseqV208_nt-0.95	30
strain_sample_90-kraken2_refseqV208_nt-0.75	57
strain_sample_90-kraken2_refseqV208_nt-0.90	32
strain_sample_90-kraken2_refseqV208_nt-1.00	24
strain_sample_90-kraken2_refseqV208_nt-0.85	37
strain_sample_74-kraken2_refseqV208_nt-0.20	507
strain_sample_74-kraken2_refseqV208_nt-0.15	879
strain_sample_74-kraken2_refseqV208_nt-0.25	286
strain_sample_74-kraken2_refseqV208_nt-0.10	1432
strain_sample_74-kraken2_refseqV208_nt-0.05	3199
strain_sample_74-kraken2_refseqV208_nt-0.00	12507
strain_sample_74-kraken2_refseqV208_nt-0.70	62
strain_sample_74-kraken2_refseqV208_nt-0.75	56
strain_sample_74-kraken2_refseqV208_nt-0.50	95
strain_sample_74-kraken2_refseqV208_nt-0.65	66
strain_sample_74-kraken2_refseqV208_nt-0.40	125
strain_sample_74-kraken2_refseqV208_nt-0.35	143
strain_sample_74-kraken2_refseqV208_nt-0.85	42
strain_sample_74-kraken2_refseqV208_nt-0.55	86
strain_sample_74-kraken2_refseqV208_nt-0.60	73
strain_sample_74-kraken2_refseqV208_nt-0.80	49
strain_sample_74-kraken2_refseqV208_nt-0.30	170
strain_sample_74-kraken2_refseqV208_nt-0.45	105
strain_sample_74-kraken2_refseqV208_nt-1.00	27
strain_sample_74-kraken2_refseqV208_nt-0.95	33
strain_sample_74-kraken2_refseqV208_nt-0.90	38
strain_sample_48-kraken2_refseqV208_nt-0.20	518
strain_sample_48-kraken2_refseqV208_nt-0.15	918
strain_sample_48-kraken2_refseqV208_nt-0.10	1439
strain_sample_48-kraken2_refseqV208_nt-0.30	190
strain_sample_48-kraken2_refseqV208_nt-0.40	142
strain_sample_48-kraken2_refseqV208_nt-0.35	162
strain_sample_48-kraken2_refseqV208_nt-0.25	300
strain_sample_48-kraken2_refseqV208_nt-0.05	3103
strain_sample_48-kraken2_refseqV208_nt-0.00	12030
strain_sample_48-kraken2_refseqV208_nt-0.65	77
strain_sample_48-kraken2_refseqV208_nt-0.55	102
strain_sample_48-kraken2_refseqV208_nt-0.75	62
strain_sample_48-kraken2_refseqV208_nt-0.60	91
strain_sample_48-kraken2_refseqV208_nt-0.50	116
strain_sample_48-kraken2_refseqV208_nt-0.80	55
strain_sample_48-kraken2_refseqV208_nt-0.85	50
strain_sample_48-kraken2_refseqV208_nt-0.90	46
strain_sample_48-kraken2_refseqV208_nt-0.70	71
strain_sample_48-kraken2_refseqV208_nt-0.45	128
strain_sample_48-kraken2_refseqV208_nt-1.00	30
strain_sample_48-kraken2_refseqV208_nt-0.95	41
marine_sample_9-kraken2_refseqV208_nt-0.35	756
marine_sample_9-kraken2_refseqV208_nt-0.25	1035
marine_sample_9-kraken2_refseqV208_nt-0.45	628
marine_sample_9-kraken2_refseqV208_nt-0.30	842
marine_sample_9-kraken2_refseqV208_nt-0.50	590
marine_sample_9-kraken2_refseqV208_nt-0.20	1353
marine_sample_9-kraken2_refseqV208_nt-0.55	548
marine_sample_9-kraken2_refseqV208_nt-0.15	2044
marine_sample_9-kraken2_refseqV208_nt-0.10	3361
marine_sample_9-kraken2_refseqV208_nt-0.40	692
marine_sample_9-kraken2_refseqV208_nt-0.05	7129
marine_sample_9-kraken2_refseqV208_nt-0.00	18137
marine_sample_9-kraken2_refseqV208_nt-0.85	384
marine_sample_9-kraken2_refseqV208_nt-1.00	322
marine_sample_9-kraken2_refseqV208_nt-0.90	361
marine_sample_9-kraken2_refseqV208_nt-0.65	485
marine_sample_9-kraken2_refseqV208_nt-0.60	521
marine_sample_9-kraken2_refseqV208_nt-0.95	345
marine_sample_9-kraken2_refseqV208_nt-0.75	432
marine_sample_9-kraken2_refseqV208_nt-0.70	461
marine_sample_9-kraken2_refseqV208_nt-0.80	404
strain_sample_71-kraken2_refseqV208_nt-0.10	1312
strain_sample_71-kraken2_refseqV208_nt-0.05	2830
strain_sample_71-kraken2_refseqV208_nt-0.00	11604
strain_sample_71-kraken2_refseqV208_nt-0.60	81
strain_sample_71-kraken2_refseqV208_nt-0.55	89
strain_sample_71-kraken2_refseqV208_nt-0.50	106
strain_sample_71-kraken2_refseqV208_nt-0.30	172
strain_sample_71-kraken2_refseqV208_nt-0.45	113
strain_sample_71-kraken2_refseqV208_nt-0.65	77
strain_sample_71-kraken2_refseqV208_nt-0.70	69
strain_sample_71-kraken2_refseqV208_nt-0.35	146
strain_sample_71-kraken2_refseqV208_nt-0.25	279
strain_sample_71-kraken2_refseqV208_nt-0.40	129
strain_sample_71-kraken2_refseqV208_nt-0.20	468
strain_sample_71-kraken2_refseqV208_nt-0.15	797
strain_sample_71-kraken2_refseqV208_nt-0.75	60
strain_sample_71-kraken2_refseqV208_nt-0.85	44
strain_sample_71-kraken2_refseqV208_nt-0.80	52
strain_sample_71-kraken2_refseqV208_nt-0.95	31
strain_sample_71-kraken2_refseqV208_nt-0.90	40
strain_sample_71-kraken2_refseqV208_nt-1.00	23
mouse_sample_9-kraken2_refseqV208_nt-0.25	382
mouse_sample_9-kraken2_refseqV208_nt-0.20	475
mouse_sample_9-kraken2_refseqV208_nt-0.15	652
mouse_sample_9-kraken2_refseqV208_nt-0.10	1332
mouse_sample_9-kraken2_refseqV208_nt-0.05	5230
mouse_sample_9-kraken2_refseqV208_nt-0.00	20383
mouse_sample_9-kraken2_refseqV208_nt-0.75	182
mouse_sample_9-kraken2_refseqV208_nt-0.45	270
mouse_sample_9-kraken2_refseqV208_nt-0.55	234
mouse_sample_9-kraken2_refseqV208_nt-0.80	171
mouse_sample_9-kraken2_refseqV208_nt-0.50	251
mouse_sample_9-kraken2_refseqV208_nt-0.65	216
mouse_sample_9-kraken2_refseqV208_nt-0.70	194
mouse_sample_9-kraken2_refseqV208_nt-0.60	226
mouse_sample_9-kraken2_refseqV208_nt-0.35	319
mouse_sample_9-kraken2_refseqV208_nt-0.30	338
mouse_sample_9-kraken2_refseqV208_nt-0.40	294
mouse_sample_9-kraken2_refseqV208_nt-0.85	149
strain_sample_95-kraken2_refseqV208_nt-0.20	489
mouse_sample_9-kraken2_refseqV208_nt-0.95	114
mouse_sample_9-kraken2_refseqV208_nt-0.90	134
mouse_sample_9-kraken2_refseqV208_nt-1.00	91
strain_sample_95-kraken2_refseqV208_nt-0.10	1394
strain_sample_95-kraken2_refseqV208_nt-0.05	3141
strain_sample_95-kraken2_refseqV208_nt-0.15	845
strain_sample_95-kraken2_refseqV208_nt-0.30	174
strain_sample_95-kraken2_refseqV208_nt-0.40	127
strain_sample_95-kraken2_refseqV208_nt-0.25	294
strain_sample_95-kraken2_refseqV208_nt-0.35	147
strain_sample_95-kraken2_refseqV208_nt-0.00	12270
