Sample name	McIntosh's evenness
mouse_sample_32-kraken2_standard_0521-0.25	0.4117887527608966
mouse_sample_32-kraken2_standard_0521-0.15	0.40830788224192754
mouse_sample_32-kraken2_standard_0521-0.20	0.4103848789993576
mouse_sample_32-kraken2_standard_0521-0.10	0.4049238163965468
mouse_sample_32-kraken2_standard_0521-0.05	0.39735877453613255
mouse_sample_32-kraken2_standard_0521-0.00	0.37284308801963323
mouse_sample_32-kraken2_standard_0521-0.40	0.41490747413322693
mouse_sample_32-kraken2_standard_0521-0.50	0.41633962852897416
mouse_sample_32-kraken2_standard_0521-0.55	0.4174820329442983
mouse_sample_32-kraken2_standard_0521-0.45	0.41572182191204904
mouse_sample_32-kraken2_standard_0521-0.30	0.4130727970353221
mouse_sample_32-kraken2_standard_0521-0.35	0.4139599817536336
mouse_sample_32-kraken2_standard_0521-0.70	0.41940748152105783
mouse_sample_32-kraken2_standard_0521-0.75	0.419740453446618
mouse_sample_32-kraken2_standard_0521-0.60	0.41820849744100624
mouse_sample_32-kraken2_standard_0521-0.65	0.41894906958103284
mouse_sample_32-kraken2_standard_0521-0.80	0.41979429628134224
mouse_sample_32-kraken2_standard_0521-0.85	0.41996132281160053
mouse_sample_32-kraken2_standard_0521-0.95	0.4164169046620238
mouse_sample_32-kraken2_standard_0521-0.90	0.420599045744746
mouse_sample_32-kraken2_standard_0521-1.00	0.40503231054072464
strain_sample_43-kraken2_standard_0521-0.10	0.5263628908257553
strain_sample_43-kraken2_standard_0521-0.05	0.5140409092303078
strain_sample_43-kraken2_standard_0521-0.00	0.4898882852389531
strain_sample_43-kraken2_standard_0521-0.35	0.5455825201047596
strain_sample_43-kraken2_standard_0521-0.30	0.5442847928088701
strain_sample_43-kraken2_standard_0521-0.20	0.5377673745610696
strain_sample_43-kraken2_standard_0521-0.40	0.5463930863395501
strain_sample_43-kraken2_standard_0521-0.25	0.5410788966300205
strain_sample_43-kraken2_standard_0521-0.15	0.5333135065124178
strain_sample_43-kraken2_standard_0521-0.70	0.5522529091500309
strain_sample_43-kraken2_standard_0521-0.45	0.5473571588889072
strain_sample_43-kraken2_standard_0521-0.50	0.5479000321380997
strain_sample_43-kraken2_standard_0521-0.60	0.549964258471896
strain_sample_43-kraken2_standard_0521-0.65	0.5511475981156287
strain_sample_43-kraken2_standard_0521-0.55	0.5491237312432309
strain_sample_43-kraken2_standard_0521-0.75	0.5539526267478635
strain_sample_43-kraken2_standard_0521-0.80	0.5577297036244505
strain_sample_43-kraken2_standard_0521-0.95	0.5647288002578468
strain_sample_43-kraken2_standard_0521-0.90	0.5595508955277368
strain_sample_43-kraken2_standard_0521-1.00	0.5591957218159093
strain_sample_43-kraken2_standard_0521-0.85	0.5586887444269919
strain_sample_31-kraken2_standard_0521-0.25	0.48820342209174034
strain_sample_31-kraken2_standard_0521-0.15	0.48059535537792003
strain_sample_31-kraken2_standard_0521-0.10	0.4757122303506951
strain_sample_31-kraken2_standard_0521-0.20	0.4848731943526081
strain_sample_31-kraken2_standard_0521-0.05	0.4680716598478279
strain_sample_31-kraken2_standard_0521-0.00	0.4564039599900248
strain_sample_31-kraken2_standard_0521-0.55	0.5032319100638916
strain_sample_31-kraken2_standard_0521-0.50	0.5009229576473042
strain_sample_31-kraken2_standard_0521-0.30	0.4915595669959465
strain_sample_31-kraken2_standard_0521-0.45	0.498706889303588
strain_sample_31-kraken2_standard_0521-0.40	0.4963835344981396
strain_sample_31-kraken2_standard_0521-0.35	0.4940236003605876
strain_sample_31-kraken2_standard_0521-0.85	0.5128163229981718
strain_sample_31-kraken2_standard_0521-0.70	0.5091280588337296
strain_sample_31-kraken2_standard_0521-0.75	0.5105349547437465
strain_sample_31-kraken2_standard_0521-0.60	0.5051156897816447
strain_sample_31-kraken2_standard_0521-0.80	0.5118048077448463
strain_sample_31-kraken2_standard_0521-0.65	0.5071691277504408
strain_sample_31-kraken2_standard_0521-1.00	0.5086475234193331
strain_sample_31-kraken2_standard_0521-0.90	0.5139679054825717
strain_sample_31-kraken2_standard_0521-0.95	0.514659171697226
marine_sample_7-kraken2_standard_0521-0.10	0.14381153333506944
marine_sample_7-kraken2_standard_0521-0.05	0.1421344834840433
marine_sample_7-kraken2_standard_0521-0.00	0.13896529511211994
marine_sample_7-kraken2_standard_0521-0.30	0.1462139159693043
marine_sample_7-kraken2_standard_0521-0.20	0.1455889480620829
marine_sample_7-kraken2_standard_0521-0.35	0.14637333680386194
marine_sample_7-kraken2_standard_0521-0.25	0.1459696679889059
marine_sample_7-kraken2_standard_0521-0.40	0.14640035429472695
marine_sample_7-kraken2_standard_0521-0.15	0.14487278312654348
marine_sample_7-kraken2_standard_0521-0.50	0.14617374755660315
marine_sample_7-kraken2_standard_0521-0.45	0.14630796461142623
marine_sample_7-kraken2_standard_0521-0.55	0.14597892788457803
marine_sample_7-kraken2_standard_0521-0.65	0.14540396346425577
marine_sample_7-kraken2_standard_0521-0.60	0.14565879858846054
marine_sample_7-kraken2_standard_0521-0.70	0.14507116537469802
marine_sample_7-kraken2_standard_0521-0.80	0.14469125125867718
marine_sample_7-kraken2_standard_0521-0.85	0.14456528219330944
marine_sample_7-kraken2_standard_0521-0.95	0.14471816215959699
marine_sample_7-kraken2_standard_0521-0.75	0.1448553127622924
