Sample name	Robust Aitchisons distance
plant_sample_20-kraken2_refseqV205-0.25	26.7901735756905
plant_sample_20-kraken2_refseqV205-0.20	27.869867971214767
plant_sample_20-kraken2_refseqV205-0.15	26.518247047408934
plant_sample_20-kraken2_refseqV205-0.10	27.022162717443937
plant_sample_20-kraken2_refseqV205-0.05	28.534658501985547
plant_sample_20-kraken2_refseqV205-0.00	30.72086974989722
plant_sample_20-kraken2_refseqV205-0.30	26.136324424471262
plant_sample_20-kraken2_refseqV205-0.35	26.96802349331528
plant_sample_20-kraken2_refseqV205-0.45	22.309033543226448
plant_sample_20-kraken2_refseqV205-0.55	24.251146436607158
plant_sample_20-kraken2_refseqV205-0.50	23.071138759316987
plant_sample_20-kraken2_refseqV205-0.40	25.175544613920923
plant_sample_20-kraken2_refseqV205-0.65	29.01761635795408
plant_sample_20-kraken2_refseqV205-0.80	29.569366808509233
plant_sample_20-kraken2_refseqV205-0.60	27.194351879587977
plant_sample_20-kraken2_refseqV205-0.70	30.127533163055926
plant_sample_20-kraken2_refseqV205-0.85	31.501431150946804
plant_sample_20-kraken2_refseqV205-0.75	30.727217657949804
plant_sample_20-kraken2_refseqV205-1.00	42.885269736011594
plant_sample_20-kraken2_refseqV205-0.95	39.42305653083151
plant_sample_20-kraken2_refseqV205-0.90	35.04757421944676
strain_sample_23-kraken2_refseqV205-0.10	1.774383332274285
strain_sample_23-kraken2_refseqV205-0.05	1.928058888136576
strain_sample_23-kraken2_refseqV205-0.00	3.7144713116935804
strain_sample_23-kraken2_refseqV205-0.20	1.8187248834987486
strain_sample_23-kraken2_refseqV205-0.35	2.0395903600393313
strain_sample_23-kraken2_refseqV205-0.30	1.866377400544965
strain_sample_23-kraken2_refseqV205-0.25	1.8205619457223146
strain_sample_23-kraken2_refseqV205-0.15	1.8215801257827744
strain_sample_23-kraken2_refseqV205-0.40	2.235556162682857
strain_sample_23-kraken2_refseqV205-0.55	3.1416111772108666
strain_sample_23-kraken2_refseqV205-0.50	2.784612609875291
strain_sample_23-kraken2_refseqV205-0.45	2.521346666080055
strain_sample_23-kraken2_refseqV205-0.70	4.932153220848704
strain_sample_23-kraken2_refseqV205-0.65	4.038086448827503
strain_sample_23-kraken2_refseqV205-0.60	3.458938525576203
strain_sample_23-kraken2_refseqV205-0.85	8.394853350897037
strain_sample_23-kraken2_refseqV205-0.80	7.025168565004459
strain_sample_23-kraken2_refseqV205-0.90	10.20833723436991
strain_sample_23-kraken2_refseqV205-0.95	12.247716724970852
strain_sample_23-kraken2_refseqV205-0.75	5.775701195871674
strain_sample_23-kraken2_refseqV205-1.00	14.73910825444594
strain_sample_51-kraken2_refseqV205-0.10	1.7546905335733083
strain_sample_51-kraken2_refseqV205-0.20	1.7179241107520824
strain_sample_51-kraken2_refseqV205-0.15	1.7041851822117733
strain_sample_51-kraken2_refseqV205-0.25	1.4645039285858634
strain_sample_51-kraken2_refseqV205-0.05	2.229240164596256
strain_sample_51-kraken2_refseqV205-0.00	3.409883618067469
strain_sample_51-kraken2_refseqV205-0.55	3.6477226841506263
strain_sample_51-kraken2_refseqV205-0.50	2.9677120759209257
