Sample name	Precision taxa
mouse_sample_32-kraken2_standard_0521-0.25	0.0
mouse_sample_32-kraken2_standard_0521-0.20	0.0
mouse_sample_32-kraken2_standard_0521-0.10	0.0
mouse_sample_32-kraken2_standard_0521-0.15	0.0
mouse_sample_32-kraken2_standard_0521-0.05	0.0
mouse_sample_32-kraken2_standard_0521-0.00	0.0
mouse_sample_32-kraken2_standard_0521-0.45	0.0
mouse_sample_32-kraken2_standard_0521-0.50	0.0
mouse_sample_32-kraken2_standard_0521-0.55	0.0
mouse_sample_32-kraken2_standard_0521-0.40	0.0
mouse_sample_32-kraken2_standard_0521-0.35	0.0
mouse_sample_32-kraken2_standard_0521-0.30	0.0
mouse_sample_32-kraken2_standard_0521-0.70	0.0
mouse_sample_32-kraken2_standard_0521-0.65	0.0
mouse_sample_32-kraken2_standard_0521-0.60	0.0
mouse_sample_32-kraken2_standard_0521-0.75	0.0
mouse_sample_32-kraken2_standard_0521-0.80	0.0
mouse_sample_32-kraken2_standard_0521-0.85	0.0
mouse_sample_32-kraken2_standard_0521-0.95	0.0
mouse_sample_32-kraken2_standard_0521-0.90	0.0
mouse_sample_32-kraken2_standard_0521-1.00	0.0
strain_sample_43-kraken2_standard_0521-0.10	0.017660044150110375
strain_sample_43-kraken2_standard_0521-0.05	0.010565568676196395
strain_sample_43-kraken2_standard_0521-0.00	0.00340954673084637
strain_sample_43-kraken2_standard_0521-0.35	0.13157894736842105
strain_sample_43-kraken2_standard_0521-0.25	0.06726457399103139
strain_sample_43-kraken2_standard_0521-0.20	0.04221635883905013
strain_sample_43-kraken2_standard_0521-0.15	0.027303754266211604
strain_sample_43-kraken2_standard_0521-0.30	0.10714285714285714
strain_sample_43-kraken2_standard_0521-0.40	0.14432989690721648
strain_sample_43-kraken2_standard_0521-0.45	0.16470588235294117
strain_sample_43-kraken2_standard_0521-0.70	0.25
strain_sample_43-kraken2_standard_0521-0.50	0.18181818181818182
strain_sample_43-kraken2_standard_0521-0.65	0.21311475409836064
strain_sample_43-kraken2_standard_0521-0.55	0.1917808219178082
strain_sample_43-kraken2_standard_0521-0.60	0.2028985507246377
strain_sample_43-kraken2_standard_0521-0.75	0.2653061224489796
strain_sample_43-kraken2_standard_0521-0.80	0.30952380952380953
strain_sample_43-kraken2_standard_0521-0.90	0.35135135135135137
strain_sample_43-kraken2_standard_0521-0.95	0.36363636363636365
strain_sample_43-kraken2_standard_0521-1.00	0.42857142857142855
strain_sample_43-kraken2_standard_0521-0.85	0.3170731707317073
strain_sample_31-kraken2_standard_0521-0.25	0.0653061224489796
strain_sample_31-kraken2_standard_0521-0.10	0.0199764982373678
strain_sample_31-kraken2_standard_0521-0.15	0.027303754266211604
strain_sample_31-kraken2_standard_0521-0.20	0.04419889502762431
strain_sample_31-kraken2_standard_0521-0.05	0.012160228898426323
strain_sample_31-kraken2_standard_0521-0.00	0.0043882292204439855
strain_sample_31-kraken2_standard_0521-0.55	0.1686746987951807
strain_sample_31-kraken2_standard_0521-0.50	0.15555555555555556
strain_sample_31-kraken2_standard_0521-0.45	0.15463917525773196
strain_sample_31-kraken2_standard_0521-0.35	0.12096774193548387
strain_sample_31-kraken2_standard_0521-0.30	0.1056338028169014
strain_sample_31-kraken2_standard_0521-0.40	0.13761467889908258
strain_sample_31-kraken2_standard_0521-0.75	0.23636363636363636
strain_sample_31-kraken2_standard_0521-0.65	0.19402985074626866
strain_sample_31-kraken2_standard_0521-0.70	0.22033898305084745
strain_sample_31-kraken2_standard_0521-0.60	0.18055555555555555
strain_sample_31-kraken2_standard_0521-0.85	0.2857142857142857
strain_sample_31-kraken2_standard_0521-0.80	0.24489795918367346
strain_sample_31-kraken2_standard_0521-1.00	0.4
strain_sample_31-kraken2_standard_0521-0.95	0.3548387096774194
strain_sample_31-kraken2_standard_0521-0.90	0.3333333333333333
marine_sample_7-kraken2_standard_0521-0.10	0.10113680909447276
marine_sample_7-kraken2_standard_0521-0.05	0.057951482479784364
marine_sample_7-kraken2_standard_0521-0.00	0.03740072202166065
marine_sample_7-kraken2_standard_0521-0.30	0.3669985775248933
marine_sample_7-kraken2_standard_0521-0.20	0.23243243243243245
marine_sample_7-kraken2_standard_0521-0.40	0.4493006993006993
marine_sample_7-kraken2_standard_0521-0.25	0.29621125143513205
marine_sample_7-kraken2_standard_0521-0.35	0.41318327974276525
marine_sample_7-kraken2_standard_0521-0.15	0.15828220858895706
marine_sample_7-kraken2_standard_0521-0.50	0.5079051383399209
marine_sample_7-kraken2_standard_0521-0.55	0.5421940928270043
marine_sample_7-kraken2_standard_0521-0.45	0.4759259259259259
marine_sample_7-kraken2_standard_0521-0.65	0.6009389671361502
marine_sample_7-kraken2_standard_0521-0.60	0.5736607142857143
marine_sample_7-kraken2_standard_0521-0.70	0.6213592233009708
marine_sample_7-kraken2_standard_0521-0.80	0.661498708010336
marine_sample_7-kraken2_standard_0521-0.75	0.6416040100250626
marine_sample_7-kraken2_standard_0521-0.85	0.6873315363881402
