Sample name	L1 distance
strain_sample_29-kraken2_minikraken-0.25	12411433.0
strain_sample_29-kraken2_minikraken-0.20	11356600.0
strain_sample_29-kraken2_minikraken-0.15	9212143.0
strain_sample_29-kraken2_minikraken-0.10	6173233.0
strain_sample_29-kraken2_minikraken-0.05	2979530.0
strain_sample_29-kraken2_minikraken-0.00	2070711.0
strain_sample_29-kraken2_minikraken-0.45	13289737.0
strain_sample_29-kraken2_minikraken-0.40	13276899.0
strain_sample_29-kraken2_minikraken-0.30	13009602.0
strain_sample_29-kraken2_minikraken-0.50	13291976.0
strain_sample_29-kraken2_minikraken-0.55	13292453.0
strain_sample_29-kraken2_minikraken-0.35	13217989.0
strain_sample_29-kraken2_minikraken-0.75	13292508.0
strain_sample_29-kraken2_minikraken-0.65	13292508.0
strain_sample_29-kraken2_minikraken-0.60	13292505.0
strain_sample_29-kraken2_minikraken-0.80	13292508.0
strain_sample_29-kraken2_minikraken-0.70	13292508.0
strain_sample_29-kraken2_minikraken-0.85	13292508.0
strain_sample_29-kraken2_minikraken-0.90	13292508.0
strain_sample_29-kraken2_minikraken-1.00	13292508.0
strain_sample_29-kraken2_minikraken-0.95	13292508.0
mouse_sample_27-kraken2_minikraken-0.10	29806080.0
mouse_sample_27-kraken2_minikraken-0.05	27821193.0
mouse_sample_27-kraken2_minikraken-0.00	26332994.0
mouse_sample_27-kraken2_minikraken-0.40	33245210.0
mouse_sample_27-kraken2_minikraken-0.15	31403145.0
mouse_sample_27-kraken2_minikraken-0.20	32414939.0
mouse_sample_27-kraken2_minikraken-0.35	33204037.0
mouse_sample_27-kraken2_minikraken-0.30	33119925.0
mouse_sample_27-kraken2_minikraken-0.25	32871068.0
mouse_sample_27-kraken2_minikraken-0.55	33256262.0
mouse_sample_27-kraken2_minikraken-0.70	33256307.0
mouse_sample_27-kraken2_minikraken-0.45	33254420.0
mouse_sample_27-kraken2_minikraken-0.50	33255957.0
mouse_sample_27-kraken2_minikraken-0.65	33256305.0
mouse_sample_27-kraken2_minikraken-0.60	33256302.0
mouse_sample_27-kraken2_minikraken-1.00	33256306.0
mouse_sample_27-kraken2_minikraken-0.85	33256306.0
mouse_sample_27-kraken2_minikraken-0.95	33256306.0
mouse_sample_27-kraken2_minikraken-0.80	33256307.0
mouse_sample_27-kraken2_minikraken-0.75	33256307.0
mouse_sample_27-kraken2_minikraken-0.90	33256306.0
mouse_sample_2-kraken2_minikraken-0.20	31072736.0
mouse_sample_2-kraken2_minikraken-0.25	32240851.0
mouse_sample_2-kraken2_minikraken-0.15	28469807.0
mouse_sample_2-kraken2_minikraken-0.10	24341883.0
mouse_sample_2-kraken2_minikraken-0.05	19186891.0
mouse_sample_2-kraken2_minikraken-0.00	15339470.0
mouse_sample_2-kraken2_minikraken-0.50	33165426.0
mouse_sample_2-kraken2_minikraken-0.40	33150190.0
mouse_sample_2-kraken2_minikraken-0.55	33165875.0
mouse_sample_2-kraken2_minikraken-0.45	33163244.0
mouse_sample_2-kraken2_minikraken-0.30	32876485.0
mouse_sample_2-kraken2_minikraken-0.35	33091005.0
mouse_sample_2-kraken2_minikraken-0.85	33165928.0
mouse_sample_2-kraken2_minikraken-0.80	33165928.0
mouse_sample_2-kraken2_minikraken-0.60	33165924.0
mouse_sample_2-kraken2_minikraken-0.70	33165928.0
mouse_sample_2-kraken2_minikraken-0.65	33165928.0
mouse_sample_2-kraken2_minikraken-0.75	33165928.0
mouse_sample_2-kraken2_minikraken-0.90	33165928.0
mouse_sample_2-kraken2_minikraken-0.95	33165928.0
mouse_sample_2-kraken2_minikraken-1.00	33165928.0
mouse_sample_55-kraken2_minikraken-0.10	33190605.0
mouse_sample_55-kraken2_minikraken-0.05	33455014.0
mouse_sample_55-kraken2_minikraken-0.00	34140851.0
mouse_sample_55-kraken2_minikraken-0.35	32946893.0
mouse_sample_55-kraken2_minikraken-0.25	32965535.0
mouse_sample_55-kraken2_minikraken-0.30	32950315.0
mouse_sample_55-kraken2_minikraken-0.20	32992640.0
mouse_sample_55-kraken2_minikraken-0.15	33028665.0
mouse_sample_55-kraken2_minikraken-0.40	32945944.0
mouse_sample_55-kraken2_minikraken-0.55	32945807.0
mouse_sample_55-kraken2_minikraken-0.60	32945804.0
mouse_sample_55-kraken2_minikraken-0.65	32945804.0
mouse_sample_55-kraken2_minikraken-0.50	32945816.0
mouse_sample_55-kraken2_minikraken-0.70	32945804.0
mouse_sample_55-kraken2_minikraken-0.45	32945867.0
mouse_sample_55-kraken2_minikraken-0.80	32945804.0
mouse_sample_55-kraken2_minikraken-0.95	32945804.0
mouse_sample_55-kraken2_minikraken-0.75	32945804.0
mouse_sample_55-kraken2_minikraken-0.85	32945804.0
mouse_sample_55-kraken2_minikraken-1.00	32945804.0
mouse_sample_55-kraken2_minikraken-0.90	32945804.0
mouse_sample_10-kraken2_minikraken-0.25	32189937.0
mouse_sample_10-kraken2_minikraken-0.15	28400789.0
mouse_sample_10-kraken2_minikraken-0.20	30979516.0
mouse_sample_10-kraken2_minikraken-0.10	24620239.0
mouse_sample_10-kraken2_minikraken-0.05	20477822.0
mouse_sample_10-kraken2_minikraken-0.00	18016869.0
mouse_sample_10-kraken2_minikraken-0.50	33186846.0
mouse_sample_10-kraken2_minikraken-0.30	32867328.0
mouse_sample_10-kraken2_minikraken-0.45	33184576.0
mouse_sample_10-kraken2_minikraken-0.40	33169622.0
mouse_sample_10-kraken2_minikraken-0.55	33187314.0
mouse_sample_10-kraken2_minikraken-0.35	33103743.0
mouse_sample_10-kraken2_minikraken-0.80	33187370.0
mouse_sample_10-kraken2_minikraken-0.60	33187362.0
mouse_sample_10-kraken2_minikraken-0.85	33187370.0
mouse_sample_10-kraken2_minikraken-0.75	33187370.0
mouse_sample_10-kraken2_minikraken-0.70	33187371.0
mouse_sample_10-kraken2_minikraken-0.65	33187368.0
mouse_sample_10-kraken2_minikraken-0.90	33187370.0
mouse_sample_10-kraken2_minikraken-0.95	33187370.0
mouse_sample_10-kraken2_minikraken-1.00	33187370.0
mouse_sample_62-kraken2_minikraken-0.10	28564851.0
mouse_sample_62-kraken2_minikraken-0.05	25597907.0
mouse_sample_62-kraken2_minikraken-0.00	23218613.0
mouse_sample_62-kraken2_minikraken-0.35	33162199.0
mouse_sample_62-kraken2_minikraken-0.40	33192520.0
mouse_sample_62-kraken2_minikraken-0.15	30776075.0
mouse_sample_62-kraken2_minikraken-0.20	32128787.0
mouse_sample_62-kraken2_minikraken-0.30	33052285.0
mouse_sample_62-kraken2_minikraken-0.25	32728243.0
mouse_sample_62-kraken2_minikraken-0.45	33199253.0
mouse_sample_62-kraken2_minikraken-0.70	33200550.0
mouse_sample_62-kraken2_minikraken-0.65	33200550.0
mouse_sample_62-kraken2_minikraken-0.55	33200516.0
mouse_sample_62-kraken2_minikraken-0.50	33200322.0
mouse_sample_62-kraken2_minikraken-0.60	33200545.0
mouse_sample_62-kraken2_minikraken-0.90	33200550.0
mouse_sample_62-kraken2_minikraken-0.95	33200550.0
mouse_sample_62-kraken2_minikraken-0.85	33200550.0
mouse_sample_62-kraken2_minikraken-0.80	33200550.0
mouse_sample_62-kraken2_minikraken-0.75	33200550.0
mouse_sample_62-kraken2_minikraken-1.00	33200550.0
strain_sample_88-kraken2_minikraken-0.20	11389390.0
strain_sample_88-kraken2_minikraken-0.15	9200448.0
strain_sample_88-kraken2_minikraken-0.10	6154353.0
strain_sample_88-kraken2_minikraken-0.05	2916785.0
strain_sample_88-kraken2_minikraken-0.25	12435294.0
strain_sample_88-kraken2_minikraken-0.00	1843004.0
strain_sample_88-kraken2_minikraken-0.35	13234054.0
strain_sample_88-kraken2_minikraken-0.30	13028270.0
strain_sample_88-kraken2_minikraken-0.45	13305110.0
strain_sample_88-kraken2_minikraken-0.50	13307206.0
strain_sample_88-kraken2_minikraken-0.40	13292182.0
