Sample name	Number of taxa
strain_sample_89-kraken2_chocophlan-0.95	17
strain_sample_89-kraken2_chocophlan-0.55	36
strain_sample_89-kraken2_chocophlan-0.65	32
strain_sample_89-kraken2_chocophlan-0.75	27
strain_sample_89-kraken2_chocophlan-0.90	19
mouse_sample_63-kraken2_chocophlan-0.10	620
mouse_sample_63-kraken2_chocophlan-0.15	326
mouse_sample_63-kraken2_chocophlan-0.05	1467
mouse_sample_63-kraken2_chocophlan-0.00	1860
mouse_sample_63-kraken2_chocophlan-0.25	180
mouse_sample_63-kraken2_chocophlan-0.20	220
mouse_sample_63-kraken2_chocophlan-0.40	131
mouse_sample_63-kraken2_chocophlan-0.45	117
mouse_sample_63-kraken2_chocophlan-0.55	104
mouse_sample_63-kraken2_chocophlan-0.50	113
mouse_sample_63-kraken2_chocophlan-0.35	140
mouse_sample_63-kraken2_chocophlan-0.30	152
mouse_sample_63-kraken2_chocophlan-0.60	96
mouse_sample_63-kraken2_chocophlan-0.80	78
mouse_sample_63-kraken2_chocophlan-0.85	76
mouse_sample_63-kraken2_chocophlan-0.75	85
mouse_sample_63-kraken2_chocophlan-1.00	56
mouse_sample_63-kraken2_chocophlan-0.95	69
strain_sample_28-kraken2_chocophlan-0.10	320
strain_sample_28-kraken2_chocophlan-0.05	781
strain_sample_28-kraken2_chocophlan-0.00	1661
mouse_sample_63-kraken2_chocophlan-0.70	86
mouse_sample_63-kraken2_chocophlan-0.90	71
mouse_sample_63-kraken2_chocophlan-0.65	90
strain_sample_28-kraken2_chocophlan-0.40	35
strain_sample_28-kraken2_chocophlan-0.45	28
strain_sample_28-kraken2_chocophlan-0.60	21
strain_sample_28-kraken2_chocophlan-0.15	189
strain_sample_28-kraken2_chocophlan-0.20	124
strain_sample_28-kraken2_chocophlan-0.35	42
strain_sample_28-kraken2_chocophlan-0.30	46
strain_sample_28-kraken2_chocophlan-0.25	73
strain_sample_28-kraken2_chocophlan-0.70	20
strain_sample_28-kraken2_chocophlan-0.55	23
strain_sample_28-kraken2_chocophlan-0.65	20
strain_sample_28-kraken2_chocophlan-0.50	26
strain_sample_28-kraken2_chocophlan-0.75	20
strain_sample_28-kraken2_chocophlan-0.95	17
strain_sample_28-kraken2_chocophlan-0.85	18
strain_sample_28-kraken2_chocophlan-0.80	19
mouse_sample_26-kraken2_chocophlan-0.10	680
mouse_sample_26-kraken2_chocophlan-0.15	335
mouse_sample_26-kraken2_chocophlan-0.20	225
strain_sample_28-kraken2_chocophlan-1.00	15
mouse_sample_26-kraken2_chocophlan-0.05	1527
strain_sample_28-kraken2_chocophlan-0.90	18
mouse_sample_26-kraken2_chocophlan-0.00	1871
mouse_sample_26-kraken2_chocophlan-0.25	198
mouse_sample_26-kraken2_chocophlan-0.35	163
mouse_sample_26-kraken2_chocophlan-0.40	158
mouse_sample_26-kraken2_chocophlan-0.30	174
mouse_sample_26-kraken2_chocophlan-0.45	146
mouse_sample_26-kraken2_chocophlan-0.55	131
mouse_sample_26-kraken2_chocophlan-0.50	140
mouse_sample_26-kraken2_chocophlan-0.60	126
mouse_sample_26-kraken2_chocophlan-0.75	113
mouse_sample_26-kraken2_chocophlan-0.65	120
mouse_sample_26-kraken2_chocophlan-0.80	107
mouse_sample_26-kraken2_chocophlan-0.85	97
mouse_sample_26-kraken2_chocophlan-0.70	117
mouse_sample_54-kraken2_chocophlan-0.10	416
mouse_sample_26-kraken2_chocophlan-1.00	73
mouse_sample_26-kraken2_chocophlan-0.90	87
mouse_sample_26-kraken2_chocophlan-0.95	79
mouse_sample_54-kraken2_chocophlan-0.05	1031
mouse_sample_54-kraken2_chocophlan-0.00	1837
mouse_sample_54-kraken2_chocophlan-0.15	269
mouse_sample_54-kraken2_chocophlan-0.35	181
mouse_sample_54-kraken2_chocophlan-0.40	168
mouse_sample_54-kraken2_chocophlan-0.30	188
mouse_sample_54-kraken2_chocophlan-0.20	220
mouse_sample_54-kraken2_chocophlan-0.25	201
mouse_sample_54-kraken2_chocophlan-0.45	153
mouse_sample_54-kraken2_chocophlan-0.65	131
mouse_sample_54-kraken2_chocophlan-0.60	138
mouse_sample_54-kraken2_chocophlan-0.55	141
mouse_sample_54-kraken2_chocophlan-0.50	149
mouse_sample_54-kraken2_chocophlan-0.70	122
mouse_sample_54-kraken2_chocophlan-0.75	114
mouse_sample_54-kraken2_chocophlan-0.85	96
mouse_sample_54-kraken2_chocophlan-0.90	86
mouse_sample_54-kraken2_chocophlan-0.80	106
mouse_sample_54-kraken2_chocophlan-0.95	83
mouse_sample_54-kraken2_chocophlan-1.00	74
strain_sample_48-kraken2_chocophlan-0.00	1655
strain_sample_48-kraken2_chocophlan-0.20	157
strain_sample_48-kraken2_chocophlan-0.15	238
strain_sample_48-kraken2_chocophlan-0.10	351
strain_sample_48-kraken2_chocophlan-0.05	776
strain_sample_48-kraken2_chocophlan-0.25	106
strain_sample_48-kraken2_chocophlan-0.30	62
strain_sample_48-kraken2_chocophlan-0.35	57
strain_sample_48-kraken2_chocophlan-0.40	52
strain_sample_48-kraken2_chocophlan-0.45	47
strain_sample_48-kraken2_chocophlan-0.50	45
strain_sample_48-kraken2_chocophlan-0.55	40
strain_sample_48-kraken2_chocophlan-0.75	26
strain_sample_48-kraken2_chocophlan-0.80	25
strain_sample_48-kraken2_chocophlan-0.65	31
strain_sample_48-kraken2_chocophlan-0.70	28
strain_sample_48-kraken2_chocophlan-0.85	24
strain_sample_48-kraken2_chocophlan-1.00	18
strain_sample_48-kraken2_chocophlan-0.95	20
strain_sample_48-kraken2_chocophlan-0.90	22
strain_sample_48-kraken2_chocophlan-0.60	34
mouse_sample_34-kraken2_chocophlan-0.10	476
mouse_sample_34-kraken2_chocophlan-0.05	1208
mouse_sample_34-kraken2_chocophlan-0.00	1877
mouse_sample_34-kraken2_chocophlan-0.40	185
mouse_sample_34-kraken2_chocophlan-0.35	194
mouse_sample_34-kraken2_chocophlan-0.30	205
mouse_sample_34-kraken2_chocophlan-0.45	177
mouse_sample_34-kraken2_chocophlan-0.55	164
mouse_sample_34-kraken2_chocophlan-0.60	157
mouse_sample_34-kraken2_chocophlan-0.70	139
mouse_sample_34-kraken2_chocophlan-0.50	173
mouse_sample_34-kraken2_chocophlan-0.65	148
mouse_sample_34-kraken2_chocophlan-0.15	308
mouse_sample_34-kraken2_chocophlan-0.25	219
mouse_sample_34-kraken2_chocophlan-0.20	243
mouse_sample_34-kraken2_chocophlan-1.00	101
plant_sample_6-kraken2_chocophlan-0.10	816
plant_sample_6-kraken2_chocophlan-0.05	1394
mouse_sample_34-kraken2_chocophlan-0.90	116
mouse_sample_34-kraken2_chocophlan-0.85	124
mouse_sample_34-kraken2_chocophlan-0.80	127
mouse_sample_34-kraken2_chocophlan-0.95	110
mouse_sample_34-kraken2_chocophlan-0.75	134
plant_sample_6-kraken2_chocophlan-0.00	1875
plant_sample_6-kraken2_chocophlan-0.20	269
plant_sample_6-kraken2_chocophlan-0.15	437
plant_sample_6-kraken2_chocophlan-0.25	202
plant_sample_6-kraken2_chocophlan-0.60	93
plant_sample_6-kraken2_chocophlan-0.30	173
plant_sample_6-kraken2_chocophlan-0.65	86
plant_sample_6-kraken2_chocophlan-0.70	76
plant_sample_6-kraken2_chocophlan-0.50	108
plant_sample_6-kraken2_chocophlan-0.35	150
plant_sample_6-kraken2_chocophlan-0.40	138
plant_sample_6-kraken2_chocophlan-0.55	101
plant_sample_6-kraken2_chocophlan-0.80	63
plant_sample_6-kraken2_chocophlan-0.45	121
plant_sample_6-kraken2_chocophlan-0.75	70
plant_sample_6-kraken2_chocophlan-0.85	57
plant_sample_6-kraken2_chocophlan-1.00	37
strain_sample_63-kraken2_chocophlan-0.10	316
strain_sample_63-kraken2_chocophlan-0.15	201
strain_sample_63-kraken2_chocophlan-0.05	724
plant_sample_6-kraken2_chocophlan-0.95	43
plant_sample_6-kraken2_chocophlan-0.90	52
strain_sample_63-kraken2_chocophlan-0.20	153
strain_sample_63-kraken2_chocophlan-0.00	1608
strain_sample_63-kraken2_chocophlan-0.30	59
strain_sample_63-kraken2_chocophlan-0.35	54
strain_sample_63-kraken2_chocophlan-0.25	93
strain_sample_63-kraken2_chocophlan-0.40	49
strain_sample_63-kraken2_chocophlan-0.65	33
strain_sample_63-kraken2_chocophlan-0.90	18
strain_sample_63-kraken2_chocophlan-0.95	15
strain_sample_63-kraken2_chocophlan-1.00	14
strain_sample_63-kraken2_chocophlan-0.55	39
strain_sample_63-kraken2_chocophlan-0.45	44
strain_sample_63-kraken2_chocophlan-0.50	42
strain_sample_63-kraken2_chocophlan-0.70	29
strain_sample_63-kraken2_chocophlan-0.75	26
strain_sample_63-kraken2_chocophlan-0.80	21
strain_sample_63-kraken2_chocophlan-0.85	21
strain_sample_63-kraken2_chocophlan-0.60	37
plant_sample_12-kraken2_chocophlan-0.15	416
plant_sample_12-kraken2_chocophlan-0.05	1383
plant_sample_12-kraken2_chocophlan-0.35	127
plant_sample_12-kraken2_chocophlan-0.40	112
plant_sample_12-kraken2_chocophlan-0.50	96
plant_sample_12-kraken2_chocophlan-0.55	90
plant_sample_12-kraken2_chocophlan-0.30	141
plant_sample_12-kraken2_chocophlan-0.10	763
plant_sample_12-kraken2_chocophlan-0.25	164
plant_sample_12-kraken2_chocophlan-0.20	237
plant_sample_12-kraken2_chocophlan-0.00	1878
plant_sample_12-kraken2_chocophlan-0.45	103
plant_sample_12-kraken2_chocophlan-0.75	61
plant_sample_12-kraken2_chocophlan-0.70	64
plant_sample_12-kraken2_chocophlan-0.80	54
plant_sample_12-kraken2_chocophlan-0.65	74
plant_sample_12-kraken2_chocophlan-0.60	80
plant_sample_12-kraken2_chocophlan-0.85	52
plant_sample_12-kraken2_chocophlan-0.90	49
plant_sample_12-kraken2_chocophlan-1.00	29
strain_sample_11-kraken2_chocophlan-0.10	325
strain_sample_11-kraken2_chocophlan-0.05	760
strain_sample_11-kraken2_chocophlan-0.00	1682
plant_sample_12-kraken2_chocophlan-0.95	40
strain_sample_11-kraken2_chocophlan-0.50	29
strain_sample_11-kraken2_chocophlan-0.25	85
strain_sample_11-kraken2_chocophlan-0.15	201
strain_sample_11-kraken2_chocophlan-0.45	31
strain_sample_11-kraken2_chocophlan-0.55	26
strain_sample_11-kraken2_chocophlan-0.35	39
strain_sample_11-kraken2_chocophlan-0.65	21
strain_sample_11-kraken2_chocophlan-0.70	19
strain_sample_11-kraken2_chocophlan-0.60	22
strain_sample_11-kraken2_chocophlan-0.40	37
strain_sample_11-kraken2_chocophlan-0.20	140
strain_sample_11-kraken2_chocophlan-0.30	46
strain_sample_11-kraken2_chocophlan-0.90	15
strain_sample_11-kraken2_chocophlan-0.95	15
strain_sample_11-kraken2_chocophlan-0.75	18
strain_sample_11-kraken2_chocophlan-0.80	17
strain_sample_11-kraken2_chocophlan-1.00	14
strain_sample_11-kraken2_chocophlan-0.85	16
strain_sample_87-kraken2_chocophlan-0.20	139
strain_sample_87-kraken2_chocophlan-0.00	1677
strain_sample_87-kraken2_chocophlan-0.15	218
strain_sample_87-kraken2_chocophlan-0.05	790
strain_sample_87-kraken2_chocophlan-0.10	351
strain_sample_87-kraken2_chocophlan-0.25	98
strain_sample_87-kraken2_chocophlan-0.30	68
strain_sample_87-kraken2_chocophlan-0.35	61
strain_sample_87-kraken2_chocophlan-0.45	49
strain_sample_87-kraken2_chocophlan-0.50	47
strain_sample_87-kraken2_chocophlan-0.60	40
strain_sample_87-kraken2_chocophlan-0.55	44
strain_sample_87-kraken2_chocophlan-0.80	22
strain_sample_87-kraken2_chocophlan-0.40	54
strain_sample_87-kraken2_chocophlan-0.75	24
strain_sample_87-kraken2_chocophlan-0.85	20
strain_sample_87-kraken2_chocophlan-0.70	27
strain_sample_87-kraken2_chocophlan-0.65	36
strain_sample_54-kraken2_chocophlan-0.10	321
strain_sample_87-kraken2_chocophlan-0.90	18
strain_sample_87-kraken2_chocophlan-1.00	14
strain_sample_87-kraken2_chocophlan-0.95	16
strain_sample_54-kraken2_chocophlan-0.15	186
strain_sample_54-kraken2_chocophlan-0.05	776
strain_sample_54-kraken2_chocophlan-0.00	1670
strain_sample_54-kraken2_chocophlan-0.40	39
strain_sample_54-kraken2_chocophlan-0.35	41
strain_sample_54-kraken2_chocophlan-0.30	45
strain_sample_54-kraken2_chocophlan-0.25	76
strain_sample_54-kraken2_chocophlan-0.20	136
strain_sample_54-kraken2_chocophlan-0.55	31
strain_sample_54-kraken2_chocophlan-0.50	35
strain_sample_54-kraken2_chocophlan-0.45	36
strain_sample_54-kraken2_chocophlan-0.85	20
strain_sample_54-kraken2_chocophlan-0.95	16
strain_sample_54-kraken2_chocophlan-1.00	16
strain_sample_54-kraken2_chocophlan-0.90	19
strain_sample_54-kraken2_chocophlan-0.75	23
strain_sample_54-kraken2_chocophlan-0.60	29
strain_sample_54-kraken2_chocophlan-0.70	24
strain_sample_54-kraken2_chocophlan-0.65	25
strain_sample_54-kraken2_chocophlan-0.80	21
strain_sample_26-kraken2_chocophlan-0.15	203
strain_sample_26-kraken2_chocophlan-0.10	321
strain_sample_26-kraken2_chocophlan-0.20	145
strain_sample_26-kraken2_chocophlan-0.05	796
strain_sample_26-kraken2_chocophlan-0.40	45
strain_sample_26-kraken2_chocophlan-0.00	1676
strain_sample_26-kraken2_chocophlan-0.25	88
strain_sample_26-kraken2_chocophlan-0.30	58
strain_sample_26-kraken2_chocophlan-0.55	36
strain_sample_26-kraken2_chocophlan-0.35	51
strain_sample_26-kraken2_chocophlan-0.50	40
strain_sample_26-kraken2_chocophlan-0.45	43
strain_sample_26-kraken2_chocophlan-0.70	32
strain_sample_26-kraken2_chocophlan-0.95	19
strain_sample_26-kraken2_chocophlan-0.85	22
strain_sample_26-kraken2_chocophlan-0.75	28
strain_sample_26-kraken2_chocophlan-0.90	19
strain_sample_26-kraken2_chocophlan-1.00	18
strain_sample_26-kraken2_chocophlan-0.60	36
strain_sample_26-kraken2_chocophlan-0.65	34
strain_sample_5-kraken2_chocophlan-0.05	787
strain_sample_26-kraken2_chocophlan-0.80	22
strain_sample_5-kraken2_chocophlan-0.10	344
strain_sample_5-kraken2_chocophlan-0.00	1669
strain_sample_5-kraken2_chocophlan-0.35	62
strain_sample_5-kraken2_chocophlan-0.45	53
strain_sample_5-kraken2_chocophlan-0.25	96
strain_sample_5-kraken2_chocophlan-0.40	59
strain_sample_5-kraken2_chocophlan-0.50	48
strain_sample_5-kraken2_chocophlan-0.55	40
strain_sample_5-kraken2_chocophlan-0.15	218
strain_sample_5-kraken2_chocophlan-0.60	37
strain_sample_5-kraken2_chocophlan-0.20	159
strain_sample_5-kraken2_chocophlan-0.70	30
strain_sample_5-kraken2_chocophlan-0.65	35
strain_sample_5-kraken2_chocophlan-0.30	68
strain_sample_5-kraken2_chocophlan-0.75	27
strain_sample_5-kraken2_chocophlan-0.90	21
mouse_sample_28-kraken2_chocophlan-0.25	197
mouse_sample_28-kraken2_chocophlan-0.20	221
strain_sample_5-kraken2_chocophlan-0.80	25
mouse_sample_28-kraken2_chocophlan-0.10	504
mouse_sample_28-kraken2_chocophlan-0.00	1866
mouse_sample_28-kraken2_chocophlan-0.05	1325
mouse_sample_28-kraken2_chocophlan-0.15	274
strain_sample_5-kraken2_chocophlan-0.85	21
strain_sample_5-kraken2_chocophlan-0.95	18
strain_sample_5-kraken2_chocophlan-1.00	15
mouse_sample_28-kraken2_chocophlan-0.45	150
mouse_sample_28-kraken2_chocophlan-0.40	153
mouse_sample_28-kraken2_chocophlan-0.60	131
mouse_sample_28-kraken2_chocophlan-0.70	120
mouse_sample_28-kraken2_chocophlan-0.65	124
mouse_sample_28-kraken2_chocophlan-0.30	175
mouse_sample_28-kraken2_chocophlan-0.50	142
mouse_sample_28-kraken2_chocophlan-0.80	104
mouse_sample_28-kraken2_chocophlan-0.75	115
mouse_sample_28-kraken2_chocophlan-0.35	161
mouse_sample_28-kraken2_chocophlan-0.55	138
mouse_sample_28-kraken2_chocophlan-0.85	99
mouse_sample_28-kraken2_chocophlan-0.95	90
mouse_sample_28-kraken2_chocophlan-1.00	82
strain_sample_29-kraken2_chocophlan-0.30	60
strain_sample_29-kraken2_chocophlan-0.10	331
mouse_sample_28-kraken2_chocophlan-0.90	94
strain_sample_29-kraken2_chocophlan-0.35	53
strain_sample_29-kraken2_chocophlan-0.25	97
strain_sample_29-kraken2_chocophlan-0.05	742
strain_sample_29-kraken2_chocophlan-0.15	213
strain_sample_29-kraken2_chocophlan-0.20	138
strain_sample_29-kraken2_chocophlan-0.00	1646
strain_sample_29-kraken2_chocophlan-0.40	42
strain_sample_29-kraken2_chocophlan-0.60	29
strain_sample_29-kraken2_chocophlan-0.50	36
strain_sample_29-kraken2_chocophlan-0.45	39
strain_sample_29-kraken2_chocophlan-0.55	31
strain_sample_29-kraken2_chocophlan-0.65	28
strain_sample_29-kraken2_chocophlan-0.85	18
strain_sample_29-kraken2_chocophlan-0.75	24
strain_sample_29-kraken2_chocophlan-0.80	22
strain_sample_29-kraken2_chocophlan-0.90	18
strain_sample_29-kraken2_chocophlan-0.95	16
strain_sample_29-kraken2_chocophlan-1.00	16
strain_sample_29-kraken2_chocophlan-0.70	26
mouse_sample_55-kraken2_chocophlan-0.15	217
mouse_sample_55-kraken2_chocophlan-0.10	320
mouse_sample_55-kraken2_chocophlan-0.40	139
mouse_sample_55-kraken2_chocophlan-0.45	132
mouse_sample_55-kraken2_chocophlan-0.50	128
mouse_sample_55-kraken2_chocophlan-0.55	116
mouse_sample_55-kraken2_chocophlan-0.05	898
mouse_sample_55-kraken2_chocophlan-0.00	1796
mouse_sample_55-kraken2_chocophlan-0.30	153
mouse_sample_55-kraken2_chocophlan-0.25	168
mouse_sample_55-kraken2_chocophlan-0.35	144
mouse_sample_55-kraken2_chocophlan-0.20	186
mouse_sample_55-kraken2_chocophlan-0.60	111
mouse_sample_55-kraken2_chocophlan-0.70	103
mouse_sample_55-kraken2_chocophlan-0.65	107
mouse_sample_55-kraken2_chocophlan-0.90	79
mouse_sample_55-kraken2_chocophlan-0.80	87
mouse_sample_55-kraken2_chocophlan-1.00	70
mouse_sample_55-kraken2_chocophlan-0.75	96
mouse_sample_55-kraken2_chocophlan-0.95	73
mouse_sample_55-kraken2_chocophlan-0.85	82
mouse_sample_2-kraken2_chocophlan-0.05	1304
mouse_sample_2-kraken2_chocophlan-0.00	1830
mouse_sample_2-kraken2_chocophlan-0.10	528
mouse_sample_2-kraken2_chocophlan-0.30	129
mouse_sample_2-kraken2_chocophlan-0.15	269
mouse_sample_2-kraken2_chocophlan-0.25	158
mouse_sample_2-kraken2_chocophlan-0.20	193
mouse_sample_2-kraken2_chocophlan-0.70	88
mouse_sample_2-kraken2_chocophlan-0.50	111
mouse_sample_2-kraken2_chocophlan-0.55	105
mouse_sample_2-kraken2_chocophlan-0.65	95
mouse_sample_2-kraken2_chocophlan-0.45	114
mouse_sample_2-kraken2_chocophlan-0.40	116
mouse_sample_2-kraken2_chocophlan-0.60	101
mouse_sample_2-kraken2_chocophlan-0.35	122
mouse_sample_2-kraken2_chocophlan-0.75	84
mouse_sample_2-kraken2_chocophlan-0.80	79
mouse_sample_2-kraken2_chocophlan-0.85	74
mouse_sample_2-kraken2_chocophlan-0.90	67
mouse_sample_2-kraken2_chocophlan-0.95	61
mouse_sample_27-kraken2_chocophlan-0.10	566
mouse_sample_27-kraken2_chocophlan-0.15	304
mouse_sample_27-kraken2_chocophlan-0.05	1436
mouse_sample_27-kraken2_chocophlan-0.20	235
mouse_sample_2-kraken2_chocophlan-1.00	55
