Sample name	Robust Aitchisons distance
plant_sample_16-kraken2_standard_0521-0.25	23.453426783455587
plant_sample_16-kraken2_standard_0521-0.10	17.171991584156633
plant_sample_16-kraken2_standard_0521-0.15	20.637646975699955
plant_sample_16-kraken2_standard_0521-0.05	13.418798620355458
plant_sample_16-kraken2_standard_0521-0.20	21.547254439074354
plant_sample_16-kraken2_standard_0521-0.00	10.228692788582931
plant_sample_16-kraken2_standard_0521-0.30	24.990787236288824
plant_sample_16-kraken2_standard_0521-0.40	25.7637171642098
plant_sample_16-kraken2_standard_0521-0.35	24.846276062974816
plant_sample_16-kraken2_standard_0521-0.45	24.06332782628682
plant_sample_16-kraken2_standard_0521-0.50	25.670967830700498
plant_sample_16-kraken2_standard_0521-0.55	25.381926919516705
plant_sample_16-kraken2_standard_0521-0.60	27.803476186498024
plant_sample_16-kraken2_standard_0521-0.65	26.34155060426514
plant_sample_16-kraken2_standard_0521-0.80	32.1704280482704
plant_sample_16-kraken2_standard_0521-0.85	31.76511102962703
plant_sample_16-kraken2_standard_0521-0.70	26.809501041538557
plant_sample_16-kraken2_standard_0521-0.75	29.30953133632138
plant_sample_16-kraken2_standard_0521-1.00	36.347004854615214
plant_sample_16-kraken2_standard_0521-0.90	34.3418833940867
plant_sample_16-kraken2_standard_0521-0.95	36.711469822400254
mouse_sample_19-kraken2_standard_0521-0.10	7.5083203305685355
mouse_sample_19-kraken2_standard_0521-0.05	6.874868982852783
mouse_sample_19-kraken2_standard_0521-0.00	6.102774378254034
mouse_sample_19-kraken2_standard_0521-0.25	8.839477573707818
mouse_sample_19-kraken2_standard_0521-0.15	8.020286489074063
mouse_sample_19-kraken2_standard_0521-0.35	9.640007950942634
mouse_sample_19-kraken2_standard_0521-0.20	8.490250251849629
mouse_sample_19-kraken2_standard_0521-0.40	10.076517142870731
mouse_sample_19-kraken2_standard_0521-0.30	9.229407653702939
mouse_sample_19-kraken2_standard_0521-0.55	11.493173796056682
mouse_sample_19-kraken2_standard_0521-0.65	12.770098834748795
mouse_sample_19-kraken2_standard_0521-0.50	10.941038594356565
mouse_sample_19-kraken2_standard_0521-0.70	13.583210802332045
mouse_sample_19-kraken2_standard_0521-0.60	12.103390903529451
mouse_sample_19-kraken2_standard_0521-0.45	10.535836430323059
mouse_sample_19-kraken2_standard_0521-0.90	18.425127551731947
mouse_sample_19-kraken2_standard_0521-0.85	17.04749864804802
mouse_sample_19-kraken2_standard_0521-0.80	15.627021877231282
mouse_sample_19-kraken2_standard_0521-0.95	20.072558923988765
mouse_sample_19-kraken2_standard_0521-1.00	21.91898905801941
mouse_sample_19-kraken2_standard_0521-0.75	14.435491051958337
strain_sample_14-kraken2_standard_0521-0.05	2.4525409155973756
strain_sample_14-kraken2_standard_0521-0.15	2.939519059651855
strain_sample_14-kraken2_standard_0521-0.20	3.2770215494778534
strain_sample_14-kraken2_standard_0521-0.25	3.597684483397252
strain_sample_14-kraken2_standard_0521-0.10	2.6373170038647267
strain_sample_14-kraken2_standard_0521-0.00	2.44794877127355
strain_sample_14-kraken2_standard_0521-0.50	6.015804547382544
strain_sample_14-kraken2_standard_0521-0.35	4.460425279527854
strain_sample_14-kraken2_standard_0521-0.45	5.503163466580485
strain_sample_14-kraken2_standard_0521-0.30	4.014925461812965
strain_sample_14-kraken2_standard_0521-0.40	4.957371028961642
strain_sample_14-kraken2_standard_0521-0.55	6.713692553130473
strain_sample_14-kraken2_standard_0521-0.80	11.711988977718732
strain_sample_14-kraken2_standard_0521-0.60	7.542882008987626
strain_sample_14-kraken2_standard_0521-0.65	8.42993953688557
strain_sample_14-kraken2_standard_0521-0.85	13.248407503972635
strain_sample_14-kraken2_standard_0521-0.70	9.480760152080265
strain_sample_14-kraken2_standard_0521-0.75	10.376048457506196
strain_sample_14-kraken2_standard_0521-0.95	17.087842349057183
strain_sample_14-kraken2_standard_0521-0.90	14.867838230398375
strain_sample_14-kraken2_standard_0521-1.00	18.76579578984648
