Sample name	Simpson's diversity
strain_sample_71-kraken2_chocophlan-0.15	0.7003893021663941
strain_sample_71-kraken2_chocophlan-0.25	0.7032723966487826
strain_sample_71-kraken2_chocophlan-0.20	0.702383496467351
strain_sample_71-kraken2_chocophlan-0.10	0.6983121098256995
strain_sample_71-kraken2_chocophlan-0.05	0.6974581776638815
strain_sample_71-kraken2_chocophlan-0.00	0.7031883504178463
strain_sample_71-kraken2_chocophlan-0.35	0.7091596526780115
strain_sample_71-kraken2_chocophlan-0.30	0.7050750424875734
strain_sample_71-kraken2_chocophlan-0.45	0.7181071749009774
strain_sample_71-kraken2_chocophlan-0.40	0.7137080134893271
strain_sample_71-kraken2_chocophlan-0.50	0.7213387181131674
strain_sample_71-kraken2_chocophlan-0.55	0.7245995864413831
strain_sample_71-kraken2_chocophlan-0.65	0.7298142700041347
strain_sample_71-kraken2_chocophlan-0.85	0.733112262569253
strain_sample_71-kraken2_chocophlan-0.80	0.7332683821920027
strain_sample_71-kraken2_chocophlan-0.75	0.7319213369248108
strain_sample_71-kraken2_chocophlan-0.60	0.7274684560697364
strain_sample_71-kraken2_chocophlan-0.70	0.7308656514973644
strain_sample_71-kraken2_chocophlan-0.95	0.7310083101141592
strain_sample_71-kraken2_chocophlan-1.00	0.7299446479585597
strain_sample_71-kraken2_chocophlan-0.90	0.7308639731578077
marine_sample_2-kraken2_chocophlan-0.10	0.9459996280797431
marine_sample_2-kraken2_chocophlan-0.05	0.948778801381646
marine_sample_2-kraken2_chocophlan-0.00	0.954913077697594
marine_sample_2-kraken2_chocophlan-0.30	0.9409255164422468
marine_sample_2-kraken2_chocophlan-0.40	0.939259848609197
marine_sample_2-kraken2_chocophlan-0.35	0.9400509920301752
marine_sample_2-kraken2_chocophlan-0.25	0.941935184037299
marine_sample_2-kraken2_chocophlan-0.20	0.9428948805161836
marine_sample_2-kraken2_chocophlan-0.15	0.9442675855121959
marine_sample_2-kraken2_chocophlan-0.70	0.936160932393827
marine_sample_2-kraken2_chocophlan-0.65	0.9365529128327308
marine_sample_2-kraken2_chocophlan-0.50	0.9380526280905223
marine_sample_2-kraken2_chocophlan-0.60	0.9370391438681334
marine_sample_2-kraken2_chocophlan-0.45	0.9385761870671677
marine_sample_2-kraken2_chocophlan-0.55	0.9375148164433293
marine_sample_2-kraken2_chocophlan-0.90	0.935300878096069
marine_sample_2-kraken2_chocophlan-1.00	0.9352467097412551
marine_sample_2-kraken2_chocophlan-0.75	0.9358172425699545
marine_sample_2-kraken2_chocophlan-0.95	0.9354004251034124
marine_sample_2-kraken2_chocophlan-0.85	0.9352070463418104
marine_sample_2-kraken2_chocophlan-0.80	0.9354463979277094
strain_sample_95-kraken2_chocophlan-0.25	0.7217311153867332
strain_sample_95-kraken2_chocophlan-0.20	0.7210046088653352
strain_sample_95-kraken2_chocophlan-0.15	0.719352062681786
strain_sample_95-kraken2_chocophlan-0.10	0.7175913758134999
strain_sample_95-kraken2_chocophlan-0.05	0.7176191923649433
strain_sample_95-kraken2_chocophlan-0.00	0.7252644974883576
strain_sample_95-kraken2_chocophlan-0.40	0.7344445945353265
strain_sample_95-kraken2_chocophlan-0.30	0.7239975744558975
strain_sample_95-kraken2_chocophlan-0.55	0.7474764862022627
strain_sample_95-kraken2_chocophlan-0.50	0.7436399131484426
strain_sample_95-kraken2_chocophlan-0.35	0.729340947771635
strain_sample_95-kraken2_chocophlan-0.45	0.7398274144491561
strain_sample_95-kraken2_chocophlan-0.70	0.7545415032883538
strain_sample_95-kraken2_chocophlan-0.65	0.7530026970489514
strain_sample_95-kraken2_chocophlan-0.75	0.75505936430677
strain_sample_95-kraken2_chocophlan-0.80	0.7544181381774557
strain_sample_95-kraken2_chocophlan-0.60	0.750837869943615
strain_sample_95-kraken2_chocophlan-0.85	0.7537175936383701
strain_sample_95-kraken2_chocophlan-0.90	0.7556331516230808
strain_sample_95-kraken2_chocophlan-0.95	0.755432965063353
strain_sample_95-kraken2_chocophlan-1.00	0.7508615624574921
strain_sample_46-kraken2_chocophlan-0.10	0.49170328680874376
strain_sample_46-kraken2_chocophlan-0.05	0.4961274033116789
strain_sample_46-kraken2_chocophlan-0.00	0.5302290453813718
strain_sample_46-kraken2_chocophlan-0.40	0.6554096795760851
strain_sample_46-kraken2_chocophlan-0.35	0.6343826857669016
strain_sample_46-kraken2_chocophlan-0.20	0.5267239381896244
strain_sample_46-kraken2_chocophlan-0.25	0.5658369025025851
strain_sample_46-kraken2_chocophlan-0.15	0.5011724502511379
strain_sample_46-kraken2_chocophlan-0.30	0.6097259612844418
strain_sample_46-kraken2_chocophlan-0.60	0.7020415232958876
strain_sample_46-kraken2_chocophlan-0.50	0.6851661571445351
strain_sample_46-kraken2_chocophlan-0.45	0.673915400576342
strain_sample_46-kraken2_chocophlan-0.65	0.7077789597436384
strain_sample_46-kraken2_chocophlan-0.55	0.6945441964090349
strain_sample_46-kraken2_chocophlan-0.70	0.7117813625302052
strain_sample_46-kraken2_chocophlan-0.80	0.7167891897927996
strain_sample_46-kraken2_chocophlan-1.00	0.7407385730615322
strain_sample_46-kraken2_chocophlan-0.90	0.7256980197755152
strain_sample_46-kraken2_chocophlan-0.95	0.7331060487950521
strain_sample_46-kraken2_chocophlan-0.75	0.7148796067034023
strain_sample_46-kraken2_chocophlan-0.85	0.7209140851591175
strain_sample_34-kraken2_chocophlan-0.15	0.6241502478024846
strain_sample_34-kraken2_chocophlan-0.20	0.6236277536932029
strain_sample_34-kraken2_chocophlan-0.25	0.6232662420337012
strain_sample_34-kraken2_chocophlan-0.10	0.6249786542720466
strain_sample_34-kraken2_chocophlan-0.05	0.6274535272327209
strain_sample_34-kraken2_chocophlan-0.00	0.6359153350490816
strain_sample_34-kraken2_chocophlan-0.55	0.6355100791407475
strain_sample_34-kraken2_chocophlan-0.35	0.6269304647057963
strain_sample_34-kraken2_chocophlan-0.45	0.6322078969186358
strain_sample_34-kraken2_chocophlan-0.30	0.6244516371601059
strain_sample_34-kraken2_chocophlan-0.50	0.6341759677391363
strain_sample_34-kraken2_chocophlan-0.40	0.6296092271034022
strain_sample_34-kraken2_chocophlan-0.65	0.6377503732901877
strain_sample_34-kraken2_chocophlan-0.60	0.6367121641219506
strain_sample_34-kraken2_chocophlan-0.70	0.6380445436785669
strain_sample_34-kraken2_chocophlan-0.80	0.6364433871184952
strain_sample_34-kraken2_chocophlan-0.75	0.6378442679657828
strain_sample_34-kraken2_chocophlan-0.85	0.6319265466617194
strain_sample_34-kraken2_chocophlan-1.00	0.6265116650786622
strain_sample_34-kraken2_chocophlan-0.90	0.630937994089876
strain_sample_34-kraken2_chocophlan-0.95	0.62622924971271
plant_sample_8-kraken2_chocophlan-0.10	0.7659279321903991
plant_sample_8-kraken2_chocophlan-0.05	0.7646037033852651
plant_sample_8-kraken2_chocophlan-0.00	0.7850975091112616
plant_sample_8-kraken2_chocophlan-0.30	0.7827336999586438
plant_sample_8-kraken2_chocophlan-0.40	0.7917363963309452
plant_sample_8-kraken2_chocophlan-0.35	0.7874666938480069
plant_sample_8-kraken2_chocophlan-0.20	0.7742234532020549
plant_sample_8-kraken2_chocophlan-0.15	0.7696142374026015
plant_sample_8-kraken2_chocophlan-0.25	0.778035054714763
plant_sample_8-kraken2_chocophlan-0.45	0.7956412952692065
plant_sample_8-kraken2_chocophlan-0.70	0.8059683504484808
plant_sample_8-kraken2_chocophlan-0.65	0.8045412311968012
plant_sample_8-kraken2_chocophlan-0.55	0.8006821103031099
plant_sample_8-kraken2_chocophlan-0.50	0.7982129922717194
plant_sample_8-kraken2_chocophlan-0.60	0.8026308680926166
plant_sample_8-kraken2_chocophlan-1.00	0.8018026086933178
plant_sample_8-kraken2_chocophlan-0.90	0.8105783651560236
plant_sample_8-kraken2_chocophlan-0.95	0.8176697223409453
plant_sample_8-kraken2_chocophlan-0.80	0.809059397322859
plant_sample_8-kraken2_chocophlan-0.85	0.8084911520192668
plant_sample_8-kraken2_chocophlan-0.75	0.8073209268803971
mouse_sample_11-kraken2_chocophlan-0.20	0.9094939717531624
mouse_sample_11-kraken2_chocophlan-0.15	0.9097265636633807
mouse_sample_11-kraken2_chocophlan-0.10	0.910461889071809
mouse_sample_11-kraken2_chocophlan-0.25	0.909480969956708
mouse_sample_11-kraken2_chocophlan-0.05	0.9130690002917734
mouse_sample_11-kraken2_chocophlan-0.00	0.9226255586692382
mouse_sample_11-kraken2_chocophlan-0.40	0.9098192810630772
mouse_sample_11-kraken2_chocophlan-0.35	0.9096757394386007
mouse_sample_11-kraken2_chocophlan-0.45	0.9099716429714481
mouse_sample_11-kraken2_chocophlan-0.30	0.9095669468531535
mouse_sample_11-kraken2_chocophlan-0.55	0.9101597916940436
mouse_sample_11-kraken2_chocophlan-0.50	0.9100712252542068
mouse_sample_11-kraken2_chocophlan-0.80	0.9101093978143371
mouse_sample_11-kraken2_chocophlan-0.65	0.9103462801488382
mouse_sample_11-kraken2_chocophlan-0.60	0.9102813915860442
mouse_sample_11-kraken2_chocophlan-0.85	0.909943345556386
mouse_sample_11-kraken2_chocophlan-0.70	0.9103304117051986
mouse_sample_11-kraken2_chocophlan-0.75	0.910266757045051
mouse_sample_11-kraken2_chocophlan-0.90	0.9098805075300103
mouse_sample_11-kraken2_chocophlan-0.95	0.909866402504919
strain_sample_89-kraken2_chocophlan-0.10	0.7123325249918744
mouse_sample_11-kraken2_chocophlan-1.00	0.9084684590394719
strain_sample_89-kraken2_chocophlan-0.05	0.7138364489946756
strain_sample_89-kraken2_chocophlan-0.00	0.7254652143054745
strain_sample_89-kraken2_chocophlan-0.40	0.7230844657687276
strain_sample_89-kraken2_chocophlan-0.30	0.7169771136642942
strain_sample_89-kraken2_chocophlan-0.25	0.7169237840053744
strain_sample_89-kraken2_chocophlan-0.20	0.7162488071838549
strain_sample_89-kraken2_chocophlan-0.15	0.7139432835336309
strain_sample_89-kraken2_chocophlan-0.35	0.7200895099397704
strain_sample_89-kraken2_chocophlan-0.45	0.726141619615573
strain_sample_89-kraken2_chocophlan-0.55	0.7312296633750303
strain_sample_89-kraken2_chocophlan-0.50	0.7283951039892512
strain_sample_89-kraken2_chocophlan-0.65	0.7365610630909671
strain_sample_89-kraken2_chocophlan-0.60	0.7345517517345777
strain_sample_89-kraken2_chocophlan-0.70	0.7388798522951313
strain_sample_89-kraken2_chocophlan-0.90	0.7454070446683296
strain_sample_89-kraken2_chocophlan-0.75	0.7398677816403014
strain_sample_89-kraken2_chocophlan-0.95	0.7460592618214315
strain_sample_89-kraken2_chocophlan-0.80	0.7401905582927352
strain_sample_89-kraken2_chocophlan-1.00	0.7435944255597825
strain_sample_89-kraken2_chocophlan-0.85	0.7418646849738619
mouse_sample_63-kraken2_chocophlan-0.25	0.7925793871594544
mouse_sample_63-kraken2_chocophlan-0.20	0.7951438429535281
mouse_sample_63-kraken2_chocophlan-0.15	0.7992879777535075
mouse_sample_63-kraken2_chocophlan-0.10	0.8056314916917153
mouse_sample_63-kraken2_chocophlan-0.05	0.817255913815616
mouse_sample_63-kraken2_chocophlan-0.00	0.8403949413312428
mouse_sample_63-kraken2_chocophlan-0.35	0.788276015947914
mouse_sample_63-kraken2_chocophlan-0.55	0.7834574718483959
mouse_sample_63-kraken2_chocophlan-0.45	0.7852985211817466
mouse_sample_63-kraken2_chocophlan-0.40	0.786698928916809
mouse_sample_63-kraken2_chocophlan-0.30	0.7901804883227623
mouse_sample_63-kraken2_chocophlan-0.50	0.7843738142030283
mouse_sample_63-kraken2_chocophlan-0.70	0.7825110822565322
mouse_sample_63-kraken2_chocophlan-0.65	0.7823881232109366
mouse_sample_63-kraken2_chocophlan-0.80	0.7832645986352007
mouse_sample_63-kraken2_chocophlan-0.60	0.7828296573831133
mouse_sample_63-kraken2_chocophlan-0.75	0.7829791745958334
mouse_sample_63-kraken2_chocophlan-0.85	0.7830274695187067
mouse_sample_63-kraken2_chocophlan-1.00	0.8018555335989495
strain_sample_28-kraken2_chocophlan-0.10	0.561399041400745
