Sample name	Simpson's diversity
strain_sample_29-kraken2_minikraken-0.25	0.575547133302355
strain_sample_29-kraken2_minikraken-0.20	0.5799491685581919
strain_sample_29-kraken2_minikraken-0.05	0.6055715593828814
strain_sample_29-kraken2_minikraken-0.10	0.5982615903346558
strain_sample_29-kraken2_minikraken-0.15	0.5908812220356539
strain_sample_29-kraken2_minikraken-0.00	0.6185027850542588
strain_sample_29-kraken2_minikraken-0.30	0.5721721329419214
strain_sample_29-kraken2_minikraken-0.45	0.5171645753595571
strain_sample_29-kraken2_minikraken-0.40	0.5553013133999658
strain_sample_29-kraken2_minikraken-0.35	0.55830442202114
strain_sample_29-kraken2_minikraken-0.50	0.4923116060828764
strain_sample_29-kraken2_minikraken-0.55	0.6280991735537191
strain_sample_29-kraken2_minikraken-0.60	0.0
strain_sample_29-kraken2_minikraken-0.75	nan
strain_sample_29-kraken2_minikraken-0.70	nan
strain_sample_29-kraken2_minikraken-0.65	nan
strain_sample_29-kraken2_minikraken-0.85	nan
strain_sample_29-kraken2_minikraken-0.80	nan
strain_sample_29-kraken2_minikraken-0.90	nan
strain_sample_29-kraken2_minikraken-0.95	nan
strain_sample_29-kraken2_minikraken-1.00	nan
mouse_sample_27-kraken2_minikraken-0.10	0.7154848074307674
mouse_sample_27-kraken2_minikraken-0.05	0.7395306793649231
mouse_sample_27-kraken2_minikraken-0.00	0.7693181771330163
mouse_sample_27-kraken2_minikraken-0.40	0.6606320465454429
mouse_sample_27-kraken2_minikraken-0.35	0.6703822894342583
mouse_sample_27-kraken2_minikraken-0.20	0.6874199680658964
mouse_sample_27-kraken2_minikraken-0.30	0.6759568664140984
mouse_sample_27-kraken2_minikraken-0.25	0.6810366234743486
mouse_sample_27-kraken2_minikraken-0.15	0.698795080686727
mouse_sample_27-kraken2_minikraken-0.55	0.5590277777777779
mouse_sample_27-kraken2_minikraken-0.70	0.0
mouse_sample_27-kraken2_minikraken-0.45	0.6509759824822139
mouse_sample_27-kraken2_minikraken-0.60	0.4600000000000001
mouse_sample_27-kraken2_minikraken-0.50	0.6415527889422605
mouse_sample_27-kraken2_minikraken-0.65	0.48
mouse_sample_27-kraken2_minikraken-0.75	0.0
mouse_sample_27-kraken2_minikraken-0.80	0.0
mouse_sample_27-kraken2_minikraken-1.00	nan
mouse_sample_27-kraken2_minikraken-0.95	nan
mouse_sample_27-kraken2_minikraken-0.85	nan
mouse_sample_27-kraken2_minikraken-0.90	nan
mouse_sample_2-kraken2_minikraken-0.15	0.24895685320167105
mouse_sample_2-kraken2_minikraken-0.20	0.23924978653106954
mouse_sample_2-kraken2_minikraken-0.25	0.23416231838513057
mouse_sample_2-kraken2_minikraken-0.10	0.2655764301103717
mouse_sample_2-kraken2_minikraken-0.05	0.2932521892684422
mouse_sample_2-kraken2_minikraken-0.00	0.3367314253645347
mouse_sample_2-kraken2_minikraken-0.55	0.17586329654681376
mouse_sample_2-kraken2_minikraken-0.45	0.22313412604042804
mouse_sample_2-kraken2_minikraken-0.50	0.23786446280991747
mouse_sample_2-kraken2_minikraken-0.40	0.2223782006121935
mouse_sample_2-kraken2_minikraken-0.35	0.22652252773625037
mouse_sample_2-kraken2_minikraken-0.30	0.22945693996626892
mouse_sample_2-kraken2_minikraken-0.60	0.0
mouse_sample_2-kraken2_minikraken-0.85	nan
mouse_sample_2-kraken2_minikraken-0.70	nan
mouse_sample_2-kraken2_minikraken-0.80	nan
mouse_sample_2-kraken2_minikraken-0.65	nan
mouse_sample_2-kraken2_minikraken-0.75	nan
mouse_sample_2-kraken2_minikraken-1.00	nan
mouse_sample_2-kraken2_minikraken-0.95	nan
mouse_sample_55-kraken2_minikraken-0.10	0.902226110144201
mouse_sample_2-kraken2_minikraken-0.90	nan
mouse_sample_55-kraken2_minikraken-0.05	0.8968868632858895
mouse_sample_55-kraken2_minikraken-0.00	0.894777418809332
mouse_sample_55-kraken2_minikraken-0.35	0.8872375883448755
mouse_sample_55-kraken2_minikraken-0.30	0.8882865108017997
mouse_sample_55-kraken2_minikraken-0.20	0.8963763840431684
mouse_sample_55-kraken2_minikraken-0.25	0.894106953679281
mouse_sample_55-kraken2_minikraken-0.15	0.8979171098734435
mouse_sample_55-kraken2_minikraken-0.40	0.8787537201047008
mouse_sample_55-kraken2_minikraken-0.55	0.4444444444444444
mouse_sample_55-kraken2_minikraken-0.60	nan
mouse_sample_55-kraken2_minikraken-0.65	nan
mouse_sample_55-kraken2_minikraken-0.50	0.828125
mouse_sample_55-kraken2_minikraken-0.45	0.8445288531775018
mouse_sample_55-kraken2_minikraken-0.70	nan
mouse_sample_55-kraken2_minikraken-0.80	nan
mouse_sample_55-kraken2_minikraken-0.75	nan
mouse_sample_55-kraken2_minikraken-0.95	nan
mouse_sample_55-kraken2_minikraken-1.00	nan
mouse_sample_55-kraken2_minikraken-0.90	nan
mouse_sample_55-kraken2_minikraken-0.85	nan
mouse_sample_10-kraken2_minikraken-0.25	0.10795961368884677
mouse_sample_10-kraken2_minikraken-0.10	0.12814346410707422
mouse_sample_10-kraken2_minikraken-0.20	0.11093247646322246
mouse_sample_10-kraken2_minikraken-0.05	0.14572973782546927
mouse_sample_10-kraken2_minikraken-0.15	0.11772139784688962
mouse_sample_10-kraken2_minikraken-0.00	0.18772900711394702
mouse_sample_10-kraken2_minikraken-0.55	0.32897959183673464
mouse_sample_10-kraken2_minikraken-0.40	0.10705774082210939
mouse_sample_10-kraken2_minikraken-0.50	0.17194710743801667
mouse_sample_10-kraken2_minikraken-0.30	0.10471954005377804
mouse_sample_10-kraken2_minikraken-0.35	0.10472563200820528
mouse_sample_10-kraken2_minikraken-0.45	0.11553956489984563
mouse_sample_10-kraken2_minikraken-0.60	0.33999999999999986
mouse_sample_10-kraken2_minikraken-0.65	0.375
mouse_sample_10-kraken2_minikraken-0.70	0.0
mouse_sample_10-kraken2_minikraken-0.85	nan
mouse_sample_10-kraken2_minikraken-0.80	nan
mouse_sample_10-kraken2_minikraken-0.75	nan
mouse_sample_10-kraken2_minikraken-0.95	nan
mouse_sample_62-kraken2_minikraken-0.10	0.6271842222906889
mouse_sample_10-kraken2_minikraken-0.90	nan
mouse_sample_10-kraken2_minikraken-1.00	nan
mouse_sample_62-kraken2_minikraken-0.05	0.6599744105097531
mouse_sample_62-kraken2_minikraken-0.00	0.697014826298006
mouse_sample_62-kraken2_minikraken-0.40	0.5703404267070518
mouse_sample_62-kraken2_minikraken-0.30	0.5671840061715792
mouse_sample_62-kraken2_minikraken-0.35	0.5599708757556885
mouse_sample_62-kraken2_minikraken-0.15	0.6006662267126552
mouse_sample_62-kraken2_minikraken-0.20	0.5831718933931678
mouse_sample_62-kraken2_minikraken-0.25	0.5731387964582904
mouse_sample_62-kraken2_minikraken-0.45	0.5717061009471309
mouse_sample_62-kraken2_minikraken-0.55	0.691609977324263
mouse_sample_62-kraken2_minikraken-0.50	0.6555403139765279
mouse_sample_62-kraken2_minikraken-0.60	0.31999999999999984
mouse_sample_62-kraken2_minikraken-0.70	nan
mouse_sample_62-kraken2_minikraken-0.65	nan
mouse_sample_62-kraken2_minikraken-0.95	nan
mouse_sample_62-kraken2_minikraken-0.90	nan
mouse_sample_62-kraken2_minikraken-0.85	nan
mouse_sample_62-kraken2_minikraken-0.80	nan
mouse_sample_62-kraken2_minikraken-0.75	nan
mouse_sample_62-kraken2_minikraken-1.00	nan
strain_sample_88-kraken2_minikraken-0.20	0.682368155307395
strain_sample_88-kraken2_minikraken-0.15	0.6870039056755428
strain_sample_88-kraken2_minikraken-0.10	0.6907264063080555
strain_sample_88-kraken2_minikraken-0.25	0.6801898567494264
strain_sample_88-kraken2_minikraken-0.05	0.6993107729360436
strain_sample_88-kraken2_minikraken-0.00	0.7094855393970598
strain_sample_88-kraken2_minikraken-0.50	0.5957945936639117
strain_sample_88-kraken2_minikraken-0.30	0.6786809322143927
strain_sample_88-kraken2_minikraken-0.45	0.6936786023014574
strain_sample_88-kraken2_minikraken-0.35	0.6877192253207894
strain_sample_88-kraken2_minikraken-0.40	0.7178637383443143
strain_sample_88-kraken2_minikraken-0.55	0.5301083396321491
strain_sample_88-kraken2_minikraken-0.60	0.0
strain_sample_88-kraken2_minikraken-0.80	nan
strain_sample_88-kraken2_minikraken-0.65	nan
strain_sample_88-kraken2_minikraken-0.70	nan
strain_sample_88-kraken2_minikraken-0.85	nan
strain_sample_88-kraken2_minikraken-0.75	nan
strain_sample_88-kraken2_minikraken-1.00	nan
strain_sample_88-kraken2_minikraken-0.95	nan
strain_sample_88-kraken2_minikraken-0.90	nan
strain_sample_47-kraken2_minikraken-0.10	0.6319643226503701
strain_sample_47-kraken2_minikraken-0.05	0.6455698569396335
strain_sample_47-kraken2_minikraken-0.00	0.6624776991381276
strain_sample_47-kraken2_minikraken-0.40	0.5844853550254501
strain_sample_47-kraken2_minikraken-0.35	0.5864174553446896
strain_sample_47-kraken2_minikraken-0.15	0.6217476071614809
strain_sample_47-kraken2_minikraken-0.20	0.6148755470695507
strain_sample_47-kraken2_minikraken-0.30	0.5957454198842521
strain_sample_47-kraken2_minikraken-0.25	0.6046356906791719
strain_sample_47-kraken2_minikraken-0.50	0.641068976080903
strain_sample_47-kraken2_minikraken-0.45	0.5926089050150134
strain_sample_47-kraken2_minikraken-0.55	0.4605917159763313
strain_sample_47-kraken2_minikraken-0.60	0.0
strain_sample_47-kraken2_minikraken-0.65	nan
strain_sample_47-kraken2_minikraken-0.70	nan
strain_sample_47-kraken2_minikraken-0.75	nan
strain_sample_47-kraken2_minikraken-0.85	nan
strain_sample_47-kraken2_minikraken-0.80	nan
strain_sample_47-kraken2_minikraken-1.00	nan
strain_sample_47-kraken2_minikraken-0.95	nan
strain_sample_47-kraken2_minikraken-0.90	nan
strain_sample_35-kraken2_minikraken-0.10	0.6511663025487906
strain_sample_35-kraken2_minikraken-0.20	0.6438985825106752
strain_sample_35-kraken2_minikraken-0.25	0.6413460026020358
strain_sample_35-kraken2_minikraken-0.15	0.6471928441845756
strain_sample_35-kraken2_minikraken-0.05	0.658058370944789
strain_sample_35-kraken2_minikraken-0.00	0.6679317747909286
strain_sample_35-kraken2_minikraken-0.50	0.6048469939446367
strain_sample_35-kraken2_minikraken-0.45	0.6514501129630916
strain_sample_35-kraken2_minikraken-0.55	0.5224609375
strain_sample_35-kraken2_minikraken-0.30	0.6378568967281002
strain_sample_35-kraken2_minikraken-0.40	0.6357257062317816
strain_sample_35-kraken2_minikraken-0.35	0.6341109188708902
strain_sample_35-kraken2_minikraken-0.75	nan
strain_sample_35-kraken2_minikraken-0.65	nan
strain_sample_35-kraken2_minikraken-0.70	nan
strain_sample_35-kraken2_minikraken-0.85	nan
strain_sample_35-kraken2_minikraken-0.60	0.0
