Sample name	L1 distance
strain_sample_87-kraken2_chocophlan-0.50	6272091.0
strain_sample_87-kraken2_chocophlan-0.55	7182467.0
strain_sample_87-kraken2_chocophlan-0.25	4019956.0
strain_sample_87-kraken2_chocophlan-0.30	4456483.0
strain_sample_87-kraken2_chocophlan-0.40	4710071.0
strain_sample_87-kraken2_chocophlan-0.35	4584365.0
strain_sample_87-kraken2_chocophlan-0.10	3380694.0
strain_sample_87-kraken2_chocophlan-0.45	5502732.0
strain_sample_87-kraken2_chocophlan-0.15	3335497.0
strain_sample_87-kraken2_chocophlan-0.20	3596035.0
strain_sample_87-kraken2_chocophlan-0.05	3811106.0
strain_sample_87-kraken2_chocophlan-0.00	4897847.0
strain_sample_87-kraken2_chocophlan-0.70	9673536.0
strain_sample_87-kraken2_chocophlan-0.80	11313769.0
strain_sample_87-kraken2_chocophlan-0.60	8066255.0
strain_sample_87-kraken2_chocophlan-0.75	10445238.0
strain_sample_87-kraken2_chocophlan-0.65	8892743.0
strain_sample_87-kraken2_chocophlan-1.00	12988074.0
strain_sample_87-kraken2_chocophlan-0.95	12755024.0
strain_sample_87-kraken2_chocophlan-0.90	12409683.0
strain_sample_87-kraken2_chocophlan-0.85	11965284.0
strain_sample_74-kraken2_chocophlan-0.10	2172634.0
strain_sample_74-kraken2_chocophlan-0.05	2396107.0
strain_sample_74-kraken2_chocophlan-0.00	2946609.0
strain_sample_74-kraken2_chocophlan-0.50	5757879.0
strain_sample_74-kraken2_chocophlan-0.35	3455833.0
strain_sample_74-kraken2_chocophlan-0.60	7601022.0
strain_sample_74-kraken2_chocophlan-0.40	4262529.0
strain_sample_74-kraken2_chocophlan-0.45	5074744.0
strain_sample_74-kraken2_chocophlan-0.55	6590952.0
strain_sample_74-kraken2_chocophlan-0.15	2082335.0
strain_sample_74-kraken2_chocophlan-0.65	8579723.0
strain_sample_74-kraken2_chocophlan-0.30	2683421.0
strain_sample_74-kraken2_chocophlan-0.20	2113005.0
strain_sample_74-kraken2_chocophlan-0.70	9505098.0
strain_sample_74-kraken2_chocophlan-0.25	2201162.0
strain_sample_74-kraken2_chocophlan-0.90	12350202.0
strain_sample_74-kraken2_chocophlan-0.80	11171596.0
strain_sample_74-kraken2_chocophlan-0.85	11869849.0
strain_sample_74-kraken2_chocophlan-0.95	12721466.0
strain_sample_74-kraken2_chocophlan-1.00	12974409.0
strain_sample_74-kraken2_chocophlan-0.75	10248077.0
mouse_sample_37-kraken2_chocophlan-0.25	53221780.0
mouse_sample_37-kraken2_chocophlan-0.20	54305954.0
mouse_sample_37-kraken2_chocophlan-0.15	55439580.0
mouse_sample_37-kraken2_chocophlan-0.10	56421672.0
mouse_sample_37-kraken2_chocophlan-0.05	57384735.0
mouse_sample_37-kraken2_chocophlan-0.00	58665683.0
mouse_sample_37-kraken2_chocophlan-0.45	46706293.0
mouse_sample_37-kraken2_chocophlan-0.40	48468068.0
mouse_sample_37-kraken2_chocophlan-0.30	51761985.0
mouse_sample_37-kraken2_chocophlan-0.65	40020102.0
mouse_sample_37-kraken2_chocophlan-0.80	35983956.0
mouse_sample_37-kraken2_chocophlan-0.60	41677170.0
mouse_sample_37-kraken2_chocophlan-0.50	45212476.0
mouse_sample_37-kraken2_chocophlan-0.70	38481570.0
mouse_sample_37-kraken2_chocophlan-0.75	37278555.0
mouse_sample_37-kraken2_chocophlan-0.55	43424349.0
mouse_sample_37-kraken2_chocophlan-0.35	50166587.0
mouse_sample_37-kraken2_chocophlan-0.85	35052590.0
mouse_sample_37-kraken2_chocophlan-0.90	34435593.0
mouse_sample_37-kraken2_chocophlan-0.95	33968174.0
mouse_sample_37-kraken2_chocophlan-1.00	33660332.0
plant_sample_0-kraken2_chocophlan-0.35	35523218.0
plant_sample_0-kraken2_chocophlan-0.40	34646554.0
plant_sample_0-kraken2_chocophlan-0.20	39089762.0
plant_sample_0-kraken2_chocophlan-0.30	36659590.0
plant_sample_0-kraken2_chocophlan-0.15	40585995.0
plant_sample_0-kraken2_chocophlan-0.25	37933693.0
plant_sample_0-kraken2_chocophlan-0.10	42299774.0
plant_sample_0-kraken2_chocophlan-0.05	44290919.0
plant_sample_0-kraken2_chocophlan-0.00	46854111.0
plant_sample_0-kraken2_chocophlan-0.85	33063532.0
plant_sample_0-kraken2_chocophlan-0.60	33036234.0
