Sample name	Number of taxa
mouse_sample_59-kraken2_chocophlan-0.90	222
mouse_sample_59-kraken2_chocophlan-0.95	199
strain_sample_11-kraken2_chocophlan-0.05	2315
strain_sample_11-kraken2_chocophlan-0.00	7007
strain_sample_11-kraken2_chocophlan-0.30	111
strain_sample_11-kraken2_chocophlan-0.35	94
strain_sample_11-kraken2_chocophlan-0.65	48
strain_sample_11-kraken2_chocophlan-0.60	50
strain_sample_11-kraken2_chocophlan-0.55	57
strain_sample_11-kraken2_chocophlan-0.70	43
strain_sample_11-kraken2_chocophlan-0.25	213
strain_sample_11-kraken2_chocophlan-0.20	350
strain_sample_11-kraken2_chocophlan-0.15	583
strain_sample_11-kraken2_chocophlan-0.50	64
strain_sample_11-kraken2_chocophlan-0.45	68
strain_sample_11-kraken2_chocophlan-0.40	79
strain_sample_11-kraken2_chocophlan-0.75	39
strain_sample_11-kraken2_chocophlan-0.90	30
strain_sample_11-kraken2_chocophlan-0.80	36
strain_sample_11-kraken2_chocophlan-0.95	25
mouse_sample_52-kraken2_chocophlan-0.15	594
mouse_sample_52-kraken2_chocophlan-0.10	1180
mouse_sample_52-kraken2_chocophlan-0.25	342
mouse_sample_52-kraken2_chocophlan-0.20	428
strain_sample_11-kraken2_chocophlan-1.00	21
mouse_sample_52-kraken2_chocophlan-0.05	3929
strain_sample_11-kraken2_chocophlan-0.85	32
mouse_sample_52-kraken2_chocophlan-0.00	7706
mouse_sample_52-kraken2_chocophlan-0.45	222
mouse_sample_52-kraken2_chocophlan-0.40	240
mouse_sample_52-kraken2_chocophlan-0.35	253
mouse_sample_52-kraken2_chocophlan-0.30	280
mouse_sample_52-kraken2_chocophlan-0.75	149
mouse_sample_52-kraken2_chocophlan-0.85	124
mouse_sample_52-kraken2_chocophlan-0.70	162
mouse_sample_52-kraken2_chocophlan-0.50	209
mouse_sample_52-kraken2_chocophlan-0.60	186
mouse_sample_52-kraken2_chocophlan-0.65	169
mouse_sample_52-kraken2_chocophlan-0.80	140
mouse_sample_52-kraken2_chocophlan-0.55	193
mouse_sample_52-kraken2_chocophlan-0.90	110
mouse_sample_52-kraken2_chocophlan-0.95	102
mouse_sample_52-kraken2_chocophlan-1.00	93
marine_sample_5-kraken2_chocophlan-0.20	1721
marine_sample_5-kraken2_chocophlan-0.25	1396
marine_sample_5-kraken2_chocophlan-0.30	1177
marine_sample_5-kraken2_chocophlan-0.40	926
marine_sample_5-kraken2_chocophlan-0.35	1040
marine_sample_5-kraken2_chocophlan-0.15	2444
marine_sample_5-kraken2_chocophlan-0.10	4004
marine_sample_5-kraken2_chocophlan-0.00	7925
marine_sample_5-kraken2_chocophlan-0.05	6967
marine_sample_5-kraken2_chocophlan-0.45	836
marine_sample_5-kraken2_chocophlan-0.85	392
marine_sample_5-kraken2_chocophlan-0.75	502
marine_sample_5-kraken2_chocophlan-0.55	713
marine_sample_5-kraken2_chocophlan-0.80	447
marine_sample_5-kraken2_chocophlan-0.50	772
marine_sample_5-kraken2_chocophlan-0.65	593
marine_sample_5-kraken2_chocophlan-0.90	347
marine_sample_5-kraken2_chocophlan-1.00	275
marine_sample_5-kraken2_chocophlan-0.95	312
marine_sample_5-kraken2_chocophlan-0.70	547
marine_sample_5-kraken2_chocophlan-0.60	642
strain_sample_68-kraken2_chocophlan-0.20	357
strain_sample_68-kraken2_chocophlan-0.40	104
strain_sample_68-kraken2_chocophlan-0.55	69
strain_sample_68-kraken2_chocophlan-0.15	564
strain_sample_68-kraken2_chocophlan-0.45	90
strain_sample_68-kraken2_chocophlan-0.35	120
strain_sample_68-kraken2_chocophlan-0.25	224
strain_sample_68-kraken2_chocophlan-0.50	80
strain_sample_68-kraken2_chocophlan-0.30	136
strain_sample_68-kraken2_chocophlan-0.10	931
strain_sample_68-kraken2_chocophlan-0.05	2259
strain_sample_68-kraken2_chocophlan-0.00	6835
strain_sample_68-kraken2_chocophlan-0.75	40
strain_sample_68-kraken2_chocophlan-0.85	30
strain_sample_68-kraken2_chocophlan-0.90	27
strain_sample_68-kraken2_chocophlan-0.95	24
strain_sample_68-kraken2_chocophlan-1.00	22
strain_sample_68-kraken2_chocophlan-0.60	58
strain_sample_68-kraken2_chocophlan-0.70	45
strain_sample_68-kraken2_chocophlan-0.65	48
strain_sample_68-kraken2_chocophlan-0.80	36
plant_sample_14-kraken2_chocophlan-0.10	2870
plant_sample_14-kraken2_chocophlan-0.00	7808
plant_sample_14-kraken2_chocophlan-0.05	5086
plant_sample_14-kraken2_chocophlan-0.45	410
plant_sample_14-kraken2_chocophlan-0.70	214
plant_sample_14-kraken2_chocophlan-0.50	366
plant_sample_14-kraken2_chocophlan-0.60	280
plant_sample_14-kraken2_chocophlan-0.55	326
plant_sample_14-kraken2_chocophlan-0.25	867
plant_sample_14-kraken2_chocophlan-0.20	1152
plant_sample_14-kraken2_chocophlan-0.65	251
plant_sample_14-kraken2_chocophlan-0.30	672
plant_sample_14-kraken2_chocophlan-0.15	1737
plant_sample_14-kraken2_chocophlan-0.40	478
plant_sample_14-kraken2_chocophlan-0.35	554
plant_sample_14-kraken2_chocophlan-0.95	90
plant_sample_14-kraken2_chocophlan-1.00	72
plant_sample_14-kraken2_chocophlan-0.90	116
plant_sample_14-kraken2_chocophlan-0.80	156
plant_sample_14-kraken2_chocophlan-0.85	129
plant_sample_14-kraken2_chocophlan-0.75	183
mouse_sample_20-kraken2_chocophlan-0.10	1363
mouse_sample_20-kraken2_chocophlan-0.15	804
mouse_sample_20-kraken2_chocophlan-0.20	615
mouse_sample_20-kraken2_chocophlan-0.25	488
mouse_sample_20-kraken2_chocophlan-0.05	4203
mouse_sample_20-kraken2_chocophlan-0.00	7874
mouse_sample_20-kraken2_chocophlan-0.40	336
mouse_sample_20-kraken2_chocophlan-0.75	234
mouse_sample_20-kraken2_chocophlan-0.45	318
mouse_sample_20-kraken2_chocophlan-0.85	194
mouse_sample_20-kraken2_chocophlan-0.70	245
mouse_sample_20-kraken2_chocophlan-0.65	263
mouse_sample_20-kraken2_chocophlan-0.30	389
mouse_sample_20-kraken2_chocophlan-0.60	277
mouse_sample_20-kraken2_chocophlan-0.55	294
mouse_sample_20-kraken2_chocophlan-0.50	305
mouse_sample_20-kraken2_chocophlan-0.35	356
mouse_sample_20-kraken2_chocophlan-0.80	214
mouse_sample_20-kraken2_chocophlan-0.95	152
mouse_sample_20-kraken2_chocophlan-1.00	137
strain_sample_90-kraken2_chocophlan-0.10	891
mouse_sample_20-kraken2_chocophlan-0.90	172
strain_sample_90-kraken2_chocophlan-0.40	76
strain_sample_90-kraken2_chocophlan-0.35	90
strain_sample_90-kraken2_chocophlan-0.20	350
strain_sample_90-kraken2_chocophlan-0.15	549
strain_sample_90-kraken2_chocophlan-0.25	213
strain_sample_90-kraken2_chocophlan-0.30	106
strain_sample_90-kraken2_chocophlan-0.05	2196
strain_sample_90-kraken2_chocophlan-0.00	6854
strain_sample_90-kraken2_chocophlan-0.45	66
strain_sample_90-kraken2_chocophlan-0.50	65
strain_sample_90-kraken2_chocophlan-0.75	44
strain_sample_90-kraken2_chocophlan-0.65	52
strain_sample_90-kraken2_chocophlan-0.60	53
strain_sample_90-kraken2_chocophlan-0.55	59
strain_sample_90-kraken2_chocophlan-0.80	38
strain_sample_90-kraken2_chocophlan-0.85	33
strain_sample_90-kraken2_chocophlan-0.90	29
strain_sample_90-kraken2_chocophlan-1.00	20
strain_sample_90-kraken2_chocophlan-0.70	46
strain_sample_90-kraken2_chocophlan-0.95	24
strain_sample_63-kraken2_chocophlan-0.10	881
strain_sample_63-kraken2_chocophlan-0.20	362
strain_sample_63-kraken2_chocophlan-0.15	560
strain_sample_63-kraken2_chocophlan-0.25	219
strain_sample_63-kraken2_chocophlan-0.55	70
strain_sample_63-kraken2_chocophlan-0.45	84
strain_sample_63-kraken2_chocophlan-0.50	76
strain_sample_63-kraken2_chocophlan-0.30	127
strain_sample_63-kraken2_chocophlan-0.05	2068
strain_sample_63-kraken2_chocophlan-0.35	110
strain_sample_63-kraken2_chocophlan-0.40	95
strain_sample_63-kraken2_chocophlan-0.00	6599
strain_sample_63-kraken2_chocophlan-0.70	48
strain_sample_63-kraken2_chocophlan-0.60	64
strain_sample_63-kraken2_chocophlan-0.80	33
strain_sample_63-kraken2_chocophlan-0.95	24
strain_sample_63-kraken2_chocophlan-0.90	27
strain_sample_23-kraken2_chocophlan-0.10	999
strain_sample_63-kraken2_chocophlan-0.85	32
strain_sample_63-kraken2_chocophlan-0.75	45
strain_sample_63-kraken2_chocophlan-0.65	58
strain_sample_23-kraken2_chocophlan-0.05	2517
strain_sample_63-kraken2_chocophlan-1.00	22
strain_sample_23-kraken2_chocophlan-0.00	7053
strain_sample_23-kraken2_chocophlan-0.15	579
strain_sample_23-kraken2_chocophlan-0.35	110
strain_sample_23-kraken2_chocophlan-0.30	130
strain_sample_23-kraken2_chocophlan-0.20	368
strain_sample_23-kraken2_chocophlan-0.55	70
strain_sample_23-kraken2_chocophlan-0.25	225
strain_sample_23-kraken2_chocophlan-0.40	96
strain_sample_23-kraken2_chocophlan-0.65	58
strain_sample_23-kraken2_chocophlan-0.45	84
strain_sample_23-kraken2_chocophlan-0.60	62
strain_sample_23-kraken2_chocophlan-0.50	76
strain_sample_23-kraken2_chocophlan-0.70	53
strain_sample_23-kraken2_chocophlan-0.85	37
strain_sample_23-kraken2_chocophlan-0.80	42
strain_sample_23-kraken2_chocophlan-0.75	45
strain_sample_23-kraken2_chocophlan-1.00	21
strain_sample_23-kraken2_chocophlan-0.90	32
mouse_sample_60-kraken2_chocophlan-0.10	1140
mouse_sample_60-kraken2_chocophlan-0.25	502
strain_sample_23-kraken2_chocophlan-0.95	29
mouse_sample_60-kraken2_chocophlan-0.05	3957
mouse_sample_60-kraken2_chocophlan-0.20	581
mouse_sample_60-kraken2_chocophlan-0.00	7820
mouse_sample_60-kraken2_chocophlan-0.15	719
mouse_sample_60-kraken2_chocophlan-0.30	432
mouse_sample_60-kraken2_chocophlan-0.50	347
mouse_sample_60-kraken2_chocophlan-0.70	288
mouse_sample_60-kraken2_chocophlan-0.75	281
mouse_sample_60-kraken2_chocophlan-0.85	253
mouse_sample_60-kraken2_chocophlan-0.60	322
mouse_sample_60-kraken2_chocophlan-0.45	365
mouse_sample_60-kraken2_chocophlan-0.65	307
mouse_sample_60-kraken2_chocophlan-0.40	386
mouse_sample_60-kraken2_chocophlan-0.35	414
mouse_sample_60-kraken2_chocophlan-0.80	265
mouse_sample_60-kraken2_chocophlan-0.55	331
mouse_sample_60-kraken2_chocophlan-0.95	199
strain_sample_28-kraken2_chocophlan-0.10	913
strain_sample_28-kraken2_chocophlan-0.30	110
mouse_sample_60-kraken2_chocophlan-1.00	187
strain_sample_28-kraken2_chocophlan-0.20	332
mouse_sample_60-kraken2_chocophlan-0.90	228
strain_sample_28-kraken2_chocophlan-0.15	542
strain_sample_28-kraken2_chocophlan-0.25	195
strain_sample_28-kraken2_chocophlan-0.35	91
strain_sample_28-kraken2_chocophlan-0.40	76
strain_sample_28-kraken2_chocophlan-0.05	2359
strain_sample_28-kraken2_chocophlan-0.00	7019
strain_sample_28-kraken2_chocophlan-0.45	64
strain_sample_28-kraken2_chocophlan-0.60	47
strain_sample_28-kraken2_chocophlan-0.80	35
strain_sample_28-kraken2_chocophlan-0.75	37
strain_sample_28-kraken2_chocophlan-0.70	40
strain_sample_28-kraken2_chocophlan-0.85	31
strain_sample_28-kraken2_chocophlan-0.50	59
strain_sample_28-kraken2_chocophlan-0.90	26
strain_sample_28-kraken2_chocophlan-1.00	22
strain_sample_28-kraken2_chocophlan-0.65	43
strain_sample_28-kraken2_chocophlan-0.55	51
strain_sample_28-kraken2_chocophlan-0.95	24
mouse_sample_12-kraken2_chocophlan-0.05	3642
mouse_sample_12-kraken2_chocophlan-0.20	532
mouse_sample_12-kraken2_chocophlan-0.30	369
mouse_sample_12-kraken2_chocophlan-0.40	331
mouse_sample_12-kraken2_chocophlan-0.55	274
mouse_sample_12-kraken2_chocophlan-0.50	291
mouse_sample_12-kraken2_chocophlan-0.35	351
mouse_sample_12-kraken2_chocophlan-0.25	446
mouse_sample_12-kraken2_chocophlan-0.45	311
mouse_sample_12-kraken2_chocophlan-0.15	700
mouse_sample_12-kraken2_chocophlan-0.10	1150
mouse_sample_12-kraken2_chocophlan-0.00	7789
mouse_sample_12-kraken2_chocophlan-0.65	248
mouse_sample_12-kraken2_chocophlan-0.60	258
mouse_sample_12-kraken2_chocophlan-0.95	162
mouse_sample_12-kraken2_chocophlan-0.85	188
mouse_sample_12-kraken2_chocophlan-0.90	178
mouse_sample_12-kraken2_chocophlan-1.00	153
mouse_sample_12-kraken2_chocophlan-0.75	228
mouse_sample_12-kraken2_chocophlan-0.70	240
mouse_sample_12-kraken2_chocophlan-0.80	207
strain_sample_51-kraken2_chocophlan-0.10	936
strain_sample_51-kraken2_chocophlan-0.05	2368
strain_sample_51-kraken2_chocophlan-0.00	6838
strain_sample_51-kraken2_chocophlan-0.20	348
strain_sample_51-kraken2_chocophlan-0.15	559
strain_sample_51-kraken2_chocophlan-0.25	216
strain_sample_51-kraken2_chocophlan-0.35	107
strain_sample_51-kraken2_chocophlan-0.40	98
strain_sample_51-kraken2_chocophlan-0.65	63
strain_sample_51-kraken2_chocophlan-0.55	72
strain_sample_51-kraken2_chocophlan-0.45	78
strain_sample_51-kraken2_chocophlan-0.50	75
strain_sample_51-kraken2_chocophlan-0.30	128
strain_sample_51-kraken2_chocophlan-0.70	55
strain_sample_51-kraken2_chocophlan-0.60	67
strain_sample_51-kraken2_chocophlan-1.00	22
strain_sample_51-kraken2_chocophlan-0.95	31
strain_sample_51-kraken2_chocophlan-0.85	37
strain_sample_51-kraken2_chocophlan-0.80	40
strain_sample_51-kraken2_chocophlan-0.75	46
strain_sample_51-kraken2_chocophlan-0.90	35
mouse_sample_19-kraken2_chocophlan-0.25	470
mouse_sample_19-kraken2_chocophlan-0.20	561
mouse_sample_19-kraken2_chocophlan-0.15	726
mouse_sample_19-kraken2_chocophlan-0.10	1190
mouse_sample_19-kraken2_chocophlan-0.05	3912
mouse_sample_19-kraken2_chocophlan-0.00	7864
mouse_sample_19-kraken2_chocophlan-0.30	386
mouse_sample_19-kraken2_chocophlan-0.80	199
mouse_sample_19-kraken2_chocophlan-0.75	214
mouse_sample_19-kraken2_chocophlan-0.65	236
mouse_sample_19-kraken2_chocophlan-0.55	268
mouse_sample_19-kraken2_chocophlan-0.50	278
mouse_sample_19-kraken2_chocophlan-0.85	187
mouse_sample_19-kraken2_chocophlan-0.45	294
mouse_sample_19-kraken2_chocophlan-0.70	223
mouse_sample_19-kraken2_chocophlan-0.60	249
mouse_sample_19-kraken2_chocophlan-0.40	319
mouse_sample_19-kraken2_chocophlan-0.35	351
mouse_sample_19-kraken2_chocophlan-0.90	170
mouse_sample_19-kraken2_chocophlan-1.00	131
mouse_sample_19-kraken2_chocophlan-0.95	154
strain_sample_0-kraken2_chocophlan-0.05	2239
strain_sample_0-kraken2_chocophlan-0.25	206
strain_sample_0-kraken2_chocophlan-0.15	596
strain_sample_0-kraken2_chocophlan-0.30	116
strain_sample_0-kraken2_chocophlan-0.20	354
strain_sample_0-kraken2_chocophlan-0.10	951
strain_sample_0-kraken2_chocophlan-0.35	97
strain_sample_0-kraken2_chocophlan-0.40	80
strain_sample_0-kraken2_chocophlan-0.00	6854
strain_sample_0-kraken2_chocophlan-0.95	25
strain_sample_0-kraken2_chocophlan-1.00	23
strain_sample_0-kraken2_chocophlan-0.85	35
strain_sample_0-kraken2_chocophlan-0.80	39
strain_sample_0-kraken2_chocophlan-0.90	32
strain_sample_0-kraken2_chocophlan-0.60	51
strain_sample_0-kraken2_chocophlan-0.65	45
strain_sample_0-kraken2_chocophlan-0.70	41
strain_sample_0-kraken2_chocophlan-0.75	41
strain_sample_0-kraken2_chocophlan-0.55	56
strain_sample_0-kraken2_chocophlan-0.50	62
strain_sample_0-kraken2_chocophlan-0.45	66
strain_sample_34-kraken2_chocophlan-0.10	901
strain_sample_34-kraken2_chocophlan-0.40	115
strain_sample_34-kraken2_chocophlan-0.05	2154
strain_sample_34-kraken2_chocophlan-0.30	155
strain_sample_34-kraken2_chocophlan-0.35	130
strain_sample_34-kraken2_chocophlan-0.15	573
strain_sample_34-kraken2_chocophlan-0.55	91
strain_sample_34-kraken2_chocophlan-0.20	372
strain_sample_34-kraken2_chocophlan-0.25	247
strain_sample_34-kraken2_chocophlan-0.45	106
strain_sample_34-kraken2_chocophlan-0.50	100
strain_sample_34-kraken2_chocophlan-0.00	6858
strain_sample_34-kraken2_chocophlan-0.70	67
strain_sample_34-kraken2_chocophlan-0.75	61
strain_sample_34-kraken2_chocophlan-0.95	26
strain_sample_34-kraken2_chocophlan-1.00	23
strain_sample_34-kraken2_chocophlan-0.90	36
strain_sample_34-kraken2_chocophlan-0.80	54
strain_sample_34-kraken2_chocophlan-0.65	73
strain_sample_46-kraken2_chocophlan-0.05	2256
strain_sample_46-kraken2_chocophlan-0.10	915
strain_sample_34-kraken2_chocophlan-0.85	44
strain_sample_34-kraken2_chocophlan-0.60	85
strain_sample_46-kraken2_chocophlan-0.00	6981
strain_sample_46-kraken2_chocophlan-0.30	110
strain_sample_46-kraken2_chocophlan-0.15	536
strain_sample_46-kraken2_chocophlan-0.20	323
strain_sample_46-kraken2_chocophlan-0.50	54
strain_sample_46-kraken2_chocophlan-0.35	87
strain_sample_46-kraken2_chocophlan-0.40	72
strain_sample_46-kraken2_chocophlan-0.65	39
strain_sample_46-kraken2_chocophlan-0.25	197
strain_sample_46-kraken2_chocophlan-0.45	64
strain_sample_46-kraken2_chocophlan-0.70	34
strain_sample_46-kraken2_chocophlan-0.60	45
strain_sample_46-kraken2_chocophlan-0.55	48
strain_sample_46-kraken2_chocophlan-0.75	31
strain_sample_46-kraken2_chocophlan-0.80	28
strain_sample_46-kraken2_chocophlan-0.85	22
strain_sample_46-kraken2_chocophlan-0.90	22
strain_sample_46-kraken2_chocophlan-1.00	19
strain_sample_46-kraken2_chocophlan-0.95	21
strain_sample_35-kraken2_chocophlan-0.15	536
strain_sample_35-kraken2_chocophlan-0.20	346
strain_sample_35-kraken2_chocophlan-0.25	234
strain_sample_35-kraken2_chocophlan-0.10	880
strain_sample_35-kraken2_chocophlan-0.05	2160
strain_sample_35-kraken2_chocophlan-0.00	6780
strain_sample_35-kraken2_chocophlan-0.50	85
strain_sample_35-kraken2_chocophlan-0.35	118
strain_sample_35-kraken2_chocophlan-0.70	57
strain_sample_35-kraken2_chocophlan-0.60	68
strain_sample_35-kraken2_chocophlan-0.55	74
strain_sample_35-kraken2_chocophlan-0.75	50
strain_sample_35-kraken2_chocophlan-0.85	36
strain_sample_35-kraken2_chocophlan-0.65	62
strain_sample_35-kraken2_chocophlan-0.80	43
strain_sample_35-kraken2_chocophlan-0.45	97
strain_sample_35-kraken2_chocophlan-0.30	143
strain_sample_35-kraken2_chocophlan-0.40	104
strain_sample_35-kraken2_chocophlan-0.90	32
strain_sample_35-kraken2_chocophlan-1.00	24
strain_sample_35-kraken2_chocophlan-0.95	26
strain_sample_47-kraken2_chocophlan-0.20	344
strain_sample_47-kraken2_chocophlan-0.10	930
strain_sample_47-kraken2_chocophlan-0.40	90
strain_sample_47-kraken2_chocophlan-0.15	572
strain_sample_47-kraken2_chocophlan-0.25	213
strain_sample_47-kraken2_chocophlan-0.30	124
strain_sample_47-kraken2_chocophlan-0.05	2236
strain_sample_47-kraken2_chocophlan-0.35	103
strain_sample_47-kraken2_chocophlan-0.00	6842
strain_sample_47-kraken2_chocophlan-0.55	69
strain_sample_47-kraken2_chocophlan-0.60	59
strain_sample_47-kraken2_chocophlan-0.65	55
strain_sample_47-kraken2_chocophlan-0.75	42
strain_sample_47-kraken2_chocophlan-0.70	48
strain_sample_47-kraken2_chocophlan-0.90	33
strain_sample_47-kraken2_chocophlan-1.00	26
strain_sample_47-kraken2_chocophlan-0.50	75
strain_sample_47-kraken2_chocophlan-0.45	77
strain_sample_47-kraken2_chocophlan-0.85	37
strain_sample_47-kraken2_chocophlan-0.95	30
strain_sample_47-kraken2_chocophlan-0.80	38
strain_sample_29-kraken2_chocophlan-0.20	363
strain_sample_29-kraken2_chocophlan-0.15	567
strain_sample_29-kraken2_chocophlan-0.10	920
strain_sample_29-kraken2_chocophlan-0.35	97
strain_sample_29-kraken2_chocophlan-0.40	85
strain_sample_29-kraken2_chocophlan-0.45	72
strain_sample_29-kraken2_chocophlan-0.50	64
strain_sample_29-kraken2_chocophlan-0.55	53
strain_sample_29-kraken2_chocophlan-0.25	218
strain_sample_29-kraken2_chocophlan-0.30	122
strain_sample_29-kraken2_chocophlan-0.05	2200
strain_sample_29-kraken2_chocophlan-0.00	6834
strain_sample_29-kraken2_chocophlan-0.65	44
strain_sample_29-kraken2_chocophlan-0.80	33
strain_sample_29-kraken2_chocophlan-0.60	49
strain_sample_29-kraken2_chocophlan-0.70	40
strain_sample_29-kraken2_chocophlan-0.90	26
strain_sample_29-kraken2_chocophlan-0.75	36
strain_sample_29-kraken2_chocophlan-0.85	28
strain_sample_29-kraken2_chocophlan-1.00	21
strain_sample_29-kraken2_chocophlan-0.95	23
mouse_sample_61-kraken2_chocophlan-0.10	1206
mouse_sample_61-kraken2_chocophlan-0.05	4431
mouse_sample_61-kraken2_chocophlan-0.00	7879
mouse_sample_61-kraken2_chocophlan-0.40	407
mouse_sample_61-kraken2_chocophlan-0.15	756
mouse_sample_61-kraken2_chocophlan-0.35	422
mouse_sample_61-kraken2_chocophlan-0.20	604
mouse_sample_61-kraken2_chocophlan-0.50	363
mouse_sample_61-kraken2_chocophlan-0.45	380
mouse_sample_61-kraken2_chocophlan-0.30	453
mouse_sample_61-kraken2_chocophlan-0.65	314
mouse_sample_61-kraken2_chocophlan-0.25	529
mouse_sample_61-kraken2_chocophlan-0.60	327
mouse_sample_61-kraken2_chocophlan-0.70	296
mouse_sample_61-kraken2_chocophlan-0.55	353
mouse_sample_61-kraken2_chocophlan-0.90	227
mouse_sample_61-kraken2_chocophlan-0.80	263
mouse_sample_61-kraken2_chocophlan-0.85	246
mouse_sample_61-kraken2_chocophlan-1.00	194
mouse_sample_61-kraken2_chocophlan-0.95	211
mouse_sample_61-kraken2_chocophlan-0.75	287
strain_sample_22-kraken2_chocophlan-0.15	568
strain_sample_22-kraken2_chocophlan-0.20	353
strain_sample_22-kraken2_chocophlan-0.25	220
