Sample name	Simpson's evenness
mouse_sample_13-kraken2_refseqV208_nt-0.25	0.019352520739862853
mouse_sample_13-kraken2_refseqV208_nt-0.20	0.01604174441910428
mouse_sample_13-kraken2_refseqV208_nt-0.15	0.012178080311110458
mouse_sample_13-kraken2_refseqV208_nt-0.05	0.002095157628080191
mouse_sample_13-kraken2_refseqV208_nt-0.10	0.007581004530556576
mouse_sample_13-kraken2_refseqV208_nt-0.00	0.0007321806317115154
mouse_sample_13-kraken2_refseqV208_nt-0.55	0.03312235398093556
mouse_sample_13-kraken2_refseqV208_nt-0.50	0.03225229996988058
mouse_sample_13-kraken2_refseqV208_nt-0.35	0.02545265439533519
mouse_sample_13-kraken2_refseqV208_nt-0.45	0.030226019033567936
mouse_sample_13-kraken2_refseqV208_nt-0.40	0.028817564282516063
mouse_sample_13-kraken2_refseqV208_nt-0.30	0.023831046046240305
mouse_sample_13-kraken2_refseqV208_nt-0.75	0.04305508146330773
mouse_sample_13-kraken2_refseqV208_nt-0.80	0.04649043246720593
mouse_sample_13-kraken2_refseqV208_nt-0.85	0.05229956062177758
mouse_sample_13-kraken2_refseqV208_nt-0.70	0.03973804798125916
mouse_sample_13-kraken2_refseqV208_nt-0.65	0.038033995285467984
mouse_sample_13-kraken2_refseqV208_nt-0.60	0.03495246233764273
mouse_sample_13-kraken2_refseqV208_nt-0.95	0.06530264657766413
mouse_sample_13-kraken2_refseqV208_nt-0.90	0.058982143041703565
mouse_sample_13-kraken2_refseqV208_nt-1.00	0.06988723856774938
mouse_sample_61-kraken2_refseqV208_nt-0.10	0.006390560540249433
mouse_sample_61-kraken2_refseqV208_nt-0.05	0.0018756771922165526
mouse_sample_61-kraken2_refseqV208_nt-0.00	0.0007652433288605615
mouse_sample_61-kraken2_refseqV208_nt-0.40	0.01862549023291797
mouse_sample_61-kraken2_refseqV208_nt-0.35	0.01773592916179634
mouse_sample_61-kraken2_refseqV208_nt-0.30	0.016504888877177076
mouse_sample_61-kraken2_refseqV208_nt-0.25	0.014525747515726443
mouse_sample_61-kraken2_refseqV208_nt-0.15	0.010741896148889969
mouse_sample_61-kraken2_refseqV208_nt-0.20	0.012905609324811097
mouse_sample_61-kraken2_refseqV208_nt-0.45	0.019536332050117972
mouse_sample_61-kraken2_refseqV208_nt-0.70	0.02637844230173431
mouse_sample_61-kraken2_refseqV208_nt-0.60	0.02242832354505084
mouse_sample_61-kraken2_refseqV208_nt-0.50	0.020069712960335353
mouse_sample_61-kraken2_refseqV208_nt-0.55	0.02096322486781744
mouse_sample_61-kraken2_refseqV208_nt-0.65	0.023910247541067933
mouse_sample_61-kraken2_refseqV208_nt-1.00	0.06015063020354083
mouse_sample_61-kraken2_refseqV208_nt-0.90	0.03779786225656447
mouse_sample_61-kraken2_refseqV208_nt-0.80	0.031123030979286606
mouse_sample_61-kraken2_refseqV208_nt-0.85	0.033851881914163155
mouse_sample_61-kraken2_refseqV208_nt-0.95	0.0450668962629817
mouse_sample_61-kraken2_refseqV208_nt-0.75	0.02844661407865173
strain_sample_86-kraken2_refseqV208_nt-0.20	0.0070117965353038774
strain_sample_86-kraken2_refseqV208_nt-0.25	0.01100117013052688
strain_sample_86-kraken2_refseqV208_nt-0.10	0.0027468682525980813
strain_sample_86-kraken2_refseqV208_nt-0.15	0.004368374700882037
strain_sample_86-kraken2_refseqV208_nt-0.05	0.0011980620727372838
strain_sample_86-kraken2_refseqV208_nt-0.00	0.0003428225660042222
strain_sample_86-kraken2_refseqV208_nt-0.35	0.021703245812621886
strain_sample_86-kraken2_refseqV208_nt-0.55	0.03176694661166914
strain_sample_86-kraken2_refseqV208_nt-0.30	0.018493226532682514
strain_sample_86-kraken2_refseqV208_nt-0.50	0.029325646625627477
strain_sample_86-kraken2_refseqV208_nt-0.45	0.026665400373071142
strain_sample_86-kraken2_refseqV208_nt-0.40	0.024767493329336636
strain_sample_86-kraken2_refseqV208_nt-0.75	0.046274113159862115
strain_sample_86-kraken2_refseqV208_nt-0.60	0.03588208059146131
strain_sample_86-kraken2_refseqV208_nt-0.65	0.04030256751329481
strain_sample_86-kraken2_refseqV208_nt-0.70	0.045151126547227236
strain_sample_86-kraken2_refseqV208_nt-0.80	0.05378307283422438
strain_sample_86-kraken2_refseqV208_nt-0.85	0.06278591800318493
strain_sample_86-kraken2_refseqV208_nt-0.90	0.06967148878316314
strain_sample_86-kraken2_refseqV208_nt-0.95	0.08811346457020092
strain_sample_86-kraken2_refseqV208_nt-1.00	0.1126740862739171
plant_sample_5-kraken2_refseqV208_nt-0.10	0.0036860846713506067
plant_sample_5-kraken2_refseqV208_nt-0.05	0.00211535746368702
plant_sample_5-kraken2_refseqV208_nt-0.00	0.0010300911284337347
plant_sample_5-kraken2_refseqV208_nt-0.40	0.014065766579520357
plant_sample_5-kraken2_refseqV208_nt-0.35	0.012968725825189343
plant_sample_5-kraken2_refseqV208_nt-0.30	0.01169604543673907
plant_sample_5-kraken2_refseqV208_nt-0.20	0.0073541252523986675
plant_sample_5-kraken2_refseqV208_nt-0.25	0.009272181805769506
plant_sample_5-kraken2_refseqV208_nt-0.15	0.005396107104594557
plant_sample_5-kraken2_refseqV208_nt-0.55	0.017955279266094377
plant_sample_5-kraken2_refseqV208_nt-0.50	0.016280095054628425
plant_sample_5-kraken2_refseqV208_nt-0.60	0.018973199063913322
plant_sample_5-kraken2_refseqV208_nt-0.45	0.015024579781641291
plant_sample_5-kraken2_refseqV208_nt-0.65	0.020071024499187302
plant_sample_5-kraken2_refseqV208_nt-0.70	0.021566464667689907
plant_sample_5-kraken2_refseqV208_nt-0.95	0.03640676993489633
plant_sample_5-kraken2_refseqV208_nt-0.90	0.03202457938226646
plant_sample_5-kraken2_refseqV208_nt-1.00	0.0417979728096518
plant_sample_5-kraken2_refseqV208_nt-0.80	0.024415019771311965
plant_sample_5-kraken2_refseqV208_nt-0.75	0.022784042162393665
plant_sample_5-kraken2_refseqV208_nt-0.85	0.027748059897411595
plant_sample_13-kraken2_refseqV208_nt-0.15	0.004752921235944113
plant_sample_13-kraken2_refseqV208_nt-0.10	0.003241387125792597
plant_sample_13-kraken2_refseqV208_nt-0.25	0.008249890114499708
plant_sample_13-kraken2_refseqV208_nt-0.20	0.006551729896551732
plant_sample_13-kraken2_refseqV208_nt-0.05	0.0018518238662068435
plant_sample_13-kraken2_refseqV208_nt-0.00	0.0008790385998680332
plant_sample_13-kraken2_refseqV208_nt-0.45	0.012462792956073132
plant_sample_13-kraken2_refseqV208_nt-0.55	0.013158539712749205
plant_sample_13-kraken2_refseqV208_nt-0.40	0.011730891148148053
plant_sample_13-kraken2_refseqV208_nt-0.50	0.012459403723562485
plant_sample_13-kraken2_refseqV208_nt-0.35	0.010984219307871424
plant_sample_13-kraken2_refseqV208_nt-0.30	0.009766821992373368
plant_sample_13-kraken2_refseqV208_nt-0.80	0.01707553930261653
plant_sample_13-kraken2_refseqV208_nt-0.70	0.014871132937746686
plant_sample_13-kraken2_refseqV208_nt-0.75	0.015631988848858986
plant_sample_13-kraken2_refseqV208_nt-0.85	0.019519616536276648
plant_sample_13-kraken2_refseqV208_nt-0.60	0.013603395218989784
plant_sample_13-kraken2_refseqV208_nt-0.65	0.013976622234334539
plant_sample_13-kraken2_refseqV208_nt-0.90	0.02311907783682527
plant_sample_13-kraken2_refseqV208_nt-1.00	0.029832806981557818
plant_sample_13-kraken2_refseqV208_nt-0.95	0.026911238186364202
strain_sample_62-kraken2_refseqV208_nt-0.10	0.002898707095573555
strain_sample_62-kraken2_refseqV208_nt-0.05	0.0013902982636442697
strain_sample_62-kraken2_refseqV208_nt-0.00	0.0003804860516771368
strain_sample_62-kraken2_refseqV208_nt-0.35	0.021267565949386228
strain_sample_62-kraken2_refseqV208_nt-0.40	0.02434375008664794
strain_sample_62-kraken2_refseqV208_nt-0.30	0.017612519546796025
strain_sample_62-kraken2_refseqV208_nt-0.25	0.011536096525731825
strain_sample_62-kraken2_refseqV208_nt-0.20	0.007478302817099097
strain_sample_62-kraken2_refseqV208_nt-0.15	0.004570717786744517
strain_sample_62-kraken2_refseqV208_nt-0.45	0.027655999447983415
strain_sample_62-kraken2_refseqV208_nt-0.70	0.04348626290273601
strain_sample_62-kraken2_refseqV208_nt-0.55	0.032260950154654966
strain_sample_62-kraken2_refseqV208_nt-0.50	0.029813849243480142
strain_sample_62-kraken2_refseqV208_nt-0.65	0.038650000770068894
strain_sample_62-kraken2_refseqV208_nt-0.60	0.03414199380298852
strain_sample_62-kraken2_refseqV208_nt-0.85	0.058691030559130206
strain_sample_62-kraken2_refseqV208_nt-0.95	0.07359820442603716
strain_sample_62-kraken2_refseqV208_nt-0.90	0.06456937422712578
strain_sample_62-kraken2_refseqV208_nt-0.80	0.04849584214083108
strain_sample_62-kraken2_refseqV208_nt-1.00	0.09514174032363998
strain_sample_62-kraken2_refseqV208_nt-0.75	0.04441364415926642
strain_sample_10-kraken2_refseqV208_nt-0.20	0.009349577850531903
strain_sample_10-kraken2_refseqV208_nt-0.15	0.005648530848106322
strain_sample_10-kraken2_refseqV208_nt-0.25	0.015063751142971782
strain_sample_10-kraken2_refseqV208_nt-0.10	0.0034099502614862416
strain_sample_10-kraken2_refseqV208_nt-0.05	0.0015993004788527544
strain_sample_10-kraken2_refseqV208_nt-0.00	0.000455324990873499
strain_sample_10-kraken2_refseqV208_nt-0.35	0.02985550104328049
strain_sample_10-kraken2_refseqV208_nt-0.45	0.039515803747210816
strain_sample_10-kraken2_refseqV208_nt-0.50	0.044425395074400936
strain_sample_10-kraken2_refseqV208_nt-0.30	0.02507533952174351
strain_sample_10-kraken2_refseqV208_nt-0.40	0.03481871203225341
strain_sample_10-kraken2_refseqV208_nt-0.55	0.04947869257197957
strain_sample_10-kraken2_refseqV208_nt-0.65	0.051951613013813264
strain_sample_10-kraken2_refseqV208_nt-0.85	0.07623879268210451
strain_sample_10-kraken2_refseqV208_nt-0.60	0.05073406788310409
strain_sample_10-kraken2_refseqV208_nt-0.80	0.06735128743746528
strain_sample_10-kraken2_refseqV208_nt-0.70	0.05686582411100504
strain_sample_10-kraken2_refseqV208_nt-0.75	0.0616615047616535
strain_sample_10-kraken2_refseqV208_nt-1.00	0.12943010932777238
strain_sample_10-kraken2_refseqV208_nt-0.90	0.09268636794546938
strain_sample_10-kraken2_refseqV208_nt-0.95	0.13176752884773638
strain_sample_77-kraken2_refseqV208_nt-0.10	0.0025037804261116127
strain_sample_77-kraken2_refseqV208_nt-0.05	0.0011818439862303382
strain_sample_77-kraken2_refseqV208_nt-0.00	0.0003043076972234155
strain_sample_77-kraken2_refseqV208_nt-0.35	0.021465890802904446
strain_sample_77-kraken2_refseqV208_nt-0.30	0.018883628584572675
strain_sample_77-kraken2_refseqV208_nt-0.25	0.011531235558148637
strain_sample_77-kraken2_refseqV208_nt-0.40	0.023571102939719937
strain_sample_77-kraken2_refseqV208_nt-0.20	0.006545143861236302
strain_sample_77-kraken2_refseqV208_nt-0.15	0.0038691753660638852
strain_sample_77-kraken2_refseqV208_nt-0.45	0.026115032213145217
strain_sample_77-kraken2_refseqV208_nt-0.55	0.02967656064044795
strain_sample_77-kraken2_refseqV208_nt-0.60	0.03145656174820031
strain_sample_77-kraken2_refseqV208_nt-0.65	0.031664893725253156
strain_sample_77-kraken2_refseqV208_nt-0.50	0.027648606572471788
