Sample name	F1 score reads
strain_sample_40-kraken2_minikraken-0.30	0.039578279500938625
strain_sample_40-kraken2_minikraken-0.55	4.50686079418699e-06
strain_sample_40-kraken2_minikraken-0.10	0.6782515017786028
strain_sample_40-kraken2_minikraken-0.15	0.4529955308886578
strain_sample_40-kraken2_minikraken-0.00	0.8718734352749311
strain_sample_40-kraken2_minikraken-0.50	7.961811546474483e-05
strain_sample_40-kraken2_minikraken-0.35	0.010697910675202246
strain_sample_40-kraken2_minikraken-0.40	0.002356079155376683
strain_sample_40-kraken2_minikraken-0.20	0.2412328281968777
strain_sample_40-kraken2_minikraken-0.05	0.848803197844417
strain_sample_40-kraken2_minikraken-0.25	0.1175164682034757
strain_sample_40-kraken2_minikraken-0.45	0.00040688624555517333
strain_sample_40-kraken2_minikraken-0.60	0
strain_sample_40-kraken2_minikraken-0.75	0
strain_sample_40-kraken2_minikraken-0.80	0
strain_sample_40-kraken2_minikraken-0.70	0
strain_sample_40-kraken2_minikraken-1.00	0
strain_sample_40-kraken2_minikraken-0.90	0
strain_sample_40-kraken2_minikraken-0.95	0
strain_sample_40-kraken2_minikraken-0.65	0
strain_sample_40-kraken2_minikraken-0.85	0
strain_sample_39-kraken2_minikraken-0.10	0.6999285036378746
strain_sample_39-kraken2_minikraken-0.05	0.8724581435935558
strain_sample_39-kraken2_minikraken-0.00	0.9336554913518028
strain_sample_39-kraken2_minikraken-0.35	0.011002768965169333
strain_sample_39-kraken2_minikraken-0.25	0.12266179684435854
strain_sample_39-kraken2_minikraken-0.20	0.2516288440329105
strain_sample_39-kraken2_minikraken-0.15	0.4697650555506117
strain_sample_39-kraken2_minikraken-0.45	0.00039447023361428884
strain_sample_39-kraken2_minikraken-0.40	0.0023175421592400826
strain_sample_39-kraken2_minikraken-0.30	0.04109599825710151
strain_sample_39-kraken2_minikraken-0.65	0
strain_sample_39-kraken2_minikraken-0.60	0
strain_sample_39-kraken2_minikraken-0.70	0
strain_sample_39-kraken2_minikraken-0.50	8.2513700994245e-05
strain_sample_39-kraken2_minikraken-0.55	9.619434142798697e-06
strain_sample_39-kraken2_minikraken-0.85	0
strain_sample_39-kraken2_minikraken-0.95	0
strain_sample_39-kraken2_minikraken-0.90	0
strain_sample_39-kraken2_minikraken-0.80	0
strain_sample_39-kraken2_minikraken-1.00	0
strain_sample_32-kraken2_minikraken-0.25	0.12533809722180872
strain_sample_32-kraken2_minikraken-0.20	0.2557380976380509
strain_sample_32-kraken2_minikraken-0.15	0.4770069432489815
strain_sample_32-kraken2_minikraken-0.10	0.7061513896128202
strain_sample_39-kraken2_minikraken-0.75	0
strain_sample_32-kraken2_minikraken-0.05	0.8790176764516656
strain_sample_32-kraken2_minikraken-0.00	0.9334357082413886
strain_sample_32-kraken2_minikraken-0.80	0
strain_sample_32-kraken2_minikraken-0.35	0.011444732211936278
strain_sample_32-kraken2_minikraken-0.45	0.000426538536893218
strain_sample_32-kraken2_minikraken-0.70	0
strain_sample_32-kraken2_minikraken-0.85	0
strain_sample_32-kraken2_minikraken-0.40	0.002434223526356277
strain_sample_32-kraken2_minikraken-0.60	0
strain_sample_32-kraken2_minikraken-0.65	0
strain_sample_32-kraken2_minikraken-0.75	0
strain_sample_32-kraken2_minikraken-0.55	9.313700453366903e-06
strain_sample_32-kraken2_minikraken-0.30	0.04246471815875714
strain_sample_32-kraken2_minikraken-0.50	8.246829871279605e-05
strain_sample_32-kraken2_minikraken-0.95	0
strain_sample_32-kraken2_minikraken-1.00	0
strain_sample_32-kraken2_minikraken-0.90	0
mouse_sample_14-kraken2_minikraken-0.15	0
mouse_sample_14-kraken2_minikraken-0.10	0
mouse_sample_14-kraken2_minikraken-0.20	0
mouse_sample_14-kraken2_minikraken-0.05	0
mouse_sample_14-kraken2_minikraken-0.00	0
mouse_sample_14-kraken2_minikraken-0.25	0
mouse_sample_14-kraken2_minikraken-0.40	0
mouse_sample_14-kraken2_minikraken-0.30	0
mouse_sample_14-kraken2_minikraken-0.35	0
mouse_sample_14-kraken2_minikraken-0.60	0
mouse_sample_14-kraken2_minikraken-0.45	0
mouse_sample_14-kraken2_minikraken-0.65	0
mouse_sample_14-kraken2_minikraken-0.55	0
mouse_sample_14-kraken2_minikraken-0.80	0
mouse_sample_14-kraken2_minikraken-0.70	0
mouse_sample_14-kraken2_minikraken-0.75	0
mouse_sample_14-kraken2_minikraken-0.85	0
mouse_sample_14-kraken2_minikraken-0.90	0
mouse_sample_14-kraken2_minikraken-0.95	0
mouse_sample_14-kraken2_minikraken-1.00	0
mouse_sample_14-kraken2_minikraken-0.50	0
plant_sample_20-kraken2_minikraken-0.00	0.31183167026235487
plant_sample_20-kraken2_minikraken-0.15	0.1307297817369802
plant_sample_20-kraken2_minikraken-0.30	0.009306637852953397
plant_sample_20-kraken2_minikraken-0.25	0.029885518527031276
plant_sample_20-kraken2_minikraken-0.35	0.002371694300483267
plant_sample_20-kraken2_minikraken-0.10	0.2150413165876572
plant_sample_20-kraken2_minikraken-0.20	0.06772903157654442
plant_sample_20-kraken2_minikraken-0.50	1.5100264402020056e-05
plant_sample_20-kraken2_minikraken-0.55	2.165789827604032e-06
plant_sample_20-kraken2_minikraken-0.40	0.0004893397344856795
plant_sample_20-kraken2_minikraken-0.05	0.2900778964952328
plant_sample_20-kraken2_minikraken-0.45	8.133403213223664e-05
plant_sample_20-kraken2_minikraken-0.70	0
plant_sample_20-kraken2_minikraken-0.65	0
plant_sample_20-kraken2_minikraken-0.60	1.804827027934481e-07
plant_sample_20-kraken2_minikraken-0.75	0
plant_sample_20-kraken2_minikraken-0.85	0
plant_sample_20-kraken2_minikraken-0.90	0
plant_sample_20-kraken2_minikraken-0.95	0
plant_sample_20-kraken2_minikraken-0.80	0
plant_sample_20-kraken2_minikraken-1.00	0
strain_sample_57-kraken2_minikraken-0.10	0.6861869835583593
strain_sample_57-kraken2_minikraken-0.05	0.8289089131856434
strain_sample_57-kraken2_minikraken-0.00	0.8687881994858018
strain_sample_57-kraken2_minikraken-0.60	0
strain_sample_57-kraken2_minikraken-0.55	1.0222012336916624e-05
strain_sample_57-kraken2_minikraken-0.25	0.12070192306879433
strain_sample_57-kraken2_minikraken-0.50	8.718429888942235e-05
strain_sample_57-kraken2_minikraken-0.15	0.4611638749507674
