Sample name	Shannon diversity
plant_sample_16-kraken2_standard_0521-0.25	2.7114503605268023
plant_sample_16-kraken2_standard_0521-0.10	2.823714637018695
plant_sample_16-kraken2_standard_0521-0.15	2.7603211089505946
plant_sample_16-kraken2_standard_0521-0.20	2.7156560896858046
plant_sample_16-kraken2_standard_0521-0.05	2.971154217435017
plant_sample_16-kraken2_standard_0521-0.00	3.3716966492957683
plant_sample_16-kraken2_standard_0521-0.30	2.713673217529567
plant_sample_16-kraken2_standard_0521-0.40	2.7187154159231257
plant_sample_16-kraken2_standard_0521-0.45	2.734138152804861
plant_sample_16-kraken2_standard_0521-0.35	2.706793292100292
plant_sample_16-kraken2_standard_0521-0.50	2.750117491024334
plant_sample_16-kraken2_standard_0521-0.55	2.7695949506172246
plant_sample_16-kraken2_standard_0521-0.60	2.7909886922250338
plant_sample_16-kraken2_standard_0521-0.65	2.8126443480667094
plant_sample_16-kraken2_standard_0521-0.85	2.8577290386101075
plant_sample_16-kraken2_standard_0521-0.70	2.835334108681629
plant_sample_16-kraken2_standard_0521-0.80	2.875095400867979
plant_sample_16-kraken2_standard_0521-0.75	2.8499919709067596
plant_sample_16-kraken2_standard_0521-1.00	2.9538415166343897
plant_sample_16-kraken2_standard_0521-0.90	2.8691824050892056
plant_sample_16-kraken2_standard_0521-0.95	2.89368960474889
mouse_sample_19-kraken2_standard_0521-0.10	3.454585517764702
mouse_sample_19-kraken2_standard_0521-0.05	3.6360275471893098
mouse_sample_19-kraken2_standard_0521-0.00	4.315436111054791
mouse_sample_19-kraken2_standard_0521-0.25	3.334032020306327
mouse_sample_19-kraken2_standard_0521-0.15	3.387854058227148
mouse_sample_19-kraken2_standard_0521-0.35	3.3124661307435033
mouse_sample_19-kraken2_standard_0521-0.20	3.3515672010112465
mouse_sample_19-kraken2_standard_0521-0.40	3.3077821650456705
mouse_sample_19-kraken2_standard_0521-0.30	3.320711446419957
mouse_sample_19-kraken2_standard_0521-0.55	3.3060015936325726
mouse_sample_19-kraken2_standard_0521-0.65	3.3124732417916074
mouse_sample_19-kraken2_standard_0521-0.70	3.3189020006146097
mouse_sample_19-kraken2_standard_0521-0.50	3.3044970689852278
mouse_sample_19-kraken2_standard_0521-0.60	3.308263263577596
mouse_sample_19-kraken2_standard_0521-0.45	3.305050655521396
mouse_sample_19-kraken2_standard_0521-0.90	3.34695407317833
mouse_sample_19-kraken2_standard_0521-1.00	3.4513589770090105
mouse_sample_19-kraken2_standard_0521-0.85	3.335152917753928
mouse_sample_19-kraken2_standard_0521-0.80	3.3322947248402537
mouse_sample_19-kraken2_standard_0521-0.95	3.377822757048409
mouse_sample_19-kraken2_standard_0521-0.75	3.327050408961515
strain_sample_14-kraken2_standard_0521-0.05	2.5812063066798276
strain_sample_14-kraken2_standard_0521-0.20	2.4666690692589675
strain_sample_14-kraken2_standard_0521-0.15	2.495148346141198
strain_sample_14-kraken2_standard_0521-0.25	2.4452859699920877
strain_sample_14-kraken2_standard_0521-0.10	2.5284499340439868
strain_sample_14-kraken2_standard_0521-0.00	2.6668659793885348
strain_sample_14-kraken2_standard_0521-0.50	2.377754229149292
strain_sample_14-kraken2_standard_0521-0.35	2.4103099749348447
strain_sample_14-kraken2_standard_0521-0.45	2.385297421169444
strain_sample_14-kraken2_standard_0521-0.30	2.4243085289850472
strain_sample_14-kraken2_standard_0521-0.40	2.398380268665723
strain_sample_14-kraken2_standard_0521-0.55	2.3678048992836254
strain_sample_14-kraken2_standard_0521-0.80	2.320355012780893
strain_sample_14-kraken2_standard_0521-0.60	2.355335601355392
strain_sample_14-kraken2_standard_0521-0.85	2.306847543746409
strain_sample_14-kraken2_standard_0521-0.65	2.34551507853049
strain_sample_14-kraken2_standard_0521-0.70	2.335361822268118
strain_sample_14-kraken2_standard_0521-0.75	2.3304919227235734
strain_sample_14-kraken2_standard_0521-0.95	2.2578258815954344
strain_sample_14-kraken2_standard_0521-0.90	2.2749479071243566
strain_sample_14-kraken2_standard_0521-1.00	2.2506733471807534
mouse_sample_5-kraken2_standard_0521-0.10	4.384552698564822
mouse_sample_5-kraken2_standard_0521-0.05	4.744394055280449
mouse_sample_5-kraken2_standard_0521-0.00	5.885294884599272
mouse_sample_5-kraken2_standard_0521-0.35	4.087037554837811
mouse_sample_5-kraken2_standard_0521-0.30	4.113430193732253
mouse_sample_5-kraken2_standard_0521-0.40	4.064181768191963
mouse_sample_5-kraken2_standard_0521-0.15	4.262078704467158
mouse_sample_5-kraken2_standard_0521-0.25	4.147405089816596
mouse_sample_5-kraken2_standard_0521-0.20	4.187814023483861
mouse_sample_5-kraken2_standard_0521-0.60	4.00239272922691
mouse_sample_5-kraken2_standard_0521-0.45	4.045857547517508
mouse_sample_5-kraken2_standard_0521-0.55	4.017290227879657
mouse_sample_5-kraken2_standard_0521-0.50	4.0326996955031325
mouse_sample_5-kraken2_standard_0521-0.70	3.9779812410700113
mouse_sample_5-kraken2_standard_0521-0.65	3.9909617523379097
mouse_sample_5-kraken2_standard_0521-0.90	3.9446555581562257
mouse_sample_5-kraken2_standard_0521-0.80	3.961414472318187
mouse_sample_5-kraken2_standard_0521-0.95	3.9383904647826085
mouse_sample_5-kraken2_standard_0521-0.75	3.9692096321840142
mouse_sample_5-kraken2_standard_0521-0.85	3.954846830100794
mouse_sample_5-kraken2_standard_0521-1.00	3.930720680211178
mouse_sample_27-kraken2_standard_0521-0.25	3.0165242439662068
mouse_sample_27-kraken2_standard_0521-0.15	3.0958368708360435
mouse_sample_27-kraken2_standard_0521-0.20	3.0489789627190866
mouse_sample_27-kraken2_standard_0521-0.10	3.1568677799439726
mouse_sample_27-kraken2_standard_0521-0.05	3.2857342447383844
mouse_sample_27-kraken2_standard_0521-0.00	3.749148107986278
mouse_sample_27-kraken2_standard_0521-0.45	2.8867549037482347
mouse_sample_27-kraken2_standard_0521-0.50	2.8626330338474775
mouse_sample_27-kraken2_standard_0521-0.40	2.9170609292828957
mouse_sample_27-kraken2_standard_0521-0.35	2.94859014328515
mouse_sample_27-kraken2_standard_0521-0.30	2.981289977726082
mouse_sample_27-kraken2_standard_0521-0.55	2.834467532898327
mouse_sample_27-kraken2_standard_0521-0.65	2.7835642621025043
mouse_sample_27-kraken2_standard_0521-0.75	2.7438858764297684
mouse_sample_27-kraken2_standard_0521-0.80	2.726555437385552
mouse_sample_27-kraken2_standard_0521-0.70	2.7610129658694027
mouse_sample_27-kraken2_standard_0521-0.60	2.8081817081289704
