Sample name	Recall taxa
mouse_sample_13-kraken2_refseqV208_nt-0.25	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.05	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.20	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.15	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.10	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.00	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.55	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.45	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.35	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.50	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.30	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.40	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.75	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.70	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.60	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.80	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.65	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.85	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.95	0.0
mouse_sample_13-kraken2_refseqV208_nt-1.00	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.90	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.10	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.05	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.00	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.40	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.35	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.30	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.20	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.25	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.15	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.45	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.60	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.65	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.70	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.50	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.55	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.90	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.95	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.85	0.0
mouse_sample_61-kraken2_refseqV208_nt-1.00	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.75	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.80	0.0
strain_sample_86-kraken2_refseqV208_nt-0.20	0.6538461538461539
strain_sample_86-kraken2_refseqV208_nt-0.25	0.6538461538461539
strain_sample_86-kraken2_refseqV208_nt-0.15	0.6538461538461539
strain_sample_86-kraken2_refseqV208_nt-0.10	0.6923076923076923
strain_sample_86-kraken2_refseqV208_nt-0.05	0.6923076923076923
strain_sample_86-kraken2_refseqV208_nt-0.00	0.6923076923076923
strain_sample_86-kraken2_refseqV208_nt-0.35	0.6538461538461539
strain_sample_86-kraken2_refseqV208_nt-0.30	0.6538461538461539
strain_sample_86-kraken2_refseqV208_nt-0.50	0.6153846153846154
strain_sample_86-kraken2_refseqV208_nt-0.40	0.6538461538461539
strain_sample_86-kraken2_refseqV208_nt-0.45	0.6538461538461539
strain_sample_86-kraken2_refseqV208_nt-0.55	0.6153846153846154
strain_sample_86-kraken2_refseqV208_nt-0.75	0.5384615384615384
strain_sample_86-kraken2_refseqV208_nt-0.65	0.5769230769230769
strain_sample_86-kraken2_refseqV208_nt-0.70	0.5384615384615384
strain_sample_86-kraken2_refseqV208_nt-0.60	0.6153846153846154
strain_sample_86-kraken2_refseqV208_nt-0.80	0.5384615384615384
strain_sample_86-kraken2_refseqV208_nt-0.85	0.5384615384615384
strain_sample_86-kraken2_refseqV208_nt-0.95	0.5
strain_sample_86-kraken2_refseqV208_nt-1.00	0.5
strain_sample_86-kraken2_refseqV208_nt-0.90	0.5
plant_sample_5-kraken2_refseqV208_nt-0.10	0.4214876033057851
plant_sample_5-kraken2_refseqV208_nt-0.05	0.45454545454545453
plant_sample_5-kraken2_refseqV208_nt-0.00	0.48760330578512395
plant_sample_5-kraken2_refseqV208_nt-0.40	0.32231404958677684
plant_sample_5-kraken2_refseqV208_nt-0.30	0.32231404958677684
plant_sample_5-kraken2_refseqV208_nt-0.35	0.32231404958677684
plant_sample_5-kraken2_refseqV208_nt-0.15	0.3884297520661157
plant_sample_5-kraken2_refseqV208_nt-0.20	0.35537190082644626
