Sample name	F1 score taxa
plant_sample_12-kraken2_refseqV208_nt-0.20	0.3132530120481927
plant_sample_12-kraken2_refseqV208_nt-0.25	0.3761194029850746
plant_sample_12-kraken2_refseqV208_nt-0.10	0.1242124212421242
plant_sample_12-kraken2_refseqV208_nt-0.05	0.05973916701724863
plant_sample_12-kraken2_refseqV208_nt-0.15	0.21362229102167182
plant_sample_12-kraken2_refseqV208_nt-0.00	0.019035369774919614
plant_sample_12-kraken2_refseqV208_nt-0.55	0.6178010471204188
plant_sample_12-kraken2_refseqV208_nt-0.45	0.5662100456621005
plant_sample_12-kraken2_refseqV208_nt-0.30	0.4405594405594406
plant_sample_12-kraken2_refseqV208_nt-0.50	0.5865384615384615
plant_sample_12-kraken2_refseqV208_nt-0.40	0.5384615384615385
plant_sample_12-kraken2_refseqV208_nt-0.35	0.49218749999999994
plant_sample_12-kraken2_refseqV208_nt-0.85	0.7042253521126761
plant_sample_12-kraken2_refseqV208_nt-0.80	0.6753246753246754
plant_sample_12-kraken2_refseqV208_nt-0.75	0.6625
plant_sample_12-kraken2_refseqV208_nt-0.70	0.6511627906976745
plant_sample_12-kraken2_refseqV208_nt-0.65	0.6477272727272727
plant_sample_12-kraken2_refseqV208_nt-0.60	0.6229508196721311
plant_sample_12-kraken2_refseqV208_nt-0.90	0.6567164179104479
plant_sample_12-kraken2_refseqV208_nt-0.95	0.6153846153846153
plant_sample_12-kraken2_refseqV208_nt-1.00	0.592
strain_sample_10-kraken2_refseqV208_nt-0.10	0.07567567567567567
strain_sample_10-kraken2_refseqV208_nt-0.05	0.027210884353741496
strain_sample_10-kraken2_refseqV208_nt-0.00	0.006692160611854685
strain_sample_10-kraken2_refseqV208_nt-0.35	0.4912280701754386
strain_sample_10-kraken2_refseqV208_nt-0.40	0.5599999999999999
strain_sample_10-kraken2_refseqV208_nt-0.25	0.3146067415730337
strain_sample_10-kraken2_refseqV208_nt-0.30	0.45901639344262296
strain_sample_10-kraken2_refseqV208_nt-0.20	0.2204724409448819
strain_sample_10-kraken2_refseqV208_nt-0.15	0.12669683257918554
strain_sample_10-kraken2_refseqV208_nt-0.45	0.6363636363636364
strain_sample_10-kraken2_refseqV208_nt-0.55	0.6666666666666666
strain_sample_10-kraken2_refseqV208_nt-0.60	0.6666666666666666
strain_sample_10-kraken2_refseqV208_nt-0.65	0.6666666666666666
strain_sample_10-kraken2_refseqV208_nt-0.50	0.6666666666666666
strain_sample_10-kraken2_refseqV208_nt-0.70	0.6666666666666667
strain_sample_10-kraken2_refseqV208_nt-0.80	0.7027027027027027
strain_sample_10-kraken2_refseqV208_nt-0.90	0.7647058823529412
strain_sample_10-kraken2_refseqV208_nt-0.85	0.7428571428571428
strain_sample_10-kraken2_refseqV208_nt-0.95	0.787878787878788
strain_sample_10-kraken2_refseqV208_nt-0.75	0.6842105263157895
strain_sample_10-kraken2_refseqV208_nt-1.00	0.787878787878788
mouse_sample_1-kraken2_refseqV208_nt-0.15	0.09125475285171103
mouse_sample_1-kraken2_refseqV208_nt-0.25	0.16
mouse_sample_1-kraken2_refseqV208_nt-0.20	0.1276595744680851
mouse_sample_1-kraken2_refseqV208_nt-0.10	0.04452690166975881
mouse_sample_1-kraken2_refseqV208_nt-0.05	0.011406844106463879
mouse_sample_1-kraken2_refseqV208_nt-0.00	0.002432350258437215
mouse_sample_1-kraken2_refseqV208_nt-0.45	0.22857142857142856
mouse_sample_1-kraken2_refseqV208_nt-0.35	0.20512820512820512
mouse_sample_1-kraken2_refseqV208_nt-0.40	0.22222222222222218
mouse_sample_1-kraken2_refseqV208_nt-0.30	0.1904761904761905
mouse_sample_1-kraken2_refseqV208_nt-0.55	0.25531914893617025
mouse_sample_1-kraken2_refseqV208_nt-0.50	0.24
mouse_sample_1-kraken2_refseqV208_nt-0.70	0.3
mouse_sample_1-kraken2_refseqV208_nt-0.60	0.26666666666666666
mouse_sample_1-kraken2_refseqV208_nt-0.65	0.2891566265060241
mouse_sample_1-kraken2_refseqV208_nt-0.80	0.3287671232876712
mouse_sample_1-kraken2_refseqV208_nt-0.85	0.34285714285714286
mouse_sample_1-kraken2_refseqV208_nt-0.75	0.3116883116883116
mouse_sample_1-kraken2_refseqV208_nt-0.95	0.34920634920634924
mouse_sample_1-kraken2_refseqV208_nt-0.90	0.34375
mouse_sample_1-kraken2_refseqV208_nt-1.00	0.3448275862068966
mouse_sample_23-kraken2_refseqV208_nt-0.10	0.06222222222222222
mouse_sample_23-kraken2_refseqV208_nt-0.05	0.018364669873196324
mouse_sample_23-kraken2_refseqV208_nt-0.00	0.004531722054380665
mouse_sample_23-kraken2_refseqV208_nt-0.15	0.12612612612612611
mouse_sample_23-kraken2_refseqV208_nt-0.30	0.23595505617977527
mouse_sample_23-kraken2_refseqV208_nt-0.40	0.2727272727272727
mouse_sample_23-kraken2_refseqV208_nt-0.35	0.253012048192771
mouse_sample_23-kraken2_refseqV208_nt-0.25	0.20388349514563103
mouse_sample_23-kraken2_refseqV208_nt-0.20	0.1802575107296137
mouse_sample_23-kraken2_refseqV208_nt-0.65	0.3508771929824562
mouse_sample_23-kraken2_refseqV208_nt-0.50	0.3134328358208955
mouse_sample_23-kraken2_refseqV208_nt-0.70	0.3571428571428571
mouse_sample_23-kraken2_refseqV208_nt-0.45	0.2896551724137931
mouse_sample_23-kraken2_refseqV208_nt-0.55	0.336
mouse_sample_23-kraken2_refseqV208_nt-0.60	0.35294117647058826
mouse_sample_23-kraken2_refseqV208_nt-0.80	0.36893203883495146
mouse_sample_23-kraken2_refseqV208_nt-0.95	0.4418604651162791
mouse_sample_23-kraken2_refseqV208_nt-0.75	0.3584905660377358
mouse_sample_23-kraken2_refseqV208_nt-0.85	0.39175257731958757
mouse_sample_23-kraken2_refseqV208_nt-0.90	0.4
mouse_sample_23-kraken2_refseqV208_nt-1.00	0.4050632911392405
strain_sample_95-kraken2_refseqV208_nt-0.25	0.2978723404255319
strain_sample_95-kraken2_refseqV208_nt-0.20	0.18791946308724833
strain_sample_95-kraken2_refseqV208_nt-0.10	0.07466666666666666
strain_sample_95-kraken2_refseqV208_nt-0.15	0.12727272727272726
strain_sample_95-kraken2_refseqV208_nt-0.05	0.02661596958174905
strain_sample_95-kraken2_refseqV208_nt-0.00	0.006679389312977098
strain_sample_95-kraken2_refseqV208_nt-0.50	0.6363636363636364
strain_sample_95-kraken2_refseqV208_nt-0.45	0.5957446808510638
strain_sample_95-kraken2_refseqV208_nt-0.30	0.48275862068965514
strain_sample_95-kraken2_refseqV208_nt-0.35	0.509090909090909
strain_sample_95-kraken2_refseqV208_nt-0.40	0.5490196078431372
strain_sample_95-kraken2_refseqV208_nt-0.55	0.6666666666666666
strain_sample_95-kraken2_refseqV208_nt-0.60	0.6829268292682927
strain_sample_95-kraken2_refseqV208_nt-0.65	0.6829268292682927
strain_sample_95-kraken2_refseqV208_nt-0.85	0.717948717948718
strain_sample_95-kraken2_refseqV208_nt-0.75	0.7
strain_sample_95-kraken2_refseqV208_nt-0.80	0.717948717948718
strain_sample_95-kraken2_refseqV208_nt-0.70	0.7
strain_sample_95-kraken2_refseqV208_nt-0.95	0.7428571428571428
strain_sample_95-kraken2_refseqV208_nt-0.90	0.7368421052631577
strain_sample_95-kraken2_refseqV208_nt-1.00	0.7647058823529412
strain_sample_47-kraken2_refseqV208_nt-0.10	0.07567567567567567
strain_sample_47-kraken2_refseqV208_nt-0.05	0.027079303675048357
strain_sample_47-kraken2_refseqV208_nt-0.00	0.0066985645933014355
strain_sample_47-kraken2_refseqV208_nt-0.30	0.45901639344262296
strain_sample_47-kraken2_refseqV208_nt-0.35	0.45901639344262296
strain_sample_47-kraken2_refseqV208_nt-0.40	0.5
strain_sample_47-kraken2_refseqV208_nt-0.25	0.3043478260869565
strain_sample_47-kraken2_refseqV208_nt-0.20	0.19999999999999998
strain_sample_47-kraken2_refseqV208_nt-0.15	0.125
strain_sample_47-kraken2_refseqV208_nt-0.70	0.6829268292682927
strain_sample_47-kraken2_refseqV208_nt-0.55	0.608695652173913
strain_sample_47-kraken2_refseqV208_nt-0.60	0.608695652173913
strain_sample_47-kraken2_refseqV208_nt-0.45	0.5599999999999999
strain_sample_47-kraken2_refseqV208_nt-0.65	0.6666666666666666
strain_sample_47-kraken2_refseqV208_nt-0.50	0.5957446808510638
strain_sample_47-kraken2_refseqV208_nt-0.90	0.7567567567567567
strain_sample_47-kraken2_refseqV208_nt-0.85	0.7368421052631577
strain_sample_47-kraken2_refseqV208_nt-0.75	0.7
strain_sample_47-kraken2_refseqV208_nt-0.80	0.717948717948718
strain_sample_47-kraken2_refseqV208_nt-0.95	0.7647058823529412
strain_sample_47-kraken2_refseqV208_nt-1.00	0.7647058823529412
marine_sample_7-kraken2_refseqV208_nt-0.15	0.5315436241610739
marine_sample_7-kraken2_refseqV208_nt-0.25	0.7388059701492538
marine_sample_7-kraken2_refseqV208_nt-0.20	0.6611018363939899
marine_sample_7-kraken2_refseqV208_nt-0.10	0.3629697525206233
marine_sample_7-kraken2_refseqV208_nt-0.05	0.17670682730923695
marine_sample_7-kraken2_refseqV208_nt-0.00	0.06521739130434784
marine_sample_7-kraken2_refseqV208_nt-0.45	0.8521739130434783
marine_sample_7-kraken2_refseqV208_nt-0.35	0.8198757763975155
marine_sample_7-kraken2_refseqV208_nt-0.30	0.7888446215139443
marine_sample_7-kraken2_refseqV208_nt-0.40	0.8400852878464818
marine_sample_7-kraken2_refseqV208_nt-0.55	0.8863636363636362
marine_sample_7-kraken2_refseqV208_nt-0.50	0.8647450110864745
marine_sample_7-kraken2_refseqV208_nt-0.70	0.9044289044289044
marine_sample_7-kraken2_refseqV208_nt-0.65	0.9002320185614849
marine_sample_7-kraken2_refseqV208_nt-0.75	0.9129411764705881
marine_sample_7-kraken2_refseqV208_nt-0.80	0.91725768321513
marine_sample_7-kraken2_refseqV208_nt-0.60	0.8924485125858124
marine_sample_7-kraken2_refseqV208_nt-0.85	0.9168646080760094
marine_sample_7-kraken2_refseqV208_nt-0.95	0.9368932038834952
marine_sample_7-kraken2_refseqV208_nt-1.00	0.9368932038834952
marine_sample_7-kraken2_refseqV208_nt-0.90	0.9256594724220624
strain_sample_79-kraken2_refseqV208_nt-0.10	0.07547169811320754
strain_sample_79-kraken2_refseqV208_nt-0.05	0.028254288597376383
strain_sample_79-kraken2_refseqV208_nt-0.00	0.007175807278318811
strain_sample_79-kraken2_refseqV208_nt-0.25	0.30769230769230765
strain_sample_79-kraken2_refseqV208_nt-0.30	0.4444444444444444
strain_sample_79-kraken2_refseqV208_nt-0.20	0.19310344827586207
strain_sample_79-kraken2_refseqV208_nt-0.15	0.125
strain_sample_79-kraken2_refseqV208_nt-0.35	0.4745762711864407
strain_sample_79-kraken2_refseqV208_nt-0.40	0.5283018867924528
