Sample name	Recall reads
mouse_sample_32-kraken2_standard_0521-0.25	0.0
mouse_sample_32-kraken2_standard_0521-0.20	0.0
mouse_sample_32-kraken2_standard_0521-0.10	0.0
mouse_sample_32-kraken2_standard_0521-0.15	0.0
mouse_sample_32-kraken2_standard_0521-0.05	0.0
mouse_sample_32-kraken2_standard_0521-0.00	0.0
mouse_sample_32-kraken2_standard_0521-0.45	0.0
mouse_sample_32-kraken2_standard_0521-0.50	0.0
mouse_sample_32-kraken2_standard_0521-0.55	0.0
mouse_sample_32-kraken2_standard_0521-0.40	0.0
mouse_sample_32-kraken2_standard_0521-0.35	0.0
mouse_sample_32-kraken2_standard_0521-0.30	0.0
mouse_sample_32-kraken2_standard_0521-0.70	0.0
mouse_sample_32-kraken2_standard_0521-0.65	0.0
mouse_sample_32-kraken2_standard_0521-0.60	0.0
mouse_sample_32-kraken2_standard_0521-0.75	0.0
mouse_sample_32-kraken2_standard_0521-0.80	0.0
mouse_sample_32-kraken2_standard_0521-0.85	0.0
mouse_sample_32-kraken2_standard_0521-0.95	0.0
mouse_sample_32-kraken2_standard_0521-0.90	0.0
mouse_sample_32-kraken2_standard_0521-1.00	0.0
strain_sample_43-kraken2_standard_0521-0.10	0.8297514164036512
strain_sample_43-kraken2_standard_0521-0.05	0.8321949072474966
strain_sample_43-kraken2_standard_0521-0.00	0.8194441541404459
strain_sample_43-kraken2_standard_0521-0.35	0.6723972675969461
strain_sample_43-kraken2_standard_0521-0.25	0.7698557032906338
strain_sample_43-kraken2_standard_0521-0.20	0.7983457283533508
strain_sample_43-kraken2_standard_0521-0.15	0.8205190976339213
strain_sample_43-kraken2_standard_0521-0.30	0.7259031683201965
strain_sample_43-kraken2_standard_0521-0.40	0.6129355318109441
strain_sample_43-kraken2_standard_0521-0.45	0.5489244023826949
strain_sample_43-kraken2_standard_0521-0.70	0.22772073032700027
strain_sample_43-kraken2_standard_0521-0.50	0.4931568873149149
strain_sample_43-kraken2_standard_0521-0.65	0.29063969851958993
strain_sample_43-kraken2_standard_0521-0.55	0.4250667319086266
strain_sample_43-kraken2_standard_0521-0.60	0.3567274079538751
strain_sample_43-kraken2_standard_0521-0.75	0.17705372702465236
strain_sample_43-kraken2_standard_0521-0.80	0.12179996231645247
strain_sample_43-kraken2_standard_0521-0.90	0.053436954567867
strain_sample_43-kraken2_standard_0521-0.95	0.03265077892614521
strain_sample_43-kraken2_standard_0521-1.00	0.018479900428819522
strain_sample_43-kraken2_standard_0521-0.85	0.08062128831718299
strain_sample_31-kraken2_standard_0521-0.25	0.8263379440270641
strain_sample_31-kraken2_standard_0521-0.10	0.8910728867637031
strain_sample_31-kraken2_standard_0521-0.15	0.8760754543847391
strain_sample_31-kraken2_standard_0521-0.20	0.8524196671352926
strain_sample_31-kraken2_standard_0521-0.05	0.8963410197604595
strain_sample_31-kraken2_standard_0521-0.00	0.8921770540066313
strain_sample_31-kraken2_standard_0521-0.55	0.46362456690186155
strain_sample_31-kraken2_standard_0521-0.50	0.5378409163340385
strain_sample_31-kraken2_standard_0521-0.45	0.5982437502179772
strain_sample_31-kraken2_standard_0521-0.35	0.7321048238804391
strain_sample_31-kraken2_standard_0521-0.30	0.7892383756519773
strain_sample_31-kraken2_standard_0521-0.40	0.6674524118199563
strain_sample_31-kraken2_standard_0521-0.75	0.19296799553582702
strain_sample_31-kraken2_standard_0521-0.65	0.3167651372384424
strain_sample_31-kraken2_standard_0521-0.70	0.24808540857645558
strain_sample_31-kraken2_standard_0521-0.60	0.3890506597042245
strain_sample_31-kraken2_standard_0521-0.85	0.08796214172065486
strain_sample_31-kraken2_standard_0521-0.80	0.13253885405930663
strain_sample_31-kraken2_standard_0521-1.00	0.019961599934576777
strain_sample_31-kraken2_standard_0521-0.95	0.03522406251766367
strain_sample_31-kraken2_standard_0521-0.90	0.05807889631982336
marine_sample_7-kraken2_standard_0521-0.10	0.7363465388046403
marine_sample_7-kraken2_standard_0521-0.05	0.747063271962148
marine_sample_7-kraken2_standard_0521-0.00	0.7468469992552409
marine_sample_7-kraken2_standard_0521-0.30	0.6207662890445078
marine_sample_7-kraken2_standard_0521-0.20	0.6902460588654659
marine_sample_7-kraken2_standard_0521-0.40	0.5201810370768918
marine_sample_7-kraken2_standard_0521-0.25	0.6616041631534868
marine_sample_7-kraken2_standard_0521-0.35	0.573060284635308
marine_sample_7-kraken2_standard_0521-0.15	0.717295466545586
marine_sample_7-kraken2_standard_0521-0.50	0.41518952908480417
marine_sample_7-kraken2_standard_0521-0.55	0.355926542013887
marine_sample_7-kraken2_standard_0521-0.45	0.46394427589524734
marine_sample_7-kraken2_standard_0521-0.65	0.24097348310378489
marine_sample_7-kraken2_standard_0521-0.60	0.29737695449700347
marine_sample_7-kraken2_standard_0521-0.70	0.18798357601033447
marine_sample_7-kraken2_standard_0521-0.80	0.09917010755542094
marine_sample_7-kraken2_standard_0521-0.75	0.14555126140755925
marine_sample_7-kraken2_standard_0521-0.85	0.06541297183270273
