Sample name	Precision reads
mouse_sample_13-kraken2_refseqV208_nt-0.25	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.15	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.05	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.20	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.10	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.00	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.55	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.45	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.35	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.50	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.30	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.40	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.75	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.70	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.60	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.80	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.65	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.85	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.95	0.0
mouse_sample_13-kraken2_refseqV208_nt-1.00	0.0
mouse_sample_13-kraken2_refseqV208_nt-0.90	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.10	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.05	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.00	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.40	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.35	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.30	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.20	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.25	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.15	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.45	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.60	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.65	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.70	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.50	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.55	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.90	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.95	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.85	0.0
mouse_sample_61-kraken2_refseqV208_nt-1.00	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.75	0.0
mouse_sample_61-kraken2_refseqV208_nt-0.80	0.0
strain_sample_86-kraken2_refseqV208_nt-0.20	0.912201630341724
strain_sample_86-kraken2_refseqV208_nt-0.25	0.9203006457289006
strain_sample_86-kraken2_refseqV208_nt-0.15	0.9064719237540606
strain_sample_86-kraken2_refseqV208_nt-0.10	0.901406576199399
strain_sample_86-kraken2_refseqV208_nt-0.05	0.8951265619848339
