Sample name	McIntosh's evenness
strain_sample_40-kraken2_minikraken-0.15	0.5423918115522307
strain_sample_40-kraken2_minikraken-0.55	1.0
strain_sample_40-kraken2_minikraken-0.20	0.5465773670901524
strain_sample_40-kraken2_minikraken-0.30	0.5450432303377823
strain_sample_40-kraken2_minikraken-0.10	0.5385143533738859
strain_sample_40-kraken2_minikraken-0.50	0.5771205560577782
strain_sample_40-kraken2_minikraken-0.00	0.5171435823273015
strain_sample_40-kraken2_minikraken-0.45	0.547073158591922
strain_sample_40-kraken2_minikraken-0.40	0.5712308407789635
strain_sample_40-kraken2_minikraken-0.35	0.5556634556413834
strain_sample_40-kraken2_minikraken-0.25	0.5469582386408858
strain_sample_40-kraken2_minikraken-0.05	0.5312347225939514
strain_sample_40-kraken2_minikraken-1.00	nan
strain_sample_40-kraken2_minikraken-0.70	nan
strain_sample_39-kraken2_minikraken-0.10	0.608645819783635
strain_sample_40-kraken2_minikraken-0.90	nan
strain_sample_40-kraken2_minikraken-0.75	nan
strain_sample_40-kraken2_minikraken-0.60	nan
strain_sample_39-kraken2_minikraken-0.05	0.60033999825762
strain_sample_40-kraken2_minikraken-0.95	nan
strain_sample_39-kraken2_minikraken-0.00	0.5816192990805358
strain_sample_40-kraken2_minikraken-0.65	nan
strain_sample_40-kraken2_minikraken-0.85	nan
strain_sample_40-kraken2_minikraken-0.80	nan
strain_sample_39-kraken2_minikraken-0.25	0.6211680801421723
strain_sample_39-kraken2_minikraken-0.70	nan
strain_sample_39-kraken2_minikraken-0.35	0.6420847473108756
strain_sample_39-kraken2_minikraken-0.20	0.6188844244866061
strain_sample_39-kraken2_minikraken-0.15	0.6133972902644355
strain_sample_39-kraken2_minikraken-0.55	0.7368186453046929
strain_sample_39-kraken2_minikraken-0.60	nan
strain_sample_39-kraken2_minikraken-0.40	0.6482925100502132
strain_sample_39-kraken2_minikraken-0.65	nan
strain_sample_39-kraken2_minikraken-0.30	0.6256629703612501
strain_sample_39-kraken2_minikraken-0.50	0.6532401114778463
strain_sample_39-kraken2_minikraken-0.45	0.6501541735537472
strain_sample_32-kraken2_minikraken-0.20	0.5482570767724816
strain_sample_32-kraken2_minikraken-0.25	0.5523321882892102
strain_sample_39-kraken2_minikraken-0.85	nan
strain_sample_32-kraken2_minikraken-0.15	0.5443150721507121
strain_sample_39-kraken2_minikraken-1.00	nan
strain_sample_32-kraken2_minikraken-0.05	0.5306449791174467
strain_sample_39-kraken2_minikraken-0.75	nan
