Sample name	Precision taxa
plant_sample_20-kraken2_refseqV205-0.25	0.31338028169014087
plant_sample_20-kraken2_refseqV205-0.20	0.2459016393442623
plant_sample_20-kraken2_refseqV205-0.15	0.15280135823429541
plant_sample_20-kraken2_refseqV205-0.10	0.08161434977578476
plant_sample_20-kraken2_refseqV205-0.05	0.03273495248152059
plant_sample_20-kraken2_refseqV205-0.00	0.015231681898348564
plant_sample_20-kraken2_refseqV205-0.45	0.51875
plant_sample_20-kraken2_refseqV205-0.40	0.46703296703296704
plant_sample_20-kraken2_refseqV205-0.35	0.41509433962264153
plant_sample_20-kraken2_refseqV205-0.55	0.6148148148148148
plant_sample_20-kraken2_refseqV205-0.30	0.38095238095238093
plant_sample_20-kraken2_refseqV205-0.50	0.5424836601307189
plant_sample_20-kraken2_refseqV205-0.80	0.7755102040816326
plant_sample_20-kraken2_refseqV205-0.75	0.7669902912621359
plant_sample_20-kraken2_refseqV205-0.65	0.6949152542372882
plant_sample_20-kraken2_refseqV205-0.60	0.6456692913385826
plant_sample_20-kraken2_refseqV205-0.70	0.7363636363636363
plant_sample_20-kraken2_refseqV205-0.85	0.7872340425531915
plant_sample_20-kraken2_refseqV205-0.95	0.8809523809523809
plant_sample_20-kraken2_refseqV205-0.90	0.8131868131868132
plant_sample_20-kraken2_refseqV205-1.00	0.9342105263157895
strain_sample_23-kraken2_refseqV205-0.10	0.025594149908592323
strain_sample_23-kraken2_refseqV205-0.05	0.008064516129032258
strain_sample_23-kraken2_refseqV205-0.00	0.002936241610738255
strain_sample_23-kraken2_refseqV205-0.35	0.32558139534883723
strain_sample_23-kraken2_refseqV205-0.30	0.2692307692307692
strain_sample_23-kraken2_refseqV205-0.25	0.125
strain_sample_23-kraken2_refseqV205-0.40	0.3333333333333333
strain_sample_23-kraken2_refseqV205-0.20	0.0707070707070707
strain_sample_23-kraken2_refseqV205-0.15	0.04590163934426229
strain_sample_23-kraken2_refseqV205-0.50	0.358974358974359
strain_sample_23-kraken2_refseqV205-0.55	0.4
strain_sample_23-kraken2_refseqV205-0.45	0.35
strain_sample_23-kraken2_refseqV205-0.60	0.4
strain_sample_23-kraken2_refseqV205-0.70	0.4375
strain_sample_23-kraken2_refseqV205-0.65	0.4375
strain_sample_23-kraken2_refseqV205-0.85	0.5185185185185185
strain_sample_23-kraken2_refseqV205-0.80	0.4666666666666667
strain_sample_23-kraken2_refseqV205-0.75	0.4375
strain_sample_23-kraken2_refseqV205-0.90	0.56
strain_sample_23-kraken2_refseqV205-0.95	0.8235294117647058
strain_sample_23-kraken2_refseqV205-1.00	0.9333333333333333
strain_sample_51-kraken2_refseqV205-0.15	0.04560260586319218
strain_sample_51-kraken2_refseqV205-0.10	0.027131782945736434
strain_sample_51-kraken2_refseqV205-0.25	0.12280701754385964
strain_sample_51-kraken2_refseqV205-0.20	0.06965174129353234
strain_sample_51-kraken2_refseqV205-0.05	0.00857843137254902
strain_sample_51-kraken2_refseqV205-0.00	0.0029592052420207146
strain_sample_51-kraken2_refseqV205-0.45	0.3684210526315789
strain_sample_51-kraken2_refseqV205-0.55	0.4117647058823529
strain_sample_51-kraken2_refseqV205-0.50	0.3888888888888889
strain_sample_51-kraken2_refseqV205-0.40	0.32558139534883723
strain_sample_51-kraken2_refseqV205-0.35	0.30434782608695654
strain_sample_51-kraken2_refseqV205-0.30	0.2545454545454545
strain_sample_51-kraken2_refseqV205-0.65	0.4666666666666667
strain_sample_51-kraken2_refseqV205-0.75	0.4827586206896552
strain_sample_51-kraken2_refseqV205-0.85	0.5833333333333334
strain_sample_51-kraken2_refseqV205-0.60	0.45161290322580644
strain_sample_51-kraken2_refseqV205-0.80	0.5384615384615384
strain_sample_51-kraken2_refseqV205-0.70	0.4827586206896552
strain_sample_51-kraken2_refseqV205-0.90	0.5652173913043478
strain_sample_51-kraken2_refseqV205-1.00	0.7647058823529411
strain_sample_51-kraken2_refseqV205-0.95	0.6190476190476191
mouse_sample_8-kraken2_refseqV205-0.10	0.024719101123595506
mouse_sample_8-kraken2_refseqV205-0.05	0.007596685082872928
mouse_sample_8-kraken2_refseqV205-0.00	0.0027803521779425394
mouse_sample_8-kraken2_refseqV205-0.35	0.1774193548387097
mouse_sample_8-kraken2_refseqV205-0.40	0.1896551724137931
mouse_sample_8-kraken2_refseqV205-0.30	0.16417910447761194
mouse_sample_8-kraken2_refseqV205-0.25	0.09322033898305085
mouse_sample_8-kraken2_refseqV205-0.20	0.06875
mouse_sample_8-kraken2_refseqV205-0.15	0.04263565891472868
mouse_sample_8-kraken2_refseqV205-0.50	0.2037037037037037
mouse_sample_8-kraken2_refseqV205-0.60	0.23404255319148937
mouse_sample_8-kraken2_refseqV205-0.45	0.19298245614035087
mouse_sample_8-kraken2_refseqV205-0.65	0.24444444444444444
mouse_sample_8-kraken2_refseqV205-0.70	0.25
mouse_sample_8-kraken2_refseqV205-0.55	0.22
mouse_sample_8-kraken2_refseqV205-0.75	0.2558139534883721
mouse_sample_8-kraken2_refseqV205-0.80	0.2682926829268293
mouse_sample_8-kraken2_refseqV205-0.85	0.2894736842105263
mouse_sample_8-kraken2_refseqV205-0.90	0.3055555555555556
mouse_sample_8-kraken2_refseqV205-0.95	0.3235294117647059
mouse_sample_8-kraken2_refseqV205-1.00	0.3333333333333333
strain_sample_0-kraken2_refseqV205-0.20	0.06862745098039216
strain_sample_0-kraken2_refseqV205-0.10	0.027237354085603113
strain_sample_0-kraken2_refseqV205-0.15	0.043343653250773995
strain_sample_0-kraken2_refseqV205-0.05	0.008583690987124463
strain_sample_0-kraken2_refseqV205-0.25	0.12389380530973451
strain_sample_0-kraken2_refseqV205-0.00	0.00290035218562254
strain_sample_0-kraken2_refseqV205-0.30	0.2857142857142857
strain_sample_0-kraken2_refseqV205-0.50	0.42424242424242425
strain_sample_0-kraken2_refseqV205-0.35	0.34146341463414637
strain_sample_0-kraken2_refseqV205-0.45	0.4
strain_sample_0-kraken2_refseqV205-0.40	0.3888888888888889
strain_sample_0-kraken2_refseqV205-0.55	0.45161290322580644
strain_sample_0-kraken2_refseqV205-0.85	0.7368421052631579
strain_sample_0-kraken2_refseqV205-0.60	0.4666666666666667
strain_sample_0-kraken2_refseqV205-0.80	0.7
strain_sample_0-kraken2_refseqV205-0.75	0.6363636363636364
strain_sample_0-kraken2_refseqV205-0.65	0.4827586206896552
strain_sample_0-kraken2_refseqV205-0.70	0.56
strain_sample_0-kraken2_refseqV205-0.95	0.8235294117647058
strain_sample_0-kraken2_refseqV205-0.90	0.7368421052631579
strain_sample_0-kraken2_refseqV205-1.00	0.9285714285714286
plant_sample_17-kraken2_refseqV205-0.10	0.07028469750889679
plant_sample_17-kraken2_refseqV205-0.05	0.02799590303857972
plant_sample_17-kraken2_refseqV205-0.00	0.013238916256157635
plant_sample_17-kraken2_refseqV205-0.35	0.37142857142857144
plant_sample_17-kraken2_refseqV205-0.30	0.325
plant_sample_17-kraken2_refseqV205-0.40	0.42391304347826086
plant_sample_17-kraken2_refseqV205-0.20	0.21823204419889503
plant_sample_17-kraken2_refseqV205-0.25	0.27526132404181186
plant_sample_17-kraken2_refseqV205-0.15	0.13932980599647266
plant_sample_17-kraken2_refseqV205-0.50	0.5102040816326531
plant_sample_17-kraken2_refseqV205-0.55	0.5522388059701493
plant_sample_17-kraken2_refseqV205-0.45	0.46060606060606063
plant_sample_17-kraken2_refseqV205-0.65	0.6371681415929203
plant_sample_17-kraken2_refseqV205-0.60	0.6033057851239669
plant_sample_17-kraken2_refseqV205-0.70	0.6730769230769231
plant_sample_17-kraken2_refseqV205-0.90	0.84
plant_sample_17-kraken2_refseqV205-1.00	0.9090909090909091
plant_sample_17-kraken2_refseqV205-0.80	0.7640449438202247
plant_sample_17-kraken2_refseqV205-0.95	0.8732394366197183
plant_sample_17-kraken2_refseqV205-0.85	0.8
plant_sample_17-kraken2_refseqV205-0.75	0.7142857142857143
strain_sample_14-kraken2_refseqV205-0.25	0.14432989690721648
