Sample name	Robust Aitchisons distance
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.10	3.6752484748200476
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.20	3.3191104268995053
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.15	3.4659158823572827
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.25	3.249006998760599
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.05	4.010433444210738
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.00	4.477367516229631
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.45	3.478049658948063
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.30	3.216529040556474
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.55	4.057079806576772
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.40	3.3083343644470204
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.50	3.6975477666819097
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.35	3.237132773842032
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.65	5.191541627473238
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.85	9.724935434295876
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.70	5.980184201782094
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.60	4.548465367231273
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.75	6.839805131594639
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.80	8.192120053199332
strain_sample_81-kraken2_GTDBr202RefSeqV205-1.00	15.65411505326893
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.95	13.21438820954668
strain_sample_81-kraken2_GTDBr202RefSeqV205-0.90	11.274760146255232
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.10	1.7359403627743168
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.05	1.8428048438230178
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.00	2.0508221339892043
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.30	2.0055179706307604
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.40	2.6499234095033755
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.35	2.285766191403395
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.20	1.742152186497559
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.15	1.6916646511701656
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.25	1.8203913123599884
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.70	6.857008819377928
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.65	5.824750342230987
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.45	3.115306966395027
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.55	4.203409485120984
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.60	4.9426477955937775
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.50	3.5631982679708303
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.95	14.881494749852811
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.80	9.345609098662438
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.90	12.637572341801395
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.75	7.885631240594443
strain_sample_14-kraken2_GTDBr202RefSeqV205-1.00	17.53881183407962
strain_sample_14-kraken2_GTDBr202RefSeqV205-0.85	10.904877025924442
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.20	12.669900390330938
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.25	2.334735647802308
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.15	11.6644370285587
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.10	10.713268703556208
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.05	9.192512918407798
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.00	7.757467863587287
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.55	4.536879551880398
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.50	3.948342642116859
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.40	3.1216132724677603
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.35	2.7872968232575026
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.45	3.5395086988245756
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.30	2.5303848453687676
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.85	11.093939267120154
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.60	5.250709561457254
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.70	7.086368462765098
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.65	6.0883285529557885
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.80	9.527691028678037
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.75	8.073165680075018
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.90	12.785542956399942
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.05	0.9347090521336289
mouse_sample_0-kraken2_GTDBr202RefSeqV205-1.00	18.017072313493504
mouse_sample_0-kraken2_GTDBr202RefSeqV205-0.95	15.029398440599742
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.10	0.8266426624153047
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.00	1.6854793424794956
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.35	1.7569702549014852
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.30	1.4316192021267498
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.40	2.160088335495107
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.25	1.1625354721793848
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.20	0.990054201525847
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.15	0.8595191263457765
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.50	3.0771185933350402
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.65	5.314587821619812
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.70	6.309502779142672
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.60	4.446939995637225
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.45	2.6222542439735994
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.55	3.711501447103072
strain_sample_58-kraken2_GTDBr202RefSeqV205-1.00	16.910049493388343
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.95	14.394959093070478
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.90	11.930636227622605
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.85	10.339066602582555
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.80	8.715688253661463
strain_sample_58-kraken2_GTDBr202RefSeqV205-0.75	7.248908305100972
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.20	1.1029588421022722
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.25	1.2951430917962634
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.10	0.896537659915136
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.05	1.025617491712435
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.15	0.9514368042887733
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.00	1.4194965614979127
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.40	2.3981861968372384
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.45	2.9322808763400894
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.30	1.5914348036522135
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.55	4.0470575711488594
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.35	1.968944842617378
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.50	3.4084038853569796
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.80	9.440885410603585
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.75	7.923938751273842
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.70	6.814009413607103
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.60	4.818743588483595
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.85	11.038024278439282
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.65	5.7357257892434745
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.95	14.785918565628913
strain_sample_2-kraken2_GTDBr202RefSeqV205-0.90	12.763170511803287
strain_sample_2-kraken2_GTDBr202RefSeqV205-1.00	17.857450417423998
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.10	0.8021603040267026
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.05	0.9566456587774587
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.00	1.2205145587614752
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.35	1.6385581044769477
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.15	0.7971039738231922
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.40	2.034741028746668
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.25	1.0603778063806562
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.20	0.9034682208266834
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.30	1.3162215390871168
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.45	2.503324636425909
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.60	4.287955727542955
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.50	2.9518712951294654
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.65	5.124667080345602
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.70	6.117830581507404
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.55	3.5706440539027904
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.95	13.885505358837204
strain_sample_67-kraken2_GTDBr202RefSeqV205-1.00	16.649487221662202
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.80	8.548831026141583
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.75	7.105599817601539
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.90	11.848435441653725
strain_sample_67-kraken2_GTDBr202RefSeqV205-0.85	10.144684578852507
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.25	1.5411803087637777
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.20	1.4383314976468164
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.15	1.3842697460663638
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.10	1.4165991565714477
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.05	1.5734264816775174
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.00	1.85239272326157
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.35	2.0457394294317384
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.50	3.325291602962223
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.45	2.8695604666903747
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.30	1.749974012160426
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.40	2.417434312416423
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.55	3.9588439251939653
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.80	9.020471661168177
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.70	6.569529466129118
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.75	7.581289529273762
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.65	5.549025622081376
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.85	10.63196691042072
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.60	4.685992090440562
strain_sample_79-kraken2_GTDBr202RefSeqV205-1.00	17.083924981506616
strain_sample_79-kraken2_GTDBr202RefSeqV205-0.90	12.261406318676261
