Sample name	F1 score reads
plant_sample_20-kraken2_refseqV205-0.25	0.8547044985014576
plant_sample_20-kraken2_refseqV205-0.20	0.8823125739998013
plant_sample_20-kraken2_refseqV205-0.15	0.9086919856385609
plant_sample_20-kraken2_refseqV205-0.10	0.9273738425838199
plant_sample_20-kraken2_refseqV205-0.05	0.9385964178238496
plant_sample_20-kraken2_refseqV205-0.00	0.9255860046692115
plant_sample_20-kraken2_refseqV205-0.45	0.6597147536544116
plant_sample_20-kraken2_refseqV205-0.40	0.7175571334385881
plant_sample_20-kraken2_refseqV205-0.35	0.7694580515549644
plant_sample_20-kraken2_refseqV205-0.30	0.8152438622337492
plant_sample_20-kraken2_refseqV205-0.55	0.5400379330647432
plant_sample_20-kraken2_refseqV205-0.50	0.6074041477839714
plant_sample_20-kraken2_refseqV205-0.80	0.18200746796363163
plant_sample_20-kraken2_refseqV205-0.75	0.25510672146904534
plant_sample_20-kraken2_refseqV205-0.65	0.393958346194992
plant_sample_20-kraken2_refseqV205-0.60	0.46828768960898964
plant_sample_20-kraken2_refseqV205-0.70	0.31842197023523183
plant_sample_20-kraken2_refseqV205-0.85	0.12362266531766321
plant_sample_20-kraken2_refseqV205-0.95	0.04656250073128324
plant_sample_20-kraken2_refseqV205-0.90	0.08029852433861265
plant_sample_20-kraken2_refseqV205-1.00	0.024046991048260524
strain_sample_23-kraken2_refseqV205-0.10	0.7997767845641427
strain_sample_23-kraken2_refseqV205-0.05	0.8177448711192328
strain_sample_23-kraken2_refseqV205-0.00	0.8152066650757164
strain_sample_23-kraken2_refseqV205-0.35	0.7368021213755133
strain_sample_23-kraken2_refseqV205-0.30	0.7638229269767595
strain_sample_23-kraken2_refseqV205-0.25	0.7828327088687794
strain_sample_23-kraken2_refseqV205-0.40	0.7076138864043884
strain_sample_23-kraken2_refseqV205-0.20	0.7812403766118631
strain_sample_23-kraken2_refseqV205-0.15	0.7886839823658346
strain_sample_23-kraken2_refseqV205-0.50	0.6402173752465792
strain_sample_23-kraken2_refseqV205-0.55	0.6011973696357337
strain_sample_23-kraken2_refseqV205-0.45	0.6713167801492367
strain_sample_23-kraken2_refseqV205-0.60	0.558154026337893
strain_sample_23-kraken2_refseqV205-0.70	0.459948043098774
strain_sample_23-kraken2_refseqV205-0.65	0.5151807747003824
strain_sample_23-kraken2_refseqV205-0.85	0.19809479705142363
strain_sample_23-kraken2_refseqV205-0.80	0.28234670547481666
strain_sample_23-kraken2_refseqV205-0.75	0.3812108006476922
strain_sample_23-kraken2_refseqV205-0.90	0.13549830270557456
strain_sample_23-kraken2_refseqV205-0.95	0.0848433470123534
strain_sample_23-kraken2_refseqV205-1.00	0.04909324723125835
strain_sample_51-kraken2_refseqV205-0.15	0.7880438709513993
strain_sample_51-kraken2_refseqV205-0.10	0.8019457506084067
strain_sample_51-kraken2_refseqV205-0.25	0.774045435248524
strain_sample_51-kraken2_refseqV205-0.20	0.7711256415898388
strain_sample_51-kraken2_refseqV205-0.05	0.8219738731750541
strain_sample_51-kraken2_refseqV205-0.00	0.8262135564067499
strain_sample_51-kraken2_refseqV205-0.50	0.686936133644654
strain_sample_51-kraken2_refseqV205-0.45	0.7045892259315344
strain_sample_51-kraken2_refseqV205-0.55	0.6670589040158719
strain_sample_51-kraken2_refseqV205-0.40	0.726828642402287
strain_sample_51-kraken2_refseqV205-0.35	0.7481585033564555
strain_sample_51-kraken2_refseqV205-0.30	0.7689696013932672
strain_sample_51-kraken2_refseqV205-0.65	0.5516657445943705
strain_sample_51-kraken2_refseqV205-0.75	0.3860040977742121
strain_sample_51-kraken2_refseqV205-0.85	0.2017081901987326
strain_sample_51-kraken2_refseqV205-0.60	0.6314987799960893
strain_sample_51-kraken2_refseqV205-0.80	0.28656582139135267
strain_sample_51-kraken2_refseqV205-0.70	0.46499247754898243
strain_sample_51-kraken2_refseqV205-0.90	0.1383170761186814
strain_sample_51-kraken2_refseqV205-1.00	0.05029911976027639
strain_sample_51-kraken2_refseqV205-0.95	0.08667826089956976
mouse_sample_8-kraken2_refseqV205-0.10	0.6023903844824274
mouse_sample_8-kraken2_refseqV205-0.05	0.6091280048244906
mouse_sample_8-kraken2_refseqV205-0.00	0.6117548256634594
mouse_sample_8-kraken2_refseqV205-0.35	0.5168070425355776
mouse_sample_8-kraken2_refseqV205-0.40	0.48646335337622193
mouse_sample_8-kraken2_refseqV205-0.30	0.5427984269081576
mouse_sample_8-kraken2_refseqV205-0.25	0.5647098647635547
mouse_sample_8-kraken2_refseqV205-0.20	0.5793242793692023
mouse_sample_8-kraken2_refseqV205-0.15	0.5925823308610426
mouse_sample_8-kraken2_refseqV205-0.50	0.4194934342836038
mouse_sample_8-kraken2_refseqV205-0.60	0.32966008556970117
mouse_sample_8-kraken2_refseqV205-0.45	0.45193727829736846
mouse_sample_8-kraken2_refseqV205-0.65	0.27983311422220897
mouse_sample_8-kraken2_refseqV205-0.70	0.22751681772715535
mouse_sample_8-kraken2_refseqV205-0.55	0.3765176409142729
mouse_sample_8-kraken2_refseqV205-0.75	0.18211285123565943
mouse_sample_8-kraken2_refseqV205-0.80	0.13011558999316414
mouse_sample_8-kraken2_refseqV205-0.85	0.0888411993826348
mouse_sample_8-kraken2_refseqV205-0.90	0.05876305358275661
mouse_sample_8-kraken2_refseqV205-0.95	0.03474365786435092
mouse_sample_8-kraken2_refseqV205-1.00	0.016744754636262172
strain_sample_0-kraken2_refseqV205-0.20	0.8038232162691057
strain_sample_0-kraken2_refseqV205-0.10	0.8217201503483024
strain_sample_0-kraken2_refseqV205-0.15	0.8102743444467513
strain_sample_0-kraken2_refseqV205-0.05	0.8418301216320861
strain_sample_0-kraken2_refseqV205-0.25	0.8062106778071595
strain_sample_0-kraken2_refseqV205-0.00	0.8519821865484856
strain_sample_0-kraken2_refseqV205-0.30	0.8169957120139374
strain_sample_0-kraken2_refseqV205-0.50	0.7724510313437556
