Sample name	Chao1 richness
strain_sample_29-kraken2_minikraken-0.25	18.0
strain_sample_29-kraken2_minikraken-0.20	20.0
strain_sample_29-kraken2_minikraken-0.10	129.75
strain_sample_29-kraken2_minikraken-0.05	285.71794871794873
strain_sample_29-kraken2_minikraken-0.15	30.5
strain_sample_29-kraken2_minikraken-0.00	1104.8089171974523
strain_sample_29-kraken2_minikraken-0.30	17.0
strain_sample_29-kraken2_minikraken-0.45	8.0
strain_sample_29-kraken2_minikraken-0.40	14.333333333333334
strain_sample_29-kraken2_minikraken-0.35	15.0
strain_sample_29-kraken2_minikraken-0.55	4.0
strain_sample_29-kraken2_minikraken-0.50	5.0
strain_sample_29-kraken2_minikraken-0.60	1.0
strain_sample_29-kraken2_minikraken-0.65	0.0
strain_sample_29-kraken2_minikraken-0.75	0.0
strain_sample_29-kraken2_minikraken-0.70	0.0
strain_sample_29-kraken2_minikraken-0.85	0.0
strain_sample_29-kraken2_minikraken-0.80	0.0
strain_sample_29-kraken2_minikraken-0.90	0.0
strain_sample_29-kraken2_minikraken-1.00	0.0
strain_sample_29-kraken2_minikraken-0.95	0.0
mouse_sample_27-kraken2_minikraken-0.10	164.5
mouse_sample_27-kraken2_minikraken-0.05	637.9428571428572
mouse_sample_27-kraken2_minikraken-0.00	1321.3333333333333
mouse_sample_27-kraken2_minikraken-0.40	52.0
mouse_sample_27-kraken2_minikraken-0.35	46.2
mouse_sample_27-kraken2_minikraken-0.30	52.0
mouse_sample_27-kraken2_minikraken-0.20	72.0
mouse_sample_27-kraken2_minikraken-0.25	65.0
mouse_sample_27-kraken2_minikraken-0.15	101.25
mouse_sample_27-kraken2_minikraken-0.55	13.333333333333334
mouse_sample_27-kraken2_minikraken-0.70	1.0
mouse_sample_27-kraken2_minikraken-0.45	22.0
mouse_sample_27-kraken2_minikraken-0.60	3.0
mouse_sample_27-kraken2_minikraken-0.50	17.25
mouse_sample_27-kraken2_minikraken-0.65	2.0
mouse_sample_27-kraken2_minikraken-1.00	0.0
mouse_sample_27-kraken2_minikraken-0.80	1.0
mouse_sample_27-kraken2_minikraken-0.95	0.0
mouse_sample_27-kraken2_minikraken-0.85	0.0
mouse_sample_27-kraken2_minikraken-0.75	1.0
mouse_sample_27-kraken2_minikraken-0.90	0.0
mouse_sample_2-kraken2_minikraken-0.20	53.0
mouse_sample_2-kraken2_minikraken-0.15	77.0
mouse_sample_2-kraken2_minikraken-0.25	47.0
mouse_sample_2-kraken2_minikraken-0.10	131.57142857142858
mouse_sample_2-kraken2_minikraken-0.05	573.0545454545454
mouse_sample_2-kraken2_minikraken-0.00	1314.8
mouse_sample_2-kraken2_minikraken-0.55	5.0
mouse_sample_2-kraken2_minikraken-0.50	12.5
mouse_sample_2-kraken2_minikraken-0.40	24.0
mouse_sample_2-kraken2_minikraken-0.45	16.25
mouse_sample_2-kraken2_minikraken-0.35	31.0
mouse_sample_2-kraken2_minikraken-0.30	39.2
mouse_sample_2-kraken2_minikraken-0.60	1.0
mouse_sample_2-kraken2_minikraken-0.85	0.0
mouse_sample_2-kraken2_minikraken-0.70	0.0
mouse_sample_2-kraken2_minikraken-0.80	0.0
mouse_sample_2-kraken2_minikraken-0.65	0.0
mouse_sample_2-kraken2_minikraken-0.75	0.0
mouse_sample_2-kraken2_minikraken-1.00	0.0
mouse_sample_2-kraken2_minikraken-0.95	0.0
mouse_sample_55-kraken2_minikraken-0.10	118.375
mouse_sample_2-kraken2_minikraken-0.90	0.0
mouse_sample_55-kraken2_minikraken-0.05	435.1538461538462
mouse_sample_55-kraken2_minikraken-0.00	1300.1818181818182
mouse_sample_55-kraken2_minikraken-0.35	30.0
mouse_sample_55-kraken2_minikraken-0.30	45.0
mouse_sample_55-kraken2_minikraken-0.20	66.25
mouse_sample_55-kraken2_minikraken-0.25	54.5
mouse_sample_55-kraken2_minikraken-0.15	98.0
mouse_sample_55-kraken2_minikraken-0.40	25.0
mouse_sample_55-kraken2_minikraken-0.55	2.0
mouse_sample_55-kraken2_minikraken-0.60	0.0
mouse_sample_55-kraken2_minikraken-0.65	0.0
mouse_sample_55-kraken2_minikraken-0.50	27.0
mouse_sample_55-kraken2_minikraken-0.45	40.0
mouse_sample_55-kraken2_minikraken-0.70	0.0
mouse_sample_55-kraken2_minikraken-0.80	0.0
mouse_sample_55-kraken2_minikraken-0.75	0.0
mouse_sample_55-kraken2_minikraken-0.95	0.0
mouse_sample_55-kraken2_minikraken-0.90	0.0
mouse_sample_55-kraken2_minikraken-1.00	0.0
mouse_sample_55-kraken2_minikraken-0.85	0.0
mouse_sample_10-kraken2_minikraken-0.25	49.5
mouse_sample_10-kraken2_minikraken-0.20	60.2
mouse_sample_10-kraken2_minikraken-0.10	146.0
mouse_sample_10-kraken2_minikraken-0.05	496.275
mouse_sample_10-kraken2_minikraken-0.15	75.14285714285714
mouse_sample_10-kraken2_minikraken-0.00	1304.5263157894738
mouse_sample_10-kraken2_minikraken-0.55	8.5
mouse_sample_10-kraken2_minikraken-0.40	22.0
mouse_sample_10-kraken2_minikraken-0.50	21.0
mouse_sample_10-kraken2_minikraken-0.30	37.5
mouse_sample_10-kraken2_minikraken-0.35	36.0
mouse_sample_10-kraken2_minikraken-0.45	18.0
mouse_sample_10-kraken2_minikraken-0.60	4.0
mouse_sample_10-kraken2_minikraken-0.65	2.0
mouse_sample_10-kraken2_minikraken-0.85	0.0
mouse_sample_10-kraken2_minikraken-0.70	1.0
mouse_sample_10-kraken2_minikraken-0.80	0.0
mouse_sample_10-kraken2_minikraken-0.75	0.0
mouse_sample_10-kraken2_minikraken-0.95	0.0
mouse_sample_62-kraken2_minikraken-0.10	172.07692307692307
mouse_sample_10-kraken2_minikraken-0.90	0.0
mouse_sample_10-kraken2_minikraken-1.00	0.0
mouse_sample_62-kraken2_minikraken-0.05	639.2459016393443
mouse_sample_62-kraken2_minikraken-0.00	1305.0434782608695
mouse_sample_62-kraken2_minikraken-0.40	28.0
mouse_sample_62-kraken2_minikraken-0.30	43.0
mouse_sample_62-kraken2_minikraken-0.35	35.5
mouse_sample_62-kraken2_minikraken-0.15	85.33333333333333
mouse_sample_62-kraken2_minikraken-0.20	62.5
mouse_sample_62-kraken2_minikraken-0.25	48.0
mouse_sample_62-kraken2_minikraken-0.45	21.0
mouse_sample_62-kraken2_minikraken-0.50	19.25
mouse_sample_62-kraken2_minikraken-0.55	18.5
mouse_sample_62-kraken2_minikraken-0.60	2.0
mouse_sample_62-kraken2_minikraken-0.70	0.0
mouse_sample_62-kraken2_minikraken-0.65	0.0
mouse_sample_62-kraken2_minikraken-0.95	0.0
mouse_sample_62-kraken2_minikraken-0.90	0.0
mouse_sample_62-kraken2_minikraken-0.85	0.0
mouse_sample_62-kraken2_minikraken-0.80	0.0
mouse_sample_62-kraken2_minikraken-0.75	0.0
mouse_sample_62-kraken2_minikraken-1.00	0.0
strain_sample_88-kraken2_minikraken-0.20	40.0
strain_sample_88-kraken2_minikraken-0.15	41.5
strain_sample_88-kraken2_minikraken-0.10	99.0
strain_sample_88-kraken2_minikraken-0.25	25.0
strain_sample_88-kraken2_minikraken-0.05	395.5
strain_sample_88-kraken2_minikraken-0.00	1111.6505376344087
strain_sample_88-kraken2_minikraken-0.50	6.0
strain_sample_88-kraken2_minikraken-0.30	20.0
strain_sample_88-kraken2_minikraken-0.45	13.0
strain_sample_88-kraken2_minikraken-0.35	15.0
strain_sample_88-kraken2_minikraken-0.40	13.5
strain_sample_88-kraken2_minikraken-0.55	3.0
strain_sample_88-kraken2_minikraken-0.60	1.0
strain_sample_88-kraken2_minikraken-0.65	0.0
strain_sample_88-kraken2_minikraken-0.80	0.0
strain_sample_88-kraken2_minikraken-0.70	0.0
strain_sample_88-kraken2_minikraken-0.85	0.0
strain_sample_88-kraken2_minikraken-0.75	0.0
strain_sample_88-kraken2_minikraken-1.00	0.0
strain_sample_88-kraken2_minikraken-0.95	0.0
strain_sample_88-kraken2_minikraken-0.90	0.0
strain_sample_47-kraken2_minikraken-0.10	104.875
strain_sample_47-kraken2_minikraken-0.05	303.0
strain_sample_47-kraken2_minikraken-0.00	1121.4788732394366
strain_sample_47-kraken2_minikraken-0.40	12.0
strain_sample_47-kraken2_minikraken-0.35	14.0
strain_sample_47-kraken2_minikraken-0.15	36.0
strain_sample_47-kraken2_minikraken-0.20	27.5
strain_sample_47-kraken2_minikraken-0.30	17.0
strain_sample_47-kraken2_minikraken-0.25	20.0
strain_sample_47-kraken2_minikraken-0.50	7.0
strain_sample_47-kraken2_minikraken-0.45	10.0
strain_sample_47-kraken2_minikraken-0.55	9.0
strain_sample_47-kraken2_minikraken-0.60	1.0
strain_sample_47-kraken2_minikraken-0.65	0.0
strain_sample_47-kraken2_minikraken-0.70	0.0
strain_sample_47-kraken2_minikraken-0.75	0.0
strain_sample_47-kraken2_minikraken-0.80	0.0
strain_sample_47-kraken2_minikraken-1.00	0.0
strain_sample_47-kraken2_minikraken-0.85	0.0
strain_sample_47-kraken2_minikraken-0.95	0.0
strain_sample_47-kraken2_minikraken-0.90	0.0
strain_sample_35-kraken2_minikraken-0.10	122.5
strain_sample_35-kraken2_minikraken-0.20	32.0
strain_sample_35-kraken2_minikraken-0.25	31.0
strain_sample_35-kraken2_minikraken-0.15	46.0
