Sample name	Robust Aitchisons distance
mouse_sample_32-kraken2_standard_0521-0.15	0.0
mouse_sample_32-kraken2_standard_0521-0.20	0.0
mouse_sample_32-kraken2_standard_0521-0.25	0.0
mouse_sample_32-kraken2_standard_0521-0.10	0.0
mouse_sample_32-kraken2_standard_0521-0.05	0.0
mouse_sample_32-kraken2_standard_0521-0.00	0.0
mouse_sample_32-kraken2_standard_0521-0.40	0.0
mouse_sample_32-kraken2_standard_0521-0.50	0.0
mouse_sample_32-kraken2_standard_0521-0.55	0.0
mouse_sample_32-kraken2_standard_0521-0.45	0.0
mouse_sample_32-kraken2_standard_0521-0.30	0.0
mouse_sample_32-kraken2_standard_0521-0.35	0.0
mouse_sample_32-kraken2_standard_0521-0.70	0.0
mouse_sample_32-kraken2_standard_0521-0.75	0.0
mouse_sample_32-kraken2_standard_0521-0.60	0.0
mouse_sample_32-kraken2_standard_0521-0.65	0.0
mouse_sample_32-kraken2_standard_0521-0.80	0.0
mouse_sample_32-kraken2_standard_0521-0.85	0.0
mouse_sample_32-kraken2_standard_0521-1.00	0.0
mouse_sample_32-kraken2_standard_0521-0.95	0.0
mouse_sample_32-kraken2_standard_0521-0.90	0.0
strain_sample_43-kraken2_standard_0521-0.10	7.315872045448408
strain_sample_43-kraken2_standard_0521-0.05	8.645995951375701
strain_sample_43-kraken2_standard_0521-0.00	8.254489954769586
strain_sample_43-kraken2_standard_0521-0.35	9.79566599158949
strain_sample_43-kraken2_standard_0521-0.30	9.509202825518692
strain_sample_43-kraken2_standard_0521-0.20	9.340514543487807
strain_sample_43-kraken2_standard_0521-0.40	6.943030448679969
strain_sample_43-kraken2_standard_0521-0.25	8.346239200945549
strain_sample_43-kraken2_standard_0521-0.15	7.979261830004223
strain_sample_43-kraken2_standard_0521-0.70	8.089755796047232
strain_sample_43-kraken2_standard_0521-0.45	7.428637573116914
strain_sample_43-kraken2_standard_0521-0.50	7.8804145266258665
strain_sample_43-kraken2_standard_0521-0.60	8.706264868388033
strain_sample_43-kraken2_standard_0521-0.65	7.381854720980076
strain_sample_43-kraken2_standard_0521-0.55	8.290792629572332
strain_sample_43-kraken2_standard_0521-0.75	8.913564124843564
strain_sample_43-kraken2_standard_0521-0.80	10.860237559875898
