Sample name	Number of taxa
strain_sample_91-kraken2_standard_0521-0.75	27
strain_sample_91-kraken2_standard_0521-0.95	22
strain_sample_91-kraken2_standard_0521-0.90	22
strain_sample_91-kraken2_standard_0521-0.85	23
strain_sample_91-kraken2_standard_0521-0.80	26
marine_sample_3-kraken2_standard_0521-0.25	367
strain_sample_91-kraken2_standard_0521-1.00	21
marine_sample_3-kraken2_standard_0521-0.20	425
marine_sample_3-kraken2_standard_0521-0.15	572
marine_sample_3-kraken2_standard_0521-0.10	879
marine_sample_3-kraken2_standard_0521-0.05	1386
marine_sample_3-kraken2_standard_0521-0.00	1838
marine_sample_3-kraken2_standard_0521-0.50	283
marine_sample_3-kraken2_standard_0521-0.65	266
marine_sample_3-kraken2_standard_0521-0.45	294
marine_sample_3-kraken2_standard_0521-0.75	260
marine_sample_3-kraken2_standard_0521-0.60	272
marine_sample_3-kraken2_standard_0521-0.80	256
marine_sample_3-kraken2_standard_0521-0.70	265
marine_sample_3-kraken2_standard_0521-0.55	278
marine_sample_3-kraken2_standard_0521-0.35	306
marine_sample_3-kraken2_standard_0521-0.85	252
marine_sample_3-kraken2_standard_0521-0.30	328
marine_sample_3-kraken2_standard_0521-0.40	303
marine_sample_3-kraken2_standard_0521-0.90	250
marine_sample_3-kraken2_standard_0521-1.00	244
marine_sample_3-kraken2_standard_0521-0.95	248
strain_sample_43-kraken2_standard_0521-0.15	173
strain_sample_43-kraken2_standard_0521-0.30	41
strain_sample_43-kraken2_standard_0521-0.40	32
strain_sample_43-kraken2_standard_0521-0.25	65
strain_sample_43-kraken2_standard_0521-0.20	113
strain_sample_43-kraken2_standard_0521-0.00	1504
strain_sample_43-kraken2_standard_0521-0.10	262
strain_sample_43-kraken2_standard_0521-0.05	568
strain_sample_43-kraken2_standard_0521-0.35	35
strain_sample_43-kraken2_standard_0521-0.80	21
strain_sample_43-kraken2_standard_0521-0.95	17
strain_sample_43-kraken2_standard_0521-0.90	18
strain_sample_43-kraken2_standard_0521-1.00	16
strain_sample_43-kraken2_standard_0521-0.55	26
strain_sample_43-kraken2_standard_0521-0.85	20
strain_sample_43-kraken2_standard_0521-0.70	23
strain_sample_43-kraken2_standard_0521-0.65	24
strain_sample_43-kraken2_standard_0521-0.60	25
strain_sample_43-kraken2_standard_0521-0.75	21
strain_sample_43-kraken2_standard_0521-0.50	27
strain_sample_43-kraken2_standard_0521-0.45	30
mouse_sample_32-kraken2_standard_0521-0.35	108
mouse_sample_32-kraken2_standard_0521-0.25	145
mouse_sample_32-kraken2_standard_0521-0.45	93
mouse_sample_32-kraken2_standard_0521-0.55	82
mouse_sample_32-kraken2_standard_0521-0.50	89
mouse_sample_32-kraken2_standard_0521-0.20	193
mouse_sample_32-kraken2_standard_0521-0.30	121
mouse_sample_32-kraken2_standard_0521-0.15	294
mouse_sample_32-kraken2_standard_0521-0.10	536
mouse_sample_32-kraken2_standard_0521-0.40	101
mouse_sample_32-kraken2_standard_0521-0.00	1956
mouse_sample_32-kraken2_standard_0521-0.05	1248
mouse_sample_32-kraken2_standard_0521-0.60	79
mouse_sample_32-kraken2_standard_0521-0.80	62
mouse_sample_32-kraken2_standard_0521-0.75	66
mouse_sample_32-kraken2_standard_0521-0.65	74
mouse_sample_32-kraken2_standard_0521-0.90	51
mouse_sample_32-kraken2_standard_0521-0.85	57
mouse_sample_32-kraken2_standard_0521-0.70	71
mouse_sample_32-kraken2_standard_0521-0.95	45
strain_sample_68-kraken2_standard_0521-0.10	264
mouse_sample_32-kraken2_standard_0521-1.00	40
strain_sample_68-kraken2_standard_0521-0.00	1259
strain_sample_68-kraken2_standard_0521-0.05	507
strain_sample_68-kraken2_standard_0521-0.25	65
strain_sample_68-kraken2_standard_0521-0.15	161
strain_sample_68-kraken2_standard_0521-0.20	99
strain_sample_68-kraken2_standard_0521-0.45	35
strain_sample_68-kraken2_standard_0521-0.50	32
strain_sample_68-kraken2_standard_0521-0.70	23
strain_sample_68-kraken2_standard_0521-0.65	25
strain_sample_68-kraken2_standard_0521-0.60	29
strain_sample_68-kraken2_standard_0521-0.40	36
strain_sample_68-kraken2_standard_0521-0.35	38
strain_sample_68-kraken2_standard_0521-0.30	41
strain_sample_68-kraken2_standard_0521-0.55	30
strain_sample_68-kraken2_standard_0521-0.75	22
strain_sample_68-kraken2_standard_0521-0.95	17
strain_sample_84-kraken2_standard_0521-0.20	119
strain_sample_68-kraken2_standard_0521-0.90	18
strain_sample_84-kraken2_standard_0521-0.25	77
strain_sample_68-kraken2_standard_0521-0.85	19
strain_sample_84-kraken2_standard_0521-0.15	179
strain_sample_68-kraken2_standard_0521-0.80	21
strain_sample_68-kraken2_standard_0521-1.00	16
strain_sample_84-kraken2_standard_0521-0.05	521
strain_sample_84-kraken2_standard_0521-0.00	1258
strain_sample_84-kraken2_standard_0521-0.10	279
strain_sample_84-kraken2_standard_0521-0.40	45
strain_sample_84-kraken2_standard_0521-0.35	50
strain_sample_84-kraken2_standard_0521-0.45	41
strain_sample_84-kraken2_standard_0521-0.80	23
strain_sample_84-kraken2_standard_0521-0.75	24
strain_sample_84-kraken2_standard_0521-0.70	26
strain_sample_84-kraken2_standard_0521-0.50	36
strain_sample_84-kraken2_standard_0521-0.60	32
strain_sample_84-kraken2_standard_0521-0.30	53
strain_sample_84-kraken2_standard_0521-0.65	29
strain_sample_84-kraken2_standard_0521-0.55	33
strain_sample_84-kraken2_standard_0521-0.85	23
strain_sample_84-kraken2_standard_0521-0.90	22
strain_sample_84-kraken2_standard_0521-0.95	20
strain_sample_84-kraken2_standard_0521-1.00	18
strain_sample_56-kraken2_standard_0521-0.10	269
strain_sample_56-kraken2_standard_0521-0.05	524
strain_sample_56-kraken2_standard_0521-0.30	48
strain_sample_56-kraken2_standard_0521-0.25	75
strain_sample_56-kraken2_standard_0521-0.35	42
strain_sample_56-kraken2_standard_0521-0.40	40
strain_sample_56-kraken2_standard_0521-0.20	115
strain_sample_56-kraken2_standard_0521-0.15	167
strain_sample_56-kraken2_standard_0521-0.00	1325
strain_sample_56-kraken2_standard_0521-0.45	39
strain_sample_56-kraken2_standard_0521-0.65	29
strain_sample_56-kraken2_standard_0521-0.55	34
strain_sample_56-kraken2_standard_0521-0.60	31
strain_sample_56-kraken2_standard_0521-0.85	20
strain_sample_56-kraken2_standard_0521-0.70	29
strain_sample_56-kraken2_standard_0521-0.50	37
strain_sample_56-kraken2_standard_0521-0.75	26
strain_sample_56-kraken2_standard_0521-0.80	23
strain_sample_56-kraken2_standard_0521-1.00	18
strain_sample_56-kraken2_standard_0521-0.95	19
strain_sample_56-kraken2_standard_0521-0.90	20
plant_sample_8-kraken2_standard_0521-0.20	242
plant_sample_8-kraken2_standard_0521-0.10	686
plant_sample_8-kraken2_standard_0521-0.15	374
plant_sample_8-kraken2_standard_0521-0.30	152
plant_sample_8-kraken2_standard_0521-0.25	188
plant_sample_8-kraken2_standard_0521-0.40	115
plant_sample_8-kraken2_standard_0521-0.55	88
plant_sample_8-kraken2_standard_0521-0.00	1997
plant_sample_8-kraken2_standard_0521-0.35	130
plant_sample_8-kraken2_standard_0521-0.50	97
plant_sample_8-kraken2_standard_0521-0.05	1231
plant_sample_8-kraken2_standard_0521-0.45	105
plant_sample_8-kraken2_standard_0521-0.75	65
plant_sample_8-kraken2_standard_0521-0.65	72
plant_sample_8-kraken2_standard_0521-0.95	45
plant_sample_8-kraken2_standard_0521-1.00	43
plant_sample_8-kraken2_standard_0521-0.70	70
plant_sample_8-kraken2_standard_0521-0.85	56
plant_sample_8-kraken2_standard_0521-0.80	59
plant_sample_8-kraken2_standard_0521-0.90	53
strain_sample_85-kraken2_standard_0521-0.00	1322
strain_sample_85-kraken2_standard_0521-0.05	534
plant_sample_8-kraken2_standard_0521-0.60	80
strain_sample_85-kraken2_standard_0521-0.10	248
strain_sample_85-kraken2_standard_0521-0.45	29
strain_sample_85-kraken2_standard_0521-0.40	30
strain_sample_85-kraken2_standard_0521-0.20	106
strain_sample_85-kraken2_standard_0521-0.50	26
strain_sample_85-kraken2_standard_0521-0.30	36
strain_sample_85-kraken2_standard_0521-0.25	66
strain_sample_85-kraken2_standard_0521-0.70	24
strain_sample_85-kraken2_standard_0521-0.35	32
strain_sample_85-kraken2_standard_0521-0.60	25
strain_sample_85-kraken2_standard_0521-0.15	155
strain_sample_85-kraken2_standard_0521-0.55	26
strain_sample_85-kraken2_standard_0521-0.65	24
strain_sample_85-kraken2_standard_0521-0.95	18
strain_sample_85-kraken2_standard_0521-0.85	20
strain_sample_85-kraken2_standard_0521-0.90	19
strain_sample_57-kraken2_standard_0521-0.25	68
strain_sample_57-kraken2_standard_0521-0.15	160
strain_sample_57-kraken2_standard_0521-0.10	229
strain_sample_85-kraken2_standard_0521-0.80	20
strain_sample_85-kraken2_standard_0521-0.75	22
strain_sample_85-kraken2_standard_0521-1.00	16
strain_sample_57-kraken2_standard_0521-0.00	1115
strain_sample_57-kraken2_standard_0521-0.20	98
strain_sample_57-kraken2_standard_0521-0.05	436
strain_sample_57-kraken2_standard_0521-0.35	42
strain_sample_57-kraken2_standard_0521-0.50	34
strain_sample_57-kraken2_standard_0521-0.55	33
strain_sample_57-kraken2_standard_0521-0.65	27
strain_sample_57-kraken2_standard_0521-0.75	23
strain_sample_57-kraken2_standard_0521-0.30	46
strain_sample_57-kraken2_standard_0521-0.80	22
strain_sample_57-kraken2_standard_0521-0.60	29
strain_sample_57-kraken2_standard_0521-0.45	37
strain_sample_57-kraken2_standard_0521-0.70	23
strain_sample_57-kraken2_standard_0521-0.85	22
strain_sample_57-kraken2_standard_0521-0.40	39
strain_sample_57-kraken2_standard_0521-1.00	18
plant_sample_9-kraken2_standard_0521-0.10	680
strain_sample_57-kraken2_standard_0521-0.95	19
plant_sample_9-kraken2_standard_0521-0.05	1212
strain_sample_57-kraken2_standard_0521-0.90	20
plant_sample_9-kraken2_standard_0521-0.25	158
plant_sample_9-kraken2_standard_0521-0.20	219
plant_sample_9-kraken2_standard_0521-0.15	380
plant_sample_9-kraken2_standard_0521-0.40	103
plant_sample_9-kraken2_standard_0521-0.35	114
plant_sample_9-kraken2_standard_0521-0.30	134
plant_sample_9-kraken2_standard_0521-0.00	1998
plant_sample_9-kraken2_standard_0521-0.50	87
plant_sample_9-kraken2_standard_0521-0.60	68
plant_sample_9-kraken2_standard_0521-0.85	49
plant_sample_9-kraken2_standard_0521-0.45	99
plant_sample_9-kraken2_standard_0521-0.55	79
plant_sample_9-kraken2_standard_0521-0.70	58
plant_sample_9-kraken2_standard_0521-0.65	63
plant_sample_9-kraken2_standard_0521-0.90	43
plant_sample_9-kraken2_standard_0521-0.75	58
plant_sample_9-kraken2_standard_0521-0.95	40
plant_sample_9-kraken2_standard_0521-0.80	53
plant_sample_9-kraken2_standard_0521-1.00	37
strain_sample_69-kraken2_standard_0521-0.10	285
strain_sample_69-kraken2_standard_0521-0.15	186
strain_sample_69-kraken2_standard_0521-0.45	46
strain_sample_69-kraken2_standard_0521-0.55	39
strain_sample_69-kraken2_standard_0521-0.40	48
strain_sample_69-kraken2_standard_0521-0.25	75
strain_sample_69-kraken2_standard_0521-0.20	115
strain_sample_69-kraken2_standard_0521-0.35	50
strain_sample_69-kraken2_standard_0521-0.05	605
strain_sample_69-kraken2_standard_0521-0.50	42
strain_sample_69-kraken2_standard_0521-0.30	57
strain_sample_69-kraken2_standard_0521-0.00	1496
strain_sample_69-kraken2_standard_0521-0.75	31
strain_sample_69-kraken2_standard_0521-0.65	37
strain_sample_69-kraken2_standard_0521-0.80	27
strain_sample_69-kraken2_standard_0521-0.60	37
strain_sample_69-kraken2_standard_0521-0.70	32
strain_sample_69-kraken2_standard_0521-0.90	23
mouse_sample_33-kraken2_standard_0521-0.10	645
strain_sample_69-kraken2_standard_0521-0.85	24
strain_sample_69-kraken2_standard_0521-0.95	21
mouse_sample_33-kraken2_standard_0521-0.05	1445
strain_sample_69-kraken2_standard_0521-1.00	20
mouse_sample_33-kraken2_standard_0521-0.00	2124
mouse_sample_33-kraken2_standard_0521-0.20	231
mouse_sample_33-kraken2_standard_0521-0.15	333
mouse_sample_33-kraken2_standard_0521-0.25	192
mouse_sample_33-kraken2_standard_0521-0.35	164
mouse_sample_33-kraken2_standard_0521-0.30	177
mouse_sample_33-kraken2_standard_0521-0.40	156
mouse_sample_33-kraken2_standard_0521-0.65	117
mouse_sample_33-kraken2_standard_0521-0.45	137
mouse_sample_33-kraken2_standard_0521-0.60	121
mouse_sample_33-kraken2_standard_0521-0.70	113
mouse_sample_33-kraken2_standard_0521-0.50	130
mouse_sample_33-kraken2_standard_0521-0.55	124
mouse_sample_33-kraken2_standard_0521-0.80	99
mouse_sample_33-kraken2_standard_0521-0.90	89
mouse_sample_33-kraken2_standard_0521-0.85	94
mouse_sample_33-kraken2_standard_0521-1.00	74
mouse_sample_33-kraken2_standard_0521-0.95	84
strain_sample_90-kraken2_standard_0521-0.00	1299
strain_sample_90-kraken2_standard_0521-0.25	70
strain_sample_90-kraken2_standard_0521-0.20	106
strain_sample_90-kraken2_standard_0521-0.10	253
mouse_sample_33-kraken2_standard_0521-0.75	107
strain_sample_90-kraken2_standard_0521-0.15	155
strain_sample_90-kraken2_standard_0521-0.05	510
strain_sample_90-kraken2_standard_0521-0.40	40
strain_sample_90-kraken2_standard_0521-0.35	42
strain_sample_90-kraken2_standard_0521-0.30	45
strain_sample_90-kraken2_standard_0521-0.55	34
strain_sample_90-kraken2_standard_0521-0.50	35
strain_sample_90-kraken2_standard_0521-0.45	37
strain_sample_90-kraken2_standard_0521-0.80	26
strain_sample_90-kraken2_standard_0521-0.70	30
strain_sample_90-kraken2_standard_0521-0.85	23
strain_sample_90-kraken2_standard_0521-0.60	32
strain_sample_90-kraken2_standard_0521-0.75	28
strain_sample_90-kraken2_standard_0521-0.65	31
strain_sample_90-kraken2_standard_0521-0.90	22
marine_sample_2-kraken2_standard_0521-0.10	824
marine_sample_2-kraken2_standard_0521-0.05	1345
marine_sample_2-kraken2_standard_0521-0.15	536
marine_sample_2-kraken2_standard_0521-0.20	376
strain_sample_90-kraken2_standard_0521-0.95	21
marine_sample_2-kraken2_standard_0521-0.35	262
marine_sample_2-kraken2_standard_0521-0.40	252
strain_sample_90-kraken2_standard_0521-1.00	18
marine_sample_2-kraken2_standard_0521-0.00	1813
marine_sample_2-kraken2_standard_0521-0.30	286
marine_sample_2-kraken2_standard_0521-0.25	315
marine_sample_2-kraken2_standard_0521-0.75	219
marine_sample_2-kraken2_standard_0521-0.80	218
marine_sample_2-kraken2_standard_0521-0.50	238
marine_sample_2-kraken2_standard_0521-0.60	227
marine_sample_2-kraken2_standard_0521-0.55	232
marine_sample_2-kraken2_standard_0521-0.65	226
marine_sample_2-kraken2_standard_0521-0.45	239
marine_sample_2-kraken2_standard_0521-0.85	214
marine_sample_2-kraken2_standard_0521-0.90	212
marine_sample_2-kraken2_standard_0521-1.00	210
marine_sample_2-kraken2_standard_0521-0.70	222
marine_sample_2-kraken2_standard_0521-0.95	211
strain_sample_42-kraken2_standard_0521-0.05	490
strain_sample_42-kraken2_standard_0521-0.00	1234
strain_sample_42-kraken2_standard_0521-0.45	24
strain_sample_42-kraken2_standard_0521-0.10	248
strain_sample_42-kraken2_standard_0521-0.15	150
strain_sample_42-kraken2_standard_0521-0.40	27
strain_sample_42-kraken2_standard_0521-0.35	33
strain_sample_42-kraken2_standard_0521-0.50	24
strain_sample_42-kraken2_standard_0521-0.55	24
strain_sample_42-kraken2_standard_0521-0.25	64
strain_sample_42-kraken2_standard_0521-0.20	96
strain_sample_42-kraken2_standard_0521-0.30	39
strain_sample_42-kraken2_standard_0521-0.75	19
strain_sample_42-kraken2_standard_0521-0.65	20
strain_sample_42-kraken2_standard_0521-0.60	21
strain_sample_42-kraken2_standard_0521-0.90	18
strain_sample_42-kraken2_standard_0521-0.95	17
strain_sample_42-kraken2_standard_0521-0.85	18
strain_sample_42-kraken2_standard_0521-1.00	16
strain_sample_42-kraken2_standard_0521-0.80	18
mouse_sample_26-kraken2_standard_0521-0.05	1428
strain_sample_42-kraken2_standard_0521-0.70	19
mouse_sample_26-kraken2_standard_0521-0.00	2034
mouse_sample_26-kraken2_standard_0521-0.10	653
mouse_sample_26-kraken2_standard_0521-0.20	212
mouse_sample_26-kraken2_standard_0521-0.15	327
mouse_sample_26-kraken2_standard_0521-0.45	124
mouse_sample_26-kraken2_standard_0521-0.50	117
mouse_sample_26-kraken2_standard_0521-0.25	184
mouse_sample_26-kraken2_standard_0521-0.30	153
mouse_sample_26-kraken2_standard_0521-0.35	144
mouse_sample_26-kraken2_standard_0521-0.65	100
mouse_sample_26-kraken2_standard_0521-0.60	106
mouse_sample_26-kraken2_standard_0521-0.40	136
mouse_sample_26-kraken2_standard_0521-0.70	92
mouse_sample_26-kraken2_standard_0521-0.55	110
mouse_sample_26-kraken2_standard_0521-0.95	66
mouse_sample_26-kraken2_standard_0521-0.75	89
mouse_sample_26-kraken2_standard_0521-0.90	70
mouse_sample_26-kraken2_standard_0521-1.00	60
strain_sample_15-kraken2_standard_0521-0.15	158
strain_sample_15-kraken2_standard_0521-0.20	113
mouse_sample_26-kraken2_standard_0521-0.80	83
mouse_sample_26-kraken2_standard_0521-0.85	73
strain_sample_15-kraken2_standard_0521-0.25	68
strain_sample_15-kraken2_standard_0521-0.05	537
strain_sample_15-kraken2_standard_0521-0.00	1335
strain_sample_15-kraken2_standard_0521-0.10	260
strain_sample_15-kraken2_standard_0521-0.30	47
strain_sample_15-kraken2_standard_0521-0.40	45
strain_sample_15-kraken2_standard_0521-0.60	31
strain_sample_15-kraken2_standard_0521-0.45	40
strain_sample_15-kraken2_standard_0521-0.35	45
strain_sample_15-kraken2_standard_0521-0.80	25
strain_sample_15-kraken2_standard_0521-0.50	35
strain_sample_15-kraken2_standard_0521-0.55	32
strain_sample_15-kraken2_standard_0521-0.75	26
strain_sample_15-kraken2_standard_0521-0.65	29
strain_sample_15-kraken2_standard_0521-0.85	24
strain_sample_15-kraken2_standard_0521-0.70	26
strain_sample_15-kraken2_standard_0521-0.90	23
plant_sample_17-kraken2_standard_0521-0.05	1277
plant_sample_17-kraken2_standard_0521-0.30	138
plant_sample_17-kraken2_standard_0521-0.40	108
strain_sample_15-kraken2_standard_0521-1.00	21
plant_sample_17-kraken2_standard_0521-0.20	231
plant_sample_17-kraken2_standard_0521-0.25	174
plant_sample_17-kraken2_standard_0521-0.10	718
plant_sample_17-kraken2_standard_0521-0.15	384
strain_sample_15-kraken2_standard_0521-0.95	21
plant_sample_17-kraken2_standard_0521-0.35	120
plant_sample_17-kraken2_standard_0521-0.00	2020
plant_sample_17-kraken2_standard_0521-0.45	97
plant_sample_17-kraken2_standard_0521-0.50	88
plant_sample_17-kraken2_standard_0521-0.55	79
plant_sample_17-kraken2_standard_0521-0.70	62
plant_sample_17-kraken2_standard_0521-0.85	49
plant_sample_17-kraken2_standard_0521-0.65	66
plant_sample_17-kraken2_standard_0521-0.80	53
plant_sample_17-kraken2_standard_0521-0.75	59
plant_sample_17-kraken2_standard_0521-0.60	70
plant_sample_17-kraken2_standard_0521-0.95	39
plant_sample_17-kraken2_standard_0521-0.90	41
plant_sample_17-kraken2_standard_0521-1.00	36
mouse_sample_18-kraken2_standard_0521-0.20	177
mouse_sample_18-kraken2_standard_0521-0.10	449
mouse_sample_18-kraken2_standard_0521-0.55	78
mouse_sample_18-kraken2_standard_0521-0.50	82
mouse_sample_18-kraken2_standard_0521-0.25	143
mouse_sample_18-kraken2_standard_0521-0.30	114
mouse_sample_18-kraken2_standard_0521-0.35	104
mouse_sample_18-kraken2_standard_0521-0.40	95
mouse_sample_18-kraken2_standard_0521-0.05	1163
mouse_sample_18-kraken2_standard_0521-0.15	249
mouse_sample_18-kraken2_standard_0521-0.00	1915
mouse_sample_18-kraken2_standard_0521-0.45	86
mouse_sample_18-kraken2_standard_0521-0.75	67
mouse_sample_18-kraken2_standard_0521-0.70	69
mouse_sample_18-kraken2_standard_0521-0.85	61
mouse_sample_18-kraken2_standard_0521-0.90	59
mouse_sample_18-kraken2_standard_0521-0.95	54
mouse_sample_18-kraken2_standard_0521-1.00	53
mouse_sample_18-kraken2_standard_0521-0.60	76
plant_sample_15-kraken2_standard_0521-0.05	1274
plant_sample_15-kraken2_standard_0521-0.00	2063
mouse_sample_18-kraken2_standard_0521-0.80	66
plant_sample_15-kraken2_standard_0521-0.10	735
mouse_sample_18-kraken2_standard_0521-0.65	73
plant_sample_15-kraken2_standard_0521-0.40	124
plant_sample_15-kraken2_standard_0521-0.35	134
plant_sample_15-kraken2_standard_0521-0.45	115
plant_sample_15-kraken2_standard_0521-0.65	74
plant_sample_15-kraken2_standard_0521-0.50	102
plant_sample_15-kraken2_standard_0521-0.55	93
plant_sample_15-kraken2_standard_0521-0.60	81
plant_sample_15-kraken2_standard_0521-0.70	67
plant_sample_15-kraken2_standard_0521-0.15	423
plant_sample_15-kraken2_standard_0521-0.30	152
plant_sample_15-kraken2_standard_0521-0.20	252
plant_sample_15-kraken2_standard_0521-0.25	185
plant_sample_15-kraken2_standard_0521-0.75	62
plant_sample_15-kraken2_standard_0521-0.80	60
plant_sample_15-kraken2_standard_0521-0.85	54
plant_sample_15-kraken2_standard_0521-0.90	49
plant_sample_15-kraken2_standard_0521-1.00	41
plant_sample_15-kraken2_standard_0521-0.95	43
strain_sample_29-kraken2_standard_0521-0.20	114
strain_sample_29-kraken2_standard_0521-0.25	74
strain_sample_29-kraken2_standard_0521-0.05	494
strain_sample_29-kraken2_standard_0521-0.15	162
strain_sample_29-kraken2_standard_0521-0.10	259
