Sample name	Simpson's evenness
strain_sample_98-kraken2_refseqV205_100GB-0.10	0.07159927282188884
strain_sample_98-kraken2_refseqV205_100GB-0.20	0.18151389375108964
strain_sample_98-kraken2_refseqV205_100GB-0.25	0.17185901313082724
strain_sample_98-kraken2_refseqV205_100GB-0.15	0.16024729091074794
strain_sample_98-kraken2_refseqV205_100GB-0.05	0.011421048733408518
strain_sample_98-kraken2_refseqV205_100GB-0.00	0.003542866049176447
strain_sample_98-kraken2_refseqV205_100GB-0.30	0.1625707900970421
strain_sample_98-kraken2_refseqV205_100GB-0.35	1.0
strain_sample_98-kraken2_refseqV205_100GB-0.55	nan
strain_sample_98-kraken2_refseqV205_100GB-0.50	nan
strain_sample_98-kraken2_refseqV205_100GB-0.40	nan
strain_sample_98-kraken2_refseqV205_100GB-0.45	nan
strain_sample_98-kraken2_refseqV205_100GB-0.60	nan
strain_sample_98-kraken2_refseqV205_100GB-0.75	nan
strain_sample_98-kraken2_refseqV205_100GB-0.65	nan
strain_sample_98-kraken2_refseqV205_100GB-0.70	nan
strain_sample_98-kraken2_refseqV205_100GB-0.80	nan
strain_sample_98-kraken2_refseqV205_100GB-0.85	nan
strain_sample_98-kraken2_refseqV205_100GB-1.00	nan
strain_sample_98-kraken2_refseqV205_100GB-0.95	nan
strain_sample_98-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.10	0.05012786763622872
mouse_sample_22-kraken2_refseqV205_100GB-0.05	0.013945527577270455
mouse_sample_22-kraken2_refseqV205_100GB-0.00	0.0027097950235240613
mouse_sample_22-kraken2_refseqV205_100GB-0.40	1.0
mouse_sample_22-kraken2_refseqV205_100GB-0.30	0.11954766118131385
mouse_sample_22-kraken2_refseqV205_100GB-0.20	0.06974750746111506
mouse_sample_22-kraken2_refseqV205_100GB-0.35	0.5241822756499861
mouse_sample_22-kraken2_refseqV205_100GB-0.25	0.07733914099321723
mouse_sample_22-kraken2_refseqV205_100GB-0.15	0.06088394869773225
mouse_sample_22-kraken2_refseqV205_100GB-0.65	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.50	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.45	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.55	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.60	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.70	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.95	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.80	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.85	nan
mouse_sample_22-kraken2_refseqV205_100GB-0.75	nan
mouse_sample_22-kraken2_refseqV205_100GB-1.00	nan
plant_sample_14-kraken2_refseqV205_100GB-0.10	0.032639595976886385
plant_sample_14-kraken2_refseqV205_100GB-0.25	0.09508080267657601
plant_sample_14-kraken2_refseqV205_100GB-0.15	0.054148171790041236
plant_sample_14-kraken2_refseqV205_100GB-0.20	0.07329270383546582
plant_sample_14-kraken2_refseqV205_100GB-0.05	0.005444014697851254
plant_sample_14-kraken2_refseqV205_100GB-0.00	0.002296241691440352
plant_sample_14-kraken2_refseqV205_100GB-0.40	nan
plant_sample_14-kraken2_refseqV205_100GB-0.45	nan
plant_sample_14-kraken2_refseqV205_100GB-0.35	0.3733850129198966
plant_sample_14-kraken2_refseqV205_100GB-0.30	0.17233833694629633
plant_sample_14-kraken2_refseqV205_100GB-0.50	nan
plant_sample_14-kraken2_refseqV205_100GB-0.55	nan
plant_sample_14-kraken2_refseqV205_100GB-0.60	nan
plant_sample_14-kraken2_refseqV205_100GB-0.70	nan
plant_sample_14-kraken2_refseqV205_100GB-0.65	nan
plant_sample_14-kraken2_refseqV205_100GB-0.80	nan
plant_sample_14-kraken2_refseqV205_100GB-0.85	nan
plant_sample_14-kraken2_refseqV205_100GB-0.75	nan
plant_sample_14-kraken2_refseqV205_100GB-0.90	nan
plant_sample_14-kraken2_refseqV205_100GB-0.95	nan
strain_sample_82-kraken2_refseqV205_100GB-0.10	0.11042931421095865
plant_sample_14-kraken2_refseqV205_100GB-1.00	nan
strain_sample_82-kraken2_refseqV205_100GB-0.05	0.014798046342435861
strain_sample_82-kraken2_refseqV205_100GB-0.00	0.003156404114154395
strain_sample_82-kraken2_refseqV205_100GB-0.30	0.21741344238584798
strain_sample_82-kraken2_refseqV205_100GB-0.25	0.2969161613210062
strain_sample_82-kraken2_refseqV205_100GB-0.15	0.2037682816047026
strain_sample_82-kraken2_refseqV205_100GB-0.20	0.2004319111401903
strain_sample_82-kraken2_refseqV205_100GB-0.35	nan
strain_sample_82-kraken2_refseqV205_100GB-0.40	nan
strain_sample_82-kraken2_refseqV205_100GB-0.60	nan
strain_sample_82-kraken2_refseqV205_100GB-0.70	nan
strain_sample_82-kraken2_refseqV205_100GB-0.55	nan
strain_sample_82-kraken2_refseqV205_100GB-0.45	nan
strain_sample_82-kraken2_refseqV205_100GB-0.50	nan
strain_sample_82-kraken2_refseqV205_100GB-0.65	nan
strain_sample_82-kraken2_refseqV205_100GB-0.75	nan
strain_sample_82-kraken2_refseqV205_100GB-1.00	nan
strain_sample_82-kraken2_refseqV205_100GB-0.90	nan
strain_sample_82-kraken2_refseqV205_100GB-0.95	nan
strain_sample_82-kraken2_refseqV205_100GB-0.85	nan
strain_sample_82-kraken2_refseqV205_100GB-0.80	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.25	0.12390636552270566
mouse_sample_38-kraken2_refseqV205_100GB-0.15	0.09067930344658451
mouse_sample_38-kraken2_refseqV205_100GB-0.05	0.014297858257096846
mouse_sample_38-kraken2_refseqV205_100GB-0.20	0.11143828217435112
mouse_sample_38-kraken2_refseqV205_100GB-0.10	0.06950161605654953
mouse_sample_38-kraken2_refseqV205_100GB-0.00	0.0014058522958009952
mouse_sample_38-kraken2_refseqV205_100GB-0.45	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.35	0.45209346087501956
mouse_sample_38-kraken2_refseqV205_100GB-0.50	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.55	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.30	0.18970430733281432
mouse_sample_38-kraken2_refseqV205_100GB-0.40	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.80	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.60	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.70	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.75	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.85	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.65	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_38-kraken2_refseqV205_100GB-1.00	nan
mouse_sample_38-kraken2_refseqV205_100GB-0.95	nan
plant_sample_2-kraken2_refseqV205_100GB-0.10	0.029199992592244994
plant_sample_2-kraken2_refseqV205_100GB-0.05	0.004712769006604899
plant_sample_2-kraken2_refseqV205_100GB-0.00	0.0028045037936239876
plant_sample_2-kraken2_refseqV205_100GB-0.15	0.054443118604234064
plant_sample_2-kraken2_refseqV205_100GB-0.30	0.11812973229271914
plant_sample_2-kraken2_refseqV205_100GB-0.20	0.06587383145464817
plant_sample_2-kraken2_refseqV205_100GB-0.25	0.08101836575779338
plant_sample_2-kraken2_refseqV205_100GB-0.35	0.722
plant_sample_2-kraken2_refseqV205_100GB-0.40	1.0
plant_sample_2-kraken2_refseqV205_100GB-0.45	nan
plant_sample_2-kraken2_refseqV205_100GB-0.70	nan
plant_sample_2-kraken2_refseqV205_100GB-0.60	nan
plant_sample_2-kraken2_refseqV205_100GB-0.65	nan
plant_sample_2-kraken2_refseqV205_100GB-0.55	nan
plant_sample_2-kraken2_refseqV205_100GB-0.50	nan
plant_sample_2-kraken2_refseqV205_100GB-0.75	nan
plant_sample_2-kraken2_refseqV205_100GB-0.85	nan
plant_sample_2-kraken2_refseqV205_100GB-0.90	nan
plant_sample_2-kraken2_refseqV205_100GB-0.80	nan
plant_sample_2-kraken2_refseqV205_100GB-0.95	nan
plant_sample_2-kraken2_refseqV205_100GB-1.00	nan
strain_sample_33-kraken2_refseqV205_100GB-0.20	0.22512865442125038
strain_sample_33-kraken2_refseqV205_100GB-0.10	0.09183212210879917
strain_sample_33-kraken2_refseqV205_100GB-0.25	0.19799160095232013
strain_sample_33-kraken2_refseqV205_100GB-0.05	0.015270181862828261
strain_sample_33-kraken2_refseqV205_100GB-0.15	0.22403412231572128
strain_sample_33-kraken2_refseqV205_100GB-0.00	0.0043311468723493275
strain_sample_33-kraken2_refseqV205_100GB-0.35	nan
strain_sample_33-kraken2_refseqV205_100GB-0.50	nan
strain_sample_33-kraken2_refseqV205_100GB-0.30	0.2867292296272732
strain_sample_33-kraken2_refseqV205_100GB-0.55	nan
strain_sample_33-kraken2_refseqV205_100GB-0.40	nan
strain_sample_33-kraken2_refseqV205_100GB-0.45	nan
strain_sample_33-kraken2_refseqV205_100GB-0.70	nan
strain_sample_33-kraken2_refseqV205_100GB-0.80	nan
strain_sample_33-kraken2_refseqV205_100GB-0.85	nan
strain_sample_33-kraken2_refseqV205_100GB-0.75	nan
strain_sample_33-kraken2_refseqV205_100GB-0.60	nan
strain_sample_33-kraken2_refseqV205_100GB-0.65	nan
strain_sample_33-kraken2_refseqV205_100GB-1.00	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.10	0.057616455315058095
strain_sample_33-kraken2_refseqV205_100GB-0.95	nan
strain_sample_33-kraken2_refseqV205_100GB-0.90	nan
mouse_sample_9-kraken2_refseqV205_100GB-0.05	0.00977402378269853
mouse_sample_9-kraken2_refseqV205_100GB-0.00	0.002225705002904672
