Sample name	Recall reads
plant_sample_16-kraken2_standard_0521-0.25	0.3325012796356771
plant_sample_16-kraken2_standard_0521-0.10	0.45983410536216035
plant_sample_16-kraken2_standard_0521-0.20	0.36979679938414
plant_sample_16-kraken2_standard_0521-0.15	0.41335823644205266
plant_sample_16-kraken2_standard_0521-0.05	0.5066266675834684
plant_sample_16-kraken2_standard_0521-0.00	0.5409245400824689
plant_sample_16-kraken2_standard_0521-0.30	0.28932887225930165
plant_sample_16-kraken2_standard_0521-0.40	0.21061778454373203
plant_sample_16-kraken2_standard_0521-0.35	0.2489017912976119
plant_sample_16-kraken2_standard_0521-0.45	0.17522975741377275
plant_sample_16-kraken2_standard_0521-0.50	0.14817204434211098
plant_sample_16-kraken2_standard_0521-0.55	0.11895148251413008
plant_sample_16-kraken2_standard_0521-0.70	0.052463890712742045
plant_sample_16-kraken2_standard_0521-0.85	0.018071382874447605
plant_sample_16-kraken2_standard_0521-0.80	0.026667210817363233
plant_sample_16-kraken2_standard_0521-0.60	0.09332580137409671
plant_sample_16-kraken2_standard_0521-0.65	0.0710713501773218
plant_sample_16-kraken2_standard_0521-0.75	0.03945359015643411
plant_sample_16-kraken2_standard_0521-1.00	0.0035950610029795256
plant_sample_16-kraken2_standard_0521-0.90	0.012433803346502742
plant_sample_16-kraken2_standard_0521-0.95	0.007497799555559509
mouse_sample_19-kraken2_standard_0521-0.10	0.07221496083359699
mouse_sample_19-kraken2_standard_0521-0.05	0.07743741847472839
mouse_sample_19-kraken2_standard_0521-0.00	0.08395977090489248
mouse_sample_19-kraken2_standard_0521-0.30	0.05693324521058007
mouse_sample_19-kraken2_standard_0521-0.25	0.06109532565794735
mouse_sample_19-kraken2_standard_0521-0.40	0.04778275312172569
mouse_sample_19-kraken2_standard_0521-0.35	0.05244764915599735
mouse_sample_19-kraken2_standard_0521-0.15	0.06811634488272927
mouse_sample_19-kraken2_standard_0521-0.20	0.06432254491007523
mouse_sample_19-kraken2_standard_0521-0.45	0.04292707276969645
mouse_sample_19-kraken2_standard_0521-0.55	0.03380243547335255
mouse_sample_19-kraken2_standard_0521-0.65	0.024169841695314376
mouse_sample_19-kraken2_standard_0521-0.60	0.02887778896548722
mouse_sample_19-kraken2_standard_0521-0.50	0.038812102159380246
mouse_sample_19-kraken2_standard_0521-0.70	0.019786011306601403
mouse_sample_19-kraken2_standard_0521-0.90	0.0056581409586451996
mouse_sample_19-kraken2_standard_0521-0.80	0.012454794699118159
mouse_sample_19-kraken2_standard_0521-0.75	0.016311037002056238
mouse_sample_19-kraken2_standard_0521-1.00	0.0018162390464367708
mouse_sample_19-kraken2_standard_0521-0.85	0.008745563948943158
mouse_sample_19-kraken2_standard_0521-0.95	0.003324775998286609
strain_sample_14-kraken2_standard_0521-0.05	0.9321089655149614
strain_sample_14-kraken2_standard_0521-0.15	0.8964886815841709
strain_sample_14-kraken2_standard_0521-0.25	0.8432478639671236
strain_sample_14-kraken2_standard_0521-0.20	0.8699419446273197
strain_sample_14-kraken2_standard_0521-0.10	0.9167296941066576
strain_sample_14-kraken2_standard_0521-0.00	0.94095770251419
strain_sample_14-kraken2_standard_0521-0.35	0.7576872313193956
strain_sample_14-kraken2_standard_0521-0.50	0.5549518379192214
strain_sample_14-kraken2_standard_0521-0.45	0.6179289861956757
strain_sample_14-kraken2_standard_0521-0.30	0.8064897800874565
strain_sample_14-kraken2_standard_0521-0.40	0.6901290538490519
strain_sample_14-kraken2_standard_0521-0.55	0.4774566387993464
strain_sample_14-kraken2_standard_0521-0.60	0.4001363586704894
strain_sample_14-kraken2_standard_0521-0.80	0.135310433872732
strain_sample_14-kraken2_standard_0521-0.65	0.3252719321590819
strain_sample_14-kraken2_standard_0521-0.70	0.25432079211253605
strain_sample_14-kraken2_standard_0521-0.85	0.08963749241303903
strain_sample_14-kraken2_standard_0521-0.75	0.19734551414687396
strain_sample_14-kraken2_standard_0521-0.95	0.035778973324703596
strain_sample_14-kraken2_standard_0521-0.90	0.05921631483254437
strain_sample_14-kraken2_standard_0521-1.00	0.020144085761999872
mouse_sample_5-kraken2_standard_0521-0.10	0.07073001297479103
mouse_sample_5-kraken2_standard_0521-0.05	0.07795109915292216
mouse_sample_5-kraken2_standard_0521-0.00	0.09002916725277987
mouse_sample_5-kraken2_standard_0521-0.25	0.05658252139000469
mouse_sample_5-kraken2_standard_0521-0.20	0.060530251067896244
mouse_sample_5-kraken2_standard_0521-0.15	0.0652842747905306
mouse_sample_5-kraken2_standard_0521-0.35	0.04669432757824642
mouse_sample_5-kraken2_standard_0521-0.30	0.05170350726106495
mouse_sample_5-kraken2_standard_0521-0.40	0.04151203769589598
mouse_sample_5-kraken2_standard_0521-0.45	0.03632823461250069
mouse_sample_5-kraken2_standard_0521-0.60	0.022122061091194696
mouse_sample_5-kraken2_standard_0521-0.50	0.0320303804768496
mouse_sample_5-kraken2_standard_0521-0.55	0.0269745942018494
mouse_sample_5-kraken2_standard_0521-0.65	0.017629700093237395
mouse_sample_5-kraken2_standard_0521-0.70	0.013513490611011213
mouse_sample_5-kraken2_standard_0521-0.95	0.0017578553897921153
mouse_sample_5-kraken2_standard_0521-0.90	0.002966570120404802
mouse_sample_5-kraken2_standard_0521-0.80	0.006956881275698694
mouse_sample_5-kraken2_standard_0521-0.85	0.004542024256249581
mouse_sample_5-kraken2_standard_0521-0.75	0.010331924886152807
mouse_sample_5-kraken2_standard_0521-1.00	0.0009715053348205477
mouse_sample_27-kraken2_standard_0521-0.25	0.28828328077087095
mouse_sample_27-kraken2_standard_0521-0.20	0.30786543159664215
mouse_sample_27-kraken2_standard_0521-0.15	0.32981435159996425
mouse_sample_27-kraken2_standard_0521-0.10	0.35077557922398234
mouse_sample_27-kraken2_standard_0521-0.05	0.37187010487574895
mouse_sample_27-kraken2_standard_0521-0.00	0.3896346455315873
mouse_sample_27-kraken2_standard_0521-0.50	0.16384859460939527
mouse_sample_27-kraken2_standard_0521-0.45	0.18544696455463214
mouse_sample_27-kraken2_standard_0521-0.35	0.2377845272412396
mouse_sample_27-kraken2_standard_0521-0.30	0.26348909587252417
mouse_sample_27-kraken2_standard_0521-0.55	0.13857910135900242
mouse_sample_27-kraken2_standard_0521-0.40	0.2116601585275286
mouse_sample_27-kraken2_standard_0521-0.60	0.11422053309228031
mouse_sample_27-kraken2_standard_0521-0.70	0.07029932909566083
mouse_sample_27-kraken2_standard_0521-0.65	0.09130385677832048
mouse_sample_27-kraken2_standard_0521-0.80	0.03660036685974684
mouse_sample_27-kraken2_standard_0521-0.75	0.05404301367686477
mouse_sample_27-kraken2_standard_0521-0.85	0.024054625910646842
mouse_sample_27-kraken2_standard_0521-0.95	0.009610748710334816
mouse_sample_27-kraken2_standard_0521-0.90	0.01580849057619328
mouse_sample_27-kraken2_standard_0521-1.00	0.005581648184257145
strain_sample_91-kraken2_standard_0521-0.10	0.9419785337350739
strain_sample_91-kraken2_standard_0521-0.05	0.951914415615774
strain_sample_91-kraken2_standard_0521-0.00	0.9502580095811309
strain_sample_91-kraken2_standard_0521-0.35	0.7495344738754688
strain_sample_91-kraken2_standard_0521-0.25	0.8583151537862717
strain_sample_91-kraken2_standard_0521-0.30	0.8085786476580652
strain_sample_91-kraken2_standard_0521-0.40	0.6837890979213337
strain_sample_91-kraken2_standard_0521-0.20	0.8911624487462987
strain_sample_91-kraken2_standard_0521-0.15	0.9220114334688679
strain_sample_91-kraken2_standard_0521-0.50	0.5515557129555323
strain_sample_91-kraken2_standard_0521-0.45	0.6132342244379091
strain_sample_91-kraken2_standard_0521-0.60	0.39930526808940686
strain_sample_91-kraken2_standard_0521-0.70	0.2547323042600317
strain_sample_91-kraken2_standard_0521-0.55	0.47530949805518036
strain_sample_91-kraken2_standard_0521-0.65	0.3251063464061293
strain_sample_91-kraken2_standard_0521-0.85	0.09037021666554226
strain_sample_91-kraken2_standard_0521-0.75	0.19815102774855745
strain_sample_91-kraken2_standard_0521-1.00	0.020464442789307227
strain_sample_91-kraken2_standard_0521-0.95	0.035719260212763435
strain_sample_91-kraken2_standard_0521-0.90	0.059445578782736895
strain_sample_91-kraken2_standard_0521-0.80	0.13621768456854333
marine_sample_3-kraken2_standard_0521-0.20	0.7950276096702101
marine_sample_3-kraken2_standard_0521-0.25	0.7569463988342797
marine_sample_3-kraken2_standard_0521-0.10	0.8640846209474433
marine_sample_3-kraken2_standard_0521-0.15	0.8334932661773609
marine_sample_3-kraken2_standard_0521-0.05	0.8878262515859098
marine_sample_3-kraken2_standard_0521-0.00	0.9037257853602896
marine_sample_3-kraken2_standard_0521-0.30	0.704672061864119
marine_sample_3-kraken2_standard_0521-0.55	0.39492517293896623
marine_sample_3-kraken2_standard_0521-0.45	0.5189237876487582
marine_sample_3-kraken2_standard_0521-0.35	0.6465842646509941
marine_sample_3-kraken2_standard_0521-0.50	0.4627284473093429
marine_sample_3-kraken2_standard_0521-0.40	0.5843609051107451
marine_sample_3-kraken2_standard_0521-0.65	0.264572554814977
marine_sample_3-kraken2_standard_0521-0.75	0.15800693053673265
marine_sample_3-kraken2_standard_0521-0.70	0.20496665233469707
marine_sample_3-kraken2_standard_0521-0.60	0.3282588327271687
marine_sample_3-kraken2_standard_0521-0.80	0.10733776014147071
marine_sample_3-kraken2_standard_0521-0.85	0.07065019115034124
marine_sample_3-kraken2_standard_0521-0.95	0.02784661035300146
marine_sample_3-kraken2_standard_0521-0.90	0.04633238769571971
marine_sample_3-kraken2_standard_0521-1.00	0.015644268097396188
strain_sample_43-kraken2_standard_0521-0.10	0.8530444652327169
strain_sample_43-kraken2_standard_0521-0.05	0.8644471217574067
strain_sample_43-kraken2_standard_0521-0.00	0.8765172853349799
strain_sample_43-kraken2_standard_0521-0.35	0.6810941822527333
strain_sample_43-kraken2_standard_0521-0.20	0.8131984745531545
strain_sample_43-kraken2_standard_0521-0.15	0.8384899844619275
strain_sample_43-kraken2_standard_0521-0.25	0.7821655618991366
strain_sample_43-kraken2_standard_0521-0.30	0.7360218624724948
strain_sample_43-kraken2_standard_0521-0.40	0.6203315670987443
strain_sample_43-kraken2_standard_0521-0.50	0.49857746863701796
strain_sample_43-kraken2_standard_0521-0.65	0.29311379032880175
strain_sample_43-kraken2_standard_0521-0.55	0.4294462789150928
strain_sample_43-kraken2_standard_0521-0.60	0.3601887004394058
strain_sample_43-kraken2_standard_0521-0.45	0.555208126413415
strain_sample_43-kraken2_standard_0521-0.70	0.2294705491647741
strain_sample_43-kraken2_standard_0521-1.00	0.01858275576204148
strain_sample_43-kraken2_standard_0521-0.95	0.03282656530704648
strain_sample_43-kraken2_standard_0521-0.75	0.1783793427995327
