Sample name	Chao1 richness
strain_sample_41-kraken2_refseqV205-0.25	489.0
strain_sample_41-kraken2_refseqV205-0.15	1932.290909090909
strain_sample_41-kraken2_refseqV205-0.10	3260.9277108433735
strain_sample_41-kraken2_refseqV205-0.20	1083.1704545454545
strain_sample_41-kraken2_refseqV205-0.05	8705.06301050175
strain_sample_41-kraken2_refseqV205-0.00	28941.12096
strain_sample_41-kraken2_refseqV205-0.40	94.0
strain_sample_41-kraken2_refseqV205-0.35	112.25
strain_sample_41-kraken2_refseqV205-0.55	72.0
strain_sample_41-kraken2_refseqV205-0.30	157.0
strain_sample_41-kraken2_refseqV205-0.45	83.0
strain_sample_41-kraken2_refseqV205-0.50	77.0
strain_sample_41-kraken2_refseqV205-0.75	48.0
strain_sample_41-kraken2_refseqV205-0.60	70.0
strain_sample_41-kraken2_refseqV205-0.85	36.0
strain_sample_41-kraken2_refseqV205-0.65	65.0
strain_sample_41-kraken2_refseqV205-0.80	42.0
strain_sample_41-kraken2_refseqV205-0.70	59.0
strain_sample_41-kraken2_refseqV205-1.00	20.0
strain_sample_41-kraken2_refseqV205-0.90	32.0
strain_sample_41-kraken2_refseqV205-0.95	25.0
strain_sample_38-kraken2_refseqV205-0.10	3161.9070512820513
strain_sample_38-kraken2_refseqV205-0.05	8374.380392156863
strain_sample_38-kraken2_refseqV205-0.00	28914.90172143975
strain_sample_38-kraken2_refseqV205-0.40	90.5
strain_sample_38-kraken2_refseqV205-0.35	103.2
strain_sample_38-kraken2_refseqV205-0.30	136.11111111111111
strain_sample_38-kraken2_refseqV205-0.25	550.3
strain_sample_38-kraken2_refseqV205-0.20	1249.392857142857
strain_sample_38-kraken2_refseqV205-0.15	1929.610465116279
strain_sample_38-kraken2_refseqV205-0.60	53.0
strain_sample_38-kraken2_refseqV205-0.50	69.33333333333333
strain_sample_38-kraken2_refseqV205-0.55	61.0
strain_sample_38-kraken2_refseqV205-0.65	51.0
strain_sample_38-kraken2_refseqV205-0.45	80.2
strain_sample_38-kraken2_refseqV205-0.70	46.0
strain_sample_38-kraken2_refseqV205-0.90	27.0
strain_sample_38-kraken2_refseqV205-0.75	40.0
strain_sample_38-kraken2_refseqV205-0.95	25.0
strain_sample_38-kraken2_refseqV205-0.80	38.0
strain_sample_38-kraken2_refseqV205-0.85	30.0
strain_sample_38-kraken2_refseqV205-1.00	16.0
strain_sample_33-kraken2_refseqV205-0.25	538.5
strain_sample_33-kraken2_refseqV205-0.20	1106.2025316455697
strain_sample_33-kraken2_refseqV205-0.15	1974.7852760736196
strain_sample_33-kraken2_refseqV205-0.10	3212.6418918918916
strain_sample_33-kraken2_refseqV205-0.05	8826.340163934427
strain_sample_33-kraken2_refseqV205-0.00	28860.088403041824
strain_sample_33-kraken2_refseqV205-0.45	95.0
strain_sample_33-kraken2_refseqV205-0.55	73.0
strain_sample_33-kraken2_refseqV205-0.40	113.0
strain_sample_33-kraken2_refseqV205-0.50	88.0
strain_sample_33-kraken2_refseqV205-0.35	131.75
strain_sample_33-kraken2_refseqV205-0.30	163.42857142857142
strain_sample_33-kraken2_refseqV205-0.70	59.0
strain_sample_33-kraken2_refseqV205-0.85	34.0
strain_sample_33-kraken2_refseqV205-0.75	49.0
strain_sample_33-kraken2_refseqV205-0.80	41.0
strain_sample_33-kraken2_refseqV205-0.65	65.0
strain_sample_33-kraken2_refseqV205-0.60	69.0
strain_sample_33-kraken2_refseqV205-0.90	30.0
strain_sample_33-kraken2_refseqV205-0.95	28.0
strain_sample_33-kraken2_refseqV205-1.00	19.0
mouse_sample_15-kraken2_refseqV205-0.10	2713.734375
mouse_sample_15-kraken2_refseqV205-0.05	7159.7779850746265
mouse_sample_15-kraken2_refseqV205-0.00	29855.03437815976
mouse_sample_15-kraken2_refseqV205-0.40	317.6666666666667
mouse_sample_15-kraken2_refseqV205-0.30	409.7307692307692
mouse_sample_15-kraken2_refseqV205-0.35	349.04761904761904
mouse_sample_15-kraken2_refseqV205-0.25	774.9268292682926
mouse_sample_15-kraken2_refseqV205-0.20	1139.0
mouse_sample_15-kraken2_refseqV205-0.15	1720.0434782608695
mouse_sample_15-kraken2_refseqV205-0.70	224.11111111111111
