Sample name	F1 score reads
strain_sample_29-kraken2_minikraken-0.25	0.12536467412602412
strain_sample_29-kraken2_minikraken-0.10	0.7012643642840256
strain_sample_29-kraken2_minikraken-0.20	0.2559308143942918
strain_sample_29-kraken2_minikraken-0.15	0.4735062959085296
strain_sample_29-kraken2_minikraken-0.05	0.8756328282283549
strain_sample_29-kraken2_minikraken-0.00	0.919919534003543
strain_sample_29-kraken2_minikraken-0.45	0.000416990058352283
strain_sample_29-kraken2_minikraken-0.40	0.0023793699771538102
strain_sample_29-kraken2_minikraken-0.30	0.04215035504103492
strain_sample_29-kraken2_minikraken-0.55	8.275304017742853e-06
strain_sample_29-kraken2_minikraken-0.50	8.004188658124854e-05
strain_sample_29-kraken2_minikraken-0.35	0.011270094111935719
strain_sample_29-kraken2_minikraken-0.75	0
strain_sample_29-kraken2_minikraken-0.65	0
strain_sample_29-kraken2_minikraken-0.70	0
strain_sample_29-kraken2_minikraken-0.60	4.513819849387373e-07
strain_sample_29-kraken2_minikraken-0.80	0
strain_sample_29-kraken2_minikraken-0.85	0
strain_sample_29-kraken2_minikraken-0.90	0
strain_sample_29-kraken2_minikraken-1.00	0
strain_sample_29-kraken2_minikraken-0.95	0
mouse_sample_27-kraken2_minikraken-0.10	0.28206827371243415
mouse_sample_27-kraken2_minikraken-0.05	0.39548817983451123
mouse_sample_27-kraken2_minikraken-0.00	0.4696903379946006
mouse_sample_27-kraken2_minikraken-0.40	0.0008146112109906152
mouse_sample_27-kraken2_minikraken-0.15	0.16839263084289663
mouse_sample_27-kraken2_minikraken-0.35	0.00384236089937418
mouse_sample_27-kraken2_minikraken-0.30	0.012763576998161955
mouse_sample_27-kraken2_minikraken-0.20	0.08185641476250767
mouse_sample_27-kraken2_minikraken-0.25	0.038149885380569806
mouse_sample_27-kraken2_minikraken-0.70	0
mouse_sample_27-kraken2_minikraken-0.45	0.00013866909896836444
mouse_sample_27-kraken2_minikraken-0.55	3.4880527278105875e-06
mouse_sample_27-kraken2_minikraken-0.50	2.5678950396055712e-05
mouse_sample_27-kraken2_minikraken-0.65	1.804168838810775e-07
mouse_sample_27-kraken2_minikraken-0.60	4.2097266576370033e-07
mouse_sample_27-kraken2_minikraken-0.85	0
mouse_sample_27-kraken2_minikraken-1.00	0
mouse_sample_27-kraken2_minikraken-0.95	0
mouse_sample_27-kraken2_minikraken-0.75	0
mouse_sample_27-kraken2_minikraken-0.90	0
mouse_sample_27-kraken2_minikraken-0.80	0
mouse_sample_2-kraken2_minikraken-0.20	0.12248177693231166
mouse_sample_2-kraken2_minikraken-0.25	0.05611859217246108
mouse_sample_2-kraken2_minikraken-0.15	0.2547427880562338
mouse_sample_2-kraken2_minikraken-0.10	0.4289632578949869
mouse_sample_2-kraken2_minikraken-0.05	0.6015847783797289
mouse_sample_2-kraken2_minikraken-0.00	0.7085811381648602
mouse_sample_2-kraken2_minikraken-0.50	3.171877339523358e-05
mouse_sample_2-kraken2_minikraken-0.30	0.017937755270508664
mouse_sample_2-kraken2_minikraken-0.40	0.0009835208128445721
mouse_sample_2-kraken2_minikraken-0.55	3.1960459725282964e-06
mouse_sample_2-kraken2_minikraken-0.45	0.0001683508383232594
mouse_sample_2-kraken2_minikraken-0.35	0.004681015367781754
mouse_sample_2-kraken2_minikraken-0.80	0
mouse_sample_2-kraken2_minikraken-0.85	0
mouse_sample_2-kraken2_minikraken-0.70	0
mouse_sample_2-kraken2_minikraken-0.65	0
mouse_sample_2-kraken2_minikraken-0.60	2.4121137316448695e-07
mouse_sample_2-kraken2_minikraken-0.75	0
mouse_sample_2-kraken2_minikraken-0.90	0
mouse_sample_2-kraken2_minikraken-0.95	0
mouse_sample_2-kraken2_minikraken-1.00	0
mouse_sample_55-kraken2_minikraken-0.10	0.019537870154263556
mouse_sample_55-kraken2_minikraken-0.05	0.030461998937000776
mouse_sample_55-kraken2_minikraken-0.00	0.04010344469158525
mouse_sample_55-kraken2_minikraken-0.35	0.00017509965734787507
mouse_sample_55-kraken2_minikraken-0.25	0.002081473208373298
mouse_sample_55-kraken2_minikraken-0.30	0.0006889872702944859
mouse_sample_55-kraken2_minikraken-0.20	0.00469010176991097
mouse_sample_55-kraken2_minikraken-0.40	3.630057115731441e-05
mouse_sample_55-kraken2_minikraken-0.15	0.011412052478632034
mouse_sample_55-kraken2_minikraken-0.60	0
mouse_sample_55-kraken2_minikraken-0.65	0
mouse_sample_55-kraken2_minikraken-0.55	0
mouse_sample_55-kraken2_minikraken-0.70	0
mouse_sample_55-kraken2_minikraken-0.45	3.703030435662441e-06
mouse_sample_55-kraken2_minikraken-0.50	6.070569889317729e-07
mouse_sample_55-kraken2_minikraken-0.80	0
mouse_sample_55-kraken2_minikraken-0.95	0
mouse_sample_55-kraken2_minikraken-0.75	0
mouse_sample_55-kraken2_minikraken-0.85	0
mouse_sample_55-kraken2_minikraken-0.90	0
mouse_sample_55-kraken2_minikraken-1.00	0
mouse_sample_10-kraken2_minikraken-0.25	0.05957640422038629
mouse_sample_10-kraken2_minikraken-0.20	0.12727346279411178
mouse_sample_10-kraken2_minikraken-0.15	0.25679010019578064
mouse_sample_10-kraken2_minikraken-0.10	0.4170585205292499
mouse_sample_10-kraken2_minikraken-0.05	0.5618804806066136
mouse_sample_10-kraken2_minikraken-0.00	0.6394641882999565
mouse_sample_10-kraken2_minikraken-0.30	0.019485864532347127
mouse_sample_10-kraken2_minikraken-0.50	3.236117237838346e-05
mouse_sample_10-kraken2_minikraken-0.45	0.00017125506097270704
mouse_sample_10-kraken2_minikraken-0.40	0.0010859587223656481
mouse_sample_10-kraken2_minikraken-0.35	0.00510698083178138
mouse_sample_10-kraken2_minikraken-0.55	3.796617033431925e-06
mouse_sample_10-kraken2_minikraken-0.80	0
mouse_sample_10-kraken2_minikraken-0.60	5.423748424853061e-07
mouse_sample_10-kraken2_minikraken-0.85	0
mouse_sample_10-kraken2_minikraken-0.75	0
mouse_sample_10-kraken2_minikraken-0.70	0
mouse_sample_10-kraken2_minikraken-0.65	1.8079164684738236e-07
mouse_sample_10-kraken2_minikraken-0.90	0
mouse_sample_10-kraken2_minikraken-0.95	0
mouse_sample_10-kraken2_minikraken-1.00	0
mouse_sample_62-kraken2_minikraken-0.10	0.2696321859752949
mouse_sample_62-kraken2_minikraken-0.05	0.4029452320963796
mouse_sample_62-kraken2_minikraken-0.00	0.49997375889874296
mouse_sample_62-kraken2_minikraken-0.25	0.03185907797094339
mouse_sample_62-kraken2_minikraken-0.15	0.152117787016287
mouse_sample_62-kraken2_minikraken-0.20	0.07065181469966153
mouse_sample_62-kraken2_minikraken-0.30	0.01012904898486243
mouse_sample_62-kraken2_minikraken-0.35	0.0026276432411886748
mouse_sample_62-kraken2_minikraken-0.40	0.0005541550123688218
mouse_sample_62-kraken2_minikraken-0.70	0
mouse_sample_62-kraken2_minikraken-0.65	0
mouse_sample_62-kraken2_minikraken-0.45	8.993369392949674e-05
mouse_sample_62-kraken2_minikraken-0.55	2.2891158085373895e-06
mouse_sample_62-kraken2_minikraken-0.60	3.011997841602347e-07
mouse_sample_62-kraken2_minikraken-0.50	1.662606833783954e-05
mouse_sample_62-kraken2_minikraken-0.90	0
mouse_sample_62-kraken2_minikraken-0.95	0
mouse_sample_62-kraken2_minikraken-0.80	0
mouse_sample_62-kraken2_minikraken-0.85	0
mouse_sample_62-kraken2_minikraken-0.75	0
mouse_sample_62-kraken2_minikraken-1.00	0
strain_sample_88-kraken2_minikraken-0.20	0.2523863543421613
strain_sample_88-kraken2_minikraken-0.05	0.8777829013762692
strain_sample_88-kraken2_minikraken-0.15	0.47223494405503913
strain_sample_88-kraken2_minikraken-0.25	0.12335966035519344
strain_sample_88-kraken2_minikraken-0.10	0.7008004853813152
strain_sample_88-kraken2_minikraken-0.00	0.9285724805208314
strain_sample_88-kraken2_minikraken-0.35	0.011033130628584001
strain_sample_88-kraken2_minikraken-0.30	0.04130994319356676
strain_sample_88-kraken2_minikraken-0.45	0.00039427940255250835
strain_sample_88-kraken2_minikraken-0.40	0.002335158257409917
strain_sample_88-kraken2_minikraken-0.55	9.468133606185907e-06
strain_sample_88-kraken2_minikraken-0.50	7.934920427626087e-05
strain_sample_88-kraken2_minikraken-0.75	0
strain_sample_88-kraken2_minikraken-0.65	0
strain_sample_88-kraken2_minikraken-0.80	0
strain_sample_88-kraken2_minikraken-0.70	0
strain_sample_88-kraken2_minikraken-0.85	0
strain_sample_88-kraken2_minikraken-0.60	1.5028853520152003e-07
strain_sample_88-kraken2_minikraken-1.00	0
strain_sample_88-kraken2_minikraken-0.90	0
strain_sample_88-kraken2_minikraken-0.95	0
strain_sample_47-kraken2_minikraken-0.05	0.8717371847040346
strain_sample_47-kraken2_minikraken-0.10	0.6994399976473143
strain_sample_47-kraken2_minikraken-0.00	0.9056813581749552
strain_sample_47-kraken2_minikraken-0.35	0.011090116674636774
