Sample name	Number of taxa
plant_sample_20-kraken2_minikraken-0.55	4
plant_sample_20-kraken2_minikraken-0.10	685
plant_sample_20-kraken2_minikraken-0.45	22
plant_sample_20-kraken2_minikraken-0.05	1770
plant_sample_20-kraken2_minikraken-0.40	45
plant_sample_20-kraken2_minikraken-0.00	3990
plant_sample_20-kraken2_minikraken-0.90	1
plant_sample_20-kraken2_minikraken-1.00	1
plant_sample_20-kraken2_minikraken-0.95	1
strain_sample_57-kraken2_minikraken-0.10	205
strain_sample_57-kraken2_minikraken-0.05	586
plant_sample_20-kraken2_minikraken-0.70	1
plant_sample_20-kraken2_minikraken-0.65	1
plant_sample_20-kraken2_minikraken-0.75	1
strain_sample_57-kraken2_minikraken-0.00	2600
plant_sample_20-kraken2_minikraken-0.80	1
plant_sample_20-kraken2_minikraken-0.85	1
plant_sample_20-kraken2_minikraken-0.60	2
strain_sample_57-kraken2_minikraken-0.20	70
strain_sample_57-kraken2_minikraken-0.15	103
strain_sample_57-kraken2_minikraken-0.30	34
strain_sample_57-kraken2_minikraken-0.25	50
strain_sample_57-kraken2_minikraken-0.65	0
strain_sample_57-kraken2_minikraken-0.40	13
strain_sample_57-kraken2_minikraken-0.50	5
strain_sample_57-kraken2_minikraken-0.45	7
strain_sample_57-kraken2_minikraken-0.60	0
strain_sample_57-kraken2_minikraken-0.55	2
strain_sample_57-kraken2_minikraken-0.35	26
strain_sample_57-kraken2_minikraken-0.70	0
strain_sample_57-kraken2_minikraken-0.75	0
strain_sample_57-kraken2_minikraken-0.80	0
strain_sample_57-kraken2_minikraken-0.90	0
strain_sample_57-kraken2_minikraken-0.85	0
strain_sample_6-kraken2_minikraken-0.05	681
strain_sample_57-kraken2_minikraken-1.00	0
strain_sample_57-kraken2_minikraken-0.95	0
strain_sample_6-kraken2_minikraken-0.10	252
strain_sample_6-kraken2_minikraken-0.25	61
strain_sample_6-kraken2_minikraken-0.15	128
strain_sample_6-kraken2_minikraken-0.20	82
strain_sample_6-kraken2_minikraken-0.00	2968
strain_sample_6-kraken2_minikraken-0.30	37
strain_sample_6-kraken2_minikraken-0.75	0
strain_sample_6-kraken2_minikraken-0.70	0
strain_sample_6-kraken2_minikraken-0.85	0
strain_sample_6-kraken2_minikraken-0.35	21
strain_sample_6-kraken2_minikraken-0.80	0
strain_sample_6-kraken2_minikraken-0.65	0
strain_sample_6-kraken2_minikraken-0.60	0
strain_sample_6-kraken2_minikraken-0.55	4
strain_sample_6-kraken2_minikraken-0.45	10
strain_sample_6-kraken2_minikraken-0.40	14
strain_sample_6-kraken2_minikraken-0.50	6
strain_sample_6-kraken2_minikraken-0.90	0
strain_sample_6-kraken2_minikraken-0.95	0
strain_sample_6-kraken2_minikraken-1.00	0
strain_sample_25-kraken2_minikraken-0.20	78
strain_sample_25-kraken2_minikraken-0.25	61
strain_sample_25-kraken2_minikraken-0.15	114
strain_sample_25-kraken2_minikraken-0.05	635
strain_sample_25-kraken2_minikraken-0.40	10
strain_sample_25-kraken2_minikraken-0.35	21
strain_sample_25-kraken2_minikraken-0.10	228
strain_sample_25-kraken2_minikraken-0.30	44
strain_sample_25-kraken2_minikraken-0.00	2996
strain_sample_25-kraken2_minikraken-0.45	7
strain_sample_25-kraken2_minikraken-0.95	0
strain_sample_25-kraken2_minikraken-1.00	0
strain_sample_25-kraken2_minikraken-0.50	6
strain_sample_25-kraken2_minikraken-0.65	0
strain_sample_25-kraken2_minikraken-0.70	0
strain_sample_25-kraken2_minikraken-0.80	0
strain_sample_25-kraken2_minikraken-0.90	0
strain_sample_25-kraken2_minikraken-0.75	0
strain_sample_25-kraken2_minikraken-0.85	0
strain_sample_25-kraken2_minikraken-0.55	3
strain_sample_25-kraken2_minikraken-0.60	0
marine_sample_8-kraken2_minikraken-0.00	3949
marine_sample_8-kraken2_minikraken-0.10	794
marine_sample_8-kraken2_minikraken-0.35	370
marine_sample_8-kraken2_minikraken-0.20	468
marine_sample_8-kraken2_minikraken-0.05	1846
marine_sample_8-kraken2_minikraken-0.15	552
marine_sample_8-kraken2_minikraken-0.40	339
marine_sample_8-kraken2_minikraken-0.50	160
marine_sample_8-kraken2_minikraken-0.45	267
marine_sample_8-kraken2_minikraken-0.25	425
marine_sample_8-kraken2_minikraken-0.55	45
marine_sample_8-kraken2_minikraken-0.30	397
marine_sample_8-kraken2_minikraken-0.75	0
marine_sample_8-kraken2_minikraken-0.80	0
marine_sample_8-kraken2_minikraken-0.95	0
marine_sample_8-kraken2_minikraken-0.85	0
marine_sample_8-kraken2_minikraken-1.00	0
marine_sample_8-kraken2_minikraken-0.65	0
marine_sample_8-kraken2_minikraken-0.90	0
marine_sample_8-kraken2_minikraken-0.60	4
marine_sample_8-kraken2_minikraken-0.70	0
marine_sample_3-kraken2_minikraken-0.10	870
marine_sample_3-kraken2_minikraken-0.00	3987
marine_sample_3-kraken2_minikraken-0.05	1986
marine_sample_3-kraken2_minikraken-0.15	608
marine_sample_3-kraken2_minikraken-0.25	486
marine_sample_3-kraken2_minikraken-0.20	524
marine_sample_3-kraken2_minikraken-0.30	449
marine_sample_3-kraken2_minikraken-0.45	296
marine_sample_3-kraken2_minikraken-0.50	165
marine_sample_3-kraken2_minikraken-0.35	408
marine_sample_3-kraken2_minikraken-0.40	374
marine_sample_3-kraken2_minikraken-0.60	4
marine_sample_3-kraken2_minikraken-0.70	0
marine_sample_3-kraken2_minikraken-0.65	0
marine_sample_3-kraken2_minikraken-0.55	43
marine_sample_3-kraken2_minikraken-0.90	0
marine_sample_3-kraken2_minikraken-0.95	0
marine_sample_3-kraken2_minikraken-0.75	0
plant_sample_19-kraken2_minikraken-0.25	121
plant_sample_19-kraken2_minikraken-0.20	169
marine_sample_3-kraken2_minikraken-1.00	0
plant_sample_19-kraken2_minikraken-0.15	279
marine_sample_3-kraken2_minikraken-0.85	0
plant_sample_19-kraken2_minikraken-0.05	1723
plant_sample_19-kraken2_minikraken-0.10	668
marine_sample_3-kraken2_minikraken-0.80	0
plant_sample_19-kraken2_minikraken-0.00	4002
plant_sample_19-kraken2_minikraken-0.40	39
plant_sample_19-kraken2_minikraken-0.55	3
plant_sample_19-kraken2_minikraken-0.30	79
plant_sample_19-kraken2_minikraken-0.35	57
plant_sample_19-kraken2_minikraken-0.45	21
plant_sample_19-kraken2_minikraken-0.65	1
plant_sample_19-kraken2_minikraken-0.85	1
plant_sample_19-kraken2_minikraken-0.75	1
plant_sample_19-kraken2_minikraken-0.70	1
plant_sample_19-kraken2_minikraken-0.80	1
plant_sample_19-kraken2_minikraken-0.50	7
plant_sample_19-kraken2_minikraken-0.60	1
plant_sample_19-kraken2_minikraken-1.00	0
plant_sample_19-kraken2_minikraken-0.90	0
mouse_sample_26-kraken2_minikraken-0.05	1169
mouse_sample_26-kraken2_minikraken-0.25	109
mouse_sample_26-kraken2_minikraken-0.35	63
mouse_sample_26-kraken2_minikraken-0.30	88
mouse_sample_26-kraken2_minikraken-0.15	185
plant_sample_19-kraken2_minikraken-0.95	0
mouse_sample_26-kraken2_minikraken-0.20	131
mouse_sample_26-kraken2_minikraken-0.00	3980
mouse_sample_26-kraken2_minikraken-0.40	47
mouse_sample_26-kraken2_minikraken-0.10	316
mouse_sample_26-kraken2_minikraken-0.75	1
mouse_sample_26-kraken2_minikraken-0.65	1
mouse_sample_26-kraken2_minikraken-1.00	0
mouse_sample_26-kraken2_minikraken-0.85	0
mouse_sample_26-kraken2_minikraken-0.95	0
mouse_sample_26-kraken2_minikraken-0.90	0
mouse_sample_26-kraken2_minikraken-0.70	1
mouse_sample_26-kraken2_minikraken-0.50	15
mouse_sample_26-kraken2_minikraken-0.60	1
mouse_sample_26-kraken2_minikraken-0.55	6
mouse_sample_26-kraken2_minikraken-0.80	1
mouse_sample_26-kraken2_minikraken-0.45	32
plant_sample_12-kraken2_minikraken-0.10	619
plant_sample_12-kraken2_minikraken-0.25	111
plant_sample_12-kraken2_minikraken-0.20	158
plant_sample_12-kraken2_minikraken-0.00	3966
plant_sample_12-kraken2_minikraken-0.45	19
plant_sample_12-kraken2_minikraken-0.55	4
plant_sample_12-kraken2_minikraken-0.50	6
plant_sample_12-kraken2_minikraken-0.05	1684
plant_sample_12-kraken2_minikraken-0.40	35
plant_sample_12-kraken2_minikraken-0.30	67
plant_sample_12-kraken2_minikraken-0.35	50
plant_sample_12-kraken2_minikraken-0.15	252
plant_sample_12-kraken2_minikraken-1.00	0
strain_sample_65-kraken2_minikraken-0.05	610
plant_sample_12-kraken2_minikraken-0.65	1
plant_sample_12-kraken2_minikraken-0.90	0
plant_sample_12-kraken2_minikraken-0.80	0
plant_sample_12-kraken2_minikraken-0.70	1
plant_sample_12-kraken2_minikraken-0.95	0
plant_sample_12-kraken2_minikraken-0.60	2
plant_sample_12-kraken2_minikraken-0.75	1
strain_sample_65-kraken2_minikraken-0.10	229
plant_sample_12-kraken2_minikraken-0.85	0
strain_sample_65-kraken2_minikraken-0.00	2848
strain_sample_65-kraken2_minikraken-0.35	28
strain_sample_65-kraken2_minikraken-0.40	17
strain_sample_65-kraken2_minikraken-0.55	1
strain_sample_65-kraken2_minikraken-0.65	0
strain_sample_65-kraken2_minikraken-0.50	8
strain_sample_65-kraken2_minikraken-0.45	9
strain_sample_65-kraken2_minikraken-0.60	0
strain_sample_65-kraken2_minikraken-0.20	78
strain_sample_65-kraken2_minikraken-0.70	0
strain_sample_65-kraken2_minikraken-0.30	46
strain_sample_65-kraken2_minikraken-0.15	119
strain_sample_65-kraken2_minikraken-0.25	61
strain_sample_65-kraken2_minikraken-0.95	0
strain_sample_65-kraken2_minikraken-0.90	0
strain_sample_65-kraken2_minikraken-0.75	0
strain_sample_65-kraken2_minikraken-0.85	0
strain_sample_65-kraken2_minikraken-1.00	0
strain_sample_65-kraken2_minikraken-0.80	0
strain_sample_96-kraken2_minikraken-0.10	235
strain_sample_96-kraken2_minikraken-0.15	111
strain_sample_96-kraken2_minikraken-0.05	655
strain_sample_96-kraken2_minikraken-0.25	45
strain_sample_96-kraken2_minikraken-0.20	68
strain_sample_96-kraken2_minikraken-0.00	2821
strain_sample_96-kraken2_minikraken-0.30	37
strain_sample_96-kraken2_minikraken-0.35	27
strain_sample_96-kraken2_minikraken-0.75	0
strain_sample_96-kraken2_minikraken-0.70	0
strain_sample_96-kraken2_minikraken-0.65	0
strain_sample_96-kraken2_minikraken-0.85	0
strain_sample_96-kraken2_minikraken-0.80	0
strain_sample_96-kraken2_minikraken-0.40	15
strain_sample_96-kraken2_minikraken-0.60	1
strain_sample_96-kraken2_minikraken-0.45	10
strain_sample_96-kraken2_minikraken-0.50	6
strain_sample_96-kraken2_minikraken-0.55	2
strain_sample_96-kraken2_minikraken-1.00	0
strain_sample_96-kraken2_minikraken-0.95	0
plant_sample_6-kraken2_minikraken-0.35	53
plant_sample_6-kraken2_minikraken-0.25	118
plant_sample_6-kraken2_minikraken-0.40	31
strain_sample_96-kraken2_minikraken-0.90	0
plant_sample_6-kraken2_minikraken-0.30	85
plant_sample_6-kraken2_minikraken-0.15	294
plant_sample_6-kraken2_minikraken-0.20	185
plant_sample_6-kraken2_minikraken-0.10	675
plant_sample_6-kraken2_minikraken-0.05	1789
plant_sample_6-kraken2_minikraken-0.00	4003
plant_sample_6-kraken2_minikraken-0.45	16
plant_sample_6-kraken2_minikraken-0.55	3
plant_sample_6-kraken2_minikraken-0.80	1
plant_sample_6-kraken2_minikraken-0.65	1
plant_sample_6-kraken2_minikraken-0.75	1
plant_sample_6-kraken2_minikraken-0.50	6
plant_sample_6-kraken2_minikraken-0.90	0
plant_sample_6-kraken2_minikraken-0.85	1
plant_sample_6-kraken2_minikraken-0.60	1
plant_sample_6-kraken2_minikraken-0.95	0
plant_sample_6-kraken2_minikraken-1.00	0
plant_sample_6-kraken2_minikraken-0.70	1
mouse_sample_9-kraken2_minikraken-0.05	870
mouse_sample_9-kraken2_minikraken-0.20	124
mouse_sample_9-kraken2_minikraken-0.45	31
mouse_sample_9-kraken2_minikraken-0.55	6
mouse_sample_9-kraken2_minikraken-0.50	17
mouse_sample_9-kraken2_minikraken-0.25	98
mouse_sample_9-kraken2_minikraken-0.10	227
mouse_sample_9-kraken2_minikraken-0.15	143
mouse_sample_9-kraken2_minikraken-0.40	45
mouse_sample_9-kraken2_minikraken-0.30	78
mouse_sample_9-kraken2_minikraken-0.35	61
mouse_sample_9-kraken2_minikraken-0.00	3940
mouse_sample_9-kraken2_minikraken-0.70	0
mouse_sample_9-kraken2_minikraken-0.65	1
mouse_sample_9-kraken2_minikraken-0.60	2
mouse_sample_9-kraken2_minikraken-0.95	0
mouse_sample_9-kraken2_minikraken-0.80	0
mouse_sample_9-kraken2_minikraken-0.90	0
mouse_sample_2-kraken2_minikraken-0.10	271
mouse_sample_9-kraken2_minikraken-0.75	0
mouse_sample_9-kraken2_minikraken-0.85	0
mouse_sample_9-kraken2_minikraken-1.00	0
mouse_sample_2-kraken2_minikraken-0.05	944
mouse_sample_2-kraken2_minikraken-0.00	3963
mouse_sample_2-kraken2_minikraken-0.15	163
mouse_sample_2-kraken2_minikraken-0.20	123
mouse_sample_2-kraken2_minikraken-0.40	43
mouse_sample_2-kraken2_minikraken-0.50	20
mouse_sample_2-kraken2_minikraken-0.30	75
mouse_sample_2-kraken2_minikraken-0.25	99
mouse_sample_2-kraken2_minikraken-0.55	6
mouse_sample_2-kraken2_minikraken-0.60	0
mouse_sample_2-kraken2_minikraken-0.45	32
mouse_sample_2-kraken2_minikraken-0.35	56
mouse_sample_2-kraken2_minikraken-0.65	0
mouse_sample_2-kraken2_minikraken-0.70	0
mouse_sample_2-kraken2_minikraken-0.80	0
strain_sample_17-kraken2_minikraken-0.10	233
strain_sample_17-kraken2_minikraken-0.20	80
strain_sample_17-kraken2_minikraken-0.15	121
mouse_sample_2-kraken2_minikraken-1.00	0
mouse_sample_2-kraken2_minikraken-0.95	0
strain_sample_17-kraken2_minikraken-0.00	2915
mouse_sample_2-kraken2_minikraken-0.85	0
mouse_sample_2-kraken2_minikraken-0.90	0
strain_sample_17-kraken2_minikraken-0.05	674
strain_sample_17-kraken2_minikraken-0.25	57
mouse_sample_2-kraken2_minikraken-0.75	0
strain_sample_17-kraken2_minikraken-0.45	10
strain_sample_17-kraken2_minikraken-0.40	20
strain_sample_17-kraken2_minikraken-0.30	39
strain_sample_17-kraken2_minikraken-0.50	7
strain_sample_17-kraken2_minikraken-0.60	1
strain_sample_17-kraken2_minikraken-0.35	26
strain_sample_17-kraken2_minikraken-0.55	3
strain_sample_17-kraken2_minikraken-0.85	0
strain_sample_17-kraken2_minikraken-0.80	0
strain_sample_17-kraken2_minikraken-0.65	0
strain_sample_17-kraken2_minikraken-0.75	0
strain_sample_17-kraken2_minikraken-0.70	0
strain_sample_17-kraken2_minikraken-1.00	0
strain_sample_17-kraken2_minikraken-0.95	0
mouse_sample_54-kraken2_minikraken-0.20	161
mouse_sample_54-kraken2_minikraken-0.15	186
mouse_sample_54-kraken2_minikraken-0.10	262
mouse_sample_54-kraken2_minikraken-0.25	138
mouse_sample_54-kraken2_minikraken-0.35	85
mouse_sample_54-kraken2_minikraken-0.40	63
mouse_sample_54-kraken2_minikraken-0.30	106
strain_sample_17-kraken2_minikraken-0.90	0
mouse_sample_54-kraken2_minikraken-0.05	798
mouse_sample_54-kraken2_minikraken-0.00	4028
mouse_sample_54-kraken2_minikraken-0.55	5
mouse_sample_54-kraken2_minikraken-0.45	42
mouse_sample_54-kraken2_minikraken-0.50	19
mouse_sample_54-kraken2_minikraken-0.60	1
mouse_sample_54-kraken2_minikraken-0.65	0
mouse_sample_54-kraken2_minikraken-0.80	0
mouse_sample_54-kraken2_minikraken-0.85	0
mouse_sample_54-kraken2_minikraken-0.90	0
mouse_sample_54-kraken2_minikraken-0.75	0
mouse_sample_54-kraken2_minikraken-1.00	0
mouse_sample_54-kraken2_minikraken-0.70	0
mouse_sample_54-kraken2_minikraken-0.95	0
strain_sample_72-kraken2_minikraken-0.20	78
strain_sample_72-kraken2_minikraken-0.35	24
strain_sample_72-kraken2_minikraken-0.10	239
strain_sample_72-kraken2_minikraken-0.15	122
strain_sample_72-kraken2_minikraken-0.05	629
strain_sample_72-kraken2_minikraken-0.00	2820
strain_sample_72-kraken2_minikraken-0.55	2
strain_sample_72-kraken2_minikraken-0.30	37
strain_sample_72-kraken2_minikraken-0.25	56
strain_sample_72-kraken2_minikraken-0.45	9
strain_sample_72-kraken2_minikraken-0.40	16
strain_sample_72-kraken2_minikraken-0.50	7
strain_sample_72-kraken2_minikraken-0.60	0
strain_sample_72-kraken2_minikraken-0.80	0
strain_sample_72-kraken2_minikraken-0.75	0
strain_sample_72-kraken2_minikraken-0.70	0
strain_sample_72-kraken2_minikraken-0.85	0
strain_sample_72-kraken2_minikraken-0.90	0
strain_sample_72-kraken2_minikraken-0.95	0
strain_sample_72-kraken2_minikraken-0.65	0
strain_sample_81-kraken2_minikraken-0.10	205
strain_sample_72-kraken2_minikraken-1.00	0
strain_sample_81-kraken2_minikraken-0.05	533
strain_sample_81-kraken2_minikraken-0.00	2963
strain_sample_81-kraken2_minikraken-0.20	84
strain_sample_81-kraken2_minikraken-0.15	114
strain_sample_81-kraken2_minikraken-0.25	65
strain_sample_81-kraken2_minikraken-0.40	12
strain_sample_81-kraken2_minikraken-0.35	21
strain_sample_81-kraken2_minikraken-0.30	34
strain_sample_81-kraken2_minikraken-0.45	10
strain_sample_81-kraken2_minikraken-0.50	5
strain_sample_81-kraken2_minikraken-0.70	0
strain_sample_81-kraken2_minikraken-0.65	0
strain_sample_81-kraken2_minikraken-0.60	0
strain_sample_81-kraken2_minikraken-0.55	0
strain_sample_81-kraken2_minikraken-0.85	0
strain_sample_81-kraken2_minikraken-0.95	0
strain_sample_81-kraken2_minikraken-0.90	0
strain_sample_81-kraken2_minikraken-0.80	0
strain_sample_81-kraken2_minikraken-1.00	0
strain_sample_81-kraken2_minikraken-0.75	0
mouse_sample_31-kraken2_minikraken-0.25	133
mouse_sample_31-kraken2_minikraken-0.15	184
mouse_sample_31-kraken2_minikraken-0.20	154
mouse_sample_31-kraken2_minikraken-0.10	262
mouse_sample_31-kraken2_minikraken-0.05	903
mouse_sample_31-kraken2_minikraken-0.00	3966
mouse_sample_31-kraken2_minikraken-0.30	110
mouse_sample_31-kraken2_minikraken-0.35	85
mouse_sample_31-kraken2_minikraken-0.45	50
mouse_sample_31-kraken2_minikraken-0.40	62
mouse_sample_31-kraken2_minikraken-0.65	1
mouse_sample_31-kraken2_minikraken-0.85	0
mouse_sample_31-kraken2_minikraken-0.60	6
mouse_sample_31-kraken2_minikraken-0.80	0
mouse_sample_31-kraken2_minikraken-0.75	0
mouse_sample_31-kraken2_minikraken-0.70	1
mouse_sample_31-kraken2_minikraken-0.55	12
mouse_sample_31-kraken2_minikraken-0.50	31
mouse_sample_31-kraken2_minikraken-0.90	0
mouse_sample_31-kraken2_minikraken-0.95	0
strain_sample_79-kraken2_minikraken-0.15	116
strain_sample_79-kraken2_minikraken-0.05	621
mouse_sample_31-kraken2_minikraken-1.00	0
strain_sample_79-kraken2_minikraken-0.30	37
strain_sample_79-kraken2_minikraken-0.35	21
strain_sample_79-kraken2_minikraken-0.20	81
strain_sample_79-kraken2_minikraken-0.10	233
strain_sample_79-kraken2_minikraken-0.25	56
strain_sample_79-kraken2_minikraken-0.00	2831
strain_sample_79-kraken2_minikraken-0.40	14
strain_sample_79-kraken2_minikraken-0.45	10
strain_sample_79-kraken2_minikraken-0.95	0
strain_sample_79-kraken2_minikraken-0.85	0
strain_sample_79-kraken2_minikraken-1.00	0
strain_sample_79-kraken2_minikraken-0.65	0
strain_sample_79-kraken2_minikraken-0.90	0
strain_sample_79-kraken2_minikraken-0.50	7
strain_sample_79-kraken2_minikraken-0.75	0
strain_sample_79-kraken2_minikraken-0.70	0
strain_sample_79-kraken2_minikraken-0.55	1
strain_sample_79-kraken2_minikraken-0.60	0
strain_sample_79-kraken2_minikraken-0.80	0
strain_sample_78-kraken2_minikraken-0.10	206
strain_sample_78-kraken2_minikraken-0.30	30
strain_sample_78-kraken2_minikraken-0.55	3
strain_sample_78-kraken2_minikraken-0.50	5
strain_sample_78-kraken2_minikraken-0.35	16
strain_sample_78-kraken2_minikraken-0.25	43
strain_sample_78-kraken2_minikraken-0.40	10
strain_sample_78-kraken2_minikraken-0.45	7
strain_sample_78-kraken2_minikraken-0.20	57
strain_sample_78-kraken2_minikraken-0.15	93
strain_sample_78-kraken2_minikraken-0.05	617
strain_sample_78-kraken2_minikraken-0.00	2776
strain_sample_78-kraken2_minikraken-0.60	0
strain_sample_78-kraken2_minikraken-0.65	0
strain_sample_78-kraken2_minikraken-0.85	0
strain_sample_78-kraken2_minikraken-1.00	0
strain_sample_78-kraken2_minikraken-0.95	0
strain_sample_78-kraken2_minikraken-0.90	0
strain_sample_78-kraken2_minikraken-0.75	0
strain_sample_78-kraken2_minikraken-0.80	0
strain_sample_78-kraken2_minikraken-0.70	0
mouse_sample_30-kraken2_minikraken-0.10	278
mouse_sample_30-kraken2_minikraken-0.05	904
mouse_sample_30-kraken2_minikraken-0.00	4030
mouse_sample_30-kraken2_minikraken-0.20	159
mouse_sample_30-kraken2_minikraken-0.25	132
mouse_sample_30-kraken2_minikraken-0.45	44
mouse_sample_30-kraken2_minikraken-0.40	60
mouse_sample_30-kraken2_minikraken-0.55	9
mouse_sample_30-kraken2_minikraken-0.35	79
mouse_sample_30-kraken2_minikraken-0.30	110
mouse_sample_30-kraken2_minikraken-0.70	0
mouse_sample_30-kraken2_minikraken-0.50	21
mouse_sample_30-kraken2_minikraken-0.65	1
mouse_sample_30-kraken2_minikraken-0.60	3
mouse_sample_30-kraken2_minikraken-0.15	195
mouse_sample_30-kraken2_minikraken-0.75	0
mouse_sample_30-kraken2_minikraken-0.95	0
mouse_sample_30-kraken2_minikraken-1.00	0
strain_sample_80-kraken2_minikraken-0.15	110
mouse_sample_30-kraken2_minikraken-0.85	0
mouse_sample_30-kraken2_minikraken-0.90	0
mouse_sample_30-kraken2_minikraken-0.80	0
strain_sample_80-kraken2_minikraken-0.25	56
strain_sample_80-kraken2_minikraken-0.20	80
strain_sample_80-kraken2_minikraken-0.05	625
strain_sample_80-kraken2_minikraken-0.10	234
strain_sample_80-kraken2_minikraken-0.00	2821
strain_sample_80-kraken2_minikraken-0.55	1
strain_sample_80-kraken2_minikraken-0.30	35
strain_sample_80-kraken2_minikraken-0.35	19
strain_sample_80-kraken2_minikraken-0.60	0
strain_sample_80-kraken2_minikraken-0.65	0
strain_sample_80-kraken2_minikraken-0.85	0
strain_sample_80-kraken2_minikraken-0.50	5
strain_sample_80-kraken2_minikraken-0.45	6
strain_sample_80-kraken2_minikraken-0.75	0
strain_sample_80-kraken2_minikraken-0.70	0
strain_sample_80-kraken2_minikraken-0.40	10
strain_sample_80-kraken2_minikraken-0.80	0
strain_sample_80-kraken2_minikraken-0.95	0
strain_sample_80-kraken2_minikraken-0.90	0
strain_sample_73-kraken2_minikraken-0.05	663
strain_sample_73-kraken2_minikraken-0.10	228
strain_sample_80-kraken2_minikraken-1.00	0
strain_sample_73-kraken2_minikraken-0.00	2935
strain_sample_73-kraken2_minikraken-0.30	43
strain_sample_73-kraken2_minikraken-0.15	112
strain_sample_73-kraken2_minikraken-0.40	13
strain_sample_73-kraken2_minikraken-0.20	75
