Sample name	Robust Aitchisons distance
strain_sample_98-kraken2_refseqV205_100GB-0.10	8.390885720034984
strain_sample_98-kraken2_refseqV205_100GB-0.25	31.660649489932638
strain_sample_98-kraken2_refseqV205_100GB-0.20	20.430163724664045
strain_sample_98-kraken2_refseqV205_100GB-0.15	14.474197193983189
strain_sample_98-kraken2_refseqV205_100GB-0.05	4.27034675945676
strain_sample_98-kraken2_refseqV205_100GB-0.00	6.013653406045869
strain_sample_98-kraken2_refseqV205_100GB-0.55	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.40	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.35	15.022542478419513
strain_sample_98-kraken2_refseqV205_100GB-0.50	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.30	28.55255763293841
strain_sample_98-kraken2_refseqV205_100GB-0.45	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.60	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.75	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.70	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.65	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.80	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.85	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.95	0.0
strain_sample_98-kraken2_refseqV205_100GB-0.90	0.0
strain_sample_98-kraken2_refseqV205_100GB-1.00	0.0
mouse_sample_22-kraken2_refseqV205_100GB-0.10	12.50197601585777
mouse_sample_22-kraken2_refseqV205_100GB-0.05	6.111603171848999
mouse_sample_22-kraken2_refseqV205_100GB-0.00	6.565636435839123
mouse_sample_22-kraken2_refseqV205_100GB-0.40	15.900261479906764
mouse_sample_22-kraken2_refseqV205_100GB-0.20	32.82445457164339
mouse_sample_22-kraken2_refseqV205_100GB-0.30	37.85774948836739
mouse_sample_22-kraken2_refseqV205_100GB-0.25	41.77534776844984
mouse_sample_22-kraken2_refseqV205_100GB-0.15	22.402066702408135
mouse_sample_22-kraken2_refseqV205_100GB-0.35	25.820311514914774
mouse_sample_22-kraken2_refseqV205_100GB-0.65	0.0
mouse_sample_22-kraken2_refseqV205_100GB-0.50	0.0
mouse_sample_22-kraken2_refseqV205_100GB-0.45	0.0
mouse_sample_22-kraken2_refseqV205_100GB-0.60	0.0
mouse_sample_22-kraken2_refseqV205_100GB-0.55	0.0
mouse_sample_22-kraken2_refseqV205_100GB-0.70	0.0
