Sample name	L1 distance
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.80	4403663.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.85	4659689.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.10	10454108.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.75	11898817.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.95	5704628.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.55	11446139.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.25	10851953.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.20	10675069.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.70	11746029.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.80	12148512.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.40	11222273.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.30	11024012.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.90	13023499.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.85	12481186.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.50	11369685.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.65	11620176.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.60	11515347.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.45	11308939.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.35	11128951.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-1.00	6980779.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.40	3114861.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.45	3219623.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.60	3618746.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.55	3464171.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.05	10384008.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.25	2855160.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.70	3979405.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.65	3788009.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.50	3324786.0
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.00	10339831.0
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.05	2758602.0
