Sample name	Simpson's diversity
ani99_cLOW_stFalse_r2-kraken2_minikraken-1.00	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.75	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.90	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.65	0.5326991676575505
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.90	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.20	0.8457759916533714
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.45	0.8377592496963606
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.40	0.7889836300636799
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.80	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.55	0.8360426666666667
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.25	0.8060000134609335
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.50	0.7357860522991286
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.25	0.8414280032355432
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.00	0.843998078522645
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.15	0.8206638857869292
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.30	0.8372562816665172
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.05	0.8407624475765854
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.85	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.60	0.7787993510005409
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.60	0.6431114275542897
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.65	0.31999999999999984
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.55	0.7448775371231127
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.20	0.8100522872904361
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.85	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.80	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.35	0.7967978223610185
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.45	0.7397615261832831
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.40	0.8353727854096292
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.10	0.831923716980613
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.30	0.8000956291488961
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.50	0.8315650488146948
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.10	0.861185960874879
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.35	0.8357339240133983
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.00	0.8859310337591518
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.70	0.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.15	0.8523877279722584
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.95	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.75	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.70	0.0
