Sample name	Unweighted unifrac distance relative abundance
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.50	0.8448023426061494
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.20	0.3755868544600939
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.40	0.8448023426061494
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.45	0.8429172510518934
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.25	0.38497652582159625
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.80	0.8429172510518934
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.85	0.8429172510518934
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.20	0.1935483870967742
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.75	0.8448023426061494
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.10	0.14218009478672985
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.60	0.8448023426061494
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.90	0.8429172510518934
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.80	0.8448023426061494
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.30	0.44541484716157204
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.35	0.5560165975103735
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.55	0.8448023426061494
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.55	0.8429172510518934
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.10	0.35071090047393366
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.30	0.24
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.65	0.8429172510518934
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.25	0.2222222222222222
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.05	0.20512820512820512
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.05	0.11267605633802817
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.00	0.08695652173913043
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.75	0.8429172510518934
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.40	0.9261083743842364
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-1.00	0.8429172510518934
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.65	0.8448023426061494
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.95	0.8429172510518934
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.70	0.8448023426061494
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.85	0.8448023426061494
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.00	0.18652849740932642
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.70	0.8429172510518934
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.60	0.8429172510518934
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.15	0.1339712918660287
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.45	0.8448023426061494
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.15	0.3568075117370892
ani95_cLOW_stTrue_r5-kraken2_refseqV205_100GB-0.50	0.8429172510518934
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.90	0.8448023426061494
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.35	0.70042194092827
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.20	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.10	0.17801047120418848
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.15	0.17801047120418848
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.30	0.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.05	0.0
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.40	0.19047619047619047
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.80	0.8347826086956521
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.50	0.8347826086956521
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-1.00	0.8448023426061494
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.20	0.17801047120418848
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.35	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.25	0.17801047120418848
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.55	0.8347826086956521
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.70	0.8347826086956521
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.60	0.8347826086956521
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.10	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.30	0.17801047120418848
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.00	0.17801047120418848
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.25	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.35	0.5387755102040817
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.45	0.8347826086956521
ani100_cLOW_stTrue_r9-kraken2_refseqV205_100GB-0.95	0.8448023426061494
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.40	0.8253968253968254
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.65	0.8347826086956521
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.00	0.0
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.05	0.17801047120418848
ani100_cLOW_stFalse_r6-kraken2_refseqV205_100GB-0.75	0.8347826086956521
NA12878_NegControl_SL126488_0-kraken2_refseqV205_100GB-0.15	0.0
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.35	0.5493333333333333
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.45	0.9358170416820362
RH_S001__insert_270-kraken2_refseqV205_100GB-0.90	0.9784442361761949
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.70	0.9358170416820362
RH_S001__insert_270-kraken2_refseqV205_100GB-0.55	0.9784442361761949
RH_S001__insert_270-kraken2_refseqV205_100GB-0.80	0.9784442361761949
RH_S001__insert_270-kraken2_refseqV205_100GB-0.95	0.9784442361761949
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.15	0.16356877323420074
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_100GB-0.25	0.20512820512820512
