Sample name	Precision reads
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.00	0.6176035325579149
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.05	0.6513455078228872
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.10	0.6667212139828242
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.15	0.6726319675389411
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.20	0.6725545279245881
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.25	0.6712533310169614
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.30	0.6680716688545936
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.35	0.6657799713831799
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.40	0.662505486374159
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.45	0.65823493191116
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.50	0.6542988660913408
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.55	0.6503899539988937
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.60	0.6461148275638111
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.65	0.6428751385884984
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.70	0.6411587261825061
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.75	0.6405684957791864
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.80	0.640616894329177
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.85	0.6377189762777696
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.90	0.6280845988365766
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.95	0.6029385297636211
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-1.00	0.5320678489429641
NegControl_MH2-kraken2_refseqV208_nt-0.00	0.009486537813038
NegControl_MH2-kraken2_refseqV208_nt-0.05	0.011013580655846306
NegControl_MH2-kraken2_refseqV208_nt-0.10	0.0
NegControl_MH2-kraken2_refseqV208_nt-0.15	0.0
NegControl_MH2-kraken2_refseqV208_nt-0.20	0
NegControl_MH2-kraken2_refseqV208_nt-0.25	0
NegControl_MH2-kraken2_refseqV208_nt-0.30	0
NegControl_MH2-kraken2_refseqV208_nt-0.35	0
NegControl_MH2-kraken2_refseqV208_nt-0.40	0
NegControl_MH2-kraken2_refseqV208_nt-0.45	0
NegControl_MH2-kraken2_refseqV208_nt-0.50	0
NegControl_MH2-kraken2_refseqV208_nt-0.55	0
NegControl_MH2-kraken2_refseqV208_nt-0.60	0
NegControl_MH2-kraken2_refseqV208_nt-0.65	0
NegControl_MH2-kraken2_refseqV208_nt-0.70	0
NegControl_MH2-kraken2_refseqV208_nt-0.75	0
NegControl_MH2-kraken2_refseqV208_nt-0.80	0
NegControl_MH2-kraken2_refseqV208_nt-0.85	0
NegControl_MH2-kraken2_refseqV208_nt-0.90	0
NegControl_MH2-kraken2_refseqV208_nt-0.95	0
NegControl_MH2-kraken2_refseqV208_nt-1.00	0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.00	0.9342840627390154
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.05	0.9537016767987205
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.10	0.9824761875439516
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.15	0.988167359086015
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.20	0.9910238858083198
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.25	0.991934444738173
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.30	0.9925698604966455
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.35	0.9930447098365913
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.40	0.9933830544489259
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.45	0.9935946885722885
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.50	0.9937327491859682
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.55	0.9937296127413953
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.60	0.99360938276175
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.65	0.9934703490387647
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.70	0.9935392167555709
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.75	0.9935726928567883
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.80	0.9935888229307038
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.85	0.9935522918427984
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.90	0.9935098409361863
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.95	0.9936297932648419
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-1.00	0.9936504022439355
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.00	0.13112308473547457
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.05	0.167189479314113
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.10	0.1944117447515578
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.15	0.21460753709797656
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.20	0.2347661068636293
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.25	0.2534112677185825
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.30	0.2796394629921143
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.35	0.3112668606936275
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.40	0.35012734001327883
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.45	0.39907469641721954
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.50	0.4507273918083475
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.55	0.5314712916420821
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.60	0.62502772758911
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.65	0.6703717614574316
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.70	0.7138980692035684
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.75	0.7612315611286333
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.80	0.8482383575223216
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.85	0.8664447697995555
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.90	0.8739151247433765
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.95	0.8724897301588233
RM1_S002__insert_5000-kraken2_refseqV208_nt-1.00	0.8449998584003358
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.00	0.45675827398837143
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.05	0.4858342180843922
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.10	0.5013572759460173
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.15	0.5102239385146318
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.20	0.5155769096091194
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.25	0.5171125108981676
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.30	0.5183507765298285
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.35	0.5194513173283272
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.40	0.5192505900706355
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.45	0.518105963938444
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.50	0.5159539538433815
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.55	0.511559410473705
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.60	0.507143363705534
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.65	0.5023071198873693
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.70	0.4989187945272175
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.75	0.4952841196427887
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.80	0.4915119777577942
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.85	0.4861537819079387
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.90	0.4753479550536598
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-0.95	0.4541110898408904
ani100_cHIGH_stTrue_r8-kraken2_refseqV208_nt-1.00	0.39384281771586277
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.00	0.5441055976979106
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.05	0.601960006021393
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.10	0.6250792586057314
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.15	0.6324881873597222
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.20	0.6310584161899504
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.25	0.6241826604821381
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.30	0.617657708525028
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.35	0.6137886754139988
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.40	0.6099686632613833
ani99_cHIGH_stFalse_r5-kraken2_refseqV208_nt-0.45	0.6052736088072582
