Sample name	Faith's phylogenetic diversity
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.25	5139.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.10	8298.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.15	8773.0
ani100_cLOW_stTrue_r6-kraken2_GTDBr202RefSeqV205-0.55	1225.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.85	3215.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.55	4738.0
ani100_cLOW_stTrue_r6-kraken2_GTDBr202RefSeqV205-0.60	1147.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.50	5009.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.65	4174.0
ani100_cLOW_stTrue_r6-kraken2_GTDBr202RefSeqV205-0.95	637.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.40	5665.0
ani100_cLOW_stTrue_r6-kraken2_GTDBr202RefSeqV205-0.65	1051.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.30	6470.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.35	6025.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.45	5281.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.05	16119.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.70	3895.0
ani100_cLOW_stTrue_r6-kraken2_GTDBr202RefSeqV205-0.85	748.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.00	26490.0
ani100_cLOW_stTrue_r6-kraken2_GTDBr202RefSeqV205-0.80	845.0
ani100_cLOW_stTrue_r6-kraken2_GTDBr202RefSeqV205-1.00	557.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-1.00	2368.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.25	7052.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.00	32581.0
ani99_cHIGH_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.60	4418.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.30	2872.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.95	1606.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.75	2598.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.65	2955.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.70	2751.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.50	3576.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.05	11841.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.40	3653.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.35	3928.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.85	2304.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-1.00	1780.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.20	5241.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.45	3750.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.00	28113.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.25	4719.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.90	2178.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.30	4224.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.55	3384.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.10	6036.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.80	2420.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.15	4588.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.10	7391.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.05	10677.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.25	3266.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.60	3157.0
ani99_cHIGH_stFalse_r1-kraken2_GTDBr202RefSeqV205-0.95	2046.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.90	1776.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.80	2073.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.75	2218.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.15	6070.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.45	3347.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-1.00	1325.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.60	2718.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.70	2389.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.20	3746.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.55	2920.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.50	3150.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.00	26149.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.85	1909.0
ani97_cLOW_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.65	2560.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.20	2799.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-1.00	718.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.90	873.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.70	1152.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.75	1091.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.65	1239.0
ani100_cLOW_stTrue_r2-kraken2_GTDBr202RefSeqV205-0.05	6085.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.25	2403.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.30	2109.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.85	947.0
ani100_cLOW_stTrue_r2-kraken2_GTDBr202RefSeqV205-0.20	2645.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.95	986.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.75	1421.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.95	810.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.50	1494.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.80	1307.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.15	3474.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.05	8068.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.55	1398.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.40	2377.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.50	2024.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.55	1872.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.10	4645.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.35	1915.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.45	1606.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.35	2597.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.65	1592.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.60	1692.0
ani99_cLOW_stFalse_r7-kraken2_GTDBr202RefSeqV205-0.60	1305.0
ani100_cLOW_stTrue_r2-kraken2_GTDBr202RefSeqV205-0.15	3042.0
ani100_cLOW_stTrue_r2-kraken2_GTDBr202RefSeqV205-0.10	3737.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.85	1174.0
ani95_cLOW_stFalse_r4-kraken2_GTDBr202RefSeqV205-0.70	1503.0
