Sample name	Proportion classified
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.45	0.9588412142857143
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.40	0.9617982142857143
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.20	0.9712715714285715
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.30	0.9670466428571428
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.35	0.9645297142857143
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.15	0.9734087857142857
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.10	0.9755567857142857
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.25	0.9694101428571429
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.05	0.9781818571428571
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.00	0.9816735
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.75	0.926468
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.60	0.9460332857142857
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.80	0.9156796428571429
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.55	0.9515582142857143
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.85	0.9055843571428571
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.90	0.8974457142857143
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.65	0.9400137857142857
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.95	0.8899701428571428
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.50	0.956151
ani95_cLOW_stFalse_r2-kraken2_refseqV93-0.70	0.9334619285714286
ani95_cLOW_stFalse_r2-kraken2_refseqV93-1.00	0.8832713571428571
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.05	0.9986977148438365
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.00	0.999297214586908
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.15	0.9978006437997241
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.20	0.9966045014552136
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.30	0.9961978587723462
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.35	0.9959765017243564
ani99_cLOW_stFalse_r1-kraken2_refseqV93-0.25	0.99640993011003
