Sample name	Unweighted unifrac distance relative abundance
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.35	0.3253588516746411
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.30	0.33175355450236965
ani100_cLOW_stTrue_r8-kraken2_chocophlan-1.00	0.5104602510460251
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.90	0.365296803652968
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.60	0.3474178403755869
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.80	0.3474178403755869
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.75	0.3474178403755869
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.40	0.3349282296650718
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.40	0.5140562248995983
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.50	0.3474178403755869
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.65	0.3474178403755869
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.10	0.3253588516746411
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.80	0.5185185185185185
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.15	0.3253588516746411
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.25	0.33175355450236965
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.60	0.5301204819277109
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.50	0.5140562248995983
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.95	0.5104602510460251
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.65	0.5301204819277109
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.85	0.5185185185185185
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.90	0.4845814977973568
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.75	0.5301204819277109
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.70	0.3474178403755869
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.85	0.3474178403755869
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.30	0.5020576131687243
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.55	0.3474178403755869
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.00	0.3253588516746411
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.55	0.5140562248995983
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.35	0.5140562248995983
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.70	0.5301204819277109
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.20	0.5020576131687243
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.05	0.3253588516746411
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.05	0.48945147679324896
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.15	0.48945147679324896
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.45	0.3349282296650718
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.20	0.33175355450236965
