Sample name	Shannon diversity
ani99_cLOW_stFalse_r2-kraken2_minikraken-1.00	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.75	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.90	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.65	1.3731999597495852
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.90	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.20	3.74701922131644
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.45	3.5312936718915044
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.40	3.4469500441442364
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.80	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.55	3.3446505027892113
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.25	3.5058057805524943
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.50	3.0663709272594213
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.25	3.692987160946654
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.00	3.795370049721493
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.15	3.560354424266561
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.30	3.6425827292148534
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.05	3.682829051759869
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.85	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.60	2.656578504104596
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.60	2.0063275496962576
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.65	0.7219280948873623
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.55	3.0760840537457748
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.20	3.5148296468236846
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.85	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.80	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.35	3.480028639249891
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.45	3.1091317500174296
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.40	3.5730702557122966
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.10	3.6189034614338684
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.30	3.488601071928268
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.50	3.448907953127414
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.10	3.943161576373563
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.35	3.6078441711702016
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.00	4.46840738397729
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.70	-0.0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.15	3.8305396574052812
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.95	nan
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.75	nan
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.70	-0.0
