Sample name	F1 score reads
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.00	0.5959517743956412
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.05	0.6145814739442547
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.10	0.6216746577747623
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.15	0.6227023439343338
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.20	0.6190016687950745
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.25	0.6149906414211802
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.30	0.6087093880066184
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.35	0.603149543719287
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.40	0.5964174038565925
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.45	0.588363370600087
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.50	0.5809276059903583
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.55	0.5720823146676731
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.60	0.5620948453794645
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.65	0.5519429247002305
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.70	0.5394860425533147
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.75	0.5283630445527902
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.80	0.5104697292597076
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.85	0.49096397689928617
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.90	0.4700938171574042
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.95	0.4395058457709354
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-1.00	0.37899985858444174
NegControl_MH2-kraken2_refseqV208_nt-0.00	0.0034895525603653426
NegControl_MH2-kraken2_refseqV208_nt-0.05	0.0019405293413872595
NegControl_MH2-kraken2_refseqV208_nt-0.10	0
NegControl_MH2-kraken2_refseqV208_nt-0.15	0
NegControl_MH2-kraken2_refseqV208_nt-0.20	0
NegControl_MH2-kraken2_refseqV208_nt-0.25	0
NegControl_MH2-kraken2_refseqV208_nt-0.30	0
NegControl_MH2-kraken2_refseqV208_nt-0.35	0
NegControl_MH2-kraken2_refseqV208_nt-0.40	0
NegControl_MH2-kraken2_refseqV208_nt-0.45	0
NegControl_MH2-kraken2_refseqV208_nt-0.50	0
NegControl_MH2-kraken2_refseqV208_nt-0.55	0
NegControl_MH2-kraken2_refseqV208_nt-0.60	0
NegControl_MH2-kraken2_refseqV208_nt-0.65	0
NegControl_MH2-kraken2_refseqV208_nt-0.70	0
NegControl_MH2-kraken2_refseqV208_nt-0.75	0
NegControl_MH2-kraken2_refseqV208_nt-0.80	0
NegControl_MH2-kraken2_refseqV208_nt-0.85	0
NegControl_MH2-kraken2_refseqV208_nt-0.90	0
NegControl_MH2-kraken2_refseqV208_nt-0.95	0
NegControl_MH2-kraken2_refseqV208_nt-1.00	0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.00	0.9276408498830466
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.05	0.9438585661724695
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.10	0.9682559725298985
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.15	0.9704001756858924
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.20	0.9681830899592963
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.25	0.9650568001085617
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.30	0.9612067801802779
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.35	0.9549125858002132
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.40	0.9486026369119119
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.45	0.9406785709966913
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.50	0.9328825294305317
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.55	0.9212933072876255
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.60	0.90970248106754
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.65	0.8937673472657504
