Sample name	F1 score reads
ani99_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.56417535
ani97_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.585708484
ani97_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.6082426
ani99_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.664196993
ani95_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.713360119
ani100_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.853075632
ani95_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.474108305
ani97_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.68169887
ani99_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	0.841446658
ZymoMock-kraken2_refseqV205_minimizers-100000minimizer	0.490365623
ani100_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	0.58839673
ani97_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.648929194
Huttenhower_LC4-kraken2_refseqV205_minimizers-100000minimizer	0.093732863
UnAmbiguouslyMapped_ds.soil-kraken2_refseqV205_minimizers-100000minimizer	0.801222165
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.467750553
ani97_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.558503406
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.513988548
ani99_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.637568631
ani100_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.583484898
ani99_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.546584943
ani100_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.726867741
ani99_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	0.653435362
HMP_even_illum_SRR172902-kraken2_refseqV205_minimizers-100000minimizer	0.317891461
