Sample name	Unweighted unifrac distance raw
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.85	0.6333333333333333
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.75	0.9782793867120954
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-1.00	0.9659090909090909
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.45	0.7952720785013381
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.75	0.6707848837209303
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.40	0.8134146341463414
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.95	0.9697508896797153
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.90	0.6264559068219634
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.70	0.6905737704918032
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.35	0.8327259475218659
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.60	0.7431972789115646
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.65	0.7073643410852714
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.55	0.7569148936170212
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.50	0.7759803921568628
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.20	0.9300751879699248
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.30	0.8542191435768262
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.80	0.6530769230769231
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.25	0.8932016536518145
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.85	0.9749262536873157
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.35	0.9885186852769023
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.40	0.9872308462694042
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.15	0.963142041851617
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.15	0.9937392585317948
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.60	0.9825581395348837
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.45	0.9861337683523654
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.30	0.9898081534772182
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.05	0.9980904597873297
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.50	0.9851311953352769
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.20	0.9917315175097277
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.25	0.9907407407407407
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.10	0.9954464285714286
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.55	0.983632862644416
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.90	0.9733542319749217
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.10	0.9816263632053106
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.80	0.9767335766423357
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.65	0.9817857142857143
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.05	0.9904970162674732
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.00	0.9984500364697301
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.00	0.9940192926045016
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.70	0.9799528301886793
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.05	0.9584781349551115
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.70	0.8612176414189837
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.95	0.5987376014427412
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.05	0.9730947955390334
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.60	0.8467828418230563
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.60	0.8763348996155489
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.95	0.7592121982210928
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.65	0.8698876404494382
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.90	0.7773207990599295
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.50	0.8642840180479696
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.50	0.8938004402054291
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.80	0.8386287625418061
