Sample name	Shannon diversity
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.35	5.452090197083238
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.60	5.419442824491449
ani100_cLOW_stTrue_r8-kraken2_chocophlan-1.00	4.920007933764354
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.30	5.4683180250957255
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.90	5.435450280026005
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.75	5.433204689913304
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.80	5.434389380492598
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.40	5.439599266007211
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.40	5.140928597925981
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.50	5.4262834064919145
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.65	5.41941824678331
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.10	5.623830147049279
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.80	4.988037402255033
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.25	5.497008768635444
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.15	5.565461877936707
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.85	5.435471707110544
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.70	5.4301060710313225
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.90	4.945539708909956
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.60	5.0649870834603385
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.65	5.04590823827883
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.85	4.9643419860792175
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.95	4.929053893760359
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.75	5.011985608931091
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.50	5.103338050113036
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.55	5.422798752731837
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.30	5.185337140719056
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.35	5.162200544041828
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.55	5.084046199320965
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.20	5.2388946974443655
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.00	5.913784261153547
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.05	5.7252355869512765
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.70	5.030223514990996
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.05	5.512529590430954
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.15	5.283756437814781
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.20	5.526072096909585
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.45	5.430954117134204
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.00	5.886882005151888
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.10	5.358166510768759
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.45	5.120112390601553
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.25	5.212103793872372
