Sample name	F1 score taxa
ani99_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.365758755
ani97_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.358543417
ani97_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.357414449
ani95_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.341296928
ani99_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.261484099
ani100_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.188099808
ani95_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.383333333
ani97_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.362869198
ani99_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	0.275659824
ZymoMock-kraken2_refseqV205_minimizers-100000minimizer	0.086956522
ani100_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	0.41025641
ani97_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.337662338
Huttenhower_LC4-kraken2_refseqV205_minimizers-100000minimizer	0.006493506
UnAmbiguouslyMapped_ds.soil-kraken2_refseqV205_minimizers-100000minimizer	0.116861436
ani99_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.254901961
ani97_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.363636364
ani99_cHIGH_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.2368
ani99_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.143272023
ani100_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.047889099
ani99_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.256663376
ani100_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.192872117
ani99_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	0.334883721
UnAmbiguouslyMapped_ds.nycsm-kraken2_refseqV205_minimizers-100000minimizer	0.108108108
ani99_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.321167883
HMP_even_illum_SRR172902-kraken2_refseqV205_minimizers-100000minimizer	0.008575512
ani97_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.454873646
ani97_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	0.301829268
RH_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	0.120933793
NA12878_NegControl_SL126486_0-kraken2_refseqV205_minimizers-100000minimizer	0.000852878
ani97_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.327272727
Huttenhower_LC5-kraken2_refseqV205_minimizers-100000minimizer	0.035087719
ani97_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	0.418300654
ani100_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	0.111992945
RM1_S002__insert_5000-kraken2_refseqV205_minimizers-100000minimizer	0.040776699
NA12878_NegControl_SL126487_0-kraken2_refseqV205_minimizers-100000minimizer	0.000783699
ani99_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	0.466666667
ani95_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.131627057
ani100_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	0.131260794
ani95_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.315521628
ani95_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.398601399
ani97_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	0.411940299
Huttenhower_LC6-kraken2_refseqV205_minimizers-100000minimizer	0.015306122
ani95_cLOW_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.44549763
ani99_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	0.305882353
ani100_cLOW_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	0.366071429
ani97_cHIGH_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	0.313354364
ani99_cHIGH_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.231274639
ani95_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	0.324786325
ani100_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.232939035
ani99_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	0.191841235
UnAmbiguouslyMapped_ds.7-kraken2_refseqV205_minimizers-100000minimizer	0.285714286
RL_S001__insert_270-kraken2_refseqV205_minimizers-100000minimizer	0.029618083
ani99_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	0.174636175
ani99_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	0.278195489
ani97_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	0.336793541
ani100_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	0.178278689
ani99_cLOW_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.050901379
ani97_cHIGH_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	0.312033195
ani100_cHIGH_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	0.085771277
NA12878_NegControl_SL126488_0-kraken2_refseqV205_minimizers-100000minimizer	0.000995025
ani100_cHIGH_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	0.116855524
ani99_cHIGH_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	0.313479624
ani97_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	0.461538462
ani100_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	0.215488215
ani100_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	0.043715847
ani95_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.288590604
ani95_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	0.541666667
ani97_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	0.348837209
BioPool-kraken2_refseqV205_minimizers-100000minimizer	0.137931034
RH_S005__insert_270-kraken2_refseqV205_minimizers-100000minimizer	0.116133774
ani97_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	0.394160584
ani95_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	0.5
ani95_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	0.290410959
ani99_cHIGH_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	0.283146067
ani99_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.295081967
ani100_cLOW_stTrue_r6-kraken2_refseqV205_minimizers-100000minimizer	0.07239819
ani100_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.085213033
ani95_cLOW_stTrue_r0-kraken2_refseqV205_minimizers-100000minimizer	0.369337979
ani100_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	0.258461538
RH_S002__insert_270-kraken2_refseqV205_minimizers-100000minimizer	0.105898123
ani97_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	0.27393617
ani95_cLOW_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	0.420454545
UnAmbiguouslyMapped_ds.cityparks-kraken2_refseqV205_minimizers-100000minimizer	0.163265306
Carma_eval_carma-kraken2_refseqV205_minimizers-100000minimizer	0
ani97_cLOW_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	0.484076433
ani97_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.456456456
ani99_cLOW_stFalse_r1-kraken2_refseqV205_minimizers-100000minimizer	0.312796209
ani100_cLOW_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.317757009
HMP_even_454_SRR072233-kraken2_refseqV205_minimizers-100000minimizer	0.197802198
Huttenhower_LC7-kraken2_refseqV205_minimizers-100000minimizer	0.019292605
ani99_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	0.178902954
ani100_cHIGH_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.106542724
ani100_cLOW_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.259259259
ani99_cLOW_stTrue_r1-kraken2_refseqV205_minimizers-100000minimizer	0.217228464
ani99_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	0.235915493
ani97_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	0.350721421
ABRF_MGRG_1ng-kraken2_refseqV205_minimizers-100000minimizer	0.066666667
ani97_cLOW_stFalse_r3-kraken2_refseqV205_minimizers-100000minimizer	0.385321101
Huttenhower_LC8-kraken2_refseqV205_minimizers-100000minimizer	0.01946472
ani99_cHIGH_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.26349892
ani99_cHIGH_stFalse_r6-kraken2_refseqV205_minimizers-100000minimizer	0.231012658
ani97_cHIGH_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	0.263337117
Huttenhower_LC3-kraken2_refseqV205_minimizers-100000minimizer	0.008064516
ani100_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	0.041666667
ani100_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.124105012
BMI_bmi_reads-kraken2_refseqV205_minimizers-100000minimizer	0.002439024
ani100_cHIGH_stTrue_r7-kraken2_refseqV205_minimizers-100000minimizer	0.227364185
ani97_cHIGH_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	0.260797342
ani100_cHIGH_stFalse_r0-kraken2_refseqV205_minimizers-100000minimizer	0.08738502
NegControl_MH1-kraken2_refseqV205_minimizers-100000minimizer	0.000182765
JGI_SRR033548-kraken2_refseqV205_minimizers-100000minimizer	0.16
ani97_cHIGH_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.311312217
ani97_cHIGH_stTrue_r2-kraken2_refseqV205_minimizers-100000minimizer	0.347560976
ani97_cHIGH_stTrue_r8-kraken2_refseqV205_minimizers-100000minimizer	0.296928328
ani97_cHIGH_stTrue_r9-kraken2_refseqV205_minimizers-100000minimizer	0.333019755
RM1_S001__insert_5000-kraken2_refseqV205_minimizers-100000minimizer	0.031043849
ani99_cLOW_stFalse_r5-kraken2_refseqV205_minimizers-100000minimizer	0.362637363
Huttenhower_HC2-kraken2_refseqV205_minimizers-100000minimizer	0.033975085
ani95_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	0.2
ani99_cLOW_stFalse_r4-kraken2_refseqV205_minimizers-100000minimizer	0.267045455
UnAmbiguouslyMapped_ds.hous2-kraken2_refseqV205_minimizers-100000minimizer	0.23880597
ani95_cLOW_stTrue_r5-kraken2_refseqV205_minimizers-100000minimizer	0.392749245
UnAmbiguouslyMapped_ds.gut-kraken2_refseqV205_minimizers-100000minimizer	0.078740157
ani97_cHIGH_stFalse_r8-kraken2_refseqV205_minimizers-100000minimizer	0.331273177
ani95_cLOW_stFalse_r7-kraken2_refseqV205_minimizers-100000minimizer	0.237837838
Huttenhower_LC2-kraken2_refseqV205_minimizers-100000minimizer	0.03236246
ani97_cLOW_stFalse_r9-kraken2_refseqV205_minimizers-100000minimizer	0.373831776
ani97_cLOW_stFalse_r2-kraken2_refseqV205_minimizers-100000minimizer	0.265984655
ani97_cLOW_stTrue_r4-kraken2_refseqV205_minimizers-100000minimizer	0.349514563
ani100_cLOW_stTrue_r3-kraken2_refseqV205_minimizers-100000minimizer	0.280701754
ABRF_MGRG_5ng-kraken2_refseqV205_minimizers-100000minimizer	0.045454545
