Sample name	Bray-Curtis dissimilarity raw
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.65	0.079916308
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.90	0.224147081
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.60	0.068024665
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.35	0.101297754
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.60	0.103524217
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.30	0.107591893
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.50	0.097438792
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.55	0.099390217
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.30	0.033125882
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.80	0.14210593
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.25	0.127237243
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.20	0.036712495
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.95	0.252979091
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.10	0.151198894
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.15	0.046614691
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.10	0.060520139
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.90	0.193311392
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.40	0.097669954
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.75	0.12632899
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.85	0.192050194
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.35	0.034600914
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.50	0.048424252
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.75	0.127952514
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.65	0.109364505
ani99_cLOW_stFalse_r3-kraken2_refseqV205-1.00	0.374098108
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.85	0.160805078
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.70	0.118591745
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.70	0.101747321
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.00	0.14376111
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.80	0.154902774
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.05	0.178121709
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.20	0.12551144
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.45	0.096280558
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.25	0.033769575
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.40	0.037484
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.45	0.042466645
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00	0.206652698
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.05	0.10960381
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.15	0.136016927
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.55	0.05841582
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.90	0.427870964
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.15	0.23981484
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.80	0.385414346
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.10	0.201961946
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.60	0.334324383
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.75	0.371204316
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.50	0.316640173
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.45	0.310627348
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.65	0.346260315
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.30	0.293950072
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.25	0.237078084
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.35	0.298591253
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.40	0.304149794
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.85	0.402842005
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.55	0.324911972
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.95	0.474013546
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.70	0.360203794
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.05	0.22969048
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.20	0.229804828
NA12878_NegControl_SL126487_0-kraken2_refseqV205-1.00	0.349766277
ani99_cLOW_stFalse_r8-kraken2_refseqV205-0.00	0.277571024
ani97_cHIGH_stTrue_r5-kraken2_refseqV205-0.70	0.347528731
