Sample name	Simpson's diversity
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.35	0.956003341137391
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.60	0.9559589089377238
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.30	0.9562488430940487
ani100_cLOW_stTrue_r8-kraken2_chocophlan-1.00	0.9419210336800128
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.90	0.9595179399553757
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.75	0.9580279086843286
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.80	0.9586180050748536
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.40	0.9558246750640412
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.40	0.949249409459211
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.50	0.9557385886125417
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.65	0.9563384914468289
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.10	0.9591848917168107
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.80	0.9442141240409381
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.25	0.9568497635638146
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.15	0.9582378630913488
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.85	0.9590887870848603
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.90	0.9423618770359239
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.60	0.9468921054338382
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.70	0.9574871097928292
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.65	0.946241762690206
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.85	0.9432424788918585
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.95	0.9415233104536366
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.50	0.9481563214073501
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.75	0.9451464863610677
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.55	0.9558126024389673
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.30	0.9504032308777022
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.55	0.9475475416282758
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.35	0.9498255282209738
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.20	0.9515704834138456
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.00	0.9622378674937425
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.05	0.9605121876279954
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.70	0.9457887422290606
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.05	0.9553926488703048
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.15	0.9523490197106905
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.20	0.9574862544274176
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.45	0.9557420768379682
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.00	0.9588977355716435
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.10	0.9534493795317169
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.45	0.9486599742859683
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.25	0.9510245741193035
