Sample name	Recall reads
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.00	0.5757667186238615
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.05	0.5817458674601532
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.10	0.5823299394727967
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.15	0.5796730796730797
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.20	0.573348216205359
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.25	0.5674301388587103
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.30	0.5590356304642019
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.35	0.5512893370036227
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.40	0.5423185423185424
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.45	0.5319020319020319
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.50	0.5223524509238795
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.55	0.5106049391763677
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.60	0.49741199741199743
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.65	0.4835470549756264
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.70	0.4656456085027514
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.75	0.44960737817880675
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.80	0.42427449570306713
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.85	0.3991171848314706
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.90	0.37561116132544703
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-0.95	0.34577891720748866
ani97_cHIGH_stTrue_r6-kraken2_refseqV208_nt-1.00	0.29432650861222287
NegControl_MH2-kraken2_refseqV208_nt-0.00	0.002138
NegControl_MH2-kraken2_refseqV208_nt-0.05	0.001064
NegControl_MH2-kraken2_refseqV208_nt-0.10	0.0
NegControl_MH2-kraken2_refseqV208_nt-0.15	0.0
NegControl_MH2-kraken2_refseqV208_nt-0.20	0
NegControl_MH2-kraken2_refseqV208_nt-0.25	0
NegControl_MH2-kraken2_refseqV208_nt-0.30	0
NegControl_MH2-kraken2_refseqV208_nt-0.35	0
NegControl_MH2-kraken2_refseqV208_nt-0.40	0
NegControl_MH2-kraken2_refseqV208_nt-0.45	0
NegControl_MH2-kraken2_refseqV208_nt-0.50	0
NegControl_MH2-kraken2_refseqV208_nt-0.55	0
NegControl_MH2-kraken2_refseqV208_nt-0.60	0
NegControl_MH2-kraken2_refseqV208_nt-0.65	0
NegControl_MH2-kraken2_refseqV208_nt-0.70	0
NegControl_MH2-kraken2_refseqV208_nt-0.75	0
NegControl_MH2-kraken2_refseqV208_nt-0.80	0
NegControl_MH2-kraken2_refseqV208_nt-0.85	0
NegControl_MH2-kraken2_refseqV208_nt-0.90	0
NegControl_MH2-kraken2_refseqV208_nt-0.95	0
NegControl_MH2-kraken2_refseqV208_nt-1.00	0
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.00	0.9210914429527731
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.05	0.9342165605245549
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.10	0.9544415270451161
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.15	0.9532606132544134
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.20	0.9463714293873079
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.25	0.939597292912486
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.30	0.9317650030425149
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.35	0.9196006548398654
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.40	0.9076853601015761
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.45	0.893113789466216
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.50	0.8790545153304772
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.55	0.8586997819457435
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.60	0.8388633506051616
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.65	0.8122511930867939
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.70	0.7653550145266468
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.75	0.7200723844749608
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.80	0.676965469002117
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.85	0.6349181199937236
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.90	0.6082148195054199
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-0.95	0.579976513610654
NA12878_NegControl_SL126488_0-kraken2_refseqV208_nt-1.00	0.5523315201887861
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.00	0.12290099306000647
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.05	0.12325918826129954
RM1_S002__insert_5000-kraken2_refseqV208_nt-0.10	0.12124233830320193
