Sample name	Weighted unifrac distance relative abundance
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.75	0.0
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.85	15.501251251251254
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-1.00	1.9684210526315793
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.45	15.536715961244262
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.95	0.5624999999999999
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.75	15.429313929313931
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.40	15.612006237006238
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.85	0.0
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.60	15.612006237006238
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.65	15.484366719660837
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.70	15.410083160083161
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.50	15.690249072602011
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.35	15.871621621621621
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.80	15.59331973482917
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.30	16.073544698544698
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.25	16.16083730789613
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.20	15.951810300866903
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.55	15.771621621621623
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.45	0.0
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.90	15.910083160083161
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.40	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.30	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.15	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.20	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.05	0.13186813186813184
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.15	15.951810300866903
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.35	0.0
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.10	15.776167076167077
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.25	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.60	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.50	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.65	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.10	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.90	0.3917525773195868
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.55	0.0
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.80	0.0
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.05	15.753697093319733
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.00	0.24444444444444446
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.00	16.01523864289822
NA12878_NegControl_SL126488_0-kraken2_GTDBr202RefSeqV205-0.70	0.0
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.05	16.861111111111114
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.70	94.37830687830687
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.05	94.67487684729063
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.10	24.818181818181817
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-0.95	15.593319734829167
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.60	22.25
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.60	93.95812807881774
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.65	94.70238095238096
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.95	40.32142857142857
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.15	24.818181818181817
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.00	94.51373626373626
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.50	22.3
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.20	23.25
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.90	35.15384615384615
RM2_S002__insert_270-kraken2_GTDBr202RefSeqV205-1.00	15.755550193050194
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.50	94.5541871921182
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.85	30.022727272727273
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.45	26.36363636363636
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.25	22.659090909090907
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.45	94.92142857142858
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.80	94.40934065934066
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.40	24.18181818181818
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.55	23.450000000000003
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.70	25.363636363636367
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.75	94.35449735449734
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.40	94.53809523809524
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.20	94.00691244239633
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.35	22.659090909090907
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.80	29.704545454545457
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.30	22.659090909090907
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-1.00	50.26315789473684
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.15	94.00691244239633
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.35	94.68433179723502
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.65	22.75
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.55	94.36904761904762
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.10	94.03809523809522
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.30	94.31336405529954
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.00	19.750000000000004
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.25	94.79017857142858
ani99_cHIGH_stTrue_r0-kraken2_GTDBr202RefSeqV205-0.75	29.708333333333336
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.45	6.113095238095238
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.10	4.6095317725752505
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.05	3.4423076923076925
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.95	95.9968944099379
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.30	5.538461538461537
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.10	5.80357142857143
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.05	5.446428571428571
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.40	9.080238726790451
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.60	5.8068181818181825
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.70	15.891025641025639
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.50	12.68389423076923
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.30	5.323051948051947
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.25	6.208333333333333
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.15	6.4035714285714285
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.90	11.228896103896103
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.45	10.902564102564101
ani97_cLOW_stTrue_r4-kraken2_GTDBr202RefSeqV205-0.85	95.10164835164835
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.00	4.625457875457875
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.50	6.45357142857143
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.70	6.440217391304348
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-1.00	26.651190476190475
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.65	15.135654885654885
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.00	4.68452380952381
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.55	13.815610859728508
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.40	4.933441558441558
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.20	5.6607142857142865
ani95_cLOW_stFalse_r0-kraken2_GTDBr202RefSeqV205-0.15	5.614615384615383
ani99_cHIGH_stFalse_r5-kraken2_GTDBr202RefSeqV205-0.95	15.683270676691729
