Sample name	Simpson's evenness
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.35	0.1674160517755272
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.10	0.04415010282938346
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.45	0.18544259786531617
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.15	0.024180963381903023
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.25	0.11612134896966744
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.20	0.032775566877849
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.55	0.20435731923394093
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.85	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.70	0.19485220946015983
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.50	0.1903299041555914
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.30	0.04958823554061721
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.90	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.60	0.19973470641704355
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.65	0.2053645739667838
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.15	0.07148368540322671
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.40	0.17595439988448816
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.85	nan
ani100_cLOW_stTrue_r9-kraken2_refseqV205_500GB-0.30	0.14484702385515213
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.60	0.10424903956592402
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.35	0.058742619280891493
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.50	0.08391212500119442
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.55	0.09475699646017113
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.00	0.001169433372394411
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.40	0.0680109476080396
ani100_cLOW_stFalse_r6-kraken2_refseqV205_500GB-0.10	0.015216219429608473
