Sample name	Weighted unifrac distance raw
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.65	0.14731592332791035
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.90	1.2192590978756563
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.60	0.133302310768561
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.60	2.0333525857371826
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.20	0.2538286442409881
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.80	2.6046092448430644
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.55	2.0977073965625666
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.35	2.400451843790429
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.50	2.13001795705261
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.25	1.4909401820211892
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.30	2.712987057813117
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.10	0.5157889462633386
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.30	0.16621885083728877
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.90	4.193638720746988
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.40	0.12128956359678865
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.10	2.618418590855799
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.95	6.901069559545036
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.40	2.204836632180607
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.15	0.3665867723548565
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.85	0.6960690422757412
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.75	0.26994161961412455
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.80	0.3867029400496215
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.70	0.199776218776829
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.75	2.2690559207378587
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.35	0.13601096752605835
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.65	2.029848143077723
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.05	3.063737595233971
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.70	2.096308986656048
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.00	1.744882021585266
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.50	0.12013177465867796
ani99_cLOW_stFalse_r3-kraken2_refseqV205-1.00	11.958937657575971
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.25	0.20317569977682037
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.00	2.866503915477039
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.45	2.2054180758357074
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.85	3.0688090286858603
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.20	1.3137942517697876
NA12878_NegControl_SL126487_0-kraken2_refseqV205-0.45	0.12126192485903131
ani99_cLOW_stFalse_r3-kraken2_refseqV205-0.15	2.5716008581442806
