Sample name	F1 score reads
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.00	0.5390524413398649
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.05	0.5497532472679034
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.10	0.5411364993683926
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.15	0.49656537085946983
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.20	0.39864567862257505
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.25	0.28450204384785255
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.30	0.14841412496639017
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.35	0.05632539356583451
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.40	0.015585381702227124
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.45	0.003229387195414202
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.50	0.0006776853603684003
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.55	7.371035800520915e-05
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.60	1.3285617490501139e-05
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.65	3.714279081644497e-06
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.70	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.75	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.80	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.85	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.90	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-0.95	0
ani99_cLOW_stFalse_r2-kraken2_minikraken-1.00	0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.00	0.4726218644923214
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.05	0.46994513400551113
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.10	0.4418872004318438
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.15	0.3912805886967066
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.20	0.30972602697456825
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.25	0.2267239637634036
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.30	0.13304465507641222
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.35	0.0705418577873727
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.40	0.019168021493446555
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.45	0.003993794240638574
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.50	0.0008300186015264603
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.55	9.713717461814198e-05
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.60	1.5714239694012326e-06
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.65	0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.70	0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.75	0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.80	0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.85	0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.90	0
ani99_cLOW_stFalse_r9-kraken2_minikraken-0.95	0
ani99_cLOW_stFalse_r9-kraken2_minikraken-1.00	0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.00	0.6141885394773502
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.05	0.6116230071013513
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.10	0.5854814076870779
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.15	0.5234916861481875
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.20	0.41448198728616914
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.25	0.29307213337192123
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.30	0.15324743365572596
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.35	0.05727380901616402
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.40	0.016023405861906946
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.45	0.0034356448581780606
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.50	0.0007314145102528691
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.55	9.270976280228616e-05
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.60	5.2856912552023886e-06
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.65	2.8571385714350003e-07
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.70	1.4285694897985496e-07
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.75	0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.80	0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.85	0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.90	0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-0.95	0
ani97_cHIGH_stTrue_r4-kraken2_minikraken-1.00	0
RL_S001__insert_270-kraken2_minikraken-0.00	0.05227604399104618
RL_S001__insert_270-kraken2_minikraken-0.05	0.05635096760789686
RL_S001__insert_270-kraken2_minikraken-0.10	0.054386571379834846
RL_S001__insert_270-kraken2_minikraken-0.15	0.05354047726761237
RL_S001__insert_270-kraken2_minikraken-0.20	0.04571573127733252
RL_S001__insert_270-kraken2_minikraken-0.25	0.022820294110473097
RL_S001__insert_270-kraken2_minikraken-0.30	0.007758667413900955
RL_S001__insert_270-kraken2_minikraken-0.35	0.0021465304735142354
RL_S001__insert_270-kraken2_minikraken-0.40	0.0004841105361036037
RL_S001__insert_270-kraken2_minikraken-0.45	8.458499521448267e-05
RL_S001__insert_270-kraken2_minikraken-0.50	1.60286076074286e-05
RL_S001__insert_270-kraken2_minikraken-0.55	1.9530795096984707e-06
RL_S001__insert_270-kraken2_minikraken-0.60	8.979684272505041e-08
RL_S001__insert_270-kraken2_minikraken-0.65	0
RL_S001__insert_270-kraken2_minikraken-0.70	0
RL_S001__insert_270-kraken2_minikraken-0.75	0
RL_S001__insert_270-kraken2_minikraken-0.80	0
RL_S001__insert_270-kraken2_minikraken-0.85	0
RL_S001__insert_270-kraken2_minikraken-0.90	0
