Sample name	Simpson's evenness
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.35	0.04354214301233277
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.30	0.039612718282134834
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.90	0.09428358855558319
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.75	0.07587692859629049
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.60	0.06120233910522252
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.40	0.04706251922348098
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.80	0.08109093590235385
ani100_cLOW_stTrue_r8-kraken2_chocophlan-1.00	0.09565520716996086
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.50	0.05316010273312937
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.40	0.043982598692104836
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.10	0.019037087237639496
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.65	0.06543848235714128
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.80	0.07469035118717768
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.85	0.0876099517781497
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.25	0.03516668292413541
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.70	0.07171426061478717
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.90	0.08222572577259088
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.65	0.062213379246009094
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.85	0.07727548396491833
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.75	0.06984817143603574
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.60	0.0592125542490242
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.50	0.051163805615353504
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.35	0.040101517031789186
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.95	0.08953314790656493
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.30	0.036069058475195946
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.55	0.055260531433932135
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.20	0.025843009465993196
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.70	0.06635378794119316
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.45	0.049988549449806755
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.55	0.0564361271240394
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.15	0.026517314343688897
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.15	0.018991789257452985
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.05	0.011097401155716818
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.00	0.004674590519757927
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.20	0.03170054477034504
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.05	0.005929074233727974
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.00	0.0033669471065721247
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.10	0.01133614289518815
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.45	0.04906292220591924
ani100_cLOW_stTrue_r8-kraken2_chocophlan-0.25	0.031125614866848384
ABRF_MGRG_5ng-kraken2_chocophlan-0.95	0.09127656987557241
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.75	0.11117851652655758
ABRF_MGRG_5ng-kraken2_chocophlan-1.00	0.10385930734379724
ani99_cLOW_stTrue_r0-kraken2_chocophlan-1.00	0.11327699502563218
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.25	0.05017514558454624
ABRF_MGRG_5ng-kraken2_chocophlan-0.70	0.04548608148041574
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.40	0.07391939216092681
ABRF_MGRG_5ng-kraken2_chocophlan-0.75	0.05234362996684645
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.50	0.08626234305132906
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.15	0.031595919052724686
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.60	0.09531955658604158
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.00	0.00476505142309077
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.05	0.010722146431516415
ABRF_MGRG_5ng-kraken2_chocophlan-0.50	0.034107848988652406
ABRF_MGRG_5ng-kraken2_chocophlan-0.35	0.02550700321595132
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.10	0.020299316219774134
ABRF_MGRG_5ng-kraken2_chocophlan-0.15	0.010796335251399652
ani99_cLOW_stTrue_r0-kraken2_chocophlan-0.95	0.10361584155733256
ABRF_MGRG_5ng-kraken2_chocophlan-0.20	0.014609818792999704
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.20	0.040933281101444965
ABRF_MGRG_5ng-kraken2_chocophlan-0.25	0.018616401979219616
ABRF_MGRG_5ng-kraken2_chocophlan-0.10	0.007216946316217458
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.30	0.05764616932697036
ABRF_MGRG_5ng-kraken2_chocophlan-0.40	0.02878937116103645
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.70	0.10501068885244234
ABRF_MGRG_5ng-kraken2_chocophlan-0.85	0.061786590478112115
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.80	0.115219036845627
ABRF_MGRG_5ng-kraken2_chocophlan-0.65	0.04083130716228155
ABRF_MGRG_5ng-kraken2_chocophlan-0.90	0.07381368163171362
ABRF_MGRG_5ng-kraken2_chocophlan-0.00	0.002241428291740071
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.45	0.0804255051218375
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.55	0.09051093006218452
ABRF_MGRG_5ng-kraken2_chocophlan-0.30	0.02244833725743791
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.35	0.06622261467941615
ABRF_MGRG_5ng-kraken2_chocophlan-0.80	0.056510655690282775
ABRF_MGRG_5ng-kraken2_chocophlan-0.05	0.0041948886417550926
ani100_cLOW_stTrue_r3-kraken2_chocophlan-0.65	0.10190396729810229
ABRF_MGRG_5ng-kraken2_chocophlan-0.45	0.0314264840503422
ABRF_MGRG_5ng-kraken2_chocophlan-0.55	0.03630079688075492
ABRF_MGRG_5ng-kraken2_chocophlan-0.60	0.038956289538686906
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.85	0.02667035403973621
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.65	0.017983417739872533
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.95	0.041337895950695445
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.60	0.016703805137875314
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.20	0.006409297856915507
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.90	0.03191815953980614
ani97_cLOW_stTrue_r4-kraken2_chocophlan-0.70	0.019058568952760254
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.65	0.018375617486734018
ani100_cLOW_stFalse_r6-kraken2_chocophlan-0.70	0.019910399693321475
